"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","latitude","longitude","Ungefähre_Adresse.x","coordinates"
"Dr. Becker Rhein-Sieg-Klinik, Rehabilitationsklinik für, Orthopädie und Neurologie, Orthopädie und Neurologie","Höhenstraße 30, 51588 Nümbrecht",2018,"05","374","032","3","4",50.90747835,7.5497878443976,NA,NA
"Sana Krankenhaus Radevormwald, NA, NA, NA","Siepenstr. 33, 42477 Radevormwald",2018,"05","374","036","2","2",51.1985461,7.35074648262712,NA,NA
"MediClin Klinik Reichshof / Akut, Fachklinik für Neurologie,, Pneumologie und Onkologie, Pneumologie und Onkologie","Berglandstrasse 1, 51580 Reichshof",2018,"05","374","040","3","2",50.9884245,7.68597873128264,NA,NA
"HELIOS Klinik Wipperfürth, NA, NA, NA","Alte Kölner Str. 9, 51688 Wipperfürth",2018,"05","374","052","3","2",51.1134715,7.3860084,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Ferrenbergstr. 24, 51465 Bergisch Gladbach",2018,"05","378","004","2","2",50.98979785,7.13739276517294,NA,NA
"GFO Kliniken Rhein-Berg, Vinzenz-Pallotti-Hospital, NA, NA","Vinzenz-Pallotti-Str. 20-24, 51429 Bergisch Gladbach",2018,"05","378","004","2","2",50.9601872,7.174062,NA,NA
"Psychosomatische Klinik, Bergisch Land, Fachklinik für Abhängigkeits-, Fachklinik für Abhängigkeits-","Schlodderdicher Weg 23a, 51469 Bergisch Gladbach",2018,"05","378","004","1","2",50.9782114,7.09884951052022,NA,NA
"Krankenhaus Wermelskirchen, NA, NA, NA","Königstr. 100, 42929 Wermelskirchen",2018,"05","378","032","1","2",51.1346477,7.2217432,NA,NA
"Rhein-Klinik, Krankenhaus f. Psychosomatische, Medizin und Psychotherapie, Medizin und Psychotherapie","Luisenstr. 3, 53604 Bad Honnef",2018,"05","382","008","2","2",50.64484025,7.22254790175814,NA,NA
"St. Franziskus-Krankenhaus, NA, NA, NA","Hospitalstr. 7, 53783 Eitorf",2018,"05","382","016","2","2",50.7678288,7.4523159,NA,NA
"ASKLEPIOS Klinik St. Augustin, NA, NA, NA","Arnold-Janssen-Str. 29, 53757 Sankt Augustin",2018,"05","382","056","3","2",50.7754996,7.1816066,NA,NA
"HELIOS Klinikum Siegburg, Krankenhaus & Herzzentrum, NA, NA","Ringstr. 49, 53721 Siegburg",2018,"05","382","060","3","2",50.7991458,7.2062444,NA,NA
"Tagesklinik Siegburg, Klinik für Psychiatrie, und Psychotherapie, und Psychotherapie","Mühlengrabenstr. 2, 53721 Siegburg",2018,"05","382","060","2","2",50.78844605,7.21848555894253,NA,NA
"GFO-Kliniken Troisdorf, St. Josef-Hospital, NA, NA","Hospitalstr. 45, 53840 Troisdorf",2018,"05","382","068","2","2",50.8176693,7.15947928890527,NA,NA
"Knappschaftskrankenhaus, NA, NA, NA","Osterfelder Str. 157, 46242 Bottrop",2018,"05","512","000","2","2",51.51474275,6.90717775771381,NA,NA
"Marienhospital, NA, NA, NA","Josef-Albers-Str. 70, 46236 Bottrop",2018,"05","512","000","2","2",51.53447475,6.91813474325444,NA,NA
"Elisabeth-Krankenhaus, NA, NA, NA","Cranger Str. 226, 45891 Gelsenkirchen",2018,"05","513","000","2","2",51.5630498,7.08390105284166,NA,NA
"Ev. Kliniken Gelsenkirchen, NA, NA, NA","Munckelstr. 27, 45879 Gelsenkirchen",2018,"05","513","000","2","2",51.50963915,7.08876264016393,NA,NA
"Kinder- und Jugendklinik, Gelsenkirchen, NA, NA","Scherner Weg 4, 45894 Gelsenkirchen",2018,"05","513","000","1","2",51.57082005,7.0605877785142,NA,NA
"Marienhospital, NA, NA, NA","Virchowstr. 122, 45886 Gelsenkirchen",2018,"05","513","000","2","2",51.4967408,7.10196352815302,NA,NA
"St. Marien-Hospital, NA, NA, NA","Mühlenstr. 5-9, 45894 Gelsenkirchen-Buer",2018,"05","513","000","2","2",51.5879966,7.0470349,NA,NA
"Alexianer-Krankenhaus, Fachklinik für Psychiatrie, und Psychotherapie, und Psychotherapie","Alexianerweg 9, 48163 Münster",2018,"05","515","000","2","2",51.87726125,7.56401430938433,NA,NA
"Ev. Krankenhaus Johannisstift, NA, NA, NA","Wichernstr. 8, 48147 Münster",2018,"05","515","000","2","2",51.97252545,7.62482912544023,NA,NA
"Fachklinik Hornheide, für Tumoren und Wieder-, herstellung an Gesicht, herstellung an Gesicht","Dorbaumstr. 300, 48157 Münster",2018,"05","515","000","2","2",52.01320465,7.70824053541128,NA,NA
"Herz-Jesu-Krankenhaus, NA, NA, NA","Westfalenstr. 109, 48165 Münster",2018,"05","515","000","2","2",51.90884705,7.63440330813644,NA,NA
"Ludgerus-Kliniken Münster GmbH, Raphaelsklinik, NA, NA","Loerstr. 23, 48143 Münster",2018,"05","515","000","2","2",51.9588239,7.6299834,NA,NA
"Ludgerus-Kliniken Münster GmbH, Clemenshospital, NA, NA","Duesbergweg 124, 48153 Münster",2018,"05","515","000","2","2",51.9324359,7.61429876896765,NA,NA
"LWL-Klinik Münster, NA, NA, NA","Friedrich-Wilhelm-Weber-Str. 30, 48147 Münster",2018,"05","515","000","1","2",51.97823425,7.61735849007959,NA,NA
"St. Franziskus-Hospital, NA, NA, NA","Hohenzollernring 70, 48145 Münster",2018,"05","515","000","2","2",51.9609413,7.64929600960686,NA,NA
"Universitätsklinikum Münster, NA, NA, NA","Albert-Schweitzer-Campus 1, 48149 Münster",2018,"05","515","000","1","1",51.9610674,7.5943543,NA,NA
"Klinikum Westmünsterland, -St. Marien-Krankenhaus /, St. Marien-Hospital, St. Marien-Hospital","Wüllener Str. 101, 48683 Ahaus",2018,"05","554","004","2","2",52.06878965,6.99319159110996,NA,NA
"Klinikum Westmünsterland, -St. Agnes-/St. Vinzenz-Hospital, Bocholt-Rhede-, Bocholt-Rhede-","Barloer Weg 125, 46397 Bocholt",2018,"05","554","008","2","2",51.8552269,6.6274474,NA,NA
"Klinikum Westmünsterland, -St. Marien-Hospital-, NA, NA","Am Boltenhof 7, 46325 Borken",2018,"05","554","012","2","2",51.8422467,6.859968,NA,NA
"Ev. Lukas-Krankenhaus, NA, NA, NA","Zum Lukas-Krankenhaus 1, 48599 Gronau",2018,"05","554","020","2","2",52.2169591,7.0344257,"Zum Lukas-Krankenhaus , 48599 Gronau",NA
"St. Antonius-Hospital, NA, NA, NA","Möllenweg 22, 48599 Gronau",2018,"05","554","020","2","2",52.2081007,7.02088886928312,NA,NA
"Augustahospital, Klinik für Neurologie, NA, NA","Augustastr. 8, 46419 Isselburg",2018,"05","554","032","2","2",51.8488373,6.43306756688847,NA,NA
"Krankenhaus Maria-Hilf, NA, NA, NA","Vredener Str. 58, 48703 Stadtlohn",2018,"05","554","056","2","2",51.9910718,6.9087075266359,NA,NA
"Christophorus-Kliniken, NA, NA, NA","Südring 41, 48653 Coesfeld",2018,"05","558","012","2","2",51.9441642,7.1700403,NA,NA
"Klinik am Schlossgarten, Krankenhaus für Psychiatrie, und Psychotherapie, und Psychotherapie","Am Schlossgarten 10, 48429 Dülmen",2018,"05","558","020","2","2",51.8264703,7.2820394782999,NA,NA
"St. Marien-Hospital, NA, NA, NA","Neustr. 1, 59348 Lüdinghausen",2018,"05","558","024","2","3",51.7693137,7.4477924,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Grutholzallee 21, 44577 Castrop-Rauxel",2018,"05","562","004","2","2",51.5674516,7.31978792109765,NA,NA
"St. Vincenz-Krankenhaus, NA, NA, NA","Rottstr. 11, 45711 Datteln",2018,"05","562","008","2","2",51.6519419,7.3457247,NA,NA
"Vestische Kinder- u. Jugendklinik, NA, NA, NA","Dr.-Friedrich-Steiner-Str. 5, 45711 Datteln",2018,"05","562","008","2","2",51.64298305,7.33834727702369,NA,NA
"Kath. Kliniken Emscher-Lippe, NA, NA, NA","Barbarastr. 1, 45964 Gladbeck",2018,"05","562","014","2","2",51.57447685,6.98771482781911,NA,NA
"LWL-Klinik Herten, NA, NA, NA","Im Schlosspark 20, 45699 Herten",2018,"05","562","020","1","2",51.5918093,7.12729463202847,NA,NA
"St. Elisabeth-Hospital, NA, NA, NA","Im Schloßpark 12, 45699 Herten",2018,"05","562","020","2","2",51.59247895,7.1240495262435,NA,NA
"Kath. Klinikum Ruhrgebiet Nord, NA, NA, NA","Hervester Str. 57, 45768 Marl",2018,"05","562","024","2","2",51.6527,7.0842,NA,NA
"LWL-Klinik Marl-Sinsen, -Haardklinik-, Kinder- und Jugendpsychiatrie,, Kinder- und Jugendpsychiatrie,","Halterner Str. 525, 45770 Marl-Sinsen",2018,"05","562","024","1","2",51.6909579,7.1825332,NA,NA
"Elisabeth-Krankenhaus, NA, NA, NA","Röntgenstr. 10, 45661 Recklinghausen",2018,"05","562","032","2","2",51.5681828,7.2072092635617,NA,NA
"Klinikum Vest, Recklinghausen / Marl, NA, NA","Dorstener Str. 151, 45657 Recklinghausen",2018,"05","562","032","1","2",51.6199679,7.17606561264348,NA,NA
"Prosper-Hospital, NA, NA, NA","Mühlenstr. 27, 45659 Recklinghausen",2018,"05","562","032","2","2",51.60633705,7.19232768599235,NA,NA
"St. Laurentius-Stift, Fachkrankenhaus für Geriatrie,, Psychiatrie und Psychotherapie, Psychiatrie und Psychotherapie","Hochstr. 20, 45731 Waltrop",2018,"05","562","036","2","2",51.6213997,7.3875706,NA,NA
"Maria-Josef-Hospital Greven, NA, NA, NA","Lindenstr. 29, 48268 Greven",2018,"05","566","012","2","2",52.0884858,7.6101933,NA,NA
"St. Antonius-Krankenhaus, Fachkrankenhaus für, Entzugsbehandlung, Entzugsbehandlung","Krankenhausstr. 17, 48477 Hörstel",2018,"05","566","016","2","2",52.3020212,7.5843052,NA,NA
"Klinikum Ibbenbüren, NA, NA, NA","Große Str. 41, 49477 Ibbenbüren",2018,"05","566","028","2","2",52.278612,7.71381,NA,NA
"HELIOS Klinik Lengerich, NA, NA, NA","Martin-Luther-Str. 49, 49525 Lengerich",2018,"05","566","040","3","2",52.1989984,7.8432033,NA,NA
"LWL-Klinik Lengerich, NA, NA, NA","Parkallee 10, 49525 Lengerich",2018,"05","566","040","1","2",52.19490115,7.85515308828809,NA,NA
"Pius-Hospital, NA, NA, NA","Piusstr. 5, 48607 Ochtrup",2018,"05","566","068","2","2",52.21170535,7.1887695530047,NA,NA
"Klinikum Rheine, NA, NA, NA","Frankenburgstr. 31, 48431 Rheine",2018,"05","566","076","2","2",52.2761609,7.42580892455909,NA,NA
"UKM Marienhospital Steinfurt, NA, NA, NA","Mauritiusstr. 5, 48565 Steinfurt",2018,"05","566","084","2","2",52.1264171,7.40119580545057,NA,NA
"St. Franziskus-Hospital, NA, NA, NA","Robert-Koch-Str. 55, 59227 Ahlen",2018,"05","570","004","2","2",51.76732895,7.88478398192842,NA,NA
"St. Elisabeth-Hospital, NA, NA, NA","Elisabethstr. 10, 59269 Beckum",2018,"05","570","008","2","2",51.75269,8.03879750744921,NA,NA
"Tagesklinik Walstedde, Fachklinik für Kinder-, und Jugendpsychiatrie, und Jugendpsychiatrie","Nordholter Weg 3, 48317 Drensteinfurt",2018,"05","570","016","3","4",51.76209125,7.79394113531874,NA,NA
"St. Josef-Stift, Orthopädisches Zentrum /, Nordwestdeutsches Rheumazentrum, Nordwestdeutsches Rheumazentrum","Westtor 7, 48324 Sendenhorst",2018,"05","570","040","2","2",51.8427974,7.82136474346509,NA,NA
"St. Rochus-Hospital, Fachkrankenhaus f. Psychiatrie,, Psychotherapie und Neurologie, Psychotherapie und Neurologie","Am Rochus-Hospital 1, 48291 Telgte",2018,"05","570","044","2","2",51.9778361,7.7642526,NA,NA
"Josephs-Hospital, NA, NA, NA","Am Krankenhaus 2, 48231 Warendorf",2018,"05","570","052","2","2",51.960742,8.00239825378764,NA,NA
"Ev. Klinikum Bethel, NA, NA, NA","Kantensiek 19, 33617 Bielefeld",2018,"05","711","000","2","2",52.01280775,8.52755574752716,NA,NA
"Kath. Hospitalvereinigung, Ostwestfalen, NA, NA","Kiskerstr. 26, 33615 Bielefeld",2018,"05","711","000","2","2",52.02268635,8.522761612668,NA,NA
"Klinik Dr. Hartog, -Frauenheilkunde-, NA, NA","Kisker Str. 15, 33615 Bielefeld",2018,"05","711","000","3","3",52.02310445,8.52133380328075,NA,NA
"Klinikum Bielefeld, NA, NA, NA","Teutoburger Str. 50, 33604 Bielefeld",2018,"05","711","000","1","2",52.014047,8.5441938,NA,NA
"Krankenhaus Mara, NA, NA, NA","Maraweg 21, 33617 Bielefeld",2018,"05","711","000","2","2",52.00696275,8.52858786886227,NA,NA
"Klinikum Gütersloh, NA, NA, NA","Reckenberger Str. 19, 33332 Gütersloh",2018,"05","754","008","1","2",51.8974451,8.3850471498964,NA,NA
"LWL-Klinikum Gütersloh, NA, NA, NA","Buxelstr. 50, 33334 Gütersloh",2018,"05","754","008","1","2",51.8961654,8.35133195750711,NA,NA
"St. Elisabeth Hospital, NA, NA, NA","Stadtring Kattenstroth 130, 33332 Gütersloh",2018,"05","754","008","2","2",51.88238265,8.38179441984491,NA,NA
"Lukas-Krankenhaus, NA, NA, NA","Hindenburgstr. 56, 32257 Bünde",2018,"05","758","004","2","2",52.19809955,8.59450609906582,NA,NA
"Ev. Krankenhaus, Fachklinik für Geriatrie, NA, NA","Hagenstr. 47, 32130 Enger",2018,"05","758","008","2","2",52.13989445,8.56464760106722,NA,NA
"Klinikum Herford, NA, NA, NA","Schwarzenmoorstr. 70, 32049 Herford",2018,"05","758","012","1","2",52.1264193,8.7004549,NA,NA
"Klinikum Weser-Egge, NA, NA, NA","Brenkhäuserstr. 71, 37671 Höxter",2018,"05","762","020","2","2",51.7852024,9.3654601,NA,NA
"HELIOS Klinikum Warburg, NA, NA, NA","Hüffertstr. 50, 34414 Warburg",2018,"05","762","036","3","2",51.48745605,9.14077187864902,NA,NA
"Lippische Nervenklinik, Dr. Spernau, Fachkrankenhaus für Psychiatrie,, Fachkrankenhaus für Psychiatrie,","Waldstr. 2, 32105 Bad Salzuflen",2018,"05","766","008","3","2",52.0861669,8.75248443611269,NA,NA
"Median Klinik NRZ Bad Salzuflen, Akut, NA, NA","Forsthausweg 1, 32105 Bad Salzuflen",2018,"05","766","008","3","3",52.0973687,8.75034909138742,NA,NA
"Gemeindepsychiatrisches Zentrum, Klinik für Psychiatrie,, Psychotherapie u. Psychosomatik, Psychotherapie u. Psychosomatik","Schlabrendorffweg 2-6, 32756 Detmold",2018,"05","766","020","1","2",51.944884,8.8928007,NA,NA
"Klinikum Lippe, NA, NA, NA","Röntgenstr. 18, 32756 Detmold",2018,"05","766","020","1","2",51.9412595,8.87984083964161,NA,NA
"Oberbergklinik Weserbergland, für Psychotherapie, Psychiatrie, und Psychosomatik, und Psychosomatik","Brede 29, 32699 Extertal",2018,"05","766","028","3","4",52.1090688,9.04759603243149,NA,NA
"Tagesklinik für Psychiatrie, und Psychosomatik Lemgo, NA, NA","Rintelner Str. 83, 32657 Lemgo",2018,"05","766","044","3","3",52.0379011,8.9021134,NA,NA
"Artemed Fachklinik, Diagnose- und Therapiezentrum, für Venen und Haut, für Venen und Haut","Portastr. 33-35, 32545 Bad Oeynhausen",2018,"05","770","004","3","3",52.2036831,8.8004363,NA,NA
"Auguste-Viktoria-Klinik, Orthopädisches Krankenhaus, NA, NA","Am Kokturkanal 2, 32545 Bad Oeynhausen",2018,"05","770","004","1","2",52.2073546,8.7871881071735,NA,NA
"Herz- und Diabeteszentrum, Nordrhein-Westfalen, -Universitätsklinikum der, -Universitätsklinikum der","Georgstr. 11, 32545 Bad Oeynhausen",2018,"05","770","004","2","2",52.1921357,8.79533397279335,NA,NA
"Krankenhaus Bad Oeynhausen, NA, NA, NA","Wielandstr. 28, 32545 Bad Oeynhausen",2018,"05","770","004","1","2",52.1930196,8.7964917,NA,NA
"Rheuma-Klinik, Dr. Lauven, NA, NA","Bismarckstr. 7, 32545 Bad Oeynhausen",2018,"05","770","004","2","2",52.2012353,8.79991082752968,NA,NA
"Krankenhaus Lübbecke-Rahden, NA, NA, NA","Virchowstr. 65, 32312 Lübbecke",2018,"05","770","020","1","2",52.29600705,8.60356759187564,NA,NA
"Chirurgische INNENSTADTKLINIK, NA, NA, NA","Brühlstr. 33, 32423 Minden",2018,"05","770","024","3","2",52.2965355,8.91810001519803,NA,NA
"Johannes Wesling Klinikum Minden, Universitätsklinikum der, Ruhr-Universität Bochum, Ruhr-Universität Bochum","Hans-Nolte-Str. 1, 32429 Minden",2018,"05","770","040","1","2",52.26124615,8.88908909280222,NA,NA
"Karl-Hansen-Klinik, NA, NA, NA","Antoniusstr. 19, 33175 Bad Lippspringe",2018,"05","774","008","1","2",51.7825785,8.8266384,NA,NA
"Brüderkrankenhaus St. Josef, NA, NA, NA","Husener Str. 46, 33098 Paderborn",2018,"05","774","032","2","2",51.710278,8.7594643,NA,NA
"Ev. Krankenhaus, St. Johannisstift, NA, NA","Reumontstr. 28, 33102 Paderborn",2018,"05","774","032","2","2",51.7226262,8.7466079,NA,NA
"LWL-Klinik Paderborn, NA, NA, NA","Agathastr. 1, 33098 Paderborn",2018,"05","774","032","1","2",51.7201333,8.7627487,NA,NA
"St. Vincenz-Krankenhaus, NA, NA, NA","Am Busdorf 2, 33098 Paderborn",2018,"05","774","032","2","2",51.7184446,8.7591599,NA,NA
"Augusta-Kranken-Anstalt, NA, NA, NA","Bergstr. 26, 44791 Bochum",2018,"05","911","000","2","2",51.4850682,7.2226329,NA,NA
"Berufsgenossenschaftliches, Universitätsklinikum, Bergmannsheil, Bergmannsheil","Bürkle-de-la-Camp-Platz 1, 44789 Bochum",2018,"05","911","000","1","2",51.46818895,7.21106535949167,NA,NA
"HELIOS St. Josefs-Hospital, NA, NA, NA","Axstr. 35, 44879 Bochum",2018,"05","911","000","3","2",51.4262746,7.1585897,NA,NA
"Kath. Klinikum Bochum, -Universitätsklinikum der, Ruhr-Universität Bochum-, Ruhr-Universität Bochum-","Gudrunstr. 56, 44791 Bochum",2018,"05","911","000","2","2",51.4936294,7.2295399896074,NA,NA
"LWL-Universitätsklinikum, der Ruhr-Universität Bochum, NA, NA","Alexandrinenstr. 1-3, 44791 Bochum",2018,"05","911","000","1","2",51.4902007,7.2293132,NA,NA
"Martin-Luther-Krankenhaus, NA, NA, NA","Voedestr. 79, 44866 Bochum",2018,"05","911","000","2","2",51.4825622,7.14320510245831,NA,NA
"Universitätsklinikum, Knappschaftskrankenhaus, NA, NA","In der Schornau 23-25, 44892 Bochum",2018,"05","911","000","1","2",51.4639837,7.32722320648126,NA,NA
"Hüttenhospital, NA, NA, NA","Am Marksbach 28, 44269 Dortmund",2018,"05","913","000","1","2",51.48071815,7.51014509865103,NA,NA
"Kath. Krankenhaus, Dortmund-West, NA, NA","Zollernstr. 40, 44379 Dortmund",2018,"05","913","000","2","2",51.52421005,7.36769692180419,NA,NA
"Klinikum Dortmund, NA, NA, NA","Beurhausstr. 40, 44137 Dortmund",2018,"05","913","000","1","2",51.5083634,7.45673908431922,NA,NA
"Klinikum Westfalen, -Knappschaftskrankenhaus, Lütgendortmund-, Lütgendortmund-","Volksgartenstr. 40, 44388 Dortmund",2018,"05","913","000","1","2",51.5027238,7.32969964752558,NA,NA
"LWL-Klinik Dortmund, - Elisabeth-Klinik -, Klinik für Kinder- und Jugend-, Klinik für Kinder- und Jugend-","Marsbruchstr. 162a, 44287 Dortmund",2018,"05","913","000","1","2",51.5029673,7.54736706518924,NA,NA
"LWL-Klinik Dortmund, NA, NA, NA","Marsbruchstr. 179, 44287 Dortmund",2018,"05","913","000","1","2",51.5067633,7.54806442635664,NA,NA
"Marien-Hospital, NA, NA, NA","Gablonzstr. 9, 44225 Dortmund",2018,"05","913","000","2","2",51.4784095,7.44209821549956,NA,NA
"Ortho-Klinik Dortmund, NA, NA, NA","Virchowstr. 4, 44263 Dortmund",2018,"05","913","000","2","2",51.48535085,7.49894699609812,NA,NA
"St. Elisabeth-Krankenhaus, NA, NA, NA","Kurler Str. 130, 44319 Dortmund",2018,"05","913","000","2","2",51.55436135,7.58296346785691,NA,NA
"St. Johannes-Hospital, NA, NA, NA","Johannesstr. 9-13, 44137 Dortmund",2018,"05","913","000","2","2",51.5105086,7.4574002,NA,NA
"St. Josefs-Hospital, NA, NA, NA","Wilhelm-Schmidt-Str. 4, 44263 Dortmund-Hörde",2018,"05","913","000","2","2",51.4850979,7.50513229297483,NA,NA
"AGAPLESION Allgemeines, Krankenhaus Hagen, NA, NA","Grünstr. 35, 58095 Hagen",2018,"05","914","000","2","2",51.3540265,7.4660777,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Brusebrinkstr. 20, 58135 Hagen",2018,"05","914","000","2","2",51.3478947,7.4121521,NA,NA
"HELIOS Klinik Hagen-Ambrock, Klinik für Pneumologie, NA, NA","Ambrocker Weg 60, 58091 Hagen",2018,"05","914","000","3","2",51.3149273,7.5148275,NA,NA
"Kath. Krankenhaus, NA, NA, NA","Hospitalstr. 6-10, 58099 Hagen",2018,"05","914","000","2","2",51.395205,7.4721,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Werler Str. 110, 59063 Hamm",2018,"05","915","000","2","2",51.6694066,7.827208202413,NA,NA
"Klinik für Manuelle Therapie, Spezialklinik für Wirbelsäulen-,, Gelenkleiden und Schmerztherapie, Gelenkleiden und Schmerztherapie","Ostenallee 83, 59071 Hamm",2018,"05","915","000","2","2",51.6902647,7.84313005112741,NA,NA
"LWL-Universitätsklinik Hamm, für Kinder- u. Jugendpsychiatrie, an der Ruhr-Universität Bochum, an der Ruhr-Universität Bochum","Heithofer Allee 64, 59071 Hamm",2018,"05","915","000","1","2",51.685393,7.86306626130706,NA,NA
"St. Barbara-Klinik, NA, NA, NA","Am Heessener Wald 1, 59073 Hamm",2018,"05","915","000","2","2",51.7082299,7.8433025,NA,NA
"St. Marien-Hospital, NA, NA, NA","Nassauerstr. 13-19, 59065 Hamm",2018,"05","915","000","2","2",51.67911175,7.81829587620387,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Wiescherstr. 24, 44623 Herne",2018,"05","916","000","2","2",51.5348217,7.231317,NA,NA
"Marienhospital, -Universitätsklinikum der, Ruhr-Universität Bochum-, Ruhr-Universität Bochum-","Hölkeskampring 40, 44625 Herne",2018,"05","916","000","2","3",51.52871075,7.22647381510134,NA,NA
"Rheumazentrum Ruhrgebiet, NA, NA, NA","Claudiusstr. 45, 44649 Herne",2018,"05","916","000","2","2",51.5355764,7.16313670458914,NA,NA
"St. Anna-Hospital, NA, NA, NA","Hospitalstr. 19, 44649 Herne",2018,"05","916","000","2","2",51.537557,7.1590304,NA,NA
"St. Marien-Hospital Eickel, Klinik für Psychiatrie, Psycho-, therapie und Psychosomatik, therapie und Psychosomatik","Marienstr. 2, 44651 Herne",2018,"05","916","000","2","2",51.5152136,7.182092703375,NA,NA
"Fliedner Klinik, Ambulanz und Tagesklinik, für Psychiatrie, Psychotherapie, für Psychiatrie, Psychotherapie","Sudfeldstr. 1, 58285 Gevelsberg",2018,"05","954","012","2","2",51.3173386,7.33801618896187,NA,NA
"Augusta Klinik Hattingen, NA, NA, NA","Bredenscheider Str. 54, 45525 Hattingen",2018,"05","954","016","2","2",51.3938645,7.1925132,NA,NA
"Gemeinschaftskrankenhaus, NA, NA, NA","Gerhard-Kienle-Weg 4, 58313 Herdecke",2018,"05","954","020","2","2",51.4116412,7.3998824,NA,NA
"HELIOS Klinikum Schwelm, NA, NA, NA","Dr.-Möller-Str. 15, 58332 Schwelm",2018,"05","954","024","3","2",51.2937055898588,7.31229096861955,"Dr.-Möller-Str. , 58332 Schwelm","51.29370558985879, 7.312290968619545"
"Orthopädische Klinik Volmarstein, NA, NA, NA","Lothar-Gau-Str. 11, 58300 Wetter (Ruhr)",2018,"05","954","032","2","2",51.369344,7.37464923688159,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Pferdebachstr. 27, 58455 Witten",2018,"05","954","036","2","2",51.4458784,7.3436978,NA,NA
"Marien-Hospital, NA, NA, NA","Marienplatz 2, 58452 Witten",2018,"05","954","036","2","2",51.44518825,7.33724774097349,NA,NA
"Klinikum Hochsauerland, NA, NA, NA","Goethestr. 15, 59755 Arnsberg",2018,"05","958","004","2","2",51.4513973,7.96109325197084,NA,NA
"Städt. Krankenhaus Maria-Hilf, NA, NA, NA","Am Schönschede 1, 59929 Brilon",2018,"05","958","012","1","2",51.3857818,8.58218751326915,NA,NA
"LWL-Klinik Marsberg, für Kinder- u. Jugendpsychiatrie, NA, NA","Bredelarer Str. 33, 34431 Marsberg",2018,"05","958","024","1","2",51.45747435,8.84147287180053,NA,NA
"LWL-Klinik Marsberg, NA, NA, NA","Weist 45, 34431 Marsberg",2018,"05","958","024","1","2",51.4573936,8.85677774274789,NA,NA
"St.-Marien-Hospital, NA, NA, NA","Marienstr. 2, 34431 Marsberg",2018,"05","958","024","2","2",51.4650438,8.8440701,NA,NA
"Elisabeth-Klinik, Fachklinik f. Orthopädie,, Rheumatologie , Unfallchirurgie,, Rheumatologie , Unfallchirurgie,","Heinrich-Sommer-Str. 4, 59939 Olsberg",2018,"05","958","036","2","2",51.3568724,8.4735955,NA,NA
"Fachkrankenhaus, Kloster Grafschaft, Zentrum für Pneumologie,, Zentrum für Pneumologie,","Annostr. 1, 57392 Schmallenberg",2018,"05","958","040","2","2",51.14448965,8.32443544295542,NA,NA
"Neurologische Klinik Sorpesee, NA, NA, NA","Lindenstr. 22, 59846 Sundern",2018,"05","958","044","3","2",51.3491883,7.9501815,NA,NA
"Sauerlandklinik Hachen, Neurologische Spezialklinik, für multiple Sklerose, für multiple Sklerose","Siepenstr. 44, 59846 Sundern",2018,"05","958","044","2","2",51.3833059,7.97466597992958,NA,NA
"St. Franziskus-Hospital, NA, NA, NA","Franziskusstr. 2, 59955 Winterberg",2018,"05","958","048","2","2",51.1932388,8.53739079606742,NA,NA
"Lungenklinik Hemer, NA, NA, NA","Theo-Funccius-Str. 1, 58675 Hemer",2018,"05","962","016","2","2",51.39211275,7.76581885949715,NA,NA
"LWL-Klinik Hemer, Hans-Prinzhorn-Klinik, NA, NA","Frönsberger Str. 71, 58675 Hemer",2018,"05","962","016","1","2",51.3452959,7.76014570281596,NA,NA
"Paracelsus-Klinik, NA, NA, NA","Breddestr. 22, 58675 Hemer",2018,"05","962","016","3","2",51.3899594,7.75741805168539,NA,NA
"AGAPLESION Ev. Krankenhaus, Bethanien, NA, NA","Hugo-Fuchs-Allee 3, 58644 Iserlohn",2018,"05","962","024","2","2",51.37105645,7.69293352961327,NA,NA
"Kath. Kliniken im, Märkischen Kreis, NA, NA","Hochstr. 63, 58638 Iserlohn",2018,"05","962","024","2","2",51.3788997,7.6904967,NA,NA
"Marienhospital Letmathe, NA, NA, NA","Hagener Str. 121, 58642 Iserlohn",2018,"05","962","024","1","2",51.3646819,7.60291118643954,NA,NA
"Berglandklinik, Fachklinik für Gynäkologie, und Geburtshilfe, und Geburtshilfe","Am Hundebrink 6, 58511 Lüdenscheid",2018,"05","962","032","3","2",51.2074101,7.6376219,NA,NA
"Klinikum Lüdenscheid, NA, NA, NA","Paulmannshöherstr. 14, 58515 Lüdenscheid",2018,"05","962","032","1","2",51.2078117,7.6596687,NA,NA
"Sportklinik Hellersen, NA, NA, NA","Paulmannshöher Str. 17, 58515 Lüdenscheid",2018,"05","962","032","2","2",51.20827,7.6579005,NA,NA
"radprax Krankenhaus Plettenberg, NA, NA, NA","Ernst-Moritz-Arndt-Str. 17, 58840 Plettenberg",2018,"05","962","052","1","2",51.2132117,7.8863642315468,NA,NA
"Stadtklinik Werdohl, NA, NA, NA","Schulstr. 25, 58791 Werdohl",2018,"05","962","060","1","2",51.2570132,7.76514408347651,NA,NA
