"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","latitude","longitude","Ungefähre_Adresse.x","coordinates"
"Psychiatrisch-Psychosomatische Klinik Celle, Psychiatrische Klinik Celle","Schlepegrellstraße, 4, 29223, Celle",2020,"03","351","006","3","2",52.628148,10.0873053,NA,NA
"HELIOS Klinik Cuxhaven GmbH, Helios Klinik Cuxhaven GmbH","Altenwalder Chaussee, 10, 27474, Cuxhaven",2020,"03","352","011","3","2",53.85275025,8.69278554287821,NA,NA
"HELIOS Seehospital Sahlenburg GmbH, Helios Seehospital Sahlenburg GmbH","Nordheimstraße, 201, 27476, Cuxhaven",2020,"03","352","011","3","2",53.8647444,8.60148225722646,NA,NA
"Capio Krankenhaus Land Hadeln, Große Ortstraße","Große Ortstraße, 85, 21762, Otterndorf, Niederelbe",2020,"03","352","046","3","2",53.8123415,8.8910118,"Große Ortstraße, 21762, Otterndorf",NA
"AMEOS Klinikum Seepark Geestland GmbH, AMEOS Klinikum Geestland","Langener Straße, 66, 27607, Geestland",2020,"03","352","062","3","2",53.61527785,8.6301382180379,NA,NA
"Krankenhaus Buchholz und Winsen gGmbH Krankenhaus Buchholz, Krankenhaus Buchholz","Steinbecker Straße, 44, 21244, Buchholz in der Nordheide",2020,"03","353","005","1","2",53.3334891,9.8728888,NA,NA
"Waldklinik Jesteburg, Waldklinik Jesteburg","Kleckerwaldweg, 145, 21266, Jesteburg",2020,"03","353","020","3","2",53.3196229,9.94931671406416,NA,NA
"Krankenhaus Ginsterhof, Krankenhaus Ginsterhof Hauptstandort","Metzendorfer Weg, 21, 21224, Rosengarten, Kreis Harburg",2020,"03","353","029","2","2",53.4034806,9.9331427,"Metzendorfer Weg, 21224, Rosengarten",NA
"Krankenhaus Buchholzund Winsen gGmbH Krankenhaus Winsen, Krankenhaus Winsen","Friedrich-Lichtenauer-Allee, 1, 21423, Winsen (Luhe)",2020,"03","353","040","1","2",53.35055925,10.2001666620405,NA,NA
"Capio Elbe-Jeetzel-Klinik Dannenberg, Capio Elbe Jeetzel Klinik","Hermann-Löns-Straße, 2, 29451, Dannenberg (Elbe)",2020,"03","354","004","3","2",53.0834145,11.08248,"Hermann-Löns-Straße, 29451, Dannenberg",NA
"Klinik Dr. Havemann, Klinik Dr. Havemann","Barckhausenstraße, 57, 21335, Lüneburg",2020,"03","355","022","3","2",53.2382421,10.4104862,NA,NA
"Orthoklinik Lüneburg GmbH, Orthoklinik Lüneburg GmbH","Ginsterweg, 5, 21335, Lüneburg",2020,"03","355","022","3","2",53.2059892,10.4400399,NA,NA
"Psychiatrische Klinik Lüneburg gemeinnützige GmbH, Psychiatrische Tagesklinik Heidekreis Kinder und Jugendliche","Oeninger Weg, 30, 29614, Soltau",2020,"03","355","022","1","2",52.98930035,9.85586603171516,NA,NA
"Psychiatrische Klinik Lüneburg gemeinnützige GmbH, Tagesklinik Uelzen Kinder und Jugendliche","Lerchenweg, 3, 29549, Bad Bevensen",2020,"03","355","022","1","2",53.0862606,10.5920681,NA,NA
"Psychiatrische Klinik Lüneburg gemeinnützige GmbH, Psychiatrische Tagesklinik Buchholz","Steinbecker Straße, 44, 21244, Buchholz in der Nordheide",2020,"03","355","022","1","2",53.3334891,9.8728888,NA,NA
"Psychiatrische Klinik Lüneburg gemeinnützige GmbH, Psychiatrische Tagesklinik Stade Kinder und Jugendliche","Bremervörder Straße, 111, 21682, Stade, Niederelbe",2020,"03","355","022","1","2",53.5984578,9.4434302,"Bremervörder Straße, 21682, Stade",NA
"Psychiatrische Klinik Lüneburg gemeinnützige GmbH, Psychiatrische Klinik Lüneburg gGmbH","Am Wienebütteler Weg, 1, 21339, Lüneburg",2020,"03","355","022","1","2",53.2544818,10.3780181,NA,NA
"Städtisches Klinikum Lüneburg gGmbH, Städtisches Klinikum Lüneburg","Bögelstraße, 1, 21339, Lüneburg",2020,"03","355","022","1","2",53.2401919,10.3958452777368,NA,NA
"Klinik Lilienthal, Klinik Lilienthal","Moorhauser Landstr., 3c, 28865, Lilienthal bei Bremen",2020,"03","356","005","3","2",53.1636063,8.927175,"Moorhauser Landstr., 28865, Lilienthal",NA
"Kreiskrankenhaus Osterholz, Kreiskrankenhaus Osterholz","Am Krankenhaus, 4, 27711, Osterholz-Scharmbeck",2020,"03","356","007","1","2",53.2325001,8.7937025,NA,NA
"OsteMed Klinik Bremervörde, OsteMed Klinik Bremervörde","Gnarrenburger Straße, 117, 27432, Bremervörde",2020,"03","357","008","1","2",53.47138455,9.13565654727693,NA,NA
"AGAPLESION Diakonieklinikum Rotenburg gGmbH, Unterstedt","Verdener Straße, 200, 27356, Rotenburg (Wümme)",2020,"03","357","039","2","2",53.0899615,9.36396506213736,NA,NA
"AGAPLESION Diakonieklinikum Rotenburg gGmbH, Verden","Rosenweg, 9, 27283, Verden (Aller)",2020,"03","357","039","2","2",52.9132549,9.2329651,NA,NA
"AGAPLESION Diakonieklinikum Rotenburg gGmbH, AGAPLESION Diakonieklinikum Rotenburg gGmbH","Elise-Averdieck-Straße, NA, 27356, Rotenburg (Wümme)",2020,"03","357","039","2","2",53.1091907,9.4136844,NA,NA
"Klinik Fallingbostel Fachklinik für Herz- und Kreislauferkrankungen, Klinik Fallingbostel","Kolkweg, 1, 29683, Bad Fallingbostel",2020,"03","358","008","3","3",52.86902825,9.70593290763217,NA,NA
"Heidekreis Klinikum GmbH Krankenhaus Soltau, Heidekreis Klinik Soltau","Oeninger Weg, 30, 29614, Soltau",2020,"03","358","021","1","2",52.98930035,9.85586603171516,NA,NA
"MediClin Klinikum Soltau, MediClin Klinikum Soltau","Oeninger Weg, 59, 29614, Soltau",2020,"03","358","021","3","3",52.9942831,9.85683933196604,NA,NA
"Heidekreis Klinikum GmbH Krankenhaus Walsrode, Heidekreis Klinik Walsrode","Robert-Koch-Straße, 4, 29664, Walsrode",2020,"03","358","022","1","2",52.85917765,9.58696763639566,NA,NA
"Elbe Klinikum Buxtehude, Elbe Klinikum Buxtehude","Am Krankenhaus, 1, 21614, Buxtehude",2020,"03","359","010","1","2",53.4616182,9.6754384,NA,NA
"Elbe Klinikum Stade, Elbe Klinikum Stade","Bremervörder Straße, 111, 21682, Stade, Niederelbe",2020,"03","359","038","1","2",53.5984578,9.4434302,"Bremervörder Straße, 21682, Stade",NA
"Klinik Dr. Hancken, Klinik Dr. Hancken","Harsefelder Staße, 8, 21680, Stade, Niederelbe",2020,"03","359","038","3","2",53.5952846745804,9.47267331107522,"Harsefelder Staße, 21680, Stade","53.595284674580384, 9.472673311075216"
"Klinik Dr. Witwity, Klinik Dr. Witwity","Neubourgstraße, 4, 21682, Stade, Niederelbe",2020,"03","359","038","3","3",53.5996742,9.4725216,"Neubourgstraße, 21682, Stade",NA
"Diana Kliniken, DianaKlinik","Dahlenburger Straße, 2A, 29549, Bad Bevensen",2020,"03","360","002","3","2",53.0809027,10.5892317,NA,NA
"Falkenried Caduceus Klinik GmbH, Falkenried Caduceus Klinik","Niendorfer Weg, 5, 29549, Bad Bevensen",2020,"03","360","002","3","2",53.0907358,10.6019574234786,NA,NA
"Herz- und Gefäßzentrum Bad Bevensen, Herz- und Gefäßzentrum Bad Bevensen","Römstedter Straße, 25, 29549, Bad Bevensen",2020,"03","360","002","3","2",53.08512075,10.6044472233321,NA,NA
"MediClin Seepark Klinik Akutpsychosomatik Schwerpunkt Essstörungen, Zweigniederlassung Bad Bodenteich","Sebastian-Kneipp-Straße, 1, 29389, Bad Bodenteich",2020,"03","360","005","3","3",52.82365105,10.6832103854473,NA,NA
"HELIOS Klinikum Uelzen GmbH, Helios Klinikum Uelzen","Hagenskamp, 34, 29525, Uelzen, Lüneburger Heide",2020,"03","360","025","3","2",52.9711356,10.5324019,"Hagenskamp, 29525, Uelzen",NA
"Psychiatrische Klinik Uelzen gGmbH, Psychiatrische Tagesklinik Uelzen","Alewinstraße, 23, 29525, Uelzen, Lüneburger Heide",2020,"03","360","025","2","2",52.9639434,10.5524088,"Alewinstraße, 29525, Uelzen",NA
"Psychiatrische Klinik Uelzen gGmbH, Psychiatrische Klinik Uelzen","An den Zehn Eichen, 50, 29525, Uelzen, Lüneburger Heide",2020,"03","360","025","2","2",52.9661689,10.52862,"An den Zehn Eichen, 29525, Uelzen",NA
"Psychiatrische Klinik Uelzen gGmbH, Psychiatrische Tagesklinik Dannenberg","Querdeich, 14, 29451, Dannenberg (Elbe)",2020,"03","360","025","2","2",53.0952011,11.0951584,"Querdeich, 29451, Dannenberg",NA
"Aller-Weser-Klinik Krankenhaus Achim, Aller-Weser-Klinik Achim","Bierdener Mühle, 2, 28832, Achim bei Bremen",2020,"03","361","001","1","2",53.0129741,8.9998428,"Bierdener Mühle, 28832, Achim",NA
"Aller-Weser-Klinik Krankenhaus Verden, Aller-Weser-Klinik Verden","Eitzer Straße, 20, 27283, Verden (Aller)",2020,"03","361","012","1","2",52.9138633,9.23228713654221,NA,NA
"Stadtkrankenhaus Delmenhorst GmbH, Josef-Hospital Delmenhorst","Wildeshauser Straße, 92, 27753, Delmenhorst",2020,"03","401","000","1","2",53.0443447,8.5939955,NA,NA
"Klinikum Emden Hans-Susemihl-Krankenhaus gGmbH, Klinikum Emden","Bolardusstraße, 20, 26721, Emden, Ostfriesland",2020,"03","402","000","1","2",53.3763686,7.2138492,"Bolardusstraße, 26721, Emden",NA
"Klinikum Emden Hans-Susemihl-Krankenhaus gGmbH, Psychiatrische Tagesklinik Leer","Mühlenstraße, 7, 26789, Leer (Ostfriesland)",2020,"03","402","000","1","2",53.2295678,7.4519959,NA,NA
"Evangelisches Krankenhaus Oldenburg, Evangelisches Krankenhaus Oldenburg","Steinweg, 13, 26122, Oldenburg (Oldb)",2020,"03","403","000","2","2",53.1426638,8.20493419187779,NA,NA
"Klinikum Oldenburg gGmbH, Klinikum Oldenburg gGmbH","Rahel-Straus-Straße, 10, 26133, Oldenburg (Oldb)",2020,"03","403","000","1","2",53.11178795,8.21715260206661,NA,NA
"Pius-Hospital, Standort Georgstraße","Georgstraße, 12, 26121, Oldenburg (Oldb)",2020,"03","403","000","2","2",53.1437438,8.2108946,NA,NA
"AMEOS Klinikum Osnabrück, AMEOS Klinikum Osnabrück","Knollstraße, 31, 49088, Osnabrück",2020,"03","404","000","3","2",52.2879766,8.05140061207738,NA,NA
"Christliches Kinderhospital Osnabrück, Christliches Kinderhospital Osnabrück - Station 9","Am Finkenhügel, 1, 49076, Osnabrück",2020,"03","404","000","2","2",52.27824935,8.00272100097563,NA,NA
"Christliches Kinderhospital Osnabrück, CKO Hauptstandort","Johannisfreiheit, 1, 49074, Osnabrück",2020,"03","404","000","2","2",52.26988285,8.05302618860902,NA,NA
"Kinderhospital Osnabrück am Schölerberg, KJP Standort Iburger Straße","Iburger Straße, 187, 49082, Osnabrück",2020,"03","404","000","2","2",52.25179915,8.06482945358955,NA,NA
"Kinderhospital Osnabrück am Schölerberg, KJP Twistringen","St.-Annen-Straße, 15, 27239, Twistringen",2020,"03","404","000","2","2",52.79818535,8.64218136437383,NA,NA
"Klinikum Osnabrück, Klinikum Osnabrück","Am Finkenhügel, NA, 49076, Osnabrück",2020,"03","404","000","1","2",52.2803557,8.0052202,NA,NA
"Niels-Stensen-Kliniken Marienhospital Osnabrück, Niels-Stensen-Kliniken Marienhospital Osnabrück","Bischofsstraße, 1, 49074, Osnabrück",2020,"03","404","000","2","2",52.2702299,8.05339972671942,NA,NA
"Paracelsus-Klinik Osnabrück, PK Osnabrück","Am Natruper Holz, 69, 49076, Osnabrück",2020,"03","404","000","3","2",52.2887535,8.0095025,NA,NA
"gisunt Klinik Klinik für integrative Medizin 1. Nordwestdeutsches Hyperthermiezentrum, gisunt Klinik Klinik für integrative Medizin 1. Nordwestdeutsches Hyperthermiezentrum","Mühlenweg, 144, 26384, Wilhelmshaven",2020,"03","405","000","3","4",53.5294472,8.117351,NA,NA
"Klinikum Wilhelmshaven gGmbH, Klinikum Wilhelmshaven gGmbH","Friedrich-Paffrath-Straße, 100, 26389, Wilhelmshaven",2020,"03","405","000","1","2",53.5462005,8.0827206,NA,NA
"Karl-Jaspers-Klinik, Karl-Jaspers-Klinik","Hermann-Ehlers-Straße, 7, 26160, Bad Zwischenahn",2020,"03","451","002","2","2",53.1691652,8.1383014,NA,NA
"Karl-Jaspers-Klinik, Tagesklinik Brake","Kantstraße, 11, 26919, Brake (Unterweser)",2020,"03","451","002","2","2",53.32342055,8.46939443264185,NA,NA
"Karl-Jaspers-Klinik, Tagesklinik Cloppenburg","Bürgermeister-Heukamp-Straße, 22, 49661, Cloppenburg",2020,"03","451","002","2","2",52.8466832,8.0395673,NA,NA
"Karl-Jaspers-Klinik, Tagesklinik Westerstede","Am Röttgen, 36, 26655, Westerstede",2020,"03","451","002","2","2",53.2606184,7.9274787,NA,NA
"Karl-Jaspers-Klinik, Tagesklinik Delmenhorst","Wildeshauser Straße, 92, 27753, Delmenhorst",2020,"03","451","002","2","2",53.0443447,8.5939955,NA,NA
"Karl-Jaspers-Klinik, Tagesklinik Bad Zwischenahn","Hermann-Ehlers-Straße, 7, 26160, Bad Zwischenahn",2020,"03","451","002","2","2",53.1691652,8.1383014,NA,NA
"Karl-Jaspers-Klinik Klinik für PsychosomatischeMedizin und Psychotherapie, Karl-Jaspers-Klinik Westerstede","An der Hössen, 23, 26655, Westerstede",2020,"03","451","002","2","2",53.25673195,7.91595040424281,NA,NA
"Privatklinik Bad Zwischenahn Fachklinik für Psychotherapeutische Medizin und Psychosomatik, Privatklinik Bad Zwischenahn Fachklinik für Psychotherapeutische Medizin und Psychosomatik","Seestraße, 2, 26160, Bad Zwischenahn",2020,"03","451","002","3","4",53.1929508,7.98908357018501,NA,NA
"Ammerland Klinik GmbH, Ammerland Klinik GmbH","Lange Straße, 38, 26655, Westerstede",2020,"03","451","007","1","2",53.2574925,7.9185221,NA,NA
"Bundeswehrkrankenhaus, Standort Westerstede","Lange Straße, 38, 26655, Westerstede",2020,"03","451","007","1","2",53.2574925,7.9185221,NA,NA
"Ubbo-Emmius-Klinik Klinik Aurich, Klinik Aurich","Wallinghausener Straße, 8-12, 26603, Aurich, Ostfriesland",2020,"03","452","001","1","2",53.4683863,7.4961907,"Wallinghausener Straße, 26603, Aurich",NA
"Ubbo-Emmius-Klinik gGmbH Klinik Norden, Klinik Norden","Osterstraße, 110, 26506, Norden, Ostfriesl",2020,"03","452","019","1","2",53.6033652,7.2253136,"Osterstraße, 26506, Norden",NA
"Krankenhaus Norderney, Krankenhaus Norderney","Lippestr., 9-11, 26548, Norderney",2020,"03","452","020","2","2",53.7159781,7.17325594775485,NA,NA
"St.-Josefs-Hospital Cloppenburg gGmbH, St. Josefs-Hospital Cloppenburg","Krankenhausstraße, 13, 49661, Cloppenburg",2020,"03","453","004","2","2",52.8472582,8.04036680500753,NA,NA
"St.-Marien Hospital gGmbH, St.-Marien Hospital gGmbH","St.-Marien-Straße, 1, 26169, Friesoythe",2020,"03","453","007","2","2",53.0221231,7.8547096,NA,NA
"St. Anna Klinik, St. Anna Klinik Löningen","St. Annen Straße, 9, 49624, Löningen",2020,"03","453","011","2","2",52.7345252,7.75441168602388,NA,NA
"Niels-Stensen-Kliniken St. Vinzenz-Hospital Haselünne, Niels-Stensen-Kliniken St. Vinzenz-Hospital Haselünne","Hammer Straße, 9, 49740, Haselünne",2020,"03","454","019","2","2",52.670909,7.48311575279384,NA,NA
"MediClin Hedon-Klinik, Hedon Klinik","Hedonallee, 1, 49811, Lingen (Ems)",2020,"03","454","032","3","2",52.51198525,7.3584309375097,NA,NA
"St. Bonifatius Hospital, Bonifatius Hospital Lingen gGmbH","Wilhelmstraße, 13, 49808, Lingen (Ems)",2020,"03","454","032","2","2",52.52472155,7.31551046725408,NA,NA
"Krankenhaus Ludmillenstift Meppen, Krankenhaus Ludmillenstift Meppen","Ludmillenstraße, 4-6, 49716, Meppen",2020,"03","454","035","2","2",52.6887165,7.29299975485378,NA,NA
"Marienkrankenhaus Papenburg-Aschendorf GmbH, Marien Hospital Papenburg Aschendorf, Standort Aschendorf Kinder- und Jugendpsychiatrie, -psychotherapie und -psychosomatik","Marienstraße, 8, 26871, Aschendorf, Stadt Papenburg",2020,"03","454","041","2","2",53.051466,7.3293296,"Marienstraße, 26871, Aschendorf",NA
"Marienkrankenhaus Papenburg-Aschendorf GmbH, Marien Hospital Papenburg Aschendorf, Standort Leer Kinder- und Jugendpsychiatrie, -psychotherapie und -psychosomatik","Eisinghausener Straße, 10, 26789, Leer (Ostfriesland)",2020,"03","454","041","2","2",53.25874215,7.4626660570041,NA,NA
"Marienkrankenhaus Papenburg-Aschendorf GmbH, Marien Hospital Papenburg","Hauptkanal rechts, 75, 26871, Papenburg",2020,"03","454","041","2","2",53.07688555,7.39604340711765,NA,NA
"Hümmling-Krankenhaus-Sögel, Hümmling Hospital Sögel","Mühlenstraße, 17, 49751, Sögel",2020,"03","454","047","2","2",52.84354605,7.52028539304051,NA,NA
"Niels-Stensen-Kliniken Elisabeth-Krankenhaus Thuine, Niels-Stensen-Kliniken Elisabeth-Krankenhaus Thuine","Klosterstraße, 4, 49832, Thuine, Emsl",2020,"03","454","053","2","2",52.4917992,7.4900444,"Klosterstraße, 49832, Thuine",NA
"Nordwest-Krankenhaus Sanderbusch GmbH, Nordwest-Krankenhaus Sanderbusch GmbH","Am Gut Sanderbusch, 1, 26452, Sande, Kreis Friesl",2020,"03","455","014","1","2",53.5065835,8.0123645,"Am Gut Sanderbusch, 26452, Sande",NA
"St. Johannes-Hospital, St. Johannes Hospital","Bleichenpfad, 9, 26316, Varel, Jadebusen",2020,"03","455","026","1","2",53.3926652,8.138926,"Bleichenpfad, 26316, Varel",NA
"FACHKLINIK BAD BENTHEIM Thermalsole- und Schwefelbad Bentheim GmbH, Fachklinik Bad Bentheim","Am Bade, 1, 48455, Bad Bentheim",2020,"03","456","001","3","2",52.3189878,7.16409785685137,NA,NA
"Paulinenkrankenhaus, Paulinenkrankenhaus","Paulinenweg, 1, 48455, Bad Bentheim",2020,"03","456","001","2","2",52.2989998,7.15096858978181,NA,NA
"Euregio Klinik Albert-Schweitzer-Straße GmbH, Euregio Klinik ASS","Albert-Schweitzer-Straße, 10, 48527, Nordhorn",2020,"03","456","015","1","2",52.44303275,7.06597233974096,NA,NA
"Euregio Klinik Hannoverstraße GmbH, Euregio-Klinik Hannoverstraße GmbH","Albert-Schweitzer-Straße, 10, 48527, Nordhorn",2020,"03","456","015","1","2",52.44303275,7.06597233974096,NA,NA
"Inselkrankenhaus Borkum gGmbH, Inselkrankenhaus Borkum","Gartenstraße, 20, 26757, Borkum",2020,"03","457","002","3","2",53.5847781,6.67091405,NA,NA
"Borromäus Hospital Leer gGmbH, Borromäus Hospital Leer gGmbH","Kirchstraße, 61-67, 26789, Leer (Ostfriesland)",2020,"03","457","013","2","2",53.2285183,7.44491501489515,NA,NA
"Klinikum Leer gGmbH, Klinikum Leer","Augustenstraße, 35, 26789, Leer (Ostfriesland)",2020,"03","457","013","1","2",53.2362109,7.4585862,NA,NA
"Krankenhaus Rheiderland, Krankenhaus Rheiderland","Neue Straße, 22, 26826, Weener",2020,"03","457","021","1","2",53.1682784,7.353177,NA,NA
"Klinik für Kinder- und Jugendpsychiatrie und -psychotherapie Wichernstift gGmbH, Wichernstift Hauptstandort","Oldenburger Straße, 333, 27777, Ganderkesee",2020,"03","458","005","2","2",53.048508,8.5769335,NA,NA
"Klinik für Kinder- und Jugendpsychiatrie und -psychotherapie Wichernstift gGmbH, Tagesklinik Brake","Kaje, 7, 26919, Brake",2020,"03","458","005","2","2",53.3255107,8.4856037,NA,NA
"Klinik für Kinder- und Jugendpsychiatrie und -psychotherapie Wichernstift gGmbH, Tagesklinik Cuxhaven","Altenwalder-Chaussee, 10, 27474, Cuxhaven",2020,"03","458","005","2","2",53.85275025,8.69278554287821,NA,NA
"Stenum Fachklinik für Orthopädie, Standort","Heilstättenweg, 1, 27777, Ganderkesee",2020,"03","458","005","3","2",53.079093,8.5543506138085,NA,NA
"Krankenhaus Johanneum, Krankenhaus Johanneum","Feldstraße, 1, 27793, Wildeshausen",2020,"03","458","014","2","2",52.8941924,8.4317413,NA,NA
"Niels-Stensen-Kliniken Marienhospital Ankum-Bersenbrück GmbH, Niels-Stensen-Kliniken Marienhospital Ankum-Bersenbrück GmbH","Lingener Straße, 11, 49577, Ankum",2020,"03","459","002","2","2",52.5404711,7.8742164,NA,NA
"Augenklinik Dr. Georg, Bad Rothenfelde","Am Kurpark, 13, 49214, Bad Rothenfelde",2020,"03","459","006","3","2",52.11026,8.1588558,NA,NA
"Johann-Wilhelm-Ritter-Klinik Akut-, AHB- und Rehabilitationsklinik, Johann-Wilhelm-Ritter-Klinik Akut-, AHB- und Rehabilitationsklinik","Parkstraße, 35-37, 49214, Bad Rothenfelde",2020,"03","459","006","3","2",52.1135497,8.1533461,NA,NA
"Schüchtermann-Klinik, Schüchtermann-Klinik","Ulmenallee, 5-11, 49214, Bad Rothenfelde",2020,"03","459","006","3","2",52.1126495,8.16534567800547,NA,NA
"Niels-Stensen-Kliniken Bramsche, Niels-Stensen-Kliniken Bramsche","Hasestraße, 16, 49565, Bramsche, Hase",2020,"03","459","014","2","2",52.4101228,7.9853226,"Hasestraße, 49565, Bramsche",NA
"Klinikum Osnabrücker Land Geschäftsteil Georgsmarienhütte, Klinikum Osnabrücker Land GmbH","Hospitalweg, NA, 49124, Georgsmarienhütte",2020,"03","459","019","1","2",52.2039634,8.0402559,NA,NA
"Niels-Stensen-Kliniken Franziskus Hospital Harderberg, Niels-Stensen-Kliniken Franziskus Hospital Harderberg","Alte Rothenfelder Straße, 23, 49124, Georgsmarienhütte",2020,"03","459","019","2","2",52.23776745,8.07232875888035,NA,NA
"Niels-Stensen-Kliniken Magdalenen-Klinik, Niels-Stensen-Kliniken Magdalenen-Klinik","Alte Rothenfelder Straße, 23, 49124, Georgsmarienhütte",2020,"03","459","019","2","2",52.23776745,8.07232875888035,NA,NA
"Niels-Stensen-Kliniken Christliches Klinikum Melle, Niels-Stensen-Kliniken Christliches Klinikum Melle","Engelgarten, 3, 49324, Melle, Wiehengeb",2020,"03","459","024","2","2",52.1974082,8.3405596,"Engelgarten, 49324, Melle",NA
"Niels-Stensen-Kliniken Krankenhaus St. Raphael Ostercappeln, Niels-Stensen-Kliniken Krankenhaus St. Raphael Ostercappeln","Bremer Straße, 31, 49179, Ostercappeln",2020,"03","459","029","2","2",52.3445094,8.22947681986755,NA,NA
"Christliches Krankenhaus Quakenbrück, Christliches Krankenhaus Quakenbrück","Danziger Straße, 2, 49610, Quakenbrück",2020,"03","459","030","2","2",52.66784905,7.93845162680388,NA,NA
"Krankenhaus St. Elisabeth gGmbH, Damme","Lindenstraße, 3-7, 49401, Damme, Dümmer",2020,"03","460","002","2","2",52.5186173,8.1928841,"Lindenstraße, 49401, Damme",NA
"St. Franziskus Hospital gGmbH, St. Franziskus-Hospital gGmbh","Franziskusstraße, 6, 49393, Lohne (Oldenburg)",2020,"03","460","006","2","2",52.66461845,8.24087968150492,NA,NA
"Clemens-August-Klinik, Clemens-August-Klinik","Wahlde, 11, 49434, Neuenkirchen-Vörden",2020,"03","460","007","2","2",52.5138268,8.1106538,NA,NA
"St. Marienhospital Vechta gGmbH, St. Marienhospital","Marienstraße, 6-8, 49377, Vechta",2020,"03","460","009","2","2",52.7255126,8.2863826,NA,NA
"St. Bernhard-Hospital, St. Bernhard-Hospital","Claussenstraße, 3, 26919, Brake (Unterweser)",2020,"03","461","002","2","2",53.32392505,8.48231273759759,NA,NA
"HELIOS Klinik Wesermarsch Nordenham GmbH, Helios Klinik Wesermarsch","Mildred-Scheel-Straße, 1, 26954, Nordenham",2020,"03","461","007","3","2",53.4560589,8.4417178096655,NA,NA
"Krankenhaus Wittmund gGmbH, Krankenhaus Wittmund","Dohuser Weg, 10, 26409, Wittmund",2020,"03","462","019","1","2",53.5717093,7.78813143601642,NA,NA
"AMEOS Klinikum Dr. Heines Bremen Fachkrankenhaus für Psychiatrie, Psychotherapie und Psychosomatik, AMEOS Klinikum Dr. Heines Bremen","Rockwinkeler Landstraße, 110, 28325, Bremen",2020,"04","011","000","3","2",53.07605245,8.94220089464009,NA,NA
"DIAKO Ev. Diakonie-Krankenhaus gGmbH, Hauptstandort","Gröpelinger Heerstraße, 406-408, 28239, Bremen",2020,"04","011","000","2","2",53.12571265,8.74577781908583,NA,NA
"Gesundheit Nord gGmbH Klinikverbund Bremen Standort Klinikum Bremen-Nord, KBN - Klinik für Psychiatrie","Aumunder Heerweg, 83, 28757, Bremen",2020,"04","011","000","1","2",53.17415515,8.62084363569235,NA,NA
"Gesundheit Nord gGmbH Klinikverbund Bremen Standort Klinikum Bremen-Nord, KBN - Klinik","Hammersbecker Straße, 228, 28755, Bremen",2020,"04","011","000","1","2",53.18347505,8.59427646044385,NA,NA
"Gesundheit Nord gGmbH Klinikverbund Bremen Standort Klinikum Bremen-Ost, KBO Psychiatrie KiJU am Standort KBN","Hammersbecker Straße, 228, 28755, Bremen",2020,"04","011","000","1","2",53.18347505,8.59427646044385,NA,NA
"Gesundheit Nord gGmbH Klinikverbund Bremen Standort Klinikum Bremen-Ost, KBO - Klinikum","Züricher Straße, 40, 28325, Bremen",2020,"04","011","000","1","2",53.06402075,8.94029356482675,NA,NA
"Gesundheit Nord gGmbH Klinikverbund Bremen Standort Klinikum Bremen-Ost, KBO Psychiatrie BHZS","Buntentorsteinweg, 122, 28201, Bremen",2020,"04","011","000","1","2",53.06531175,8.80636559052632,NA,NA
"Gesundheit Nord gGmbH Klinikverbund Bremen Standort Klinikum Bremen-Mitte, Klinikum Bremen Mitte","Sankt-Jürgen-Straße, 1, 28205, Bremen",2020,"04","011","000","1","2",53.07456915,8.84002395843268,NA,NA
"Gesundheit Nord gGmbH Klinikverbund Bremen Standort Klinikum Links der Weser, Hauptstandort","Senator-Weßling-Straße, 1, 28277, Bremen",2020,"04","011","000","1","2",53.0357981,8.81873756408977,NA,NA
"Krankenhaus St. Joseph-Stift Bremen gGmbH, Hauptstandort","Schwachhauser Heerstraße, 54, 28209, Bremen",2020,"04","011","000","2","4",53.0832424,8.83504090309274,NA,NA
"Paracelsus-Klinik Bremen GmbH, Paracelsus-Klinik Bremen","In der Vahr, 65, 28329, Bremen",2020,"04","011","000","3","2",53.0795361,8.87705610161556,NA,NA
"Roland-Klinik gGmbH, Hauptstandort","Niedersachsendamm, 72-74, 28201, Bremen",2020,"04","011","000","3","2",53.05636355,8.82406513725353,NA,NA
"Rotes-Kreuz-Krankenhaus Bremen gGmbH, Rotes Kreuz Krankenhaus Bremen gGmbH","St.-Pauli-Deich, NA, 28199, Bremen",2020,"04","011","000","2","2",53.0697196,8.8031208,NA,NA
"AMEOS Klinikum Am Bürgerpark, AMEOS Klinikum Am Bürgerpark Bremerhaven","Schiffdorfer Chaussee, 29, 27574, Bremerhaven",2020,"04","012","000","3","2",53.5322805,8.6038337,NA,NA
"AMEOS Klinikum Mitte Bremerhaven, AMEOS Klinikum Mitte Bremerhaven","Wiener Straße, 1, 27568, Bremerhaven",2020,"04","012","000","3","2",53.55233095,8.57543378728661,NA,NA
"ARCHE Klinik Fachkrankenhaus für Kinder- und Jugendpsychiatrie und Psychotherapie, ARCHE Klinik","Robert-Blum-Straße, 7, 27574, Bremerhaven",2020,"04","012","000","2","2",53.52968855,8.61527754625901,NA,NA
"Klinikum Bremerhaven-Reinkenheide gGmbH, Klinikum Bremerhaven Reinkenheide gGmbH","Postbrookstraße, 103, 27574, Bremerhaven",2020,"04","012","000","1","1",53.5377643,8.63675567511598,NA,NA
