"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","latitude","longitude","Ungefähre_Adresse.x","coordinates"
"Marien-Hospital, NA, NA, NA","Marienplatz 2, 58452, Witten",2016,"05","954","036",4,"2",51.44518825,7.33724774097349,NA,NA
"Elisabeth-Klinik, Fachklinik f. Orthopädie,, Rheumatologie , Unfallchirurgie,, Plast. Chirurgie, Innere Medizin","Heinrich-Sommer-Str. 4, 59939, Olsberg",2016,"05","958","036",4,"2",51.3568724,8.4735955,NA,NA
"Evangelische Elisabeth Klinik, NA, NA, NA","Lützowstrasse 24-26, 10785, Berlin",2016,"11","001","001",4,"2",52.50418225,13.3642154263673,NA,NA
"Elisabeth Klinikum Schmalkalden, GmbH, NA, NA","Eichelbach 9, 98574, Schmalkalden",2016,"16","066","063",2,"2",50.72195085,10.4405546741898,NA,NA
"Elisabeth-Krankenhaus, NA, NA, NA","Cranger Str. 226, 45891, Gelsenkirchen",2016,"05","513","000",4,"2",51.562945,7.084557,NA,NA
"Elisabeth-, Krankenhaus, gGmbH, NA","Weinbergstraße 7, 34117, Kassel",2016,"06","611","000",4,"2",51.3099568,9.491947834472,NA,NA
"HELIOS, St. Elisabeth-Krankenhaus, Bad Kissingen GmbH, NA","Kissinger Str. 150, 97688, Bad Kissingen",2016,"09","672","114",5,"2",50.1897358,10.082824431269,NA,NA
"Elisee Klinik Nürnberg GmbH, NA, NA, NA","Elisabeth-Selbert-Platz 1, 90473, Nürnberg",2016,"09","564","000",5,"4",49.4005633,11.1356876,NA,NA
"Evangelische Lungenklinik Berlin, NA, NA, NA","Lindenberger Weg 27 Haus 205, 13125, Berlin",2016,"11","003","003",4,"2",52.6289779,13.5063994,"Lindenberger Weg , 13125, Berlin",NA
"DRK-Elisabeth-Krankenhaus, Birkenfeld, NA, NA","Walter Bleicker Platz, 55765, Birkenfeld",2016,"07","134","010",4,"2",49.6461395,7.1599331,NA,NA
"Emma Klinik, NA, NA, NA","Frankfurter Straße 51, 63500, Seligenstadt",2016,"06","438","013",5,"4",50.04355115,8.96920033768504,NA,NA
"Helios Privatklinik Hamburg GmbH, NA, NA, NA","Holstenstraße 2, 22767, Hamburg",2016,"02","201","205",5,"2",53.5509665,9.9551452,NA,NA
"Epilepsiezentrum Kork, NA, NA, NA","Landstr. 1, 77694, Kehl",2016,"08","317","057",4,"2",48.5651568,7.8664953,NA,NA
"Epilepsieklinik Tabor, Epilepsie-Zentrum, Berlin-Brandenburg, NA","Ladeburger Strasse 15, 16321, Bernau",2016,"12","060","020",4,"2",52.6820038,13.5836356,NA,NA
"Kliniken Erlabrunn gGmbH, NA, NA, NA","Am Märzenberg 1A, 08359, Breitenbrunn",2016,"14","521","110",5,"2",50.47407525,12.7093361907018,NA,NA
"Kliniken Dr. Erler gGmbH, Fachkrankenhaus, für Orthopädie und Chirurgie, NA","Kontumazgarten 4-18, 90429, Nürnberg",2016,"09","564","000",4,"2",49.45379115,11.0676117950264,NA,NA
"EKA Erzgebirgsklinikum, Annaberg gGmbH, NA, NA","Chemnitzer Straße 15, 09456, Annaberg-Buchholz",2016,"14","521","020",3,"2",50.592103,13.0067172016973,NA,NA
"Euregio Klinik, Albert-Schweitzer-Straße GmbH, NA, NA","Albert-Schweitzer-Straße 10, 48527, Nordhorn",2016,"03","456","015",3,"2",52.44303275,7.06597233974096,NA,NA
"Euregio Klinik, Hannoverstraße GmbH, NA, NA","Albert-Schweitzer-Straße 10, 48529, Nordhorn",2016,"03","456","015",3,"2",52.44303275,7.06597233974096,NA,NA
"EuroEyes AugenLaserZentrum, Berlin, NA, NA","Bellevuestrasse 5, 10785, Berlin",2016,"11","001","001",5,"4",52.5104558,13.3728683,NA,NA
"EuroEyes ALZ City Hamburg, NA, NA, NA","Dammtorstrasse 1, 20354, Hamburg",2016,"02","103","108",5,"4",53.5561093,9.9875881,NA,NA
"EuroEyes alz, augenklinik münchen GmbH, NA, NA","Bayerstr. 3, 80335, München",2016,"09","162","000",5,"4",48.1391217,11.5639646,NA,NA
"Evangelisches Johannesstift, Wichernkrankenhaus, NA, NA","Schönwalder Allee 26, 13587, Berlin",2016,"11","005","005",4,"2",52.57277685,13.1967034314837,NA,NA
"Evangelisches Krankenhaus, Oldenburg, NA, NA","Steinweg 13-17, 26122, Oldenburg (Oldb.)",2016,"03","403","000",4,"2",53.1421635,8.2058549,NA,NA
"Evangelisches Krankenhaus, Alsterdorf, NA, NA","Bodelschwinghstraße 24, 22337, Hamburg",2016,"02","404","407",4,"2",53.61412415,10.0246377927244,NA,NA
"Evangelisches Krankenhaus, Regensburg, NA, NA","Emmeramsplatz 10, 93047, Regensburg",2016,"09","362","000",4,"2",49.01656395,12.0935676519415,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Ferrenbergstr. 24, 51465, Bergisch Gladbach",2016,"05","378","004",4,"2",50.98979785,7.13739276517294,NA,NA
"Ev. Klinikum Bethel, NA, NA, NA","Kantensiek 19, 33617, Bielefeld",2016,"05","711","000",4,"2",52.01280775,8.52755574752716,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Grutholzallee 21, 44577, Castrop-Rauxel",2016,"05","562","004",4,"2",51.5674516,7.31978792109765,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Kirchfeldstr. 40, 40217, Düsseldorf",2016,"05","111","000",4,"2",51.2130908,6.7730653323687,NA,NA
"Ev. Kliniken Gelsenkirchen, NA, NA, NA","Munckelstr. 27, 45879, Gelsenkirchen",2016,"05","513","000",4,"2",51.50963915,7.08876264016393,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Werler Str. 110, 59063, Hamm",2016,"05","915","000",4,"2",51.6705744,7.82687501244218,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Brusebrinkstr. 20, 58135, Hagen",2016,"05","914","000",4,"2",51.3478947,7.4121521,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Wiescherstr. 24, 44623, Herne",2016,"05","916","000",4,"2",51.5338764,7.2288282,NA,NA
"AGAPLESION, Evangelisches Krankenhaus, Holzminden gGmbH, NA","Forster Weg 34, 37603, Holzminden",2016,"03","255","023",4,"2",51.834176,9.45554423173374,NA,NA
"Ev. Krankenhaus Kalk, NA, NA, NA","Buchforststr. 2, 51103, Köln",2016,"05","315","000",4,"2",50.94122875,7.00931019189864,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Weyertal 76, 50931, Köln",2016,"05","315","000",4,"2",50.92751185,6.92565734944115,NA,NA
"Ev. Klinikum Niederrhein, NA, NA, NA","Fahrner Str. 133-135, 47169, Duisburg",2016,"05","112","000",4,"2",51.5123625,6.7700911,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Gartenstr. 4-8, 40822, Mettmann",2016,"05","158","024",4,"2",51.2505573,6.96999197688826,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Wertgasse 30, 45468, Mülheim a.d. Ruhr",2016,"05","117","000",4,"2",51.4247402,6.8821865,NA,NA
"Ev. Krankenhaus Johannisstift, NA, NA, NA","Wichernstr. 8, 48147, Münster",2016,"05","515","000",4,"2",51.97252545,7.62482912544023,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Wiedenbrücker Str. 33, 59555, Lippstadt",2016,"05","974","028",4,"2",51.6839431,8.3431295,NA,NA
"Ev. Krankenhaus Essen-Werden, NA, NA, NA","Pattbergstr. 1-3, 45239, Essen",2016,"05","113","000",4,"2",51.39001815,7.00593250958802,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Schermbecker Landstr. 88, 46485, Wesel",2016,"05","170","048",4,"2",51.6596655,6.65458823919631,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Pferdebachstr. 27-43, 58455, Witten",2016,"05","954","036",4,"2",51.4517041,7.3496849,NA,NA
"Facharztklinik Essen, NA, NA, NA","Girardetstr. 2-38, 45131, Essen",2016,"05","113","000",5,"4",51.4307604,7.0072473,NA,NA
"Facharztklinik Hamburg, Betriebsteil ""Michaelis"", Betriebsteil ""Andreasbrunnen"", NA","Martinistraße 78, 20251, Hamburg",2016,"02","402","403",4,"2",53.5883283,9.9727691,NA,NA
"Fachklinik 360°, für Orthopädie und, Rheumatologie, NA","Rosenstr. 2, 40882, Ratingen",2016,"05","158","028",5,"2",51.30009345,6.85968836350653,NA,NA
"Fachklinik Aukrug, der Deutschen Rentenversicherung, Nord, NA","Tönsheide, 24613, Aukrug",2016,"01","058","009",1,"4",54.0595344,9.7664919,NA,NA
"m&i-Fachklinik Bad Heilbrunn, NA, NA, NA","Wörnerweg 30, 83670, Bad Heilbrunn",2016,"09","173","111",5,"3",47.7495048,11.460603,NA,NA
"m&i - Fachklinik, Bad Liebenstein, NA, NA","Kurpromenade 2, 36448, Bad Liebenstein",2016,"16","063","099",5,"3",50.81396975,10.3542637755944,NA,NA
"Fachklinik Bokholt, NA, NA, NA","Hanredder 30 - 32, 25335, Bokholt-Hanredder",2016,"01","056","008",4,"3",53.7911825,9.7283298,NA,NA
"Fachklinik für Neurologie, Dietenbronn, NA, NA","Dietenbronn 7, 88477, Schwendi",2016,"08","426","108",3,"2",48.16199465,9.96914090433149,NA,NA
"Fachklinik, Dr. Herzog, NA, NA","Kurstraße 16-18, 63667, Nidda",2016,"06","440","019",5,"4",50.4186425,8.9901265,NA,NA
"Fachkliniken  Wangen, NA, NA, NA","Am Vogelherd 14, 88239, Wangen",2016,"08","436","081",5,"2",47.69890145,9.83604474296978,NA,NA
"m&i-Fachklinik Enzensberg, Hopfen am See, NA, NA","Höhenstr. 56, 87629, Füssen",2016,"09","777","129",5,"2",47.61442445,10.689862911173,NA,NA
"Fachklinik, Freudenholm-Ruhleben, NA, NA","Missionsweg 3, 24306, Plön",2016,"01","057","057",4,"2",54.1372198,10.4457013809603,NA,NA
"m&i-Fachklinik Herzogenaurach, NA, NA, NA","In der Reuth 1, 91074, Herzogenaurach",2016,"09","572","132",5,"3",49.5770664,10.8698374887769,NA,NA
"St. Antonius-Krankenhaus, Fachkrankenhaus für, Entzugsbehandlung, NA","Krankenhausstr. 17, 48477, Hörstel",2016,"05","566","016",4,"2",52.3020212,7.5843052,NA,NA
"Fachklinik Hornheide, Fachklinik für Tumoren und, Wiederherstellung an Gesicht, und Haut","Dorbaumstr. 300, 48157, Münster",2016,"05","515","000",4,"2",52.01320465,7.70824053541128,NA,NA
"m&i-Fachklinik Ichenhausen, NA, NA, NA","Krumbacher Str. 45, 89335, Ichenhausen",2016,"09","774","143",5,"2",48.36581945,10.3085723185978,NA,NA
"Fachklinik Katzenelnbogen, Fachklinik für, Psychiatrie und Psychotherapie, NA","Aarstraße 17, 56368, Katzenelnbogen",2016,"07","141","068",5,"2",50.26844175,7.98023378036031,NA,NA
"Schön Klinik, Lorsch, NA, NA","Waldstraße 13, 64653, Lorsch",2016,"06","431","016",5,"2",49.6519224,8.56366358377519,NA,NA
"Fachklinik, Osterhofen GmbH, NA, NA","Plattlinger Str. 29, 94486, Osterhofen",2016,"09","271","141",5,"2",48.7046001,13.0126438680146,NA,NA
"Fachklinik St. Lukas, NA, NA, NA","Nibelungenstr. 49, 94086, Bad Griesbach-Zentrum",2016,"09","275","124",5,"2",48.4393901,13.1967441,"Nibelungenstr. , 94086, Bad Griesbach",NA
"Fachklinik Waldeck, Zentrum für medizinische, Rehabilitation, NA","Dr.-Friedrich-Dittmann-Weg 1, 18258, Schwaan",2016,"13","072","095",5,"2",53.92862325,12.1213731023785,NA,NA
"Fachkrankenhaus Coswig, Zentrum f. Pneumologie, Thorax-, und Gefäßchirurgie, NA","Neucoswiger Str. 21, 01640, Coswig",2016,"14","627","010",5,"2",51.13006325,13.5924770207239,NA,NA
"SRH Fachkrankenhaus, Neresheim GmbH, NA, NA","Kösinger Str. 11, 73450, Neresheim",2016,"08","136","045",4,"2",48.75620565,10.3358637264305,NA,NA
"Albert-Schweitzer-Therapeutikum, NA, NA, NA","Pipping 5, 37603, Holzminden",2016,"03","255","023",4,"2",51.82432395,9.48315057041815,NA,NA
"Furtbachkrankenhaus, Klinik für Psychiatrie und, Psychotherapie, NA","Furtbachstr. 6, 70178, Stuttgart",2016,"08","111","000",4,"2",48.77037545,9.17163853170282,NA,NA
"Federseeklinik, NA, NA, NA","Am Kurpark 1, 88422, Bad Buchau",2016,"08","426","013",3,"3",48.06673015,9.60794483938102,NA,NA
"Filderklinik Bonlanden gGmbH, NA, NA, NA","Im Haberschlai 7, 70794, Filderstadt",2016,"08","116","077",4,"2",48.6472613,9.20475312282165,NA,NA
"FACHKLINIK BAD BENTHEIM, Thermalsole- und Schwefelbad, Bentheim GmbH, NA","Am Bade 1, 48455, Bad Bentheim",2016,"03","456","001",5,"2",52.3189878,7.16409785685137,NA,NA
"Fachkrankenhaus, Hubertusburg gGmbH, NA, NA","NA, 04779, Wermsdorf",2016,"14","730","330",3,"2",51.2800216,12.9389605,NA,NA
"Frauenklinik, München West, GmbH & Co. KG, NA","Schmiedwegerl 2-6, 81241, München",2016,"09","162","000",5,"2",48.146473,11.4576772321773,NA,NA
"DIAKO Fachklinik Nordfriesland, gGmbH, NA, NA","Gammteltoft 8-15, 25821, Breklum",2016,"01","054","019",4,"2",54.6163735476603,8.98456496880462,"Gammteltoft , 25821, Breklum","54.61637354766032, 8.984564968804616"
"Fliedner Klinik, Ambulanz und Tagesklinik, für Psychiatrie, Psychotherapie, und Psychosomatik","Martin-Luther-Platz 26, 40212, Düsseldorf",2016,"05","111","000",4,"4",51.2251325,6.7817526,NA,NA
"Fliedner Klinik, Ambulanz und Tagesklinik, für Psychiatrie, Psychotherapie, und Psychosomatik","Sudfeldstr. 1, 58285, Gevelsberg",2016,"05","954","012",4,"2",51.3173386,7.33801618896187,NA,NA
"Fliedner Klinik Berlin, NA, NA, NA","Charlottenstraße 65 / EG, 5. OG, 10117, Berlin",2016,"11","001","001",4,"4",52.5154799,13.3910169,"Charlottenstraße , 10117, Berlin",NA
"Theodor Fliedner Klinik, Tagesklinik, NA, NA","Lautenschlager str. 21-23, 70178, Stuttgart",2016,"08","111","000",4,"2",48.7810218,9.1783099,NA,NA
"Krankenanstalten, Florence Nightingale, NA, NA","Kreuzbergstr. 79, 40489, Düsseldorf",2016,"05","111","000",4,"2",51.3004892,6.7495031,NA,NA
"Fontana-Klinik an den Thermen, NA, NA, NA","An den Heilquellen 8, 79111, Freiburg",2016,"08","311","000",5,"4",47.98417105,7.76915800175509,NA,NA
"Frankenalb-Klinik, Engelthal, NA, NA","Reschenbergstr. 20, 91238, Engelthal",2016,"09","574","120",2,"2",49.47687265,11.4072830850408,NA,NA
"Franziskus-Krankenhaus, NA, NA, NA","Budapester Strasse 15-19, 10787, Berlin",2016,"11","001","001",4,"2",52.5060312,13.3450563645368,NA,NA
"Franziskushospital, NA, NA, NA","Morillenhang 27, 52074, Aachen",2016,"05","334","002",4,"2",50.76534,6.06912871362521,NA,NA
"Frauenklinik, NA, NA, NA","Ziegelbergstr. 5, 63739, Aschaffenburg",2016,"09","661","000",5,"2",49.97848985,9.13311128535043,NA,NA
"Kliniken Am Goldenen Steig, NA, NA, NA","Krankenhausstr. 6, 94078, Freyung",2016,"09","272","118",3,"2",48.8054935,13.5458474866014,NA,NA
"Friedrich-Ebert-Krankenhaus, Neumünster, NA, NA","Friesenstr. 11, 24534, Neumünster",2016,"01","004","000",3,"2",54.06526655,9.99298980040623,NA,NA
"Friedrich-Husemann-Klinik, NA, NA, NA","Friedrich-Husemann-Weg 8, 79256, Buchenbach",2016,"08","315","020",4,"2",47.9685351,7.99680771008088,NA,NA
"Nordwest-Krankenhaus, Sanderbusch GmbH, NA, NA","Am Gut Sanderbusch 1, 26452, Sande",2016,"03","455","014",3,"2",53.506815,8.00921635029658,NA,NA
"Fürst-Stirum-Klinik, NA, NA, NA","Gutleutstr. 3 - 14, 76646, Bruchsal",2016,"08","215","009",3,"2",49.1324549,8.6019029,NA,NA
"Friedrich von Bodelschwingh, Klinik für Psychiatrie, und Psychotherapie, NA","Landhausstrasse 33-35, 10717, Berlin",2016,"11","004","004",4,"2",52.4895118,13.3289947,NA,NA
"Medizinische Klinik Borstel, NA, NA, NA","Parkallee 35, 23845, Borstel",2016,"01","060","013",4,"2",53.8215743,10.1935771,NA,NA
"Galenus Klinik, Fachklinik für, Wirbelsäulenchirurgie, NA","Hohenheimer Str. 91, 70184, Stuttgart",2016,"08","111","000",5,"4",48.76791865,9.18413946672248,NA,NA
"Gefäß-Zentrum, NA, NA, NA","Lindenstraße 7, 53474, Bad Neuenahr-Ahrweiler",2016,"07","131","007",5,"2",50.5433893,7.13933493531496,NA,NA
"Frauenklinik, Dr. Geisenhofer GmbH, NA, NA","Hirschauer Str. 6, 80538, München",2016,"09","162","000",5,"2",48.1515537,11.5963283,NA,NA
"Gelenk-Klinik, NA, NA, NA","Alte Bundesstr. 29, 79194, Gundelfingen",2016,"08","315","047",5,"4",48.0420521,7.8662629,NA,NA
"Gemeinschaftskrankenhaus, NA, NA, NA","Gerhard-Kienle-Weg 4, 58313, Herdecke",2016,"05","954","020",4,"2",51.41104445,7.39945539990337,NA,NA
"Johanniter-Krankenhaus, Genthin-Stendal GmbH, NA, NA","Wendstraße 31, 39576, Stendal",2016,"15","090","535",4,"2",52.611217,11.854212207032,NA,NA
"Geomed-Klinik, gemeinnützige Betriebs-GmbH, des Landkreises Schweinfurt, NA","Dingolshäuser Str. 5, 97447, Gerolzhofen",2016,"09","678","134",1,"2",49.9014468,10.3561391,NA,NA
"Psychosomatische, Tagesklinik Passau, NA, NA","Nibelungenplatz 1, 94032, Passau",2016,"09","262","000",3,"2",48.5723441,13.456346,NA,NA
"Klinik für Geriatrie, Ratzeburg GmbH, NA, NA","Röpersberg 47, 23909, Ratzeburg",2016,"01","053","100",3,"2",53.6825424,10.7681318537821,NA,NA
"Gesundheit Nord gGmbH, Klinikverbund Bremen, Standort Klinikum Bremen-Mitte, NA","St.-Jürgen-Straße 1, 28205, Bremen",2016,"04","011","000",3,"2",53.07456915,8.84002395843268,NA,NA
"Gesundheit Nord gGmbH, Klinikverbund Bremen, Standort Klinikum Bremen-Ost, NA","Züricher Straße 40, 28325, Bremen",2016,"04","011","000",3,"2",53.06402075,8.94029356482675,NA,NA
"Gesundheit Nord gGmbH, Klinikverbund Bremen, Standort Kliinkum Bremen-Nord, NA","Hammersbecker Straße 228, 28755, Bremen",2016,"04","011","000",3,"2",53.18347505,8.59427646044385,NA,NA
"Gesundheit Nord gGmbH, Klinikverbund Bremen, Standort Klinikum Links der Weser, NA","Senator-Weßling-Straße 1, 28277, Bremen",2016,"04","011","000",3,"2",53.0357981,8.81873756408977,NA,NA
"Krankenhaus, Bad Arolsen GmbH, NA, NA","Große Allee 50, 34454, Bad Arolsen",2016,"06","635","002",3,"2",51.37909625,9.00789832058047,NA,NA
"St. Franziskus-Hospital, NA, NA, NA","Franziskusstr. 2-4, 59955, Winterberg",2016,"05","958","048",4,"2",51.1928696,8.5349061,NA,NA
"Tagesklinik für Kinder- und, Jugendpsychiatrie, Psycho-, somatik und Psychotherapie, NA","Dierkower Höhe 14, 18146, Rostock",2016,"13","003","000",4,"2",54.1009227,12.1566738,NA,NA
"Tagesklinik für Psychiatrie/, Psychotherapie, NA, NA","Clara-Zetkin-Straße 16, 18069, Rostock",2016,"13","003","000",4,"2",54.10088405,12.0804891005497,NA,NA
"Tagesklinik für Psychiatrie/, Psychotherapie, NA, NA","Hannes-Meyer-Platz 27, 18146, Rostock",2016,"13","003","000",4,"2",54.1044753,12.1678124,NA,NA
"Krankenhaus Ginsterhof, NA, NA, NA","Metzendorfer Weg 21, 21224, Rosengarten",2016,"03","353","029",4,"2",53.4052897,9.93599378939641,NA,NA
"gisunt Klinik, Klinik für integrative Medizin, 1. Nordwestdeutsches, Hyperthermiezentrum","Mühlenweg 144, 26384, Wilhelmshaven",2016,"03","405","000",5,"4",53.5294472,8.117351,NA,NA
"Gemeinschaftsklinikum Mittelrhein, gGmbH, NA, NA","Koblenzer Straße 115 - 155, 56073, Koblenz",2016,"07","111","000",3,"2",50.35560945,7.56460174219184,NA,NA
"Gemeinschaftskrankenhaus, NA, NA, NA","Bonner Talweg 4-6, 53113, Bonn",2016,"05","314","000",4,"2",50.72833205,7.0984674276437,NA,NA
"Gesundheitszentrum Glantal, NA, NA, NA","Liebfrauenberg, 55590, Meisenheim",2016,"07","133","065",2,"2",49.7076446,7.6780822,NA,NA
"GLG-Fachklinik Wolletzsee GmbH, Fachkrankenhaus für neurologische, Frührehabilitation, NA","Zur Welse 2, 16278, Angermünde, OT Wolletz",2016,"12","073","008",3,"2",53.0261554,13.904616,"Zur Welse , 16278, Angermünde",NA
"Krankenhaus Angermünde, NA, NA, NA","Rudolf-Breitscheid-Strasse 37, 16278, Angermünde",2016,"12","073","008",1,"2",53.013139,13.9891663,NA,NA
"Medizinisch-soziales Zentrum, Uckermark gGmbH, Kreiskrankenhaus Prenzlau, NA","Stettiner Strasse 121, 17291, Prenzlau",2016,"12","073","452",1,"2",53.3340795,13.8686013,NA,NA
"Klinikum Barnim GmbH, Werner Forßmann Krankenhaus, NA, NA","Rudolf-Breitscheid-Strasse 100, 16225, Eberswalde",2016,"12","060","052",3,"2",52.82891235,13.7918402379868,NA,NA
"Hegau-Bodensee-Klinikum, NA, NA, NA","Virchowstr. 10, 78224, Singen",2016,"08","335","075",3,"2",47.7583418,8.8205771,NA,NA
"Vincentius-Krankenhaus, NA, NA, NA","Untere Laube 2, 78462, Konstanz",2016,"08","335","043",4,"2",47.6657477,9.1737986,NA,NA
"Goldberg-Klinik, Kelheim GmbH, NA, NA","Traubenweg 3, 93309, Kelheim",2016,"09","273","137",3,"2",48.92394045,11.8860667531623,NA,NA
"Goldstadt-Privatklinik, NA, NA, NA","Ispringer Str. 6, 75179, Pforzheim",2016,"08","231","000",5,"4",48.8964126,8.69495255697412,NA,NA
"Gemeindepsychiatrisches Zentrum, Klinik für Psychiatrie,, Psychotherapie u. Psychosomatik, NA","Schlabrendorffweg 2-6, 32756, Detmold",2016,"05","766","020",3,"2",51.944884,8.8928007,NA,NA
"GRN-Klinik Eberbach, NA, NA, NA","Scheuerbergstr. 3, 69412, Eberbach",2016,"08","226","013",3,"2",49.4634106,8.9924868,NA,NA
"GRN-Klinik Schwetzingen, NA, NA, NA","Bodelschwinghstr. 10, 68723, Schwetzingen",2016,"08","226","084",3,"2",49.3778789,8.57042618825287,NA,NA
"GRN-Klinik Sinsheim, NA, NA, NA","Alte Waibstadter Str. 2, 74889, Sinsheim",2016,"08","226","085",3,"2",49.25362095,8.89053092188112,NA,NA
"GRN-Klinik Weinheim, NA, NA, NA","Röntgenstr. 1, 69469, Weinheim",2016,"08","226","096",3,"2",49.54983005,8.64483729492954,NA,NA
"Günztalklinik Allgäu, NA, NA, NA","Hagenmoos 1, 87634, Obergünzburg",2016,"09","777","154",2,"2",47.84722715,10.4096468204632,NA,NA
"Krankenhaus zum Guten Hirten, Ludwigshafen, NA, NA","Semmelweisstraße 7, 67071, Ludwigshafen am Rhein",2016,"07","314","000",4,"2",49.4879316,8.38515525230555,NA,NA
"Gesundheitszentrum, Bitterfeld/Wolfen gGmbH, NA, NA","Friedrich-Ludwig-Jahn-Straße 2, 06749, Bitterfeld-Wolfen",2016,"15","082","015",3,"2",51.6341393,12.3344568,NA,NA
"Privatklinik, Kelkheim GbR, NA, NA","Frankenallee 1, 65779, Kelkheim",2016,"06","436","008",5,"4",50.1344493,8.4542108,NA,NA
"Kreiskrankenhaus, Erbach, NA, NA","Albert-Schweitzer-Straße 10-20, 64711, Erbach",2016,"06","437","006",3,"2",49.6515591,9.0016134,NA,NA
"Gesundheitszentrum Wetterau gGmbH, Kreiskrankenhaus Schotten, Schlossbergklinik Gedern, NA","Außenliegend 13, 63679, Schotten",2016,"06","535","016",3,"2",50.4932716,9.1231825,NA,NA
"Gesundheitszentrum Wetterau gGmbH, Hochwaldkrankenhaus, und Bürgerhospital, NA","Chaumont-Platz 1, 61231, Bad Nauheim",2016,"06","440","002",3,"2",50.3571253,8.72915554439769,NA,NA
"Klinik Dr. Hancken, NA, NA, NA","Harsefelder Straße 6-8, 21680, Stade",2016,"03","359","038",5,"2",53.5846322,9.4726322,NA,NA
"Klinik für Handchirurgie, der Herz- und Gefäß-Klinik GmbH, NA, NA","Salzburger Leite 1, 97616, Bad Neustadt a. d. Saale",2016,"09","673","114",5,"2",50.3245689,10.2335181,NA,NA
"Hardtwaldklinik I, Werner Wicker KG, NA, NA","Hardtstraße 31, 34596, Bad Zwesten",2016,"06","634","027",5,"2",51.0616984,9.1732896,NA,NA
"Harz-Klinikum ""Dorothea, Christiane Erxleben"" GmbH, NA, NA","Ilsenburger Straße 15, 38855, Wernigerode",2016,"15","085","370",3,"2",51.8360498,10.7741212,NA,NA
"Haßberg-Kliniken, Anstalt des öffentlichen Rechts, des Landkreises Haßberge, NA","Hofheimer Str. 69, 97437, Haßfurt",2016,"09","674","147",2,"2",50.0399307,10.5154716,NA,NA
"Haus am Maienplatz, Psychiatrische Tagesklinik, NA, NA","Waldburgstr. 1, 71032, Böblingen",2016,"08","115","003",4,"3",48.68877415,9.02513711287375,NA,NA
"Johann-Wilhelm-Ritter-Klinik, Akut-, AHB- und Rehabilitations-, klinik, NA","Parkstraße 35-37, 49214, Bad Rothenfelde",2016,"03","459","006",5,"2",52.1135497,8.1533461,NA,NA
"Gemeinschaftskrankenhaus, Havelhöhe, Klinik für anthroposophische, Medizin","Kladower Damm 221, 14089, Berlin",2016,"11","005","005",4,"2",52.4621511,13.158692,NA,NA
"Havelklinik, NA, NA, NA","Gatower Strasse 191, 13595, Berlin",2016,"11","005","005",5,"2",52.5027336,13.1802721686242,NA,NA
"AGAPLESION, Diakoniekrankenhaus Ingelheim, NA, NA","Turnerstraße 23, 55218, Ingelheim am Rhein",2016,"07","339","030",4,"2",49.9741487,8.06939,NA,NA
"Herz- und Diabeteszentrum, Nordrhein-Westfalen, -Universitätsklinikum der, Ruhr-Universität Bochum-","Georgstr. 11, 32545, Bad Oeynhausen",2016,"05","770","004",4,"2",52.1921357,8.79533397279335,NA,NA
"Hegau-Jugendwerk GmbH, NA, NA, NA","Kapellenstr. 31, 78262, Gailingen",2016,"08","335","026",3,"2",47.69094725,8.76800799030953,NA,NA
"Herzogin-Elisabeth-Hospital, NA, NA, NA","Leipziger Straße 24, 38124, Braunschweig",2016,"03","101","000",4,"2",52.2329469,10.5262768547436,NA,NA
"Heidekreis Klinikum GmbH, Krankenhaus Soltau, NA, NA","Oeninger Weg 30, 29614, Soltau",2016,"03","358","021",3,"2",52.98930035,9.85586603171516,NA,NA
"Heidekreis Klinikum GmbH, Krankenhaus Walsrode, NA, NA","Robert-Koch-Straße 4, 29664, Walsrode",2016,"03","358","022",3,"2",52.85917765,9.58696763639566,NA,NA
"Heiligenfeld Kliniken, Psychosomatische Medizin, u. Psychotherapie, NA","Altenbergweg 6, 97688, Bad Kissingen",2016,"09","672","114",5,"2",50.19693795,10.070860580707,NA,NA
"Heilig-Geist-Hospital, Bingen am Rhein, NA, NA","Kapuzinerstraße 15, 55411, Bingen am Rhein",2016,"07","339","005",4,"2",49.9684652,7.89677159977957,NA,NA
"Heinrich-Braun-Klinikum Zwickau, gemeinnützige GmbH, Akademisches Lehrkrankenhaus, NA","K.-Keil-Str. 35, 08060, Zwickau",2016,"14","524","330",3,"2",50.72266,12.4434801,"K.-Keil-Str. , 08060, Zwickau",NA
"Heinrich-Mann-Klinik, Rehabilitationsklinik für, Neurologie und Orthopädie, NA","Heinrich-Mann-Straße 34, 36448, Bad Liebenstein",2016,"16","063","099",5,"3",50.81039315,10.3519785992298,NA,NA
