"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","latitude","longitude","Ungefähre_Adresse.x","coordinates"
"Krankenhaus St. Joseph-Stift, Bremen gGmbH, NA, NA","Schwachhauser Heerstraße 54, 28209, Bremen",2015,"04","011","000","4","2",53.0828319,8.8366502,NA,NA
"Paracelsus-Klinik, Bremen GmbH, NA, NA","In der Vahr 65, 28329, Bremen",2015,"04","011","000","5","2",53.0795361,8.87705610161556,NA,NA
"Roland-Klinik gGmbH, NA, NA, NA","Niedersachsendamm 72-74, 28201, Bremen",2015,"04","011","000","4","2",53.05636355,8.82406513725353,NA,NA
"Rotes-Kreuz-Krankenhaus Bremen, gGmbH, NA, NA","St.-Pauli-Deich 24, 28199, Bremen",2015,"04","011","000","4","2",53.069205,8.80261463577949,NA,NA
"Klinikum, Bremerhaven-Reinkenheide gGmbH, NA, NA","Postbrookstraße 103, 27574, Bremerhaven",2015,"04","012","000","3","2",53.5377643,8.63675567511598,NA,NA
"Tagesklinik Virchowstraße, Fachkrankenhaus für Kinder- und, Jugendpsychiatrie und, Psychotherapie","Virchowstraße 6, 27574, Bremerhaven",2015,"04","012","000","4","2",53.5333195,8.60406398299777,NA,NA
"Dominikus-Krankenhaus, NA, NA, NA","Am Heerdter Krankenhaus 2, 40549, Düsseldorf",2015,"05","111","000","4","2",51.23135345,6.72725167073753,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Kirchfeldstr. 40, 40217, Düsseldorf",2015,"05","111","000","4","2",51.2130908,6.7730653323687,NA,NA
"Fliedner Klinik, Ambulanz und Tagesklinik, für Psychiatrie, Psychotherapie, und Psychosomatik","Martin-Luther-Platz 26, 40212, Düsseldorf",2015,"05","111","000","4","4",51.2251325,6.7817526,NA,NA
"Johanniter-Tagesklinik, Klinik für Psychiatrie, und Psychotherapie, NA","Marbacher Str. 79, 40597, Düsseldorf",2015,"05","111","000","4","2",51.164394,6.86386720801405,NA,NA
"Krankenanstalten, Florence Nightingale, NA, NA","Kreuzbergstr. 79, 40489, Düsseldorf",2015,"05","111","000","4","2",51.3004892,6.7495031,NA,NA
"Krankenhaus Mörsenbroich-Rath, NA, NA, NA","Amalienstr. 9, 40472, Düsseldorf",2015,"05","111","000","4","2",51.26669,6.82460376538923,NA,NA
"LVR-Klinikum Düsseldorf, Klinikum der Heinrich-Heine-, Universität Düsseldorf, NA","Bergische Landstr. 2, 40629, Düsseldorf",2015,"05","111","000","1","2",51.2443638,6.8483317,NA,NA
"Marien-Hospital, NA, NA, NA","Rochusstr. 2, 40479, Düsseldorf",2015,"05","111","000","4","2",51.2359614,6.7855567720581,NA,NA
"Medical Center Düsseldorf, -Luisenkrankenhaus-, NA, NA","Hans-Günther-Sohl-Str. 6-10, 40235, Düsseldorf",2015,"05","111","000","5","3",51.2345078,6.8208326,NA,NA
"Paracelsus Klinik Golzheim, Fachklinik für Urologie, und Kinderurologie, NA","Friedrich-Lau-Str. 11, 40474, Düsseldorf",2015,"05","111","000","5","2",51.2543023,6.75939453299926,NA,NA
"Sana Kliniken Düsseldorf, NA, NA, NA","Gräulinger Str. 120, 40625, Düsseldorf",2015,"05","111","000","5","2",51.2438915,6.8553476,NA,NA
"St. Martinus-Krankenhaus, NA, NA, NA","Gladbacherstr. 26, 40219, Düsseldorf",2015,"05","111","000","4","2",51.2112728,6.7599543,NA,NA
"St. Vinzenz-Krankenhaus, NA, NA, NA","Schloßstr. 85, 40477, Düsseldorf",2015,"05","111","000","4","2",51.24264595,6.7913372917548,NA,NA
"Universitätsklinikum Düsseldorf, NA, NA, NA","Moorenstr. 5, 40225, Düsseldorf",2015,"05","111","000","2","1",51.19596785,6.78982079482326,NA,NA
"BG Klinikum Duisburg, NA, NA, NA","Großenbaumer Allee 250, 47249, Duisburg",2015,"05","112","000","3","3",51.3803084,6.78256410200178,NA,NA
"Ev. Bethesda Krankenhaus, NA, NA, NA","Heerstr. 219, 47053, Duisburg",2015,"05","112","000","4","2",51.4172328,6.76142729993009,NA,NA
"Ev. Klinikum Niederrhein, NA, NA, NA","Fahrner Str. 133-135, 47169, Duisburg",2015,"05","112","000","4","2",51.5123625,6.7700911,NA,NA
"Fachklinik St. Camillus, NA, NA, NA","Kirchstr. 12, 47178, Duisburg",2015,"05","112","000","4","2",51.53106825,6.70817455972796,NA,NA
"HELIOS Klinikum Duisburg, NA, NA, NA","An der Abtei 7-11, 47166, Duisburg-Hamborn",2015,"05","112","000","5","2",51.49050415,6.7612916505057,NA,NA
"Johanniter-Krankenhaus, NA, NA, NA","Kreuzacker 1-7, 47228, Duisburg",2015,"05","112","000","4","2",51.4119127,6.6990088,NA,NA
"Malteser Kliniken Rhein-Ruhr, NA, NA, NA","Albertus-Magnus-Str. 33, 47259, Duisburg",2015,"05","112","000","4","2",51.36487375,6.7551325562992,NA,NA
"Sana Kliniken Duisburg, NA, NA, NA","Zu den Rehwiesen 9-11, 47055, Duisburg",2015,"05","112","000","5","2",51.3972783,6.7837344,NA,NA
"Alfried Krupp Krankenhaus Steele, NA, NA, NA","Hellweg 100, 45276, Essen",2015,"05","113","000","4","2",51.44994975,7.09198237315183,NA,NA
"Alfried-Krupp-Krankenhaus, NA, NA, NA","Alfried-Krupp-Str. 21, 45117, Essen",2015,"05","113","000","4","2",51.426264,7.00760638933522,NA,NA
"Elisabeth-Krankenhaus, NA, NA, NA","Klara-Kopp-Weg 1, 45138, Essen",2015,"05","113","000","4","2",51.445504,7.0335723,NA,NA
"Facharztklinik Essen, NA, NA, NA","Girardetstr. 2-38, 45131, Essen",2015,"05","113","000","5","4",51.4307604,7.0072473,NA,NA
"Kath. Kliniken Ruhrhalbinsel, NA, NA, NA","Heidbergweg 22-24, 45257, Essen",2015,"05","113","000","4","2",51.3914614,7.0857906,NA,NA
"Kath. Klinikum Essen, Kath. Klinikum Essen-Nord, NA, NA","Hospitalstr. 24, 45329, Essen",2015,"05","113","000","4","2",51.49960565,7.00628117897768,NA,NA
"Kath. Klinikum Essen, - Philippusstift -, NA, NA","Hülsmannstr. 17, 45355, Essen",2015,"05","113","000","4","2",51.47491005,6.94950730391823,NA,NA
"Kliniken Essen-Mitte, Ev. Huyssens-Stiftung/, Knappschaft, NA","Henricistr. 92, 45136, Essen",2015,"05","113","000","4","2",51.4416251,7.03044899155328,NA,NA
"Kliniken Essen-Süd, -Ev. Krankenhaus Essen-Werden-, NA, NA","Pattbergstr. 1-3, 45239, Essen",2015,"05","113","000","4","2",51.39001815,7.00593250958802,NA,NA
"Kliniken Essen-Süd, -St. Josef Krankenhaus-, NA, NA","Propsteistr. 2, 45239, Essen",2015,"05","113","000","4","2",51.38925405,7.00565970465772,NA,NA
"LVR-Klinikum Essen/, Institut der Universität/, Gesamthochschule Essen, NA","Hufelandstr. 55, 45147, Essen",2015,"05","113","000","1","2",51.4338166,6.9889057,NA,NA
"Ruhrlandklinik, -Westdeutsches Lungenzentrum, am Universitätsklinikum Essen-, NA","Tüschener Weg 40, 45239, Essen",2015,"05","113","000","3","2",51.36290305,6.98880553078231,NA,NA
"Universitätsklinikum Essen, NA, NA, NA","Hufelandstr. 55, 45147, Essen",2015,"05","113","000","2","1",51.4338166,6.9889057,NA,NA
"HELIOS Klinikum Krefeld, NA, NA, NA","Lutherplatz 40, 47805, Krefeld",2015,"05","114","000","5","2",51.3209451,6.5660868,NA,NA
"Klinik Königshof, Fachkrankenhaus f. Psychiatrie,, Psychotherapie und Neurologie, NA","Am Dreifaltigkeitskloster 16, 47807, Krefeld",2015,"05","114","000","4","2",51.31356765,6.57421217223453,NA,NA
"Krankenhaus Maria-Hilf, NA, NA, NA","Dießemer Bruch 81, 47805, Krefeld",2015,"05","114","000","4","2",51.32549175,6.58668408827188,NA,NA
"Malteser Krankenhaus, St. Josefshospital, NA, NA","Kurfürstenstr. 69, 47829, Krefeld",2015,"05","114","000","4","2",51.35238225,6.64833454364054,NA,NA
"Ev. Krankenhaus Bethesda, NA, NA, NA","Ludwig-Weber-Str. 15, 41061, Mönchengladbach",2015,"05","116","000","4","2",51.1988759,6.4253206,NA,NA
"Kliniken Maria Hilf, NA, NA, NA","Viersener Str. 450, 41063, Mönchengladbach",2015,"05","116","000","4","2",51.218778,6.4185146,NA,NA
"Krankenhaus Neuwerk, ""Maria von den Aposteln"", NA, NA","Dünner Str. 214 - 216, 41066, Mönchengladbach",2015,"05","116","000","4","2",51.2238512,6.4562085,NA,NA
"LVR-Klinik Mönchengladbach, NA, NA, NA","Heinrich-Pesch-Str. 39-41, 41239, Mönchengladbach",2015,"05","116","000","1","2",51.1687691,6.4384829,NA,NA
"Städt. Kliniken Mönchengladbach, -Elisabeth-Krankenhaus-, NA, NA","Hubertusstr. 100, 41239, Mönchengladbach",2015,"05","116","000","3","2",51.1580847,6.4199089,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Wertgasse 30, 45468, Mülheim a.d. Ruhr",2015,"05","117","000","4","2",51.4247402,6.8821865,NA,NA
"St. Marien-Hospital, NA, NA, NA","Kaiserstr. 50, 45468, Mülheim a.d. Ruhr",2015,"05","117","000","4","2",51.4259815,6.88674122670344,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Virchowstr. 20, 46047, Oberhausen",2015,"05","119","000","4","2",51.4751221,6.86785746358857,NA,NA
"HELIOS St. Elisabeth Klinik, NA, NA, NA","Josefstr. 3, 46045, Oberhausen",2015,"05","119","000","5","2",51.4617695,6.8544788945967,NA,NA
"Kath. Klinikum Oberhausen, -St. Josef-Hospital-, NA, NA","Mülheimer Str. 83, 46045, Oberhausen",2015,"05","119","000","4","2",51.47705135,6.86284486649712,NA,NA
"Fabricius-Klinik, NA, NA, NA","Brüderstr. 65, 42853, Remscheid",2015,"05","120","000","4","2",51.1801058,7.1805601661683,NA,NA
"Sana-Klinikum Remscheid, NA, NA, NA","Burger Str. 211, 42859, Remscheid",2015,"05","120","000","5","2",51.1616257,7.1887229,NA,NA
"Stiftung Tannenhof, Fachkrankenhaus für Psychiatrie,, Psychotherapie, Psychosomatik, und Neurologie","Remscheider Str. 76, 42899, Remscheid",2015,"05","120","000","4","2",51.20571455,7.22503932755576,NA,NA
"Krankenhaus Bethanien, Klinik für Pneumologie, und Allergologie, NA","Aufderhöher Str. 169-175, 42699, Solingen",2015,"05","122","000","4","2",51.1446878,7.027,NA,NA
"Psychiatrische Tagesklinik, NA, NA, NA","Eichenstr. 105-109, 42659, Solingen",2015,"05","122","000","4","2",51.1553472,7.0971981,NA,NA
"St. Lukas-Klinik, NA, NA, NA","Schwanenstr. 132, 42697, Solingen",2015,"05","122","000","4","2",51.1550944,6.9845917,NA,NA
"Städt. Klinikum, NA, NA, NA","Gotenstr. 1, 42653, Solingen",2015,"05","122","000","3","2",51.1854782,7.0694225,NA,NA
"Bethesda Krankenhaus, NA, NA, NA","Hainstr. 35, 42109, Wuppertal",2015,"05","124","000","4","2",51.26833695,7.13046591164573,NA,NA
"HELIOS Universitätsklinikum, Wuppertal, NA, NA","Heusnerstr. 40, 42283, Wuppertal",2015,"05","124","000","5","2",51.2752619,7.17390598123583,NA,NA
"Klinikverbund St. Antonius, und St. Josef, NA, NA","Bergstr. 6-12, 42105, Wuppertal",2015,"05","124","000","4","2",51.25978295,7.14336558031049,NA,NA
"LVR-Klinik Bedburg-Hau, NA, NA, NA","Schmelenheide 1, 47551, Bedburg-Hau",2015,"05","154","004","1","2",51.7701164,6.1706415,NA,NA
"St. Willibrord-Spital, NA, NA, NA","Willibrordstr. 9, 46446, Emmerich",2015,"05","154","008","4","2",51.83292705,6.2394841436139,NA,NA
"St. Clemens-Hospital, NA, NA, NA","Clemensstr. 6, 47608, Geldern",2015,"05","154","012","4","2",51.52802115,6.32733476970014,NA,NA
"Kath. Karl-Leisner-Klinikum, Wilhelm-Anton-Hospital, NA, NA","Voßheider Str. 214-232, 47574, Goch",2015,"05","154","016","4","2",51.6766995,6.18156695122259,NA,NA
"Kath. Karl-Leisner-Klinikum, St. Nikolaus-Hospital, NA, NA","Grabenstr. 86-88, 47546, Kalkar",2015,"05","154","024","4","2",51.74006085,6.29331274206398,NA,NA
"Kath. Karl-Leisner-Klinikum, Marienhospital, NA, NA","Basilikastr. 55, 47623, Kevelaer",2015,"05","154","032","4","2",51.5840564,6.24998925558064,NA,NA
"Kath. Karl-Leisner-Klinikum, St.-Antonius-Hospital, NA, NA","Albersallee 5-7, 47533, Kleve",2015,"05","154","036","4","2",51.7737709,6.135676,NA,NA
"St. Josef Krankenhaus, NA, NA, NA","Robert-Koch-Str. 16, 42781, Haan",2015,"05","158","008","4","2",51.1988702,7.02083443942495,NA,NA
"Capio Klinik im Park, Fachklinik für Venenerkrankungen, NA, NA","Hagelkreuzstr. 37, 40721, Hilden",2015,"05","158","016","5","3",51.1643525,6.9390367,NA,NA
"St. Josefs-Krankenhaus, NA, NA, NA","Walder Str. 34-38, 40724, Hilden",2015,"05","158","016","4","2",51.16817455,6.94302575865586,NA,NA
"LVR-Klinik Langenfeld, NA, NA, NA","Kölner Str. 82, 40764, Langenfeld",2015,"05","158","020","1","2",51.09294075,6.95829779199821,NA,NA
"St. Martinus-Krankenhaus, NA, NA, NA","Klosterstr. 32, 40764, Langenfeld",2015,"05","158","020","4","2",51.1308424,6.9425005,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Gartenstr. 4-8, 40822, Mettmann",2015,"05","158","024","4","2",51.2505573,6.96999197688826,NA,NA
"Fachklinik 360°, für Orthopädie und, Rheumatologie, NA","Rosenstr. 2, 40882, Ratingen",2015,"05","158","028","5","2",51.30009345,6.85968836350653,NA,NA
"Fliedner Krankenhaus, Fachklinik für Psychiatrie,, Psychotherapie, Neurologie,, Psychosomatik u.Suchterkrankungen","Thunesweg 58, 40885, Ratingen",2015,"05","158","028","4","2",51.3328799,6.8176905,NA,NA
"St. Marien-Krankenhaus, NA, NA, NA","Werdener Str. 3, 40878, Ratingen",2015,"05","158","028","4","2",51.3002134,6.85247551929676,NA,NA
"Klinikum Niederberg, NA, NA, NA","Robert-Koch-Str. 2, 42549, Velbert",2015,"05","158","032","3","2",51.3503039,7.0116891,NA,NA
"Heilpädagogisch-Psycho-, therapeutisches Zentrum, Fachklinik für Kinder- und, Jugendpsychiatrie","Erfurthweg 28, 42489, Wülfrath",2015,"05","158","036","4","2",51.2862751,7.09299393159911,NA,NA
"Rhein-Kreis Neuss Kliniken, -Kreiskrankenhaus Dormagen-, NA, NA","Dr.-Geldmacher-Str. 20, 41540, Dormagen",2015,"05","162","004","1","2",51.0729097,6.80876990954473,NA,NA
"Rhein-Kreis Neuss Kliniken, -Kreiskrankenhaus Grevenbroich, St. Elisabeth-, NA","Von-Werth-Str. 5, 41515, Grevenbroich",2015,"05","162","008","1","2",51.09111225,6.59373206205674,NA,NA
"Alexianer-Klinik, Psychiatrisches Krankenhaus, NA, NA","Am Eisenbrand 20 b, 40667, Meerbusch",2015,"05","162","022","4","2",51.24826485,6.67520815747608,NA,NA
"Rheinisches Rheumazentrum, St. Elisabeth-Hospital, NA, NA","Hauptstr. 74-76, 40668, Meerbusch-Lank",2015,"05","162","022","4","2",51.304449,6.67685057819533,NA,NA
"Johanna-Etienne-Krankenhaus, NA, NA, NA","Am Hasenberg 46, 41462, Neuss",2015,"05","162","024","4","2",51.2137819,6.6607637,NA,NA
"St.Alexius-/St.Josef-Krankenhaus, Fachkrankenhaus f. Psychiatrie,, Psychotherapie und Neurologie, NA","Nordkanalallee 99, 41464, Neuss",2015,"05","162","024","4","2",51.1912853,6.70137870501066,NA,NA
"Städt. Kliniken Neuss, -Lukaskrankenhaus-, NA, NA","Preußenstr. 84, 41464, Neuss",2015,"05","162","024","3","2",51.1915915,6.67159572250744,NA,NA
"Hospital zum Hl. Geist, NA, NA, NA","Von-Broichhausen-Allee 1, 47906, Kempen",2015,"05","166","012","5","2",51.3637138,6.4112649,NA,NA
"Städt. Krankenhaus, NA, NA, NA","Sassenfelder Kirchweg 1, 41334, Nettetal",2015,"05","166","016","3","2",51.3091533,6.2718329,NA,NA
"Krankenhaus Maria-Hilf, NA, NA, NA","Hospitalstr. 2, 47918, Tönisvorst",2015,"05","166","028","3","2",51.3226757,6.4884405,NA,NA
"Allgemeines Krankenhaus, NA, NA, NA","Hoserkirchweg 63, 41747, Viersen",2015,"05","166","032","4","2",51.2507606,6.3826005,NA,NA
"LVR-Klinik für Orthopädie, Viersen, NA, NA","Horionstr. 2, 41749, Viersen",2015,"05","166","032","1","2",51.2910089,6.3514562,NA,NA
"LVR-Klinik Viersen, NA, NA, NA","Johannisstr. 70, 41749, Viersen",2015,"05","166","032","1","2",51.2889109,6.3592081,NA,NA
"St. Irmgardis-Krankenhaus, NA, NA, NA","Tönisvorster Str. 26, 41749, Viersen",2015,"05","166","032","4","2",51.2859409,6.3750181,NA,NA
"St. Vinzenz-Hospital, NA, NA, NA","Dr.-Otto-Seidel-Str. 31-33, 46535, Dinslaken",2015,"05","170","008","4","2",51.5600174,6.7273369,NA,NA
"St. Bernhard-Hospital, NA, NA, NA","Bürgermeister-Schmelzing-Str. 90, 47475, Kamp-Lintfort",2015,"05","170","020","4","2",51.4930468,6.51683212920603,NA,NA
"Krankenhaus Bethanien, NA, NA, NA","Bethanienstr. 21, 47441, Moers",2015,"05","170","024","4","2",51.4614269,6.63280813898409,NA,NA
"St. Josef Krankenhaus, NA, NA, NA","Asberger Str. 4, 47441, Moers",2015,"05","170","024","4","2",51.4454023,6.6410419251292,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Schermbecker Landstr. 88, 46485, Wesel",2015,"05","170","048","4","2",51.6596655,6.65458823919631,NA,NA
"Marien-Hospital, NA, NA, NA","Pastor-Janßen-Str. 8-38, 46483, Wesel",2015,"05","170","048","4","2",51.6555381,6.6114467032911,NA,NA
"St. Josef-Hospital, NA, NA, NA","In der Hees 4, 46509, Xanten",2015,"05","170","052","4","2",51.6434031,6.4534566,NA,NA
"Augenklinik Dardenne, NA, NA, NA","Friedrich-Ebert-Str. 23-25, 53177, Bonn",2015,"05","314","000","5","3",50.6804662,7.1587758,NA,NA
"Gemeinschaftskrankenhaus, NA, NA, NA","Bonner Talweg 4-6, 53113, Bonn",2015,"05","314","000","4","2",50.72833205,7.0984674276437,NA,NA
"GFO-Kliniken, NA, NA, NA","Robert-Koch-Str. 1, 53115, Bonn",2015,"05","314","000","4","2",50.7174852,7.09378407554803,NA,NA
"Johanniter-Kliniken Bonn, -Johanniter-Krankenhaus-, NA, NA","Johanniterstr. 3-5, 53113, Bonn",2015,"05","314","000","4","2",50.7126513,7.13192340559644,NA,NA
"Johanniter-Kliniken Bonn, -Waldkrankenhaus-, NA, NA","Waldstr. 73, 53177, Bonn",2015,"05","314","000","4","2",50.6822014,7.12853745707022,NA,NA
"LVR-Klinik Bonn, NA, NA, NA","Kaiser-Karl-Ring 20, 53111, Bonn",2015,"05","314","000","1","2",50.7453984,7.0917072,NA,NA
"Malteser-Krankenhaus, Seliger Gerhard, Bonn / Rhein-Sieg, NA","Von-Hompesch-Str. 1, 53123, Bonn",2015,"05","314","000","4","2",50.70769405,7.03195435395893,NA,NA
"MediClin Robert-Janker-Klinik, Fachklinik für Tumorerkrankungen, NA, NA","Villenstr. 8, 53129, Bonn",2015,"05","314","000","5","2",50.70429805,7.11053390495984,NA,NA
"Universitätsklinikum Bonn, NA, NA, NA","Sigmund-Freud-Str. 25, 53127, Bonn",2015,"05","314","000","2","1",50.7005499,7.103314,NA,NA
"Alexianer-Krankenhaus, Fachkrankenhaus für Psychiatrie,, Psychotherapie und Neurologie, NA","Kölner Str. 64, 51149, Köln",2015,"05","315","000","4","2",50.898464,7.04226153449198,NA,NA
"Dreifaltigkeits-Krankenhaus, Klinik für Orthopädie, und Sporttraumatologie, NA","Aachener Str. 445-449, 50933, Köln",2015,"05","315","000","4","2",50.9366714,6.90440194446973,NA,NA
"Eduardus-Krankenhaus, NA, NA, NA","Custodisstr. 3-17, 50679, Köln",2015,"05","315","000","4","2",50.9330497,6.9814534,NA,NA
"Ev. Krankenhaus, NA, NA, NA","Weyertal 76, 50931, Köln",2015,"05","315","000","4","2",50.92751185,6.92565734944115,NA,NA
"Ev. Krankenhaus Kalk, NA, NA, NA","Buchforststr. 2, 51103, Köln",2015,"05","315","000","4","2",50.94122875,7.00931019189864,NA,NA
"Heilig Geist-Krankenhaus, NA, NA, NA","Grasegger Str. 105, 50737, Köln",2015,"05","315","000","4","2",50.9923785,6.9238293,NA,NA
"Johanniter-Tagesklinik für, Kinder- und Jugendpsychiatrie, und Psychotherapie, NA","Pionierstr. 19, 50735, Köln",2015,"05","315","000","4","2",50.9652739,6.97875275136805,NA,NA
"Kliniken der Stadt Köln, -Kinderkrankenhaus Riehl-, NA, NA","Amsterdamer Str. 59, 50735, Köln",2015,"05","315","000","3","2",50.9629764,6.9677301,NA,NA
"Kliniken der Stadt Köln, -Krankenhaus Holweide-, NA, NA","Neufelder Str. 32, 51067, Köln",2015,"05","315","000","3","2",50.96657,7.05613249505904,NA,NA
"Kliniken der Stadt Köln, -Krankenhaus Merheim-, NA, NA","Ostmerheimer Str. 200, 51109, Köln",2015,"05","315","000","3","2",50.938877,7.0522182,NA,NA
"Krankenhaus der, Augustinerinnen, NA, NA","Jakobstr. 27-31, 50678, Köln",2015,"05","315","000","4","2",50.9248388,6.95705889737217,NA,NA
"Krankenhaus Porz am Rhein, NA, NA, NA","Urbacher Weg 19, 51149, Köln",2015,"05","315","000","2","2",50.8933168,7.0492494,NA,NA
"LVR-Klinik Köln, NA, NA, NA","Wilhelm-Griesinger-Str. 23, 51109, Köln",2015,"05","315","000","1","2",50.9355732,7.05205043018166,NA,NA
"Malteser-Krankenhaus, St. Hildegardis, NA, NA","Bachemer Str. 29-33, 50931, Köln",2015,"05","315","000","4","2",50.931115,6.9288057,NA,NA
"St. Agatha-Krankenhaus, NA, NA, NA","Feldgärtenstr. 97, 50735, Köln",2015,"05","315","000","4","2",50.98733835,6.96037698326023,NA,NA
"St. Antonius Krankenhaus, NA, NA, NA","Schillerstr. 23, 50968, Köln",2015,"05","315","000","4","2",50.9105366,6.96685869206603,NA,NA
"St. Elisabeth-Krankenhaus, NA, NA, NA","Werthmannstr. 1, 50935, Köln",2015,"05","315","000","4","2",50.9234619,6.89750621218602,NA,NA
"St. Franziskus-Hospital, NA, NA, NA","Schönsteinstr. 63, 50825, Köln",2015,"05","315","000","4","2",50.9541498,6.91752477850436,NA,NA
"St. Marien-Hospital, NA, NA, NA","Kunibertskloster 11-13, 50668, Köln",2015,"05","315","000","4","2",50.9475427,6.96213497178055,NA,NA
"St. Vinzenz-Hospital, NA, NA, NA","Merheimer Str. 221-223, 50733, Köln",2015,"05","315","000","4","2",50.9669681,6.9471043,NA,NA
"Tagesklinik Alteburger Strasse, Fachkrankenhaus für Psychiatrie, und Psychotherapie, NA","Alteburger Str. 8-12, 50678, Köln",2015,"05","315","000","4","2",50.9219839,6.9614053,NA,NA
"Universitätsklinikum Köln, NA, NA, NA","Kerpener Str. 62, 50937, Köln",2015,"05","315","000","2","1",50.9233724,6.917458,NA,NA
"Klinikum Leverkusen, NA, NA, NA","Am Gesundheitspark 11, 51375, Leverkusen",2015,"05","316","000","3","2",51.0323417,7.03201986539346,NA,NA
"St. Remigius Krankenhaus Opladen, NA, NA, NA","An St. Remigius 26, 51379, Leverkusen",2015,"05","316","000","4","2",51.06817385,7.00510449911953,NA,NA
"Alexianer-Krankenhaus, Fachkrankenhaus für Psychiatrie,, Psychotherapie, Psychosomatik u., Neurologie","Alexianergraben 33, 52062, Aachen",2015,"05","334","002","4","2",50.77213865,6.08203225752786,NA,NA
"Franziskushospital, NA, NA, NA","Morillenhang 27, 52074, Aachen",2015,"05","334","002","4","2",50.76534,6.06912871362521,NA,NA
"Luisenhospital, NA, NA, NA","Boxgraben 99, 52064, Aachen",2015,"05","334","002","4","2",50.76764305,6.07674695424526,NA,NA
"Marienhospital, NA, NA, NA","Zeise 4, 52066, Aachen",2015,"05","334","002","4","2",50.762603,6.09537676636156,NA,NA
"Universitätsklinikum Aachen, NA, NA, NA","Pauwelsstr. 30, 52074, Aachen",2015,"05","334","002","2","1",50.7765265,6.0436302,NA,NA
"St. Antonius-Hospital, NA, NA, NA","Dechant-Deckers-Str. 8, 52249, Eschweiler",2015,"05","334","012","4","2",50.81844525,6.26425646347213,NA,NA
"Eifelklinik St. Brigida, NA, NA, NA","Kammerbruchstr. 8, 52152, Simmerath",2015,"05","334","028","5","2",50.60472025,6.30153189780322,NA,NA
"Bethlehem Gesundheitszentrum, NA, NA, NA","Steinfeldstr. 5, 52222, Stolberg",2015,"05","334","032","4","2",50.7727632,6.2295346,NA,NA
"Med. Zentrum StädteRegion Aachen, Krankenhaus der Knappschaft, und der StädteRegion Aachen, NA","Mauerfeldchen 25, 52146, Würselen",2015,"05","334","036","3","2",50.8151704,6.14291527838274,NA,NA
"Krankenhaus Düren, NA, NA, NA","Roonstr. 30, 52351, Düren",2015,"05","358","008","3","2",50.80818845,6.49799023914496,NA,NA
"LVR-Klinik Düren, NA, NA, NA","Meckerstr. 15, 52353, Düren",2015,"05","358","008","1","2",50.81691585,6.48371349398905,NA,NA
"St. Augustinus-Krankenhaus, NA, NA, NA","Renkerstr. 45, 52355, Düren",2015,"05","358","008","4","2",50.7698903,6.4891789,NA,NA
"St. Marien-Hospital, NA, NA, NA","Hospitalstr. 44, 52353, Düren",2015,"05","358","008","4","2",50.8224091,6.46659900171709,NA,NA
"St. Elisabeth-Krankenhaus, NA, NA, NA","Kurfürstenstr. 22, 52428, Jülich",2015,"05","358","024","4","2",50.92618775,6.36387675194627,NA,NA
"St. Josef-Krankenhaus, NA, NA, NA","Rurdorfer Str. 49, 52441, Linnich",2015,"05","358","036","4","2",50.977031,6.26922688453691,NA,NA
"Krankenhaus St. Hubertus-Stift, NA, NA, NA","Klosterstr. 2, 50181, Bedburg",2015,"05","362","004","4","2",50.99803725,6.57915943146897,NA,NA
"Maria-Hilf Krankenhaus, NA, NA, NA","Klosterstr. 2, 50126, Bergheim",2015,"05","362","008","4","2",50.952468,6.63776840922971,NA,NA
"Marienhospital, NA, NA, NA","Mühlenstr. 21-25, 50321, Brühl",2015,"05","362","012","4","2",50.82735215,6.90065456992593,NA,NA
"Marien-Hospital, NA, NA, NA","Münchweg 3, 50374, Erftstadt",2015,"05","362","020","4","2",50.8075727,6.80904045385162,NA,NA
"St. Katharinen-Hospital, NA, NA, NA","Kapellenstr. 1-5, 50226, Frechen",2015,"05","362","024","4","2",50.9226843,6.8068493,NA,NA
"Janus-Klinik, NA, NA, NA","Kranzmaarstr. 25, 50354, Hürth",2015,"05","362","028","5","4",50.8711734,6.86692547970122,NA,NA
"Sana-Krankenhaus Hürth, NA, NA, NA","Krankenhausstr. 42, 50354, Hürth",2015,"05","362","028","5","2",50.8838385,6.8872826,NA,NA
"Dreifaltigkeits-Krankenhaus, NA, NA, NA","Bonner Str. 84, 50389, Wesseling",2015,"05","362","040","4","2",50.8217732,6.98537649746578,NA,NA
"Marien-Hospital, NA, NA, NA","Gottfried-Disse-Str. 40, 53879, Euskirchen",2015,"05","366","016","4","2",50.6429583,6.7915168,NA,NA
"Kreiskrankenhaus Mechernich, NA, NA, NA","St.-Elisabeth-Str. 2-6, 53894, Mechernich",2015,"05","366","028","3","2",50.5925382,6.6512631752104,NA,NA
"St. Antonius-Krankenhaus, NA, NA, NA","Am Hähnchen 36, 53937, Schleiden",2015,"05","366","036","4","2",50.5332367,6.4871686,NA,NA
"Klinik Marienborn, Fachklinik für Psychiatrie und, Psychotherapie, NA","Luxemburger Str. 1, 53909, Zülpich",2015,"05","366","044","4","2",50.6837556,6.6449733,NA,NA
