"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Bettenzahl","Vollstationaere_Fallzahl","Teilstationaere_Fallzahl","Ambulante_Fallzahl","StaeB_Fallzahl","year"
"Klinikum Oberberg GmbH","2014-12-12","260531046","99",NA,"1037","33596","3870","164899",NA,2013
"Sana Krankenhaus Radevormwald - gGmbH","2014-12-11","260531104","00",NA,"130","4319","0","12148",NA,2013
"Marien-Krankenhaus Bergisch-Gladbach","2014-12-12","260531148","00",NA,"310","11498","0","19967",NA,2013
"Vinzenz Pallotti Hospital GmbH","2014-12-08","260531159","00",NA,"250","10831","0","23731",NA,2013
"Evangelisches Krankenhaus Bergisch Gladbach gGmbH","2014-12-15","260531160","00",NA,"370","14749","166","36479",NA,2013
"Krankenhaus Wermelskirchen GmbH","2014-12-15","260531193","00",NA,"203","9258","30","30114",NA,2013
"CURA Kath. Krankenhaus im Siebengebirge","2014-12-05","260531206","00",NA,"206","8199","99","8065",NA,2013
"Rhein-Klinik","2014-12-05","260531228","00",NA,"94","627","97","0",NA,2013
"Krankenhaus Zur Heiligen Familie","2014-12-05","260531251","00",NA,"50","816","0","0",NA,2013
"St. Josef-Hospital","2014-12-11","260531364","00",NA,"310","14981","0","33994",NA,2013
"St. Johannes Krankenhaus","2014-12-07","260531375","00",NA,"188","10997","0","9054",NA,2013
"Tagesklinik Alteburger Straße gGmbH","2014-11-20","260531569","00",NA,"96","633","378","0",NA,2013
"Psychosomatische Klinik Bergisch Gladbach","2014-12-10","260531581","00",NA,"42","1439","0","1734",NA,2013
"Tagesklinik Pionierstraße","2014-11-12","260531592","00",NA,"0","0","105","1644",NA,2013
"Medizinisches Zentrum StädteRegion Aachen GmbH","2014-12-11","260531661","01",NA,"395","12083","92","55403",NA,2013
"Medizinisches Zentrum StädteRegion Aachen GmbH","2014-12-11","260531661","00",NA,"290","12031","0","40383",NA,2013
"Medizinisches Zentrum StädteRegion Aachen GmbH","2014-12-11","260531661","99",NA,"685","24114","92","95786",NA,2013
"Augenklinik Dardenne SE","2014-12-05","260531694","00",NA,"20","848","0","5432",NA,2013
"Kliniken der Stadt Köln gGmbH - Krankenhaus Merheim","2014-11-18","260531730","00",NA,"752","28517","283","80486",NA,2013
"Kliniken der Stadt Köln gGmbH; Kinderkrankenhaus Amsterdamerstraße","2014-11-18","260531741","00",NA,"292","12594","174","43516",NA,2013
"Malteser Krankenhaus St. Hildegardis","2014-11-28","260531898","00",NA,"245","10602","110","9548",NA,2013
"HELIOS Klinikum Siegburg","2014-12-05","260531967","00",NA,"361","15998","0","23953",NA,2013
"Asklepios Klinik Sankt Augustin","2014-12-05","260531990","00",NA,"225","10376","179","45483",NA,2013
"St. Elisabeth-Krankenhaus Jülich","2014-12-09","260532811","00",NA,"173","6826","0","0",NA,2013
"Dreifaltigkeits-Krankenhaus Köln-Braunsfeld GmbH","2014-12-10","260532888","00",NA,"113","3487","0","110",NA,2013
"HELIOS Klinik Wipperfürth","2014-12-04","260532935","00",NA,"194","7518","0","48486",NA,2013
"Elisabeth-Krankenhaus GmbH","2014-12-01","260550084","00",NA,"223","3688","216","3023",NA,2013
"Marienhospital Gelsenkirchen GmbH","2014-12-15","260550095","00",NA,"579","25800","0","53101",NA,2013
"Sankt Marien-Hospital Buer GmbH","2014-12-11","260550108","00",NA,"234","11052","0","14676",NA,2013
"Evangelische Kliniken Gelsenkirchen","2014-12-09","260550119","00",NA,"433","17174","194","0",NA,2013
"Universitätsklinikum Münster","2014-12-15","260550131","00",NA,"1345","55410","6487","496331",NA,2013
"Clemenshospital GmbH","2014-12-04","260550142","00",NA,"405","16563","0","26250",NA,2013
"Herz-Jesu-Krankenhaus Hiltrup GmbH","2014-12-11","260550153","00",NA,"355","17800","53","40000",NA,2013
"Raphaelsklinik Münster GmbH","2014-12-12","260550175","00",NA,"306","10932","0","13904",NA,2013
"Evangelisches Krankenhaus Johannisstift Münster gGmbH","2014-12-15","260550186","00",NA,"181","5397","240","9750",NA,2013
"LWL-Klinik Münster","2014-12-12","260550211","00",NA,"376","5630","511","0",NA,2013
"Alexianer-Krankenhaus Münster","2011-06-14","260550233","00",NA,"110","1020","134","6944",NA,2013
"St. Marien-Krankenhaus Ahaus-Vreden  (Unternehmen der St. Marien-Krankenhaus Ahaus-Vreden GmbH im Klinikverbund Westmünsterland gGmbH)","2014-12-09","260550244","01",NA,"290","11792","0","36971",NA,2013
"St. Marien-Krankenhaus Ahaus - Vreden (Unternehmen der St. Marien Krankenhaus Ahaus-Vreden GmbH im Klinikverbund Westmünsterland gGmbH)","2014-12-05","260550244","02",NA,"110","3038","0","4565",NA,2013
"St. Marien-Krankenhaus Ahaus-Vreden","2014-12-09","260550244","99",NA,"400","14830","0","41536",NA,2013
"St. Agnes-Hospital Bocholt (eine Betriebsstätte der St. Agnes-Hospitals Bocholt-Rhede GmbH im Klinikverbund Westmünsterland gGmbH)","2014-12-05","260550266","01",NA,"470","20612","0","41325",NA,2013
"St.-Vinzenz-Hospital Rhede (Betriebsstätte der St. Agnes-Hospital Bocholt-Rhede GmbH im Klinikerbund Westmünsterland gGmbH)","2014-12-05","260550266","02",NA,"95","1452","381","9069",NA,2013
"St. Agnes - Hospital Bocholt - Rhede GmbH","2014-12-05","260550266","99",NA,"565","22064","381","50394",NA,2013
"St. Marien-Hospital Borken","2014-12-04","260550277","00",NA,"337","12793","240","27118",NA,2013
"St. Antonius-Hospital Gronau GmbH","2014-12-06","260550313","00",NA,"240","12776","0","1746",NA,2013
"Evangelisches Lukas-Krankenhaus Gronau gGmbH","2014-12-14","260550324","00",NA,"110","2084","304","2175",NA,2013
"Augustahospital Anholt","2014-12-10","260550346","00",NA,"94","1659","0","0",NA,2013
"Krankenhaus und MVZ Maria-Hilf GmbH","2014-12-04","260550391","00",NA,"140","6615","0","0",NA,2013
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2014-12-11","260550460","99",NA,"325","17011","0","0",NA,2013
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2014-12-11","260550460","99",NA,"194","7208","0","0",NA,2013
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2014-12-11","260550460","99",NA,"101","2434","262","0",NA,2013
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2014-12-11","260550460","99",NA,"620","26653","262","0",NA,2013
"Klinik am Schlossgarten Dülmen","2014-12-11","260550482","00",NA,"138","1625","376","0",NA,2013
"St. Marien-Hospital Lüdinghausen GmbH","2014-12-01","260550507","00",NA,"157","6462","43","0",NA,2013
"Ev. Krankenhaus Castrop-Rauxel","2014-12-04","260550574","00",NA,"370","13059","311","19057",NA,2013
"Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke","2014-11-26","260550585","00",NA,"251","9339","72","54339",NA,2013
"St. Vincenz-Krankenhaus","2014-11-21","260550596","00",NA,"351","16103","0","17635",NA,2013
"Katholische Kliniken Emscher-Lippe","2014-11-27","260550621","99",NA,"140","1706","210","508",NA,2013
"Katholische Kliniken Emscher-Lippe","2014-11-27","260550621","99",NA,"343","13534","0","21764",NA,2013
"Katholische Kliniken Emscher-Lippe","2014-11-27","260550621","99",NA,"282","9063","222","14380",NA,2013
"Katholische Kliniken Emscher-Lippe","2014-11-27","260550621","99",NA,"765","24303","432","36652",NA,2013
"St. Elisabeth-Hospital Herten","2014-12-08","260550643","00",NA,"324","11886","0","0",NA,2013
"LWL Klinik Marl-Sinsen","2014-12-10","260550687","00",NA,"177","1403","377","0",NA,2013
"Prosper-Hospital","2014-12-01","260550701","00",NA,"530","19441","482","2764",NA,2013
"Elisabeth Krankenhaus Recklinghausen","2014-12-12","260550712","00",NA,"288","10493","0","32201",NA,2013
"St.-Laurentius-Stift","2014-11-20","260550723","00",NA,"151","2368","543","3290",NA,2013
"Marienhospital Emsdetten GmbH","2014-12-04","260550745","00",NA,"201","7073","0","7334",NA,2013
"Maria-Josef-Hospital Greven GmbH","2014-12-04","260550756","00",NA,"201","7086","0","8495",NA,2013
"St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie","2011-06-21","260550789","00",NA,"50","512","0","0",NA,2013
"LWL-Klinik Lengerich","2014-10-07","260550858","00",NA,"408","6532","418","0",NA,2013
"Pius-Hospital Ochtrup","2014-12-09","260550881","00",NA,"60","1701","0","0",NA,2013
"Mathias-Spital Rheine","2014-12-09","260550905","99",NA,"483","21917","101","0",NA,2013
"Gesundheitszentrum Rheine, hier: Jakobi-Krankenhaus Rheine","2014-12-09","260550905","99",NA,"171","3163","591","0",NA,2013
"Gesundheitszentrum Rheine","2014-12-09","260550905","99",NA,"654","25080","692","0",NA,2013
"Marienhospital Steinfurt","2014-12-04","260550938","00",NA,"317","8568","94","28281",NA,2013
"St. Franziskus-Hospital Ahlen","2014-12-15","260550961","00",NA,"307","13106","0","0",NA,2013
"St. Elisabeth-Hospital Beckum GmbH","2014-12-08","260550983","00",NA,"228","8172","0","8668",NA,2013
"Stiftung Marienhospital Oelde","2014-11-18","260551052","00",NA,"185","8054","0","12939",NA,2013
"St. Josef-Stift Sendenhorst","2014-12-10","260551074","00",NA,"336","9557","0","22455",NA,2013
"St. Rochus-Hospital Telgte GmbH","2014-12-12","260551096","00",NA,"273","3663","549","2866",NA,2013
"Josephs-Hospital Warendorf","2014-12-09","260551132","00",NA,"261","10934","0","16600",NA,2013
"Knappschaftskrankenhaus Bottrop","2014-11-28","260551143","00",NA,"358","12968","272","0",NA,2013
"Bergmannsheil und Kinderklinik Buer GmbH","2014-12-08","260551154","00",NA,"360","17376","0","71761",NA,2013
"Klinikum Vest GmbH","2014-12-12","260551165","99",NA,"462","17126","0","49852",NA,2013
"Klinikum Vest GmbH","2014-12-12","260551165","99",NA,"343","10681","0","32541",NA,2013
"Klinikum Vest GmbH","2014-12-12","260551165","99",NA,"805","27807","0","82393",NA,2013
"LWL-Klinik Herten","2014-11-25","260551198","00",NA,"253","2868","718","13977",NA,2013
"Klinikum Ibbenbüren GmbH","2014-12-11","260551381","99",NA,"251","10604","0","0",NA,2013
"von-Bodelschwingh-Krankenhaus Ibbenbüren","2014-12-11","260551381","99",NA,"165","6013","181","0",NA,2013
"Klinikum Ibbenbüren","2014-12-11","260551381","99",NA,"416","16617","181","0",NA,2013
"St. Franziskus-Hospital GmbH Münster","2014-12-10","260551416","00",NA,"562","30047","140","0",NA,2013
"HELIOS Klinik Lengerich","2014-12-05","260551449","00",NA,"118","7198","0","3861",NA,2013
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2014-12-09","260551837","99",NA,"311","11918","0","0",NA,2013
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2014-12-09","260551837","99",NA,"220","8092","0","0",NA,2013
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2014-12-09","260551837","99",NA,"293","11725","247","0",NA,2013
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2014-12-10","260551837","99",NA,"180","5077","136","0",NA,2013
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2014-12-11","260551837","99",NA,"1004","36812","383","0",NA,2013
"Klinikum Bielefeld gem. GmbH","2014-11-17","260570022","99",NA,"661","31395","62","0",NA,2013
"Klinikum Bielefeld gem. GmbH","2014-11-17","260570022","99",NA,"309","12678","0","0",NA,2013
"Klinikum Bielefeld gem. GmbH","2014-11-12","260570022","99",NA,"170","7250","0","0",NA,2013
"Klinikum Bielefeld gem. GmbH","2014-11-17","260570022","99",NA,"1140","51323","62","0",NA,2013
"Ev. Krankenhaus Bielefeld gGmbH","2014-12-15","260570044","99",NA,"1322","31309","3853","61328",NA,2013
"Evangelisches Krankenhaus Bielefeld gGmbH","2014-12-15","260570044","99",NA,"1322","19323","7858","33202",NA,2013
"Ev. Krankenhaus Bielefeld gGmbH","2014-12-15","260570044","99",NA,"1322","50632","11711","94530",NA,2013
"Klinik Dr. Hartog","2014-12-11","260570088","00",NA,"13","1068","0","231",NA,2013
"Fachkrankenhaus Bethel","2014-12-08","260570102","00",NA,"454","475","250","0",NA,2013
"Klinikum Gütersloh","2014-12-09","260570113","00",NA,"474","19164","0","0",NA,2013
"Sankt Elisabeth Hospital GmbH","2014-12-11","260570124","99",NA,"364","15882","128","27185",NA,2013
"Sankt Elisabeth Hospital; St. Lucia Hospital Harsewinkel","2014-12-11","260570124","99",NA,"60","1628","0","100",NA,2013
"Sankt Elisabeth Hospital GmbH","2014-12-11","260570124","99",NA,"424","17510","128","27285",NA,2013
"LWL-Klinikum Gütersloh","2014-12-03","260570146","00",NA,"429","5449","1032","0",NA,2013
"Lukas-Krankenhaus Bünde","2014-12-12","260570282","00",NA,"345","15035","0","12318",NA,2013
"Ev. Krankenhaus Enger gGmbH","2014-12-12","260570293","00",NA,"63","1027","0","0",NA,2013
"Klinikum Herford","2014-12-15","260570306","00",NA,"730","30019","395","66384",NA,2013
"Klinikum Weser-Egge","2014-12-01","260570351","99",NA,"396","16872","228","27282",NA,2013
"Klinikum Weser-Egge gGmbH","2014-12-01","260570351","99",NA,"263","6773","293","17586",NA,2013
"Klinikum Weser-Egge gGmbH","2014-12-01","260570351","99",NA,"100","2277","0","144",NA,2013
"Klinikum Weser-Egge gGmbH","2014-12-01","260570351","99",NA,"100","3016","0","6674",NA,2013
"Klinikum Weser-Egge","2014-12-09","260570351","99",NA,"859","28938","521","51686",NA,2013
"HELIOS Klinikum Warburg","2014-12-11","260570384","00",NA,"153","6721","0","14686",NA,2013
"MEDIAN Klinik Flachsheide","2014-12-10","260570431","00",NA,"30","14","0","0",NA,2013
"Lippische Nervenklinik Dr. Spernau GmbH und Co. KG","2013-11-11","206570453","00",NA,"116","1318","137","8136",NA,2013
"Klinikum Lippe GmbH","2014-12-11","260570486","99",NA,"755","28950","72","77071",NA,2013
"Klinikum Lippe GmbH","2014-12-11","260570486","99",NA,"559","14752","227","66667",NA,2013
"Klinikum Lippe GmbH","2014-12-11","260570486","99",NA,"91","1000","382","0",NA,2013
"Klinikum Lippe GmbH","2014-12-12","260570486","99",NA,"1405","44702","681","143738",NA,2013
"Krankenhaus Bad Oeynhausen","2014-12-01","260570545","00",NA,"330","11358","0","0",NA,2013
"Auguste-Viktoria-Klinik Bad Oeynhausen GmbH","2014-12-01","260570556","00",NA,"136","3566","0","0",NA,2013
"Herz- und Diabeteszentrum NRW","2014-12-09","260570603","99",NA,"470","13671","0","22063",NA,2013
"Herz- und Diabeteszentrum NRW","2014-12-09","260570603","99",NA,"30","857","0","0",NA,2013
"Herz- und Diabeteszentrum NRW","2014-12-09","260570603","99",NA,"500","14528","0","22063",NA,2013
"Rheuma-Klinik Dr. Lauven","2014-12-10","260570636","00",NA,"30","739","0","0",NA,2013
"Krankenhaus Lübbecke-Rahden","2014-11-26","260570681","99",NA,"494","14917","351","0",NA,2013
"Krankenhaus Lübbecke-Rahden, Standort Rahden","2014-11-27","260570681","99",NA,"78","2986","0","0",NA,2013
"Krankenhaus Lübbecke-Rahden","2014-11-26","260570681","99",NA,"572","17903","351","0",NA,2013
"Johannes Wesling Klinikum Minden","2014-12-10","260570692","00",NA,"864","40600","138","0",NA,2013
"Chirurgische Innenstadtklinik Minden GmbH & CO.KG","2013-11-11","260570705","00",NA,"30","1739","0","0",NA,2013
"Karl-Hansen-Klinik GmbH","2014-11-28","260570794","00",NA,"208","8802","0","10257",NA,2013
"St.-Josefs-Krankenhaus","2014-12-15","260570910","00",NA,"222","9873","0","18279",NA,2013
"Brüderkrankenhaus St. Josef Paderborn","2014-12-12","260570885","00",NA,"382","19904","555","0",NA,2013
"Ev. Krankenhaus","2014-12-12","260570896","00",NA,"213","8155","72","662",NA,2013
"LWL-Klinik Paderborn","2014-11-24","260570909","00",NA,"240","2867","306","10744",NA,2013
"St. Vincenz Krankenhaus Paderborn","2014-12-15","260570874","00",NA,"625","31236","148","58266",NA,2013
"Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG","2014-12-10","260571272","00",NA,"95","4247","0","0",NA,2013
"Krankenhaus Mara gGmbH","2014-12-15","260571294","00",NA,"177","4243","0","21925",NA,2013
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH ","2014-12-10","260571421","99",NA,"378","14243","0","0",NA,2013
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH","2014-12-12","260571421","99",NA,"211","8855","0","0",NA,2013
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH","2014-12-10","260571421","99",NA,"198","6082","0","0",NA,2013
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH","2014-12-12","260571421","99",NA,"787","29180","0","0",NA,2013
"gpz GmbH Gemeindepsychiatrisches Zentrum GmbH","2014-11-25","260571454","00",NA,"127","1049","339","3839",NA,2013
"LWL-Universitätsklinikum Bochum der Ruhr-Universität Bochum","2014-11-25","260590015","00",NA,"219","2111","460","11866",NA,2013
"Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil GmbH","2014-12-12","260590037","00",NA,"622","19451","0","62162",NA,2013
"HELIOS St. Josefs-Hospital Bochum-Linden","2014-12-04","260590059","00",NA,"181","5821","177","9709",NA,2013
"St. Josef-Hospital","2014-12-09","260590071","99",NA,"653","27449","0","0",NA,2013
"St. Josef-Hospital","2014-12-09","260590071","99",NA,"296","10930","0","0",NA,2013
"St. Josef-Hospital","2014-12-09","260590071","99",NA,"80","1422","0","0",NA,2013
"Katholisches Klinikum Bochum","2014-12-09","260590071","99",NA,"1029","39801","0","0",NA,2013
"Augusta-Kranken-Anstalt gGmbH Bochum","2014-12-12","260590106","00",NA,"561","18356","245","0",NA,2013
"Martin-Luther-Krankenhaus gGmbH","2014-11-27","260590128","00",NA,"298","7561","250","0",NA,2013
"Klinikum Dortmund gGmbH","2014-12-11","260590139","00",NA,"1422","57118","148","22952",NA,2013
"St.-Josefs-Hospital (Einrichtung der Kath. St. Lukas Gesellschaft)","2014-12-15","260590208","00",NA,"293","13164","0","27575",NA,2013
"Katholisches Krankenhaus Dortmund-West","2014-12-12","260590219","01",NA,"263","9410","0","17799",NA,2013
"St. Rochus-Hospital","2014-12-12","260590219","02",NA,"204","8895","0","16644",NA,2013
"Katholisches Krankenhaus Dortmund-West und St. Rochus-Hospital","2014-12-12","260590219","99",NA,"467","18305","0","34443",NA,2013
"Krankenhaus Bethanien Dortmund","2014-12-02","260590231","00",NA,"145","4299","0","2905",NA,2013
"Ev. Krankenhaus Lütgendortmund","2014-12-02","260590242","00",NA,"291","6766","262","13327",NA,2013
"Hüttenhospital gemeinnützige GmbH","2014-12-12","260590253","00",NA,"144","3039","372","0",NA,2013
"LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention","2014-12-12","260590275","00",NA,"492","6677","967","15510",NA,2013
"AKH - Allgemeines Krankenhaus Hagen gem. GmbH","2014-12-12","260590322","00",NA,"566","21078","0","51232",NA,2013
"Ev. Krankenhaus Elsey Hohenlimburg gGmbH","2014-12-12","260590344","00",NA,"138","4603","0","0",NA,2013
"St. Marien-Hospital Hamm gGmbH","2014-12-07","260590388","99",NA,"229","5222","0","13083",NA,2013
"St. Marien-Hospital Hamm gGmbH","2014-12-07","260590388","99",NA,"355","12584","445","23748",NA,2013
"St. Marien-Hospital Hamm gGmbH","2014-12-07","260590388","99",NA,"584","17806","445","36831",NA,2013
"Evangelisches Krankenhaus Hamm","2014-12-14","260590402","00",NA,"464","21659","0","39807",NA,2013
"LWL-Universitätsklinik Hamm","2014-11-14","260590435","00",NA,"170","1073","244","0",NA,2013
"Klinik für Manuelle Therapie","2014-12-11","260590446","00",NA,"138","3002","0","0",NA,2013
"Marien Hospital Herne, Klinikum der Ruhr-Universität Bochum","2014-12-12","260590457","00",NA,"575","23446","403","39948",NA,2013
"St. Anna Hospital","2014-12-11","260590468","00",NA,"350","30431","0","41388",NA,2013
"St. Marien-Hospital Eickel","2014-12-11","260590479","00",NA,"167","2423","518","5462",NA,2013
"EvK Herne","2014-11-27","260590505","00",NA,"451","18381","0","32692",NA,2013
"Rheumazentrum Ruhrgebiet","2014-12-12","260590516","00",NA,"130","4245","0","8422",NA,2013
"Klinik Blankenstein","2014-12-09","260590550","00",NA,"174","5312","0","0",NA,2013
"Evangelisches Krankenhaus Hattingen gGmbH","2014-12-12","260590561","00",NA,"264","10689","1","0",NA,2013
"Gemeinschaftskrankenhaus Herdecke gemeinnützige GmbH","2014-12-04","260590572","00",NA,"471","14073","292","0",NA,2013
"HELIOS Klinikum Schwelm","2014-12-05","260590583","00",NA,"386","14933","210","25395",NA,2013
"Orthopädische Klinik Volmarstein","2014-12-03","260590629","00",NA,"135","4315","0","0",NA,2013
"Marien Hospital Witten","2014-12-12","260590641","00",NA,"362","21486","0","34302",NA,2013
"Ev. Krankenhaus Witten gGmbH","2014-11-28","260590652","00",NA,"302","9687","273","10889",NA,2013
"Städtisches Krankenhaus Maria-Hilf Brilon gGmbH","2014-12-08","260590696","00",NA,"194","9547","0","0",NA,2013
"St.-Marien-Hospital Marsberg","2014-12-11","260590709","00",NA,"131","4547","0","7500",NA,2013
"LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie - Psychotherapie - Psychosomatik)","2014-12-02","260590710","00",NA,"83","830","121","8968",NA,2013
"LWL-Klinik Marsberg","2014-12-02","260590721","00",NA,"115","1841","207","13510",NA,2013
"St. Walburga Krankenhaus Meschede GmbH","2014-12-11","260590743","00",NA,"232","11068","0","15339",NA,2013
"Elisabeth-Klinik gGmbH","2014-12-08","260590765","00",NA,"190","5993","0","11567",NA,2013
"Fachkrankenhaus Kloster Grafschaft GmbH","2014-12-05","260590798","00",NA,"150","6920","0","0",NA,2013
"Sauerlandklinik Hachen","2014-12-08","260590823","00",NA,"125","2641","0","201",NA,2013
"Neurologische Klinik Sorpesee GmbH & Co. KG","2014-12-10","260590834","00",NA,"54","828","0","0",NA,2013
"St. Franziskus-Hospital Winterberg","2014-12-11","260590845","00",NA,"100","3944","0","0",NA,2013
"Paracelsus-Klinik Hemer GmbH","2014-12-12","260590903","00",NA,"125","5690","0","8852",NA,2013
"LWL-Klinik Hemer Hans-Prinhorn-Klinik","2014-12-12","260590914","00",NA,"362","3991","275","12188",NA,2013
"Lungenklinik Hemer","2014-12-01","260590925","00",NA,"223","7388","0","0",NA,2013
"Märkische Kliniken GmbH","2014-12-05","260590936","00",NA,"90","3757","0","8114",NA,2013
"Evangelische Krankenhaus Bethanien Iserlohn gGmbH","2014-12-04","260590958","00",NA,"226","9876","204","12924",NA,2013
"Märkische Kliniken GmbH ","2014-12-05","260590969","00",NA,"904","37253","370","87156",NA,2013
"Berglandklinik Lüdenscheid - Fachklinik für Gynäkologie und Geburtshilfe","2014-12-15","260590981","00",NA,"28","2053","0","0",NA,2013
"Sportklinik Hellersen","2014-12-08","260591005","00",NA,"260","6474","0","33652",NA,2013
"Krankenhaus Plettenberg gemeinnützige GmbH","2014-12-12","260591038","00",NA,"145","4811","0","16544",NA,2013
"Märkische Kliniken GmbH","2014-12-05","260592233","00",NA,"110","4335","0","5878",NA,2013
"Helios Kliniken Attendorn (vormals: Krankenhaus St. Barbara Attendorn GmbH)","2014-11-20","260591061","00",NA,"298","9277","226","15514",NA,2013
"Klinikum Katholische Hospitalgesellschaft Südwestfalen","2014-12-10","260591107","99",NA,"385","12308","284","25496",NA,2013
"Klinikum Katholische Hospitalgesellschaft Südwestfalen","2014-12-10","260591107","99",NA,"187","6896","0","10564",NA,2013
"Klinikum Katholische Hospitalgesellschaft Südwestfalen","2014-12-10","260591107","99",NA,"572","19204","284","36060",NA,2013
"Klinik Wittgenstein","2014-12-11","260591129","00",NA,"130","1435","220","884",NA,2013
"Kreisklinikum Siegen GmbH","2014-12-11","260591221","00",NA,"595","19074","220","55472",NA,2013
"St. Marien-Krankenhaus Siegen gem. GmbH","2014-12-05","260591243","00",NA,"441","19953","0","30917",NA,2013
"DRK-Kinderklinik Siegen gGmbH","2014-11-03","260591265","00",NA,"152","5541","44","50064",NA,2013
"Hospital zum Hl. Geist","2014-12-11","260591301","00",NA,"65","3431","0","3160",NA,2013
"Dreifaltigkeits-Hospital gem. GmbH","2014-12-11","260591334","01",NA,"345","10654","440","10461",NA,2013
"Dreifaltigkeits-Hospital gem. GmbH, Betriebsstelle Marien-Hospital","2014-12-11","260591334","02",NA,"95","3574","0","6661",NA,2013
"Dreifaltigkeitgeits-Hospital Lippstadt gem GmbH","2014-12-12","260591334","99",NA,"390","14228","440","17122",NA,2013
"Evangelisches Krankenhaus Lippstadt","2014-12-01","260591345","00",NA,"328","15413","0","30458",NA,2013
"LWL-Klinik für Psychiatrie und Psychotherapie Lippstadt","2014-11-25","260591367","00",NA,"180","2377","374","8284",NA,2013
"KlinikumStadtSoest gGmbH","2014-12-12","260591389","00",NA,"316","16517","231","29712",NA,2013
"Krankenhaus Maria Hilf GmbH","2014-12-05","260591403","00",NA,"163","5547","0","12595",NA,2013
"LWL-Klinik für Psychiatrie und Psychotherapie Warstein","2014-11-25","260591414","00",NA,"291","3634","148","8724",NA,2013
"Mariannen-Hospital ","2014-12-11","260591458","00",NA,"138","5162","0","17374",NA,2013
"Klinikum Westfalen GmbH","2014-12-04","260591619","00",NA,"207","7675","0","18889",NA,2013
"Klinikum Lünen St.-Marien-Hospital GmbH","2014-11-19","260591506","00",NA,"590","22270","484","58940",NA,2013
"Marienkrankenhaus Schwerte","2014-11-17","260591517","00",NA,"274","12475","0","49228",NA,2013
"Evangelisches Krankenhaus Schwerte","2014-12-04","260591528","00",NA,"125","2931","223","320",NA,2013
"Katharinen-Hospital - gGmbH","2014-12-11","260591539","00",NA,"340","17994","415","24488",NA,2013
"Evangelisches Krankenhaus Unna","2014-12-11","260591540","00",NA,"324","11604","0","14490",NA,2013
"Fachklinik für Kinderneurologie und Sozialpädiatrie Königsborn mit Sozialpädiatrischem Zentrum","2014-12-10","260591551","00",NA,"40","801","0","5822",NA,2013
"St. Christophorus-Krankenhaus GmbH","2014-12-04","260591562","00",NA,"216","9884","0","23261",NA,2013
"Universitätsklinikum Knappschaftskrankenhaus Bochum","2014-12-15","260591608","00",NA,"485","19093","0","0",NA,2013
"Knappschaftskrankenhaus Dortmund, Klinikum Westfalen GmbH","2014-12-04","260591619","01",NA,"451","19103","0","53795",NA,2013
"Klinikum Westfalen GmbH","2014-12-04","260591619","02",NA,"160","6485","0","14700",NA,2013
"Knappschaftskrankenhaus Dortmund, Klinikum Westfalen GmbH","2014-12-04","260591619","99",NA,"611","25588","0","68495",NA,2013
"Tagesklinik Schwerte","2014-12-11","260591700","00",NA,"40","0","281","0",NA,2013
"Katholisches Krankenhaus Hagen gem. GmbH","2014-11-07","260591960","99",NA,"694","21712","267","0",NA,2013
"Kath. Krankenhaus Hagen gGmbH","2014-11-10","260591960","99",NA,"694","21712","267","0",NA,2013
"Katholisches Krankenhaus Hagen gem. GmbH","2014-11-10","260591960","99",NA,"694","21712","267","0",NA,2013
"Katholisches Krankenhaus Hagen gem. GmbH","2014-11-10","260591960","99",NA,"694","21712","267","50523",NA,2013
"St. Barbara-Klinik Hamm-Heessen","2014-12-09","260592084","01",NA,"414","15026","159","0",NA,2013
"St. Josef-Krankenhaus, Hamm Bockum-Hövel","2014-11-12","260592084","02",NA,"187","7082","0","0",NA,2013
"St. Barbara-Klinik Hamm GmbH","2014-12-09","260592084","99",NA,"601","22108","159","0",NA,2013
"HELIOS Klinik Hagen Ambrock","2014-12-04","260592164","00",NA,"80","2134","0","0",NA,2013
"HELIOS Klinik Bad Berleburg","2014-12-04","260592277","00",NA,"127","6020","0","8846",NA,2013
"Marienkrankenhaus gGmbH","2014-12-08","260593018","00",NA,"238","11397","0","18095",NA,2013
