"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Bettenzahl","Vollstationaere_Fallzahl","Teilstationaere_Fallzahl","Ambulante_Fallzahl","StaeB_Fallzahl","year"
"HELIOS Klinik Wipperfürth","2014-05-22","260532935","00",NA,"194","7448","0","1521",NA,2012
"Marien-Krankenhaus","2014-06-23","260531148","00",NA,"310","11874","0","12000",NA,2012
"Vinzenz Pallotti Hospital GmbH","2014-02-13","260531159","00",NA,"250","10592","0","3474",NA,2012
"Evangelisches Krankenhaus Bergisch Gladbach gGmbH","2014-02-07","260531160","00",NA,"370","14748","166","31567",NA,2012
"Krankenhaus Wermelskirchen GmbH","2014-02-10","260531193","00",NA,"203","9355","30","32033",NA,2012
"CURA Kath. Krankenhaus im Siebengebirge","2014-02-06","260531206","00",NA,"218","8096","83","7851",NA,2012
"Rhein-Klinik","2014-02-10","260531228","00",NA,"94","613","93","0",NA,2012
"Krankenhaus Zur Heiligen Familie","2014-02-06","260531251","00",NA,"50","825","0","135",NA,2012
"St. Franziskus Krankenhaus Eitorf","2014-02-13","260531273","00",NA,"118","4092","0","7125",NA,2012
"St. Josef-Hospital","2014-02-14","260531364","00",NA,"310","15000","0","36177",NA,2012
"St. Johannes Krankenhaus","2014-02-13","260531375","00",NA,"188","10586","0","17019",NA,2012
"Tagesklinik Alteburger Straße gGmbH","2013-07-26","260531569","00",NA,"96","586","372","2162",NA,2012
"Psychosomatische Klinik Bergisch Gladbach","2014-02-14","260531581","00",NA,"42","1185","0","1793",NA,2012
"Tagesklinik Pionierstraße","2013-11-27","260531592","00",NA,"0","0","101","1790",NA,2012
"Medizinisches Zentrum StädteRegion Aachen","2014-02-11","260531661","01",NA,"395","12535","117","54398",NA,2012
"Medizinisches Zentrum StädteRegion Aachen GmbH","2014-02-11","260531661","00",NA,"290","12114","0","39650",NA,2012
"Medizinisches Zentrum StädteRegion Aachen","2014-02-11","260531661","99",NA,"685","24649","117","94048",NA,2012
"Augenklink Dardenne AG","2014-02-10","260531694","00",NA,"20","667","0","0",NA,2012
"Kliniken der Stadt Köln gGmbH - Krankenhaus Merheim","2014-02-13","260531730","00",NA,"752","44047","0","14025",NA,2012
"Kliniken der Stadt Köln gGmbH; Kinderkrankenhaus Amsterdamerstraße","2014-02-13","260531741","00",NA,"292","18069","0","10241",NA,2012
"Malteser Krankenhaus St. Hildegardis","2014-02-13","260531898","00",NA,"245","9823","114","10233",NA,2012
"HELIOS Klinikum Siegburg","2014-05-22","260531967","00",NA,"361","16411","0","41877",NA,2012
"Asklepios Klinik Sankt Augustin","2014-02-10","260531990","00",NA,"225","10564","183","44807",NA,2012
"St. Elisabeth-Krankenhaus Jülich","2014-02-13","260532811","00",NA,"173","6648","0","0",NA,2012
"Dreifaltigkeits-Krankenhaus Köln-Braunsfeld GmbH","2014-02-13","260532888","00",NA,"113","3733","0","173",NA,2012
"Marienhospital Bottrop gGmbH","2014-02-13","260551757","00",NA,"358","15912","0","40694",NA,2012
"Elisabeth- Krankenhaus GmbH","2014-01-16","260550084","00",NA,"223","3797","174","3078",NA,2012
"Marienhospital Gelsenkirchen GmbH","2014-02-14","260550095","00",NA,"579","27424","0","51016",NA,2012
"Sankt Marien-Hospital Buer GmbH","2014-02-14","260550108","00",NA,"234","11083","0","12928",NA,2012
"Evangelische Kliniken Gelsenkirchen","2014-02-13","260550119","00",NA,"429","15907","159","0",NA,2012
"Universitätsklinikum Münster","2014-02-14","260550131","00",NA,"1364","50890","7390","459265",NA,2012
"Clemenshospital GmbH","2014-02-12","260550142","00",NA,"405","16143","0","24390",NA,2012
"Herz-Jesu-Krankenhaus Hiltrup GmbH","2014-02-13","260550153","00",NA,"369","16555","42","35000",NA,2012
"Raphaelsklinik Münster GmbH","2014-02-14","260550175","00",NA,"306","11129","0","14191",NA,2012
"Evangelisches Krankenhaus Johannisstift Münster gGmbH","2014-02-12","260550186","00",NA,"181","5250","257","9505",NA,2012
"LWL-Klinik Münster","2014-02-13","260550211","00",NA,"376","5189","498","0",NA,2012
"Fachklinik Hornheide","2014-02-14","260550222","00",NA,"158","5468","0","40249",NA,2012
"Alexianer-Krankenhaus Münster","2011-06-14","260550233","00",NA,"110","1047","166","6313",NA,2012
"St. Marien-Krankenhaus Ahaus (Unternehmen der St. Marien-Krankenhaus Ahaus-Vreden GmbH im Klinikverbund Westmünsterland gGmbH)","2014-02-14","260550244","01",NA,"275","11501","0","38840",NA,2012
"St. Marien-Krankenhaus Vreden (Unternehmen der St. Marien Krankenhaus GmbH im Klinikverbund Westmünsterland gGmbH)","2014-02-14","260550244","02",NA,"125","3446","0","10970",NA,2012
"St. Marien-Krankenhaus Ahaus-Vreden GmbH","2014-02-14","260550244","99",NA,"400","14947","0","49810",NA,2012
"St. Agnes-Hospital Bocholt (eine Betriebsstätte der St. Agnes-Hospitals Bocholt-Rhede GmbH im Klinikverbund Westmünsterland gGmbH)","2014-02-12","260550266","01",NA,"470","20303","0","38925",NA,2012
"St.-Vinzenz-Hospital Rhede (Betriebsstätte der St. Agnes-Hospital Bocholt-Rhede GmbH im Klinikerbund Westmünsterland gGmbH)","2014-02-12","260550266","02",NA,"95","1448","361","7538",NA,2012
"St. Agnes-Hospital Bocholt-Rhede GmbH","2014-02-12","260550266","99",NA,"595","21751","361","46463",NA,2012
"St. Marien-Hospital Borken","2014-02-10","260550277","00",NA,"337","12240","233","23016",NA,2012
"St. Antonius-Hospital Gronau GmbH","2014-01-20","260550313","00",NA,"240","10263","0","29770",NA,2012
"Evangelisches Lukas-Krankenhaus Gronau gGmbH","2014-02-10","260550324","00",NA,"110","2072","315","2026",NA,2012
"Augustahospital Anholt Zweigniederlassung der Misericordia GmbH Münster","2014-02-07","260550346","00",NA,"94","1726","0","0",NA,2012
"Krankenhaus und MVZ Maria-Hilf GmbH","2014-02-05","260550391","00",NA,"140","6625","0","7053",NA,2012
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2014-02-13","260550460","99",NA,"325","16787","0","30416",NA,2012
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2014-02-13","260550460","99",NA,"194","6683","0","5922",NA,2012
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2014-02-13","260550460","99",NA,"101","2496","213","236",NA,2012
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2014-02-14","260550460","99",NA,"620","25966","213","36574",NA,2012
"Klinik am Schlossgarten Dülmen","2014-02-14","260550482","00",NA,"120","1698","339","1400",NA,2012
"St. Marien-Hospital Lüdinghausen GmbH","2014-01-20","260550507","00",NA,"133","6120","52","0",NA,2012
"Ev. Krankenhaus Castrop-Rauxel","2014-02-03","260550574","00",NA,"376","12431","295","18747",NA,2012
"Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke","2014-01-27","260550585","00",NA,"251","9271","76","52453",NA,2012
"St. Vincenz-Krankenhaus","2014-04-10","260550596","00",NA,"351","15504","0","17280",NA,2012
"Katholische Kliniken Emscher-Lippe","2014-02-06","260550621","99",NA,"126","1595","213","493",NA,2012
"Katholische Kliniken Emscher-Lippe","2014-02-06","260550621","99",NA,"343","13598","0","21242",NA,2012
"Katholische Kliniken Emscher-Lippe","2014-02-06","260550621","99",NA,"282","9371","228","13254",NA,2012
"Katholische Kliniken Emscher-Lippe","2014-02-07","260550621","99",NA,"751","24564","441","34989",NA,2012
"St. Elisabeth-Hospital Herten","2014-02-13","260550643","00",NA,"324","12446","0","26774",NA,2012
"LWL Klinik Marl-Sinsen","2014-02-14","260550687","00",NA,"177","1327","367","2764",NA,2012
"Prosper-Hospital","2014-02-13","260550701","00",NA,"530","23976","466","2620",NA,2012
"Elisabeth Krankenhaus Recklinghausen","2014-02-14","260550712","00",NA,"288","10071","0","29869",NA,2012
"St.-Laurentius-Stift","2014-01-27","260550723","00",NA,"151","2274","563","3350",NA,2012
"Marienhospital  Emsdetten GmbH","2014-02-10","260550745","00",NA,"201","6592","0","5374",NA,2012
"Maria-Josef-Hospital Greven GmbH","2014-02-11","260550756","00",NA,"201","7775","0","9704",NA,2012
"St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie","2011-06-21","260550789","00",NA,"50","535","0","0",NA,2012
"LWL-Klinik Lengerich","2014-01-13","260550858","00",NA,"408","6213","380","15805",NA,2012
"Pius-Hospital Ochtrup","2014-02-13","260550881","01",NA,"60","1743","0","1052",NA,2012
"Gesundheitszentrum Rheine","2014-02-13","260550905","01",NA,"594","24517","279","42510",NA,2012
"Marienhospital Steinfurt","2014-02-10","260550938","00",NA,"317","8444","103","27930",NA,2012
"St. Franziskus-Hospital Ahlen","2014-02-13","260550961","00",NA,"307","11868","0","23688",NA,2012
"St. Elisabeth- Hospital Beckum GmbH","2014-02-05","260550983","00",NA,"228","7650","0","7712",NA,2012
"Marienhospital Oelde","2014-02-13","260551052","00",NA,"185","7853","0","16543",NA,2012
"St. Josef-Stift Sendenhorst","2014-02-14","260551074","01",NA,"336","9585","0","22128",NA,2012
"St. Rochus-Hospital Telgte GmbH","2014-02-14","260551096","00",NA,"273","3534","544","2829",NA,2012
"Josephs-Hospital Warendorf","2014-02-07","260551132","00",NA,"271","11672","0","16289",NA,2012
"Knappschaftskrankenhaus Bottrop","2014-01-30","260551143","00",NA,"358","12572","288","77168",NA,2012
"Bergmannsheil und Kinderklinik Buer GmbH","2014-02-05","260551154","00",NA,"360","17138","125","66350",NA,2012
"Klinikum Vest GmbH","2014-02-11","260551165","01",NA,"462","16779","0","0",NA,2012
"Klinikum Vest GmbH","2014-02-11","260551165","02",NA,"343","10852","0","0",NA,2012
"Klinikum Vest GmbH","2014-02-11","260551165","99",NA,"805","27631","0","0",NA,2012
"LWL-Klinik Herten","2014-01-16","260551198","00",NA,"238","2703","656","12234",NA,2012
"Klinikum Ibbenbüren GmbH","2014-02-13","260551381","01",NA,"460","16433","139","0",NA,2012
"St. Franziskus-Hospital GmbH Münster","2014-01-23","260551416","00",NA,"562","28989","117","73834",NA,2012
"HELIOS Klinik Lengerich","2014-05-22","260551449","00",NA,"118","6826","0","7654",NA,2012
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2014-02-13","260551837","99",NA,"311","11782","0","18318",NA,2012
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2014-02-13","260551837","99",NA,"220","7176","0","9751",NA,2012
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2014-02-13","260551837","99",NA,"293","10988","274","12884",NA,2012
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2014-02-13","260551837","99",NA,"170","4774","142","5027",NA,2012
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2014-02-13","260551837","99",NA,"994","34720","416","45980",NA,2012
"Klinikum Bielefeld gem. GmbH","2014-02-05","260570022","01",NA,"661","30157","57","0",NA,2012
"Klinikum Bielefeld gem. GmbH","2014-02-05","260570022","02",NA,"309","12507","57","0",NA,2012
"Klinikum Bielelfeld gem. GmbH","2014-02-05","260570022","03",NA,"170","7152","57","0",NA,2012
"Klinikum Bielefeld gem. GmbH","2014-02-06","260570022","99",NA,"1140","49816","171","0",NA,2012
"Evangelisches Krankenhaus Bielefeld gGmbH","2014-02-13","260570044","99",NA,"1473","28907","3389","42790",NA,2012
"Evangelisches Krankenhaus Bielefeld gGmbH","2014-02-13","260570044","99",NA,"1437","16818","8086","14073",NA,2012
"Evangelisches Krankenhaus Bielefeld gGmbH","2014-02-13","260570044","99",NA,"2910","45725","11475","56863",NA,2012
"Klinik Dr. Hartog","2014-02-05","260570088","00",NA,"13","1149","0","225",NA,2012
"Fachkrankenhaus Bethel","2014-01-17","260570102","00",NA,"454","518","252","0",NA,2012
"Klinikum Gütersloh","2014-02-06","260570113","00",NA,"474","19650","0","30832",NA,2012
"Sankt Elisabeth Hospital GmbH","2014-02-10","260570124","00",NA,"424","17294","118","24897",NA,2012
"LWL-Klinikum Gütersloh","2014-02-10","260570146","00",NA,"409","5243","920","15521",NA,2012
"Lukas-Krankenhaus Bünde","2014-02-14","260570282","00",NA,"345","12280","0","27409",NA,2012
"Ev. Krankenhaus Enger gGmbH","2014-02-14","260570293","00",NA,"63","1028","0","0",NA,2012
"Klinikum Herford","2014-02-14","260570306","00",NA,"730","29760","357","68159",NA,2012
"St. Josef- und St. Vincenz Kliniken Bad Driburg-Brakel gGmbH","2014-01-31","260570328","99",NA,"269","6624","224","16271",NA,2012
"St. Josef- und St. Vincenz Kliniken Bad Driburg-Brakel gGmbH","2014-01-31","260570328","99",NA,"126","3089","0","16271",NA,2012
"St. Ansgar- und St.  Rochus Kliniken Höxter-Steinheim gGmbH","2014-02-04","260570351","99",NA,"375","16647","159","24607",NA,2012
"St. Ansgar- und St. Rochus Kliniken Höxter-Steinheim gGmbH","2014-01-31","260570351","99",NA,"105","2290","0","24607",NA,2012
"Klinikum Warburg GmbH","2014-01-28","260570384","00",NA,"153","6879","0","4899",NA,2012
"MEDIAN Klinik Flachsheide","2014-02-06","260570431","00",NA,"30","11","0","0",NA,2012
"Klinikum Lippe GmbH","2014-02-14","260570486","99",NA,"755","28229","276","66327",NA,2012
"Klinikum Lippe GmbH","2014-02-14","260570486","99",NA,"559","14782","0","63979",NA,2012
"Klinikum Lippe GmbH","2014-02-14","260570486","99",NA,"91","697","342","1190",NA,2012
"Klinikum Lippe GmbH","2014-02-14","260570486","99",NA,"1405","43708","618","131496",NA,2012
"Krankenhaus Bad Oeynhausen","2014-02-03","260570545","00",NA,"330","11359","0","0",NA,2012
"Auguste-Viktoria-Klinik Bad Oeynhausen GmbH","2014-02-03","260570556","00",NA,"136","3067","0","0",NA,2012
"Herz- und Diabeteszentrum NRW","2014-02-12","260570603","00",NA,"500","14924","0","22227",NA,2012
"Rheuma-Klinik Dr. Lauven","2014-02-10","260570636","00",NA,"30","739","0","0",NA,2012
"Krankenhaus Lübbecke-Rahden","2014-02-03","260570681","99",NA,"494","14631","333","0",NA,2012
"Krankenhaus Lübbecke-Rahden, Standort Rahden","2014-01-27","260570681","99",NA,"78","3586","0","0",NA,2012
"Krankenhaus Lübbecke-Rahden","2014-02-14","260570681","99",NA,"572","17878","333","0",NA,2012
"Johannes Wesling Klinikum Minden","2014-02-04","260570692","00",NA,"864","40071","138","0",NA,2012
"Chirurgische Innenstadtklinik Minden GmbH & CO.KG","2013-11-11","260570705","00",NA,"30","1579","0","0",NA,2012
"Karl-Hansen-Klinik GmbH","2014-02-07","260570794","00",NA,"208","7979","0","11392",NA,2012
"St. Vincenz Krankenhaus Paderborn","2014-02-14","260570874","00",NA,"622","30783","144","31207",NA,2012
"Brüderkrankenhaus St. Josef Paderborn","2014-02-13","260570885","00",NA,"382","19377","601","39557",NA,2012
"St. Johannisstift Ev. Krankenhaus Paderborn","2014-02-12","260570896","00",NA,"213","7961","0","11211",NA,2012
"LWL-Klinik Paderborn","2014-02-13","260570909","00",NA,"240","2829","264","10931",NA,2012
"St.-Josefs-Krankenhaus","2014-02-14","260570910","00",NA,"222","9784","0","3699",NA,2012
"Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG","2014-02-12","260571272","01",NA,"95","4320","0","9966",NA,2012
"Krankenhaus Mara gGmbH","2014-02-13","260571294","00",NA,"177","2683","0","4803",NA,2012
"Katholische Hospital Vereinigung Ostwestfalen gem. GmbH ","2014-02-04","260571421","00",NA,"378","14502","0","24822",NA,2012
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH","2014-02-04","260571421","00",NA,"211","8259","0","0",NA,2012
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH","2014-02-04","260571421","00",NA,"198","5656","0","23807",NA,2012
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH","2014-02-05","260571421","99",NA,"787","28417","0","48629",NA,2012
"gpz GmbH Gemeindepsychiatrisches Zentrum GmbH","2014-01-23","260571454","00",NA,"109","971","351","3939",NA,2012
"LWL-Universitätsklinikum Bochum der Ruhr-Universität Bochum","2014-01-16","260590015","00",NA,"209","2101","452","10195",NA,2012
"Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil GmbH","2014-02-14","260590037","00",NA,"622","19033","0","71195",NA,2012
"HELIOS St. Josefs-Hospital Bochum-Linden","2014-05-22","260590059","00",NA,"181","5587","162","9354",NA,2012
"St. Josef-Hospital","2014-02-14","260590071","99",NA,"653","26150","0","164325",NA,2012
"St. Josef- und St. Elisabeth-Hospital gGmbH","2014-02-14","260590071","99",NA,"296","11118","0","0",NA,2012
"St. Josef-und St. Elisabeth-Hospital gGmbH","2014-02-06","260590071","99",NA,"80","1516","0","0",NA,2012
"Katholisches Klinikum Bochum","2014-02-14","260590071","99",NA,"1029","38784","0","0",NA,2012
"Marien-Hospital Wattenscheid gGmbH","2014-02-14","260590093","00",NA,"70","1280","0","0",NA,2012
"Augusta-Kranken-Anstalt gGmbH Bochum","2014-02-14","260590106","00",NA,"561","18537","252","18476",NA,2012
"Martin-Luther-Krankenhaus gGmbH","2014-02-11","260590128","00",NA,"298","9714","219","13136",NA,2012
"Klinikum Dortmund gGmbH","2014-02-13","260590139","00",NA,"1559","55515","126","168833",NA,2012
"St.-Josefs-Hospital (Einrichtung der Kath. St. Lukas Gesellschaft)","2014-02-14","260590208","00",NA,"293","11459","0","0",NA,2012
"Katholisches Krankenhaus Dortmund-West","2014-02-13","260590219","01",NA,"263","8585","0","16107",NA,2012
"St. Rochus-Hospital","2014-02-13","260590219","02",NA,"204","8450","0","10643",NA,2012
"Katholisches Krankenhaus Dortmund-West und St. Rochus-Hospital","2014-02-13","260590219","99",NA,"467","17035","0","26750",NA,2012
"Krankenhaus Bethanien Dortmund","2014-02-03","260590231","00",NA,"145","4405","0","4471",NA,2012
"Ev. Krankenhaus Lütgendortmund","2014-02-03","260590242","00",NA,"291","7139","249","13937",NA,2012
"Hüttenhospital gemeinnützige GmbH","2014-02-10","260590253","00",NA,"144","3072","371","0",NA,2012
"LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention","2014-02-14","260590275","00",NA,"492","6496","867","15510",NA,2012
"AKH - Allgemeines Krankenhaus Hagen gem. GmbH","2014-02-14","260590322","00",NA,"566","21165","0","40258",NA,2012
"Ev. Krankenhaus Elsey Hohenlimburg gGmbH","2014-02-13","260590344","00",NA,"138","4619","0","0",NA,2012
"St. Marien-Hospital Hamm gGmbH","2014-02-07","260590388","00",NA,"584","17825","429","34763",NA,2012
"St. Marien-Hospital Hamm gGmbH","2014-07-03","260590388","99",NA,"229","5156","0","11977",NA,2012
"St. Marien-Hospital Hamm gGmbH","2014-07-03","260590388","99",NA,"355","12689","357","22786",NA,2012
"St. Marien-Hospital Hamm gGmbH","2014-07-03","260590388","99",NA,"584","17845","357","34763",NA,2012
"Evangelisches Krankenhaus Hamm","2014-02-11","260590402","00",NA,"464","21285","0","44568",NA,2012
"LWL-Universitätsklinik Hamm","2014-01-17","260590435","00",NA,"158","1015","238","13384",NA,2012
"Klinik für Manuelle Therapie","2014-02-05","260590446","00",NA,"138","2870","0","0",NA,2012
"Stiftung Katholisches Krankenhaus Marienhospital Herne, Klinikum der Ruhr-Univer","2014-02-13","260590457","00",NA,"575","20469","440","34665",NA,2012
"St. Anna Hospital","2014-02-14","260590468","00",NA,"350","29299","0","28226",NA,2012
"St. Marien-Hospital Eickel","2014-02-14","260590479","00",NA,"167","2321","504","8800",NA,2012
"EvK Herne","2014-02-03","260590505","00",NA,"451","18199","0","31054",NA,2012
"Rheumazentrum Ruhrgebiet","2014-02-14","260590516","00",NA,"130","3666","0","6387",NA,2012
"Klinik Blankenstein","2014-02-06","260590550","00",NA,"174","5727","0","6453",NA,2012
"Evangelisches Krankenhaus Hattingen gGmbH","2014-02-14","260590561","00",NA,"264","10442","0","11545",NA,2012
"Gemeinschaftskrankenhaus Herdecke gemeinnützige GmbH","2014-02-04","260590572","00",NA,"471","12804","266","39944",NA,2012
"HELIOS Klinikum Schwelm","2014-05-22","260590583","00",NA,"386","14324","251","23605",NA,2012
"Orthopädische Klinik Volmarstein","2014-02-12","260590629","00",NA,"135","3668","0","12200",NA,2012
"Marien Hospital Witten","2014-02-14","260590641","00",NA,"362","20671","0","34528",NA,2012
"Ev. Krankenhaus Witten gGmbH","2014-01-29","260590652","00",NA,"302","9168","295","10629",NA,2012
"Städt. Krankenhaus Marienhospital Arnsberg gem. GmbH","2014-02-13","260593600","99",NA,"207","6351","0","13940",NA,2012
"Klinikum Arnsberg GmbH","2014-02-13","260593600","99",NA,"212","7913","466","3379",NA,2012
"Karolinen-Hospital Hüsten","2014-02-13","260593600","99",NA,"277","13068","0","17403",NA,2012
"Städtisches Krankenhaus Maria-Hilf Brilon gGmbH","2014-02-12","260590696","00",NA,"194","9073","0","0",NA,2012
"St.-Marien-Hospital Marsberg","2014-02-13","260590709","00",NA,"131","4148","0","7000",NA,2012
"LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie - Psychotherapie - Psychosomatik)","2014-02-07","260590710","00",NA,"113","730","153","8351",NA,2012
"LWL-Klinik Marsberg","2014-02-07","260590721","00",NA,"145","1829","227","13213",NA,2012
"St. Walburga Krankenhaus Meschede GmbH","2014-01-17","260590743","00",NA,"232","10277","46","14342",NA,2012
"Elisabeth-Klinik gGmbH","2014-01-29","260590765","00",NA,"190","5407","0","10370",NA,2012
"Fachkrankenhaus Kloster Grafschaft GmbH","2014-02-12","260590798","00",NA,"150","6437","0","0",NA,2012
"Sauerlandkinik","2014-02-12","260590823","00",NA,"125","2425","0","240",NA,2012
"Neurologische Klinik Sorpesee GmbH & Co. KG","2014-02-13","260590834","01",NA,"54","645","0","0",NA,2012
"St. Franziskus-Hospital Winterberg","2014-02-12","260590845","00",NA,"100","3731","0","12663",NA,2012
"Paracelsus-Klinik Hemer GmbH","2014-02-13","260590903","00",NA,"125","5389","0","8643",NA,2012
"LWL-Klinik Hemer Hans-Prinhorn-Klinik","2014-02-14","260590914","00",NA,"362","4035","270","12634",NA,2012
"Lungenklinik Hemer","2014-02-06","260590925","00",NA,"223","7864","0","1108",NA,2012
"Märkische Gesundheitsholding GmbH und Co. KG","2014-01-27","260590969","00",NA,"90","3602","0","7705",NA,2012
"Evangelische Krankenhaus Bethanien Iserlohn gGmbH","2014-02-14","260590958","00",NA,"226","9610","223","0",NA,2012
"Märkische Gesundheitsholding GmbH und Co. KG","2014-01-27","260590969","00",NA,"904","36101","404","85126",NA,2012
"Berglandklinik Lüdenscheid - Fachklinik für Gynäkologie und Geburtshilfe","2014-02-13","260590981","00",NA,"28","2003","0","0",NA,2012
"Sportklinik Hellersen","2014-02-04","260591005","00",NA,"260","6619","0","33366",NA,2012
"Krankenhaus Plettenberg gemeinnützige GmbH","2014-02-14","260591038","00",NA,"145","4484","0","0",NA,2012
"Märkische Gesundheitsholding GmbH und Co. KG","2014-01-27","260590969","00",NA,"110","3885","0","5501",NA,2012
"Krankenhaus St. Barbara Attendorn GmbH","2014-02-13","260591061","00",NA,"298","9481","234","2500",NA,2012
"St. Josefs-Hospital Lennestadt","2014-02-10","260591094","00",NA,"187","6646","0","9375",NA,2012
"St. Martinus-Hospital Olpe","2014-02-10","260591107","00",NA,"385","11547","348","14177",NA,2012
"Kreisklinikum Siegen GmbH","2014-02-06","260591221","00",NA,"600","19228","212","50308",NA,2012
"St. Marien-Krankenhaus Siegen gem. GmbH","2014-02-13","260591243","00",NA,"441","19747","0","55297",NA,2012
"DRK-Kinderklinik Siegen gGmbH","2014-01-23","260591265","00",NA,"138","5941","42","50244",NA,2012
"Hospital zum Hl. Geist","2014-02-13","260591301","00",NA,"65","3134","0","3161",NA,2012
"Dreifaltigkeits-Hospital gem. GmbH","2014-02-14","260591334","01",NA,"345","11614","406","32657",NA,2012
"Dreifaltigkeits-Hospital gem. GmbH, Betriebsstelle Marien-Hospital","2014-02-14","260591334","02",NA,"95","3844","0","7428",NA,2012
"Dreifaltigkeits-Hospital gem. GmbH, Betriebsstelle Marien-Hospital","2014-02-14","260591334","02",NA,"440","14004","406","40085",NA,2012
"Evangelisches Krankenhaus Lippstadt","2014-02-10","260591345","00",NA,"328","15506","0","30892",NA,2012
"LWL-Klinik für Psychiatrie und Psychotherapie Lippstadt","2014-05-19","260591367","00",NA,"180","2341","367","8650",NA,2012
"KlinikumStadtSoest gGmbH","2014-02-13","260591389","00",NA,"316","15062","206","29562",NA,2012
"Krankenhaus Maria Hilf GmbH","2014-02-04","260591403","00",NA,"163","5410","0","8697",NA,2012
"LWL-Klinik für Psychiatrie und Psychotherapie Warstein","2014-05-19","260591414","00",NA,"291","3750","137","9000",NA,2012
"Mariannen-Hospital ","2014-02-13","260591458","00",NA,"138","4826","0","9495",NA,2012
"Hellmig-Krankenhaus Kamen, Klinikum Westfalen GmbH","2014-06-23","260591481","00",NA,"207","8179","0","18456",NA,2012
"Klinik am Park, Klinikum Westfalen GmbH","2014-02-14","260591492","02",NA,"160","6398","0","8839",NA,2012
"Klinikum Lünen St.-Marien-Hospital GmbH","2014-02-07","260591506","00",NA,"590","21854","530","43322",NA,2012
"Marienkrankenhaus Schwerte","2014-01-27","260591517","00",NA,"274","12756","0","50573",NA,2012
"Evangelisches Krankenhaus Schwerte","2014-02-14","260591528","00",NA,"125","2757","206","0",NA,2012
"Katharinen-Hospital - gGmbH","2014-02-04","260591539","00",NA,"340","17116","389","22054",NA,2012
"Evangelisches Krankenhaus Unna","2014-02-10","260591540","00",NA,"324","11881","0","6172",NA,2012
"Fachklinik für Kinderneurologie und Sozialpädiatrie Königsborn mit Sozialpädiatrischem Zentrum","2014-02-13","260591551","00",NA,"40","793","0","5978",NA,2012
"St. Christophorus-Krankenhaus GmbH","2014-01-21","260591562","00",NA,"216","10074","0","1260",NA,2012
"Universitätsklinikum Knappschaftskrankenhaus Bochum","2014-02-15","260591608","00",NA,"485","18796","0","41949",NA,2012
"Knappschaftskrankenhaus Dortmund, Klinikum Westfalen GmbH","2014-05-21","260591619","01",NA,"451","18410","0","72334",NA,2012
"Klinik am Park Lünen, Klinikum Westfalen GmbH","2014-06-24","260591619","02",NA,"160","6398","0","8839",NA,2012
"Klinikum Westfalen GmbH","2014-05-21","260591619","99",NA,"611","24808","0","81173",NA,2012
"Tagesklinik Schwerte","2014-02-05","260591700","00",NA,"40","0","290","0",NA,2012
"Kath. Krankenhaus Hagen gGmbH","2014-01-22","260591960","00",NA,"694","22655","219","51106",NA,2012
"St. Barbara-Klinik Hamm-Heessen","2014-06-25","260592084","01",NA,"414","14476","156","0",NA,2012
"St. Josef-Krankenhaus, Hamm Bockum-Hövel","2014-06-25","260592084","02",NA,"187","7295","0","0",NA,2012
"St. Barbara-Klink Hamm GmbH","2014-06-25","260592084","99",NA,"601","21771","156","0",NA,2012
"HELIOS Klinik Hagen Ambrock","2014-05-22","260592164","00",NA,"80","2003","0","0",NA,2012
"HELIOS Klinik Bad Berleburg","2014-05-22","260592277","00",NA,"127","5776","0","8885",NA,2012
"Fliedner Klinik Gevelsberg","2014-02-11","260592723","00",NA,"30","0","0","0",NA,2012
"Marienkrankenhaus gGmbH","2014-02-13","260593018","00",NA,"238","10843","0","0",NA,2012
"Katholische Kliniken im Märkischen Kreis / St. Elisabeth Hospital","2014-01-27","260593030","01",NA,"231","10494","0","19761",NA,2012
"Kath. Kliniken im Märkischen Kreis / St. Vincenz Krankenhaus Menden","2014-01-22","260593030","02",NA,"218","9530","0","17991",NA,2012
"Kath. Kliniken im Märkischen Kreis / St. Vincenz Krankenhaus Menden","2014-01-28","260593030","02",NA,"449","20024","0","37752",NA,2012
"Evangelisches Krankenhaus Hagen-Haspe gem. GmbH","2014-02-06","260593041","00",NA,"314","10470","56","21789",NA,2012
