"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Bettenzahl","Vollstationaere_Fallzahl","Teilstationaere_Fallzahl","Ambulante_Fallzahl","StaeB_Fallzahl","year"
"Alexianer-Klinik Meerbusch GmbH","2009-08-26","260512167","00",NA,"12","0",NA,"Quartalszählweise3194",NA,2008
"260512588","2009-08-28","260512588","00",NA,"18","1446",NA,"Fallzählweise587",NA,2008
"St. Bernhard-Hospital","2009-11-09","260512657","00",NA,"310","11122",NA,"Patientenzählweise15158",NA,2008
"Rheinisches Rheuma-Zentrum St. Elisabeth-Hospital","2009-08-21","260512679","00",NA,"102","2393",NA,"Patientenzählweise5869",NA,2008
"Universitätsklinikum Aachen","2009-07-21","260530012","01",NA,"1356","43759",NA,"Quartalszählweise110039",NA,2008
"Marienhospital Aachen","2009-12-17","260530023","00",NA,"321","12574",NA,"Fallzählweise15243",NA,2008
"Franziskushospital Aachen","2009-08-10","260530045","00",NA,"139","5149",NA,"Quartalszählweise2901",NA,2008
"Luisenhospital Aachen","2009-12-30","260530056","00",NA,"348","15031",NA,"Fallzählweise4867",NA,2008
"Alexianer Krankenhaus Aachen","2009-07-29","260530089","00",NA,"220","2791",NA,"Quartalszählweise1600",NA,2008
"Universitätsklinikum Bonn","2009-08-25","260530103","00",NA,"1218","42907",NA,"Fallzählweise160000",NA,2008
"Gemeinschaftskrankenhaus Bonn St. Elisabeth St. Petrus St. Johannes gGmbH","2009-08-25","260530114","00",NA,"479","18029",NA,"Fallzählweise29433",NA,2008
"St. Josef-Hospital","2009-08-28","260530169","00",NA,"236","7550",NA,"Fallzählweise18863",NA,2008
"Malteser Krankenhaus Bonn/Rhein-Sieg","2009-08-27","260530181","00",NA,"429","12763",NA,"Fallzählweise32744",NA,2008
"St.-Marien-Hospital","2009-08-26","260530192","00",NA,"369","16577",NA,"Fallzählweise20426",NA,2008
"260530205","2009-08-31","260530205","00",NA,"364","14563",NA,"Quartalszählweise14935",NA,2008
"260530216","2009-08-31","260530216","00",NA,"288","10465",NA,"Quartalszählweise11022",NA,2008
"MediClin Robert Janker Klinik","2009-12-18","260530227","00",NA,"83","1509",NA,"Fallzählweise4876",NA,2008
"LVR-Klinik Bonn","2009-08-09","260530272","00",NA,"819","9827",NA,"Quartalszählweise21638",NA,2008
"Uniklinik Köln","2009-12-07","260530283","00",NA,"1306","45688",NA,"Quartalszählweise165569",NA,2008
"Kliniken der Stadt Köln gGmbH- Holweide","2009-12-02","260530318","00",NA,"465","19633",NA,"Fallzählweise26169",NA,2008
"Dreifaltigkeits-Krankenhaus Köln","2009-12-30","260530341","00",NA,"93","2915",NA,NA,NA,2008
"Eduardus - Krankenhaus gGmbH Köln","2009-08-24","260530363","00",NA,"287","6844",NA,"Fallzählweise17651",NA,2008
"Heilig Geist-Krankenhaus","2009-08-31","260530396","00",NA,"279","13803",NA,"Fallzählweise23104",NA,2008
"Krankenhaus der Augustinerinnen","2009-12-15","260530421","00",NA,"318","12703",NA,"Fallzählweise14213",NA,2008
"St. Marien-Hospital","2009-09-28","260530432","00",NA,"157","3978",NA,"Fallzählweise10435",NA,2008
"St. Vinzenz-Hospital","2009-08-28","260530443","00",NA,"267","13233",NA,"Fallzählweise18228",NA,2008
"St. Antonius Krankenhaus","2009-12-17","260530454","00",NA,"214","7151",NA,"Patientenzählweise13700",NA,2008
"St. Franziskus-Hospital","2009-08-28","260530465","00",NA,"310","11348",NA,"Fallzählweise30346",NA,2008
"St. Elisabeth-Krankenhaus Köln GmbH","2009-12-23","260530476","00",NA,"434","21021",NA,"Fallzählweise55732",NA,2008
"Evangelisches Krankenhaus Kalk gGmbH","2009-08-27","260530498","00",NA,"351","12426",NA,"Fallzählweise18102",NA,2008
"Evang. Krankenhaus Köln, Weyertal, gGmbH","2009-08-31","260530502","00",NA,"247","11149",NA,"Fallzählweise11029",NA,2008
"KRANKENHAUS PORZ AM RHEIN gGmbH","2009-08-28","260530524","00",NA,"443","18082",NA,"Fallzählweise30128",NA,2008
"LVR-Klinik Köln","2009-08-26","260530546","00",NA,"498","5218",NA,"Quartalszählweise12932",NA,2008
"Alexianer Krankenhaus Köln","2009-08-18","260530557","00",NA,"175","2241",NA,"Quartalszählweise1680",NA,2008
"Klinikum Leverkusen gGmbH","2009-12-23","260530579","00",NA,"747","28415",NA,"Fallzählweise49894",NA,2008
"St. Remigius-Krankenhaus-Opladen","2009-08-31","260530591","00",NA,"378","13395",NA,"Fallzählweise24967",NA,2008
"St.-Antonius-Hospital","2009-07-30","260530604","00",NA,"442","17396",NA,"Quartalszählweise18536",NA,2008
"Malteser Krankenhaus St. Brigida","2009-08-20","260530626","00",NA,"135","4713",NA,"Sonstige Zählweise9010",NA,2008
"Bethlehem-Krankenhaus Stolberg","2009-08-07","260530637","00",NA,"329","13410",NA,"Fallzählweise33275",NA,2008
"Krankenhaus Düren gem. GmbH","2009-08-26","260530660","00",NA,"491","18658",NA,"Quartalszählweise37345",NA,2008
"St. Marien-Hospital gGmbH","2009-12-28","260530671","00",NA,"381","14779",NA,"Quartalszählweise51223",NA,2008
"St. Augustinus Krankenhaus gGmbH","2009-08-31","260530682","00",NA,"287","9770",NA,"Fallzählweise24331",NA,2008
"LVR-Klinik Düren","2009-08-13","260530693","00",NA,"476","5822",NA,"Quartalszählweise9395",NA,2008
"Malteser Krankenhaus St. Elisabeth","2009-08-21","260530717","00",NA,"173","5942",NA,"Sonstige Zählweise18199",NA,2008
"St. Josef-Krankenhaus Linnich","2009-08-28","260530728","00",NA,"140","4466",NA,"Sonstige Zählweise9188",NA,2008
"St. Hubertus-Stift","2009-08-25","260530739","00",NA,"105","3035",NA,"Fallzählweise5021",NA,2008
"Maria-Hilf-Krankenhaus Bergheim","2009-08-27","260530740","00",NA,"252","8617",NA,"Fallzählweise10994",NA,2008
"Marienhospital Brühl","2009-08-27","260530751","00",NA,"210","8022",NA,"Fallzählweise12671",NA,2008
"Tagesklinik Siegburg - Klinik für Psychiatrie und Psychotherapie","2009-09-10","260530762","00",NA,"30","197",NA,NA,NA,2008
"MARIEN-HOSPITAL Erftstadt","2009-09-02","260530773","01",NA,"119","5230",NA,"Fallzählweise20075",NA,2008
"St.-Katharinen-Hospital GmbH","2009-08-31","260530784","00",NA,"433","15203",NA,"Fallzählweise15886",NA,2008
"SANA-Krankenhaus Hürth GmbH","2009-08-21","260530795","00",NA,"135","5159",NA,"Fallzählweise8176",NA,2008
"Dreifaltigkeits-Krankenhaus Wesseling","2009-12-11","260530831","00",NA,"168","6897",NA,"Patientenzählweise15750",NA,2008
"Marien-Hospital Euskirchen","2009-08-25","260530886","00",NA,"431","14922",NA,"Fallzählweise24898",NA,2008
"Kreiskrankenhaus Mechernich GmbH","2009-11-27","260530900","00",NA,"413","15887",NA,"Fallzählweise16379",NA,2008
"St. Antonius-Krankenhaus Schleiden gGmbH","2009-12-10","260530922","00",NA,"105","4719",NA,"Quartalszählweise12707",NA,2008
"Fachklinik für Psychiatrie und Psychotherapie der MARIENBORN gGmbH","2009-12-14","260530944","00",NA,"180","2600",NA,"Fallzählweise5393",NA,2008
"Hermann-Josef-Krankenhaus","2009-08-28","260530966","00",NA,"333","12928",NA,"Fallzählweise26346",NA,2008
"Krankenhaus Maria Hilf Gangelt","2009-12-14","260530977, 490532161","00",NA,"155","1458",NA,"Fallzählweise7342",NA,2008
"St. Elisabeth Krankenhaus","2009-12-08","260530988","00",NA,"218","8948",NA,"Fallzählweise22351",NA,2008
"Städtisches Krankenhaus Heinsberg GmbH","2009-08-28","260530999","00",NA,"205","8691",NA,"Fallzählweise15797",NA,2008
"Sankt Antonius Klinik GmbH","2009-08-18","260531002","00",NA,"93","2006",NA,"Fallzählweise2466",NA,2008
"Katholische Kliniken Oberberg gGmbH, St. Josef-Krankenhaus in Engelskirchen","2009-08-24","260531035","00",NA,"180","5057",NA,"Fallzählweise5426",NA,2008
"Kreiskrankenhaus Gummersbach","2009-08-21","260531046","00",NA,"607","20441",NA,"Fallzählweise93065",NA,2008
"Katholische Kliniken Oberberg gGmbH, Herz-Jesu-Krankenhaus in Lindlar","2009-08-24","260531080","00",NA,"125","3483",NA,"Fallzählweise776",NA,2008
"ZSG-Klinik Marienheide","2009-08-18","260531091","00",NA,"133","2682",NA,"Fallzählweise3341",NA,2008
"Johanniter-Krankenhaus Radevormwald","2009-08-28","260531104","00",NA,"130","3857",NA,"Fallzählweise2434",NA,2008
"Fachklinik Curt-von-Knobelsdorff-Haus","2009-08-19","260531115","00",NA,"14","244",NA,NA,NA,2008
"Kreiskrankenhaus Waldbröl GmbH","2009-08-31","260531126","00",NA,"342","13733",NA,"Fallzählweise12019",NA,2008
"St.-Josef-Krankenhaus","2009-08-27","260531137","00",NA,"194","7460",NA,"Fallzählweise12215",NA,2008
"Marien-Krankenhaus","2009-08-27","260531148","00",NA,"310","10119",NA,"Quartalszählweise16097",NA,2008
"Vinzenz Pallotti Hospital GmbH","2009-12-22","260531159, 510536826, 500535415, 500536520","00",NA,"250","10354",NA,"Fallzählweise3469",NA,2008
"Evangelisches Krankenhaus Bergisch Gladbach gGmbH","2009-09-10","260531160","00",NA,"370","13259",NA,NA,NA,2008
"Krankenhaus Wermelskirchen GmbH","2009-08-27","260531193","00",NA,"203","7966",NA,"Quartalszählweise6830",NA,2008
"CURA Kath. Krankenhaus im Siebengebirge","2009-08-25","260531206","00",NA,"218","7418",NA,"Fallzählweise13589",NA,2008
"Rhein-Klinik","2009-08-13","260531228","00",NA,"94","553",NA,"Fallzählweise828",NA,2008
"Krankenhaus Zur Heiligen Familie","2009-08-25","260531251","00",NA,"50","788",NA,"Fallzählweise141",NA,2008
"St. Franziskus Krankenhaus Eitorf gGmbH","2009-08-31","260531273","00",NA,"118","3634",NA,"Fallzählweise8794",NA,2008
"St. Josef-Hospital","2009-08-26","260531364","00",NA,"312","13878",NA,"Fallzählweise31844",NA,2008
"St. Johannes Krankenhaus","2009-08-25","260531375","00",NA,"188","9690",NA,"Fallzählweise13472",NA,2008
"Tagesklinik Alteburger Straße gGmbH","2009-07-03","260531569","00",NA,"96","924",NA,"Quartalszählweise384",NA,2008
"Psychosomatische Klinik Bergisch Gladbach","2009-08-25","260531581","00",NA,"42","996",NA,"Quartalszählweise1177",NA,2008
"Tagesklinik Pionierstraße","2009-06-30","260531592","00",NA,"0","0",NA,"Quartalszählweise953",NA,2008
"Medizinisches Zentrum Kreis Aachen","2009-12-23","260531661","00",NA,"685","23687",NA,"Quartalszählweise46527",NA,2008
"Klinik Prof. Dardenne GmbH","2009-11-24","260531694","00",NA,"20","747",NA,"Fallzählweise4135",NA,2008
"Kliniken der Stadt Köln gGmbH - Krankenhaus Merheim","2009-12-03","260531730","00",NA,"752","23765",NA,"Fallzählweise43138",NA,2008
"Kliniken der Stadt Köln gGmbH; Kinderkrankenhaus","2009-12-10","260531741","00",NA,"292","11710",NA,"Fallzählweise34381",NA,2008
"Malteser Krankenhaus St. Hildegardis","2009-08-10","260531898","00",NA,"245","8768",NA,"Sonstige Zählweise7000",NA,2008
"Helios Klinikum Siegburg","2009-12-04","260531967, 260531989","00",NA,"376","15515",NA,"Fallzählweise24576",NA,2008
"Helios Klinikum Siegburg","2009-12-04","260531989","00",NA,"376","15515",NA,"Fallzählweise24576",NA,2008
"Asklepios Klinik Sankt Augustin","2009-12-10","260531990","00",NA,"240","8096",NA,"Fallzählweise23958",NA,2008
"St. Antonius-Krankenhaus Bottrop-Kirchhellen","2009-08-28","260550028","00",NA,"100","1498",NA,NA,NA,2008
"Bergmannsheil- und Kinderklinik Buer GmbH","2009-08-31","260551154, 260055040","00",NA,"380","15335",NA,"Fallzählweise67791",NA,2008
"St. Josef-Hospital","2009-08-28","260550073","00",NA,"322","8676",NA,"Fallzählweise6432",NA,2008
"Elisabeth- Krankenhaus GmbH","2009-07-28","260550084","00",NA,"226","3775",NA,"Fallzählweise130",NA,2008
"Marienhospital Gelsenkirchen","2009-08-31","260550095","00",NA,"562","25920",NA,"Fallzählweise49813",NA,2008
"Sankt Marien-Hospital Buer","2009-11-27","260550108","00",NA,"310","10007",NA,"Fallzählweise11910",NA,2008
"Evangelische Kliniken Gelsenkirchen","2009-08-25","260550119","00",NA,"448","13220",NA,"Fallzählweise24233",NA,2008
"Universitätsklinikum Münster","2009-08-31","260550131","00",NA,"1287","44193",NA,"Quartalszählweise216291",NA,2008
"Clemenshospital GmbH","2009-10-27","260550142","00",NA,"405","15486",NA,"Patientenzählweise19891",NA,2008
"Herz-Jesu-Krankenhaus Hiltrup GmbH","2009-08-31","260550153","00",NA,"369","15850",NA,"Fallzählweise28500",NA,2008
"St. Franziskus-Hospital","2009-08-12","260550164, 260551416","00",NA,"562","27311",NA,"Sonstige Zählweise44788",NA,2008
"Raphaelsklinik Münster GmbH","2009-08-05","260550175","00",NA,"306","9585",NA,"Quartalszählweise15864",NA,2008
"Evangelisches Krankenhaus Johannisstift Münster gGmbH","2009-12-23","260550186","00",NA,"181","5748",NA,"Patientenzählweise8641",NA,2008
"LWL-Klinik Münster","2009-09-01","260550211","00",NA,"376","4982",NA,"Quartalszählweise9484",NA,2008
"Fachklinik Hornheide","2009-08-28","260550222","00",NA,"158","4662",NA,"Fallzählweise43490",NA,2008
"Alexianer-Krankenhaus Münster GmbH","2009-08-07","260550233","00",NA,"110","1012",NA,"Quartalszählweise5010",NA,2008
"St. Marien-Krankenhaus Ahaus","2009-08-24","260550244","00",NA,"275","11065",NA,"Quartalszählweise10500",NA,2008
"St.-Agnes-Hospital Bocholt","2009-12-16","260550266","00",NA,"470","18930",NA,"Fallzählweise40670",NA,2008
"St. Marien-Hospital Borken","2009-08-28","260550277","00",NA,"337","11260",NA,"Quartalszählweise21402",NA,2008
"St. Antonius-Hospital Gronau GmbH","2009-12-21","260550313","00",NA,"240","9955",NA,"Fallzählweise49176",NA,2008
"Evangelisches Lukas-Krankenhaus Gronau gGmbH","2009-11-19","260550324","00",NA,"110","2106",NA,"Patientenzählweise79",NA,2008
"Augustahospital Anholt GmbH","2009-08-05","260550346","00",NA,"94","1544",NA,"Fallzählweise120",NA,2008
"St.-Vinzenz-Hospital Rhede","2009-08-27","260550379","00",NA,"105","1506",NA,"Fallzählweise1267",NA,2008
"Krankenhaus und MVZ Maria-Hilf GmbH","2009-08-28","260550391","00",NA,"140","6039",NA,"Fallzählweise7353",NA,2008
"St. Marien- Hospital Vreden","2009-08-24","260550437","00",NA,"125","4021",NA,"Fallzählweise11500",NA,2008
"Christophorus-Kliniken GmbH","2009-08-21","260550460, 260550471","00",NA,"620","24567",NA,"Fallzählweise41637",NA,2008
"Klinik am Schlossgarten Dülmen GmbH","2009-08-31","260550482","00",NA,"120","1386",NA,"Quartalszählweise1200",NA,2008
"St. Marien-Hospital Lüdinghausen","2009-08-25","260550507","00",NA,"173","5075",NA,"Fallzählweise9272",NA,2008
"St. Rochus-Hospital","2009-08-28","260550563","00",NA,"280","8561",NA,"Fallzählweise16883",NA,2008
"Ev. Krankenhaus Castrop-Rauxel","2009-08-28","260550574","00",NA,"376","11215",NA,"Fallzählweise16593",NA,2008
"Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke","2009-08-17","260550585","00",NA,"251","7996",NA,"Fallzählweise51212",NA,2008
"St. Vincenz-Krankenhaus","2009-12-08","260550596","00",NA,"351","14862",NA,"Fallzählweise17280",NA,2008
"St. Barbara-Hospital Gladbeck","2009-08-28","260550621","00",NA,"343","12960",NA,"Fallzählweise10596",NA,2008
"St. Sixtus-Hospital Haltern","2009-08-31","260550632","00",NA,"220","6929",NA,"Quartalszählweise7859",NA,2008
"260550643","2009-12-18","260550643","00",NA,"354","12057",NA,"Fallzählweise28192",NA,2008
"Gertrudis-Hospital Westerholt","2009-08-31","260550654","00",NA,"170","4873",NA,"Fallzählweise10794",NA,2008
"Klinikum Vest GmbH Behandlungszentrum Paracelsus-Klinik Marl","2009-09-09","260550665","00",NA,"343","10351",NA,"Quartalszählweise26224",NA,2008
"Katholisches Klinikum Ruhrgebiet Nord/ Marien-Hospital Marl","2009-08-29","260550676","00",NA,"293","10071",NA,"Patientenzählweise11680",NA,2008
"LWL Klinik Marl-Sinsen","2009-08-28","260550687","00",NA,"177","1024",NA,"Quartalszählweise2522",NA,2008
"Prosper-Hospital","2009-12-17","260550701","00",NA,"530","18451",NA,"Fallzählweise26624",NA,2008
"Elisabeth Krankenhaus GmbH","2009-08-31","260550712","00",NA,"288","9907",NA,"Fallzählweise23627",NA,2008
"St.-Laurentius-Stift","2009-12-14","260550723","00",NA,"151","1395",NA,"Fallzählweise1899",NA,2008
"Marienhospital  Emsdetten GmbH","2009-08-27","260550745","00",NA,"201","6438",NA,"Fallzählweise11271",NA,2008
"Maria -Josef -Hospital Greven GmbH","2009-08-28","260550756","00",NA,"201","7818",NA,"Patientenzählweise9739",NA,2008
"Krankenhaus St. Antonius Hörstel gGmbH - Fachkrankenhaus für qualifizierte Entzugsbehandlung (Belegkrankenhaus)","2007-11-08","260550789","00",NA,"50","548",NA,"Patientenzählweise548",NA,2008
"LWL-Klinik Lengerich","2009-08-21","260550858","00",NA,"386","5972",NA,"Quartalszählweise10940",NA,2008
"Pius-Hospital Ochtrup","2009-08-31","260550881","00",NA,"60","1958",NA,"Fallzählweise1127",NA,2008
"Gesundheitszentrum Rheine","2009-08-31","260550905","00",NA,"594","24232",NA,"Quartalszählweise48672",NA,2008
"Marienhospital Steinfurt","2009-08-27","260550938","00",NA,"317","8563",NA,"Patientenzählweise20678",NA,2008
"St. Franziskus-Hospital Ahlen","2009-08-25","260550961","00",NA,"307","11781",NA,"Patientenzählweise25130",NA,2008
"St. Elisabeth-Hospital Beckum GmbH","2009-08-25","260550983","00",NA,"238","7748",NA,"Fallzählweise10319",NA,2008
"Marienhospital Oelde","2009-08-31","260551052","00",NA,"185","7531",NA,"Fallzählweise10443",NA,2008
"St. Josef-Stift Sendenhorst","2009-08-31","260551074","01",NA,"336","8476",NA,"Fallzählweise15459",NA,2008
"St. Rochus-Hospital Telgte GmbH","2009-08-20","260551096","00",NA,"285","3443",NA,"Fallzählweise2520",NA,2008
"Josephs-Hospital Warendorf","2009-08-26","260551132","00",NA,"271","11310",NA,"Fallzählweise15912",NA,2008
"Knappschaftskrankenhaus Bottrop","2009-12-15","260551143","00",NA,"358","12592",NA,"Fallzählweise71377",NA,2008
"Bergmannsheil- und Kinderklinik Buer GmbH","2009-08-31","260551154, 260055040","00",NA,"380","15335",NA,"Fallzählweise67791",NA,2008
"Klinikum Vest GmbH Behandlungszentrum Knappschaftskrankenhaus Recklinghausen","2009-08-31","260551165","01",NA,"459","16381",NA,"Fallzählweise51169",NA,2008
"LWL-Klinik Herten","2009-08-06","260551198","00",NA,"232","2458",NA,"Fallzählweise7834",NA,2008
"Klinikum Ibbenbüren GmbH","2009-08-31","260551381","00",NA,"460","17983",NA,"Quartalszählweise18997",NA,2008
"HELIOS Klinik Lengerich","2009-12-22","260551449","00",NA,"122","5311",NA,"Fallzählweise8350",NA,2008
"Marienhospital Bottrop gGmbH","2009-12-22","260551757","00",NA,"358","15668",NA,"Fallzählweise41024",NA,2008
"St. Elisabeth-Krankenhaus Dorsten","2009-08-31","260551779","00",NA,"323","12714",NA,"Fallzählweise19787",NA,2008
"Klinikum Bielefeld","2009-08-31","260570022","00",NA,"960","37082",NA,"Fallzählweise92267",NA,2008
"Ev. Krankenhaus Bielefeld gGmbH","2009-11-30","260570044","00",NA,"1473","45530",NA,"Patientenzählweise62229",NA,2008
"Fachkrankenhaus Bethel","2009-12-21","260570102","00",NA,"454","454",NA,NA,NA,2008
"Städtisches Klinikum Gütersloh","2009-08-27","260570113","00",NA,"468","18241",NA,"Fallzählweise11252",NA,2008
"Sankt Elisabeth Hospital GmbH","2009-08-31","260570124","00",NA,"424","13806",NA,"Fallzählweise21440",NA,2008
"LWL-Klinik Gütersloh","2009-08-20","260570146","00",NA,"421","6135",NA,"Quartalszählweise11177",NA,2008
"Klinikum Ravensberg gGmbH","2009-08-31","260570168","00",NA,"163","6606",NA,"Fallzählweise9700",NA,2008
"St. Vinzenz-Hospital gem. GmbH","2009-12-15","260570204","00",NA,"198","6134",NA,"Fallzählweise14261",NA,2008
"Lukas-Krankenhaus Bünde","2009-12-21","260570282","00",NA,"345","12216",NA,"Fallzählweise26456",NA,2008
"Ev. Krankenhaus Enger gGmbH","2009-12-21","260570293","00",NA,"63","987",NA,NA,NA,2008
"Klinikum Herford -AöR-","2009-08-31","260570306","00",NA,"712","25643",NA,"Sonstige Zählweise58526",NA,2008
"Mathilden-Hospital gem. GmbH","2009-12-14","260570317","00",NA,"211","8191",NA,"Patientenzählweise8564",NA,2008
"St. Josef Hospital","2009-08-27","260570328","00",NA,"269","5323",NA,"Fallzählweise12777",NA,2008
"St. Vincenz Hospital","2009-08-27","260570340","00",NA,"126","4181",NA,"Fallzählweise11339",NA,2008
"St. Ansgar Krankenhaus","2009-08-27","260570351","00",NA,"375","16457",NA,"Fallzählweise27926",NA,2008
"St. Rochus Krankenhaus Steinheim","2009-08-27","260570373","00",NA,"105","3404",NA,"Fallzählweise14247",NA,2008
"St. Petri-Hospital Warburg GmbH","2009-12-15","260570384","00",NA,"153","6030",NA,"Fallzählweise9983",NA,2008
"Klinik Flachsheide","2009-08-27","260570431","00",NA,"30","212",NA,NA,NA,2008
"Lippische Nervenklinik Dr. Spernau GmbH und Co. KG","2009-08-26","265570453","00",NA,"116","1327",NA,"Quartalszählweise2204",NA,2008
"Klinikum Lippe-Detmold","2009-08-31","260570486","00",NA,"791","25414",NA,"Fallzählweise52080",NA,2008
"Klinikum Lippe-Lemgo","2009-08-31","260570523","00",NA,"559","17326",NA,"Fallzählweise49795",NA,2008
"Krankenhaus Bad Oeynhausen","2009-08-31","260570545","00",NA,"330","11852",NA,"Fallzählweise5520",NA,2008
"Auguste-Viktoria-Klinik Bad Oeynhausen","2009-08-28","260570556","00",NA,"136","2880",NA,"Fallzählweise1559",NA,2008
"Herz- und Diabeteszentrum Nordrhein-Westfalen (HDZ)","2009-12-22","260570603","00",NA,"500","14322",NA,"Fallzählweise22919",NA,2008
"Rheuma - Klinik Dr. Lauven","2009-08-31","260570636","00",NA,"30","676",NA,NA,NA,2008
"Krankenhaus Lübbecke","2009-08-31","260570681","00",NA,"464","12195",NA,"Quartalszählweise10538",NA,2008
"Johannes Wesling Klinikum Minden","2009-08-31","260570692","00",NA,"864","35793",NA,"Quartalszählweise41664",NA,2008
"Chirurgische Innenstadtklinik Minden GmbH & CO","2009-09-21","260570705","00",NA,"30","1172",NA,"Quartalszählweise8116",NA,2008
"Krankenhaus Rahden","2009-08-31","260570738","00",NA,"123","3714",NA,"Fallzählweise1934",NA,2008
"Karl-Hansen-Klinik GmbH","2009-11-17","260570794","00",NA,"208","7687",NA,"Quartalszählweise8746",NA,2008
"St. Vincenz-Krankenhaus","2009-08-31","260570874","00",NA,"563","25140",NA,"Fallzählweise53131",NA,2008
"Brüderkrankenhaus St. Josef Paderborn","2009-08-28","260570885","00",NA,"382","20728",NA,"Fallzählweise19721",NA,2008
"St. Johannisstift Evangelisches Krankenhaus Paderborn gGmbH","2009-12-16","260570896","00",NA,"203","8310",NA,"Patientenzählweise6870",NA,2008
"LWL Klinik Paderborn","2009-08-12","260570909","00",NA,"240","3066",NA,"Quartalszählweise2300",NA,2008
"St.-Josefs-Krankenhaus","2009-08-31","260570910","00",NA,"222","8513",NA,"Fallzählweise20218",NA,2008
"Gollwitzer-Meier-Klinik","2009-08-31","260571114","00",NA,"30","294",NA,"Fallzählweise294",NA,2008
"Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG","2009-08-28","260571272","00",NA,"95","4316",NA,"Fallzählweise7664",NA,2008
"Krankenhaus Mara gGmbH","2009-11-30","260571294","00",NA,"177","3721",NA,"Patientenzählweise5843",NA,2008
"Franziskus Hospital gem. GmbH","2009-12-14","260571421","00",NA,"378","14263",NA,"Fallzählweise18663",NA,2008
"gpz GmbH Gemeindepsychiatrisches Zentrum GmbH","2009-09-03","260571454","00",NA,"64","1049",NA,"Fallzählweise3303",NA,2008
"St. Nikolaus-Hospital Büren GmbH","2009-08-30","260571648","00",NA,"60","1342",NA,"Quartalszählweise1478",NA,2008
"LWL-Universitätsklinik Bochum der Ruhr-Universität Bochum","2009-08-06","260590015","00",NA,"165","1784",NA,"Fallzählweise5495",NA,2008
"Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil GmbH","2009-12-30","260590037","00",NA,"622","19166",NA,"Quartalszählweise59968",NA,2008
"HELIOS S. Josefs Hospital Bochum","2009-12-04","260590059","00",NA,"173","5509",NA,"Fallzählweise8831",NA,2008
"St. Josef- und St. Elisabeth-Hospital gGmbH, Kliniken der Ruhr-Universität Bochum","2009-08-31","260590071","01",NA,"1024","34563",NA,"Fallzählweise144834",NA,2008
"Marien-Hospital Wattenscheid gGmbH","2009-08-28","260590093","00",NA,"50","1010",NA,"Fallzählweise381",NA,2008
"Augusta-Kranken-Anstalt Bochum gGmbH","2009-08-31","260590106","00",NA,"562","16696",NA,"Fallzählweise22482",NA,2008
"Martin-Luther-Krankenhaus gGmbH","2009-08-28","260590128","00",NA,"295","7527",NA,"Patientenzählweise13286",NA,2008
"Klinikum Dortmund gGmbH","2009-12-28","260590139","00",NA,"1559","52083",NA,"Fallzählweise156045",NA,2008
"St.-Josefs-Hospital","2009-08-31","260590208","00",NA,"293","11785",NA,"Fallzählweise19751",NA,2008
"Kath. Krankenhaus Dortmund-West","2009-08-26","260590219","00",NA,"263","7916",NA,"Fallzählweise15229",NA,2008
"Krankenhaus Bethanien Dortmund","2009-07-15","260590231","00",NA,"145","5268",NA,"Fallzählweise4216",NA,2008
"Ev. Krankenhaus Lütgendortmund","2009-07-16","260590242","00",NA,"296","6644",NA,"Fallzählweise13759",NA,2008
"Hüttenhospital","2009-08-31","260590253","00",NA,"144","3371",NA,"Fallzählweise93",NA,2008
"LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin","2009-08-27","260590275","00",NA,"556","7137",NA,"Fallzählweise13747",NA,2008
"AKH - Allgemeines Krankenhaus Hagen gem. GmbH","2009-08-31","260590322","00",NA,"566","20641",NA,"Fallzählweise40959",NA,2008
"Ev. Krankenhaus Elsey Hohenlimburg","2009-08-28","260590344","00",NA,"138","4603",NA,"Fallzählweise9805",NA,2008
"St. Josef-Krankenhaus Bockum-Hövel GmbH, Hamm","2009-08-27","260590366","00",NA,"217","7234",NA,"Fallzählweise7783",NA,2008
"St. Marien-Hospital Hamm gGmbH","2009-09-04","260590388","00",NA,"584","17418",NA,"Quartalszählweise31965",NA,2008
"Evangelisches Krankenhaus Hamm","2009-12-23","260590402","00",NA,"464","19665",NA,"Fallzählweise42089",NA,2008
"LWL Klinik Hamm","2009-08-21","260590435","00",NA,"158","863",NA,"Quartalszählweise4144",NA,2008
"Klinik für Manuelle Therapie","2009-08-19","260590446","00",NA,"138","2490",NA,"Patientenzählweise5607",NA,2008
"Stiftung Katholisches Krankenhaus Marienhospital Herne, Klinikum der Ruhr-Universität Bochum","2009-12-16","260590457","00",NA,"575","19759",NA,"Fallzählweise34493",NA,2008
"St. Anna Hospital","2009-08-31","260590468","00",NA,"350","24249",NA,"Fallzählweise31540",NA,2008
"St. Marien-Hospital Eickel","2009-08-31","260590479","00",NA,"150","1905",NA,"Fallzählweise265",NA,2008
"EvK Herne","2009-09-07","260590505","00",NA,"451","16979",NA,"Fallzählweise24503",NA,2008
"Rheumazentrum Ruhrgebiet","2009-08-31","260590516","00",NA,"130","3032",NA,"Fallzählweise4525",NA,2008
