"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Bettenzahl","Vollstationaere_Fallzahl","Teilstationaere_Fallzahl","Ambulante_Fallzahl","StaeB_Fallzahl","year"
"Katholisches Klinikum Essen - St. Vincenz Krankenhaus","2023-11-10","260512021","773474000","01","0","0","1","1","0",2022
"Katholisches Klinikum Essen - Philippusstift","2023-12-14","260512021","773500000","03","943","12449","4","28551","0",2022
" Helios Klinikum Niederberg Tagesklinik für Psychiatrie","2023-10-26","260512032","771584000","02","16","114","127","0","0",2022
"Helios Klinikum Niederberg","2023-10-26","260512032","771585000","01","473","14522","1","33772","0",2022
"Katholische Kliniken Ruhrhalbinsel (Fachklinik Kamillushaus GmbH)","2023-12-14","260512101","772606000","03","30","587","0","0","0",2022
"Katholische Kliniken Ruhrhalbinsel (St. Josef-Krankenhaus Kupferdreh)","2023-12-14","260512101","773058000","01","285","12953","1","22942","0",2022
"Katholische Kliniken Ruhrhalbinsel (St. Elisabeth Krankenhaus Niederwenigern)","2023-12-14","260512101","773059000","02","200","1212","199","196","0",2022
"Alexianer-Klinik Meerbusch GmbH","2023-11-09","260512167","773579000","00","14","0","165","5806","0",2022
"Rheintor Klinik","2023-11-14","260512588","773217000","00","18","1874","0","0","0",2022
"St. Bernhard-Hospital Kamp-Lintfort GmbH","2023-11-13","260512657","772083000","00","356","14340","0","21750","0",2022
"St. Elisabeth-Hospital Meerbusch-Lank","2023-12-13","260512679","772084000","00","88","2737","87","21559","0",2022
"Sana Fabricius-Klinik Remscheid GmbH","2023-11-02","260513259","772117000","00","105","1972","0","374","0",2022
"Helios St. Anna Klinik Duisburg","2023-10-27","260513282","772651000","01","341","14051","0","36840","0",2022
"Helios Klinik Duisburg-Homberg","2023-10-27","260513282","772652000","02","267","6993","0","14418","0",2022
"Uniklinik RWTH Aachen - Franziskus","2023-12-14","260530012","771173000","xx","182","4869","277","8072","0",2022
"Uniklinik RWTH Aachen - Franziskus","2023-12-14","260530012","771450000","xx","1488","38960","596","336149","0",2022
"Marienhospital Aachen","2023-11-15","260530023","771888000","00","310","13202","0","23451","0",2022
"Luisenhospital Aachen","2023-12-15","260530056","772078000","00","490","16971","0","37913","0",2022
"Tagesklinik 2","2023-11-24","260530089","771154000","02","23","0","143","0","0",2022
"Tagesklinik 4 Stolberg","2023-11-24","260530089","771155000","04","12","0","113","0","0",2022
"Tagesklinik 3 Simmerath","2023-11-24","260530089","771156000","03","19","0","99","0","0",2022
"Alexianer Aachen GmbH","2023-11-23","260530089","771158000","99","218","2505","167","0","0",2022
"Universitätsklinikum Bonn","2023-12-14","260530103","772247000","00","1306","53326","1870","493204","0",2022
"Gemeinschaftskrankenhaus Bonn St. Elisabeth St. Petrus St. Johannes gGmbH","2023-12-15","260530114","772222000","02","445","15463","0","0","0",2022
"Helios Klinikum Bonn/Rhein-Sieg","2023-10-26","260530181","772686000","00","381","11318","0","22252","0",2022
"GFO Kliniken Bonn - Betriebstätte St. Josef","2023-10-27","260530192","771850000","02","210","12436","0","7304","0",2022
"GFO Kliniken Bonn - Betriebstätte St. Marien-Hospital","2023-10-27","260530192","771851000","01","324","17940","0","32187","0",2022
"GFO Kliniken Bonn - Betriebsstätte CURA Krankenhaus Bad Honnef","2023-10-27","260530192","771852000","04","166","5643","0","1017","0",2022
"Johanniter GmbH - Johanniter Krankenhaus Bonn","2023-12-13","260530205","771938000","00","332","11136","35","17559","0",2022
"Johanniter GmbH - Waldkrankenhaus Bonn ","2023-12-13","260530216","771937000","00","265","10803","0","31511","0",2022
"MediClin Robert Janker Klinik","2023-10-25","260530227","771189000","00","40","1301","0","0","0",2022
"LVR-Klinik Bonn","2023-10-24","260530272","772178000","xx","701","8940","623","89870","0",2022
"LVR-Klinik Bonn / Tagesklinik Wesseling","2023-10-24","260530272","772179000","xx","20","0","142","1080","0",2022
"LVR-Klinik Bonn / Tagesklinik Meckenheim","2023-10-24","260530272","772180000","xx","36","0","179","3673","0",2022
"LVR-Klinik Bonn / Dependance Eitorf","2023-10-24","260530272","772181000","xx","40","214","142","7348","0",2022
"LVR-Klinik Bonn / Tagesklinik Euskirchen","2023-10-24","260530272","772182000","xx","12","0","61","825","0",2022
"LVR-Klinik Bonn / Kinderneurologisches Zentrum","2023-10-24","260530272","772183000","xx","6","241","0","17735","0",2022
"CardioCliniC Köln","2023-11-20","260530283","772616000","xx","15","337","0","0","0",2022
"Universitätsklinikum Köln","2023-11-20","260530283","773491000","01","1532","53835","1960","354585","29",2022
"Kliniken der Stadt Köln gGmbH - Krankenhaus Holweide","2023-10-25","260530318","772851000","00","407","14838","0","63730","0",2022
"Eduardus-Krankenhaus gGmbH","2023-11-13","260530363","772193000","00","212","7501","0","27809","0",2022
"St. Agatha Krankenhaus Köln","2023-10-30","260530385","772647000","00","55","582","128","2052","0",2022
"Heilig Geist-Krankenhaus","2023-12-14","260530396","772936000","00","291","15970","0","34626","0",2022
"Krankenhaus der Augustinerinnen","2023-11-02","260530421","772871000","00","314","12967","0","30489","0",2022
"St. Marien-Hospital","2023-10-19","260530432","771981000","00","226","4842","100","8766","0",2022
"St. Vinzenz-Hospital","2023-10-23","260530443","771696000","00","370","15050","0","35861","0",2022
"St. Antonius Krankenhaus, Köln, gGmbH","2023-10-26","260530454","771640000","00","222","7536","0","18079","0",2022
"St. Franziskus-Hospital","2023-12-08","260530465","772075000","00","300","12673","0","42595","0",2022
"St. Elisabeth-Krankenhaus GmbH","2023-11-13","260530476","772347000","00","392","23145","0","130147","0",2022
"Evangelisches Krankenhaus Kalk gGmbH","2023-10-23","260530498","771183000","00","325","14334","0","25330","0",2022
"Evangelisches Klinikum Köln Weyertal GmbH","2023-12-14","260530502","771243000","00","190","10687","0","15034","0",2022
"Krankenhaus Porz am Rhein gGmbH","2023-12-15","260530524","771240000","00","420","20684","0","42365","0",2022
"LVR-Klinik Köln","2023-12-13","260530546","771484000","xx","542","5350","380","10460","0",2022
"LVR-Klinik Köln","2023-12-12","260530546","771485000","xx","36","0","323","5010","0",2022
"LVR-Klinik Köln","2023-12-13","260530546","771486000","xx","18","0","153","5378","0",2022
"LVR-Klinik Köln","2023-12-13","260530546","771487000","xx","36","0","375","3463","0",2022
"Alexianer Krankenhaus Rodenkirchen","2023-10-17","260530557","771185000","00","26","0","142","3903","0",2022
"Alexianer Krankenhaus Porz","2023-10-17","260530557","771468000","00","177","2051","225","8376","0",2022
"Klinikum Leverkusen gGmbH","2023-11-17","260530579","771766000","00","740","31448","92","64311","0",2022
"St. Remigius Krankenhaus Opladen","2023-11-14","260530591","771680000","01","251","7107","0","14706","0",2022
"St.-Antonius-Hospital gGmbh","2023-10-17","260530604","772187000","00","355","17374","252","60450","0",2022
"Eifelklinik St. Brigida GmbH & Co. KG","2023-11-14","260530626","772720000","00","150","7893","0","37154","0",2022
"Bethlehem Gesundheitszentrum Stolberg","2023-11-09","260530637","771699000","00","263","14619","0","33832","0",2022
"Krankenhaus Düren gem. GmbH","2023-11-14","260530660","772534000","00","449","17702","0","53670","0",2022
"St. Marien-Hospital gGmbH","2023-11-14","260530671","771262000","00","361","15521","209","42669","0",2022
"St. Augustinus Krankenhaus gGmbH","2023-12-14","260530682","771115000","00","288","10033","0","27279","0",2022
"Therapiezentrum Bergheim","2023-12-07","260530693","771797000","xx","88","627","140","6277","0",2022
"LVR-Klinik Düren","2023-12-05","260530693","771800000","xx","401","4923","247","35584","4",2022
"St. Hubertus-Stift GmbH","2023-11-02","260530739","772394000","00","80","2884","0","9508","0",2022
"Maria-Hilf-Krankenhaus","2023-11-08","260530740","772261000","00","182","6849","0","16250","0",2022
"GFO Klinik Brühl - Marienhospital","2023-10-19","260530751","771641000","00","216","8733","0","4942","0",2022
"Johanniter-Tagesklinik Siegburg gGmbH - Klinik für Psychiatrie und Psychotherapie","2023-10-17","260530762","772262000","00","0","0","232","3147","0",2022
"St.-Katharinen-Hospital GmbH","2023-11-02","260530784","772393000","00","431","16105","0","23794","0",2022
"Sana-Krankenhaus Hürth","2023-10-23","260530795","772062000","00","140","6597","0","12307","0",2022
"Dreifaltigkeits-Krankenhaus Wesseling","2023-10-26","260530831","771510000","00","186","6936","0","21078","0",2022
"Marien-Hospital","2023-11-13","260530886","771698000","00","465","15290","58","44855","0",2022
"Krankenhaus Schleiden","2023-11-15","260530900","771847000","02","105","3273","0","13601","0",2022
"Krankenhaus Mechernich","2023-11-15","260530900","771848000","01","418","17489","0","21138","0",2022
"MARIENBORN Fachklinik für Psychiatrie und Psychotherapie","2023-11-11","260530944","771612000","xx","175","2903","99","18799","0",2022
"MARIENBORN Tagesklinik für Psychiatrie und Psychotherapie","2023-11-11","260530944","771613000","xx","175","0","350","18799","0",2022
"Hermann-Josef-Krankenhaus","2023-12-15","260530966","771574000","00","409","20182","0","40238","0",2022
"ViaNobis - Die Fachklinik am Standort Gangelt","2023-10-30","260530977","772220000","01","133","1649","0","14928","0",2022
"St. Elisabeth-Krankenhaus Geilenkirchen gemeinnützige Gesellschaft mbH","2023-10-17","260530988","771072000","00","233","12110","0","32567","0",2022
"Städtisches Krankenhaus Heinsberg GmbH","2023-11-23","260530999","772072000","00","206","9723","0","27149","0",2022
"GFO Klinik Engelskirchen St. Josef Krankenhaus","2023-10-12","260531035","771620000","00","265","7211","0","18523","0",2022
"Zentrum für Seelische Gesundheit Marienheide -Klinik Marienheide-","2023-11-14","260531046","772123000","03","177","2363","174","6685","0",2022
"Kreiskrankenhaus Waldbröl","2023-11-14","260531046","772124000","02","320","8735","114","27082","0",2022
"Kreiskrankenhaus Gummersbach","2023-11-14","260531046","772125000","01","537","19033","433","52113","0",2022
"Tagesklinik Kinder- und Jugendpsychiatrie, Gummersbach","2023-11-13","260531046","772126000","xx","0","0","55","0","0",2022
"Sana Krankenhaus Radevormwald gGmbH","2023-11-13","260531104","771457000","00","140","3684","0","13064","0",2022
"Blaues Kreuz Diakoniewerk mGmbH - Fachklinik Curt-von-Knobelsdorff-Haus","2023-11-15","260531115","773537000","00","14","169","0","0","0",2022
"Vinzenz Pallotti Hospital","2023-10-27","260531159","771642000","02","233","10534","0","24674","0",2022
"Marien-Krankenhaus ","2023-10-27","260531159","771643000","01","310","9497","0","21953","0",2022
"Evangelisches Krankenhaus Bergisch Gladbach gGmbH","2023-11-15","260531160","773200000","00","409","13581","166","35830","0",2022
"Krankenhaus Wermelskirchen GmbH","2023-12-12","260531193","771266000","00","200","8373","0","19229","0",2022
"Rhein-Klinik","2023-11-14","260531228","773260000","00","94","610","100","114","0",2022
"St. Franziskus Krankenhaus GmbH","2023-10-24","260531273","772883000","00","95","3450","0","7500","0",2022
"St. Johannes","2023-10-26","260531364","772395000","02","236","9093","144","21118","0",2022
"St. Josef Troisdorf","2023-10-26","260531364","772396000","01","324","12614","0","24196","0",2022
"Klinik Alteburger Straße gGmbH","2023-11-15","260531569","771063000","00","101","611","334","3466","0",2022
"Psychosomatische Klinik Bergisch Gladbach","2023-11-13","260531581","772086000","00","47","1029","0","1935","0",2022
"Rhein-Maas Klinikum GmbH","2023-12-15","260531661","772113000","00","577","18481","0","31116","0",2022
"Augenklinik Dardenne SE","2023-11-14","260531694","772076000","00","21","1053","0","5692","0",2022
"Kliniken der Stadt Köln gGmbH - Krankenhaus Merheim","2023-10-25","260531730","772819000","00","724","22419","71","113358","0",2022
"Kliniken der Stadt Köln gGmbH - Kinderkrankenhaus Amsterdamer Straße","2023-11-10","260531741","773533000","01","204","8383","491","49779","0",2022
"Klinik für Kinder- und Jugendpsychiatrie und Psychotherapie","2023-10-25","260531741","773534000","02","78","720","160","2804","0",2022
"St. Hildegardis Krankenhaus","2023-10-25","260531898","772687000","00","233","6767","0","10704","0",2022
"HELIOS Klinikum Siegburg","2023-10-26","260531967","772322000","00","354","14435","99","26823","0",2022
"Asklepios Klinik Sankt Augustin GmbH","2023-12-11","260531990","772114000","00","216","6794","872","43958","0",2022
"Krankenhaus Jülich GmbH","2023-11-13","260532811","772277000","00","156","4787","0","13799","0",2022
"Sana Dreifaltigkeits-Krankenhaus Köln GmbH","2023-12-12","260532888","772833000","00","80","4319","0","9712","0",2022
"Helios Klinik Wipperfürth ","2023-11-03","260532935","771944000","00","117","5857","0","14876","0",2022
"Elisabeth- Krankenhaus GmbH","2023-10-19","260550084","771656000","00","223","2441","124","3085","0",2022
"Marienhospital Gelsenkirchen GmbH","2023-10-19","260550095","771657000","00","568","26142","0","59462","0",2022
"Sankt Marien-Hospital Buer GmbH","2023-10-19","260550108","771647000","00","257","10927","0","14392","0",2022
"Ev. Klinikum Gelsenkirchen GmbH","2023-10-16","260550119","772790000","00","435","16190","292","64160","0",2022
"Universitätsklinikum Münster","2023-11-07","260550131","772432000","00","1627","45659","4852","515412","0",2022
"Ludgerus-Kliniken Münster GmbH-Standort Clemenshospital","2023-10-17","260550142","772873000","01","385","16390","99","37449","0",2022
"Ludgerus-Kliniken Münster GmbH-Standort Raphaelsklinik","2023-10-27","260550142","773050000","02","261","9961","0","15540","0",2022
"EVK Münster - Alexianer Johannisstift GmbH","2023-10-25","260550186","771116000","00","161","3861","159","10543","0",2022
"LWL-Klinik Münster","2023-11-15","260550211","773649000","00","376","4245","485","17616","0",2022
"Fachklinik Hornheide","2023-11-08","260550222","771779000","00","140","6345","0","45433","0",2022
"Tagesklinik im Clemens-Wallrath-Haus","2023-11-07","260550233","771134000","01","15","0","153","0","0",2022
"Alexianer Krankenhaus Münster","2023-11-07","260550233","771135000","00","106","1093","0","6544","0",2022
"St. Marien-Krankenhaus Ahaus","2023-11-13","260550277","771284000","01","284","11931","0","42360","0",2022
"St. Marien-Hospital Vreden","2023-11-13","260550277","771285000","02","110","2173","0","8589","0",2022
"St. Agnes-Hospital Bocholt","2023-11-13","260550277","771286000","01","461","18896","25","52779","0",2022
"St. Vinzenz-Hospital Rhede","2023-11-13","260550277","771287000","02","170","1175","253","7407","0",2022
"St. Marien-Hospital Borken","2023-11-13","260550277","771288000","00","316","10903","224","28822","0",2022
"St. Antonius-Hospital Gronau GmbH","2023-11-14","260550313","771299000","00","266","12285","0","29528","0",2022
"Evangelisches Lukas-Krankenhaus Gronau gGmbH","2023-10-17","260550324","771114000","00","110","2001","136","2398","0",2022
"Augustahospital Anholt","2023-11-06","260550346","771376000","00","91","1717","0","933","0",2022
"Christophorus Kliniken Coesfeld – Dülmen – Nottuln, Standort Coesfeld","2023-12-13","260550460","771191000","01","330","18790","0","34424","0",2022
"Christophorus Kliniken Coesfeld – Dülmen – Nottuln, Standort Dülmen","2023-12-13","260550460","771192000","02","158","8081","0","6318","0",2022
"Christophorus Kliniken  Coesfeld – Dülmen – Nottuln, Standort Nottuln","2023-12-13","260550460","771193000","03","100","2484","223","1103","0",2022
"Christophorus Klinik am Schlossgarten Dülmen","2023-12-13","260550482","771465000","01","127","1545","316","4984","0",2022
"Christophorus Klinik am Schlossgarten, Standort Nottuln","2023-11-10","260550482","771466000","02","33","308","114","0","0",2022
"Ev. Krankenhaus Castrop-Rauxel","2023-12-11","260550574","773650000","00","388","12950","256","13953","0",2022
"Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke","2023-10-17","260550585","771639000","00","244","9996","77","40014","0",2022
"St. Vincenz-Krankenhaus","2023-11-13","260550596","771891000","00","316","17232","0","20586","0",2022
"St. Antonius-Krankenhaus","2023-10-19","260550621","771305000","01","120","1562","132","477","0",2022
"St. Barbara-Hospital","2023-10-19","260550621","771306000","02","323","12348","0","13940","0",2022
"St. Josef-Hospital","2023-10-19","260550621","771307000","03","75","1278","0","3546","0",2022
"LWL Klinik Marl-Sinsen Tagesklinik Borken","2023-10-23","260550687","772296000","04","0","0","80","531","0",2022
"LWL Klinik Marl-Sinsen Tagesklinik Herne","2023-10-23","260550687","772297000","03","0","0","61","0","0",2022
"LWL Klinik Marl-Sinsen Tagesklinik Recklinghausen","2023-10-23","260550687","772298000","02","0","0","52","2072","0",2022
"LWL-Klinik Marl-Sinsen, Haardklinik; Kinder- und Jugendpsychiatrie – Psychotherapie –Psychosomatik","2023-10-23","260550687","772299000","01","119","1126","13","6496","0",2022
"LWL Klinik Marl-Sinsen Tagesklinik Coesfeld","2023-10-23","260550687","772300000","05","0","0","69","282","0",2022
"LWL Klinik Marl-Sinsen Tagesklinik Gronau","2023-10-23","260550687","772301000","06","0","0","45","512","0",2022
"LWL Klinik Marl-Sinsen Tagesklinik Bottrop","2023-10-23","260550687","772302000","07","0","0","57","693","0",2022
"Stiftungsklinikum PROSELIS gGmbH, Standort Prosper-Hospital","2024-01-09","260550701","772358000","00","463","17641","266","54657","0",2022
"Stiftungsklinikum PROSELIS gGmbH, Standort St. Elisabeth-Hospital Herten","2023-11-14","260550701","773709000","00","310","10292","0","29355","0",2022
"Elisabeth Krankenhaus Recklinghausen","2023-11-15","260550712","772452000","00","230","9192","0","34493","0",2022
"St.-Laurentius-Stift","2023-11-13","260550723","772069000","00","147","1975","418","3798","0",2022
"St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie","2011-06-21","260550789","771368000","00","64","577","0","202","0",2022
"LWL-Klinik Lengerich Standort Rheine","2023-10-17","260550858","771169000","02","60","925","0","4773","0",2022
"LWL-Klinik Lengerich","2023-10-17","260550858","771205000","01","261","3141","146","10170","0",2022
"Klinikum Rheine","2023-12-12","260550905","773430000","00","707","25814","180","60822","0",2022
"St. Franziskus-Hospital Ahlen","2023-11-08","260550961","772804000","00","260","12587","64","36567","0",2022
"St. Elisabeth-Hospital Beckum GmbH","2023-11-10","260550983","771974000","00","220","7509","172","16010","0",2022
"St. Josef-Stift Sendenhorst","2023-11-16","260551074","772589000","00","359","10129","127","16114","0",2022
"Tagesklinik für Psychiatrie, Psychotherapie und Gerontopsychiatrie des St. Rochus-Hospitals Telgte","2023-11-16","260551096","771844000","xx","38","0","272","0","0",2022
"Tagesklinik für Psychiatrie und Psychotherapie des St. Rochus-Hospitals Telgte","2023-11-16","260551096","771845000","xx","20","0","163","0","0",2022
"St. Rochus-Hospital Telgte GmbH","2023-11-15","260551096","771846000","xx","233","3611","0","3186","0",2022
"Josephs-Hospital Warendorf","2023-11-30","260551132","771077000","00","241","12689","0","30813","0",2022
"Knappschaftskrankenhaus Bottrop GmbH","2023-12-15","260551143","771728000","00","372","14515","310","66443","0",2022
"Bergmannsheil und Kinderklinik Buer GmbH","2023-11-15","260551154","772550000","00","336","17708","163","68534","0",2022
"Klinikum Vest GmbH, Paracelsus-Klinik Marl","2023-11-15","260551165","772472000","00","285","10189","59","25458","0",2022
"Klinikum Vest GmbH, Knappschaftskrankenhaus Recklinghausen","2023-11-15","260551165","772473000","00","483","17914","0","46182","0",2022
"LWL-Klinik Herten","2023-10-16","260551198","771458000","01","228","1980","338","36586","0",2022
"LWL-Klinik Herten - Tagesklinik Dorsten","2023-10-16","260551198","771459000","02","20","0","0","2314","0",2022
"LWL-Klinik Herten - Tagesklinik Haltern","2023-10-16","260551198","771460000","03","20","0","0","2433","0",2022
"Klinikum Ibbenbüren","2023-12-12","260551381","773391000","00","415","15509","53","32698","0",2022
"St. Franziskus-Hospital GmbH Münster","2023-11-10","260551416","772191000","00","598","27516","212","75492","0",2022
"Helios Klinik Lengerich","2023-10-26","260551449","771304000","00","171","7158","0","22938","0",2022
"Marienhospital Bottrop gGmbH","2023-10-30","260551757","771988000","00","310","13957","0","39195","0",2022
"St. Elisabeth-Krankenhaus Dorsten","2023-11-15","260551837","772049000","01","300","11182","0","25805","0",2022
"St. Sixtus-Hospital Haltern","2023-11-15","260551837","772050000","02","170","6464","0","13405","0",2022
"Marien-Hospital Marl","2023-11-06","260551837","772051000","03","281","11559","224","17403","0",2022
"Gertrudis-Hospital Westerholt","2023-11-06","260551837","772052000","04","155","3912","78","7734","0",2022
"Klinikum Bielefeld gem. GmbH, Standort Halle/Westfalen","2023-11-08","260570022","772829000","03","170","6047","0","11032","0",2022
"Klinikum Bielefeld, Standort Rosenhöhe","2023-11-08","260570022","772830000","02","309","9625","0","28594","0",2022
"Klinikum Bielefeld gem. GmbH","2023-11-08","260570022","772831000","01","661","25297","0","56137","0",2022
"Evangelisches Klinikum Bethel gGmbH - Standort Johannesstift","2023-12-15","260570044","771239000","02","485","13179","327","14009","0",2022
"Evangelisches Klinikum Bethel gGmbH Standort Bethel","2023-12-15","260570044","773641000","01","1040","27716","2285","72971","175",2022
"Klinik Dr. Hartog","2023-11-03","260570088","772065000","00","13","1519","0","0","0",2022
"Klinikum Gütersloh","2023-11-13","260570113","771179000","00","410","18211","0","33379","0",2022
"LWL-Klinikum Gütersloh","2023-11-14","260570146","772630000","99","419","4442","695","17382","16",2022
"Ev. Krankenhaus Enger","2023-12-13","260570293","771443000","00","73","1086","0","0","0",2022
"Kreiskliniken Herford-Bünde (AÖR) Standort Lukas-Krankenhaus Bünde","2023-10-30","260570282","771078000","00","281","10282","0","21177","0",2022
"Klinikum Herford AöR","2023-12-12","260570306","773235000","xx","755","26245","0","48846","0",2022
"Tagesklinik für Psychiatrie und Psychotherapie Bünde","2023-12-12","260570306","773236000","xx","25","0","191","0","0",2022
"Tagesklinik für Psychiatrie und Psychotherapie Herford","2023-12-12","260570306","773237000","xx","23","0","234","0","0",2022
"St. Ansgar Krankenhaus Höxter","2023-11-06","260570351","773298000","01","371","18192","200","33304","0",2022
"St. Vincenz Hospital Brakel","2023-11-06","260570351","773299000","04","138","2838","90","6127","0",2022
"St. Josef Hospital Bad Driburg","2023-11-06","260570351","773300000","02","247","7107","123","20324","0",2022
"St. Rochus Krankenhaus Steinheim","2023-11-06","260570351","773301000","03","112","1527","77","110","0",2022
"Helios Klinikum Warburg GmbH","2023-10-26","260570384","771663000","00","139","5789","0","19275","0",2022
"AMEOS Klinikum Bad Salzuflen","2023-12-13","260570453","771377000","00","131","1100","152","2347","0",2022
"Klinikum Lippe TK Herford-Schweicheln","2023-11-14","260570486","771120000","04","10","0","57","0","0",2022
"Klinikum Lippe TK Minden","2023-11-14","260570486","771121000","00","16","0","76","0","0",2022
"Klinikum Lippe Bad Salzuflen","2023-11-14","260570486","771161000","03","88","542","237","1727","0",2022
"Klinikum Lippe Lemgo","2023-11-15","260570486","771162000","02","444","12494","133","24196","0",2022
"Klinikum Lippe Detmold","2023-11-15","260570486","771184000","01","650","28475","100","54911","0",2022
"MKK Krankenhaus Bad Oeynhausen","2023-11-13","260570545","772361000","00","240","10810","0","22901","0",2022
"MKK Auguste Viktoria Klinik","2023-11-15","260570556","772375000","00","104","2897","0","5720","0",2022
"Herz- und Diabeteszentrum NRW","2023-10-16","260570603","771056000","00","500","13840","0","21439","0",2022
"Rheuma-Klinik Dr. Lauven","2023-11-15","260570636","772730000","00","30","663","0","843","0",2022
"Psychiatrische Tagesklinik Bad Oeynhausen","2023-11-14","260570681","772136000","99","20","0","128","0","0",2022
"Psychiatrische Tagesklinik Minden","2023-11-14","260570681","772137000","01","20","0","155","724","0",2022
"Krankenhaus Lübbecke","2023-11-14","260570681","772139000","01","451","12992","108","26706","0",2022
"Johannes Wesling Klinikum Minden","2023-12-11","260570692","772283000","01","864","36034","354","106691","0",2022
"Krankenhaus Rahden","2023-12-11","260570692","773638000","02","78","2512","0","6094","0",2022
"Chirurgische Innenstadtklinik Minden GmbH und Co KG","2021-08-21","260570705","772446000","01","24","1465","0","0","0",2022
"Karl-Hansen-Klinik GmbH","2023-11-15","260570794","771354000","00","201","4767","46","10934","0",2022
"St. Vincenz-Krankenhaus","2023-11-30","260570874","772673000","01","587","29922","4197","0","0",2022
"St. Josefs-Krankenhaus","2023-11-30","260570874","772674000","02","213","7537","207","0","0",2022
"Brüderkrankenhaus St. Josef Paderborn","2023-12-13","260570885","771201000","00","402","17195","546","34243","0",2022
"St. Johannisstift Ev. Krankenhaus Paderborn GmbH","2023-11-15","260570896","771887000","00","208","5473","150","6721","0",2022
"LWL-Klinik Paderborn - Standort Agathastraße","2023-11-16","260570909","772631000","xx","220","2603","266","16074","0",2022
"Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG","2023-11-10","260571272","772633000","00","91","3209","741","741","0",2022
"Krankenhaus Mara gGmbH","2023-12-14","260571294","771241000","00","177","4039","0","8030","0",2022
"Marienhospital Oelde","2023-11-10","260571421","772475000","03","170","6980","0","18864","0",2022
"Sankt Elisabeth Hospital; St. Lucia Hospital Harsewinkel","2023-11-10","260571421","772476000","02","80","1255","0","0","0",2022
"Sankt Elisabeth Hospital","2023-11-10","260571421","772477000","01","331","13430","135","26165","0",2022
"Franziskus Hospital Bielefeld","2023-11-13","260571421","773289000","01","616","11810","0","31274","0",2022
"Mathilden Hospital","2023-11-13","260571421","773290000","02","616","8173","0","18577","0",2022
"Sankt Vinzenz Hospital Rheda-Wiedenbrück","2023-11-13","260571421","773291000","03","616","5147","0","19285","0",2022
"gpz GmbH Gemeindepsychiatrisches Zentrum GmbH","2023-10-26","260571454","771147000","01","125","1145","179","3602","0",2022
"gpz, Tagesklinik Bad Meinberg, Pyrmonter Straße 12c, Horn-Bad Meinberg","2023-10-26","260571454","771148000","02","20","0","144","759","0",2022
"gpz, Tagesklinik Lage, Hindenburgstraße 1, Lage","2023-10-26","260571454","771149000","03","20","0","146","13","0",2022
"LWL-Universitätsklinikum Bochum","2023-10-16","260590015","771461000","00","219","2042","346","29466","0",2022
"Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil gGmbH","2023-11-14","260590037","773238000","00","657","17038","0","65472","0",2022
"St. Josef-Hospital","2023-11-09","260590071","772744000","01","645","29819","0","168019","0",2022
"St. Elisabeth-Hospital","2023-11-09","260590071","772745000","02","214","11000","0","45925","0",2022
"Klinik Blankenstein Hattingen","2023-11-09","260590071","772746000","04","135","2577","0","4962","0",2022
"Marien-Hospital Wattenscheid","2023-12-04","260590071","772747000","xx","463","8123","240","17384","0",2022
"Augusta-Kranken-Anstalt gGmbH Bochum","2023-11-06","260590106","771915000","01","448","19484","195","25724","0",2022
"Augusta-Kranken-Anstalt gGmbH Bochum-Linden","2023-11-06","260590106","771916000","02","81","1002","0","612","0",2022
"Augusta-Kranken-Anstalt gGmbH Evangelisches Krankenhaus Hattingen","2023-11-06","260590106","773738000","03","215","8170","0","10515","0",2022
"Klinikum Dortmund Mitte","2023-12-12","260590139","773659000","01","963","41836","617","189719","0",2022
"Klinikum Dortmund Nord","2023-12-12","260590139","773660000","02","445","13984","0","68962","0",2022
"St. Josefs Hospital Dortmund-Hörde","2023-12-11","260590219","772089000","03","293","15098","0","40755","0",2022
"St. Rochus-Hospital Castrop-Rauxel (Einrichtung des St. Lukas Klinikums)","2023-12-05","260590219","772090000","02","204","8490","0","30664","0",2022
"Katholisches Krankenhaus Dortmund-West (Einrichtung des St. Lukas Klinikums)","2023-12-05","260590219","772091000","01","263","7971","0","16601","0",2022
"Knappschaftskrankenhaus Lütgendortmund, Klinikum Westfalen GmbH","2023-11-07","260590242","771105000","01","291","5386","0","13325","0",2022
"Hüttenhospital Dortmund gGmbH","2023-11-15","260590253","771739000","00","174","2829","313","1764","0",2022
"LWL-Klinik Dortmund, Tagesklinik Allerstraße, Krisentagesklinik","2023-11-28","260590275","773040000","01","565","6075","658","14344","0",2022
"LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention","2023-12-06","260590275","773041000","02","60","489","150","1224","174",2022
"St. Marien-Hospital Hamm gem. GmbH","2023-10-31","260590388","772119000","02","330","8824","447","42007","0",2022
"St. Marien-Hospital Hamm gem. GmbH","2023-10-31","260590388","772120000","01","197","4900","0","22272","0",2022
"HAMM","2023-10-24","260590402","773164000","xx","425","18667","0","38988","0",2022
"LWL-Universitätsklinik Hamm/ Tagesklinik Warendorf","2023-11-10","260590435","771687000","06","12","0","55","1192","0",2022
