"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Bettenzahl","Vollstationaere_Fallzahl","Teilstationaere_Fallzahl","Ambulante_Fallzahl","StaeB_Fallzahl","year"
"Luisenhospital","2011-12-16","260530056","00",NA,"348","15851","0","Fallzählweise24599",NA,2010
"Alexianer Aachen GmbH","2011-05-16","260530089","00",NA,"220","2579","520","Quartalszählweise1600",NA,2010
"Universitätsklinikum Bonn","2011-07-15","260530103","00",NA,"1218","46447","458","Fallzählweise325248",NA,2010
"Gemeinschaftskrankenhaus Bonn St. Elisabeth St. Petrus St. Johannes gGmbH, Haus St. Petrus","2011-12-08","260530114","00",NA,"479","18342","117","Fallzählweise36632",NA,2010
"St. Josef-Hospital","2011-07-15","260530169","00",NA,"236","7953","0","Fallzählweise18037",NA,2010
"Malteser Krankenhaus Bonn/Rhein-Sieg","2011-07-15","260530181","00",NA,"429","14163","210","Fallzählweise45001",NA,2010
"St.-Marien-Hospital","2011-07-15","260530192","00",NA,"369","17371","0","Fallzählweise20457",NA,2010
"Joh. KH Bonn","2011-07-11","260530205","00",NA,"364","13995","145","Quartalszählweise14672",NA,2010
"Joh. Waldkrank. Bonn","2011-07-11","260530216","00",NA,"288","10830","0","Quartalszählweise11154",NA,2010
"MediClin Robert Janker Klinik","2011-07-14","260530227","00",NA,"83","1181","0",NA,NA,2010
"LVR-Klinik Bonn","2011-07-11","260530272","00",NA,"819","10285","909","Fallzählweise24818",NA,2010
"Uniklinik Köln","2011-07-08","260530283","00",NA,"1266","49451","2548","Quartalszählweise173509",NA,2010
"Kliniken der Stadt Köln gGmbH- Holweide","2011-12-09","260530318","00",NA,"465","21040","0","Fallzählweise18036",NA,2010
"Dreifaltigkeits-Krankenhaus Köln-Braunsfeld GmbH","2011-07-11","260530341","00",NA,"113","3733","0","Fallzählweise12800",NA,2010
"Eduardus-Krankenhaus","2011-12-20","260530363","00",NA,"287","6957","0","Fallzählweise20816",NA,2010
"St. Agatha Krankenhaus","2011-12-21","260530385","00",NA,"179","4510","0","Fallzählweise22360",NA,2010
"Heilig Geist-Krankenhaus","2011-07-14","260530396","00",NA,"279","14111","0","Fallzählweise27602",NA,2010
"Krankenhaus der Augustinerinnen","2011-12-23","260530421","00",NA,"318","12860","0","Fallzählweise15860",NA,2010
"St. Marien-Hospital","2011-07-13","260530432","00",NA,"157","4312","110","Fallzählweise9676",NA,2010
"St. Vinzenz-Hospital","2011-07-13","260530443","00",NA,"267","14189","0","Fallzählweise19165",NA,2010
"St. Antonius Krankenhaus, Köln","2011-12-27","260530454","00",NA,"214","7610","0","Patientenzählweise14276",NA,2010
"St. Franziskus-Hospital","2011-07-13","260530465","00",NA,"310","11630","0","Fallzählweise32620",NA,2010
"St. Elisabeth-Krankenhaus Köln GmbH","2011-07-14","260530476","00",NA,"434","21384","0","Fallzählweise54260",NA,2010
"Evangelisches Krankenhaus Kalk gGmbH","2011-12-13","260530498","00",NA,"341","13747","0","Fallzählweise18102",NA,2010
"Evangelisches Krankenhaus Köln-Weyertal","2011-06-14","260530502","00",NA,"247","11897","0","Fallzählweise11029",NA,2010
"""KRANKENHAUS PORZ AM RHEIN"" gGmbH","2011-07-14","260530524","00",NA,"443","19560","0","Fallzählweise31350",NA,2010
"LVR-Klinik Köln","2011-11-15","260530546","00",NA,"498","5086","1093","Quartalszählweise18504",NA,2010
"Alexianer Krankenhaus Köln","2011-07-06","260530557","00",NA,"175","2537","257","Quartalszählweise9952",NA,2010
"Klinikum Leverkusen gGmbH","2011-12-20","260530579","00",NA,"747","30041","511","Fallzählweise61145",NA,2010
"St. Remigius Krankenhaus Opladen mit der Betriebsstätte St. Josef Krankenhaus","2011-12-21","260530591","00",NA,"378","12871","185","Fallzählweise45038",NA,2010
"St.-Antonius-Hospital","2011-06-29","260530604","00",NA,"442","18006","190","Quartalszählweise19339",NA,2010
"Eifelklinik St. Brigida GmbH & Co. KG","2011-07-11","260530626","00",NA,"75","4647","0","Fallzählweise6471",NA,2010
"Bethlehem Gesundheitszentrum Stolberg gGmbH","2011-05-25","260530637","00",NA,"329","13408","0","Fallzählweise33275",NA,2010
"Krankenhaus Düren gem. GmbH","2011-07-15","260530660","00",NA,"491","19348","1","Quartalszählweise51090",NA,2010
"St. Marien-Hospital gGmbH","2011-07-09","260530671","00",NA,"381","14777","223","Fallzählweise34158",NA,2010
"St. Augustinus Krankenhaus gGmbH","2011-07-14","260530682","00",NA,"287","9919","0","Fallzählweise22208",NA,2010
"LVR-Klinik Düren","2011-07-13","260530693","00",NA,"476","6234","403","Quartalszählweise9657",NA,2010
"St. Elisabeth Krankenhaus Jülich","2011-07-13","260530717","00",NA,"173","6265","0","Sonstige Zählweise15000",NA,2010
"St. Josef-Krankenhaus Linnich","2011-07-06","260530728","00",NA,"140","4211","5950","Sonstige Zählweise8084",NA,2010
"St. Hubertus-Stift GmbH","2011-07-12","260530739","00",NA,"70","3168","0","Fallzählweise4517",NA,2010
"Maria-Hilf-Krankenhaus","2011-12-28","260530740","00",NA,"225","9143","0","Fallzählweise13843",NA,2010
"Marienhospital Brühl","2011-07-15","260530751","00",NA,"210","8233","0","Fallzählweise12205",NA,2010
"St.-Katharinen-Hospital GmbH","2011-07-15","260530784","00",NA,"433","15386","0","Fallzählweise19305",NA,2010
"Sana-Krankenhaus Hürth GmbH","2011-07-05","260530795","00",NA,"135","5711","0","Fallzählweise9296",NA,2010
"Dreifaltigkeits-Krankenhaus Wesseling","2011-07-07","260530831","00",NA,"168","7241","0","Fallzählweise6012",NA,2010
"Marien-Hospital Euskirchen","2011-07-05","260530886","00",NA,"431","15106","44","Fallzählweise24282",NA,2010
"Kreiskrankenhaus Mechernich GmbH","2011-07-07","260530900","00",NA,"413","16636","122","Fallzählweise14942",NA,2010
"St. Antonius Krankenhaus Schleiden","2011-07-01","260530922","00",NA,"105","5092","0","Patientenzählweise7266",NA,2010
"Fachklinik für Psychiatrie und Psychotherapie der MARIENBORN gGmbH","2011-07-14","260530944","00",NA,"180","2682","191","Fallzählweise7991",NA,2010
"Hermann-Josef-Krankenhaus","2011-07-14","260530966","00",NA,"367","13764","104",NA,NA,2010
"Krankenhaus Maria Hilf","2011-07-07","260530977, 490532161","00",NA,"125","1551","299","Quartalszählweise9460",NA,2010
"St. Elisabeth Krankenhaus","2011-06-24","260530988","00",NA,"218","9438","0","Fallzählweise23999",NA,2010
"Städtisches Krankenhaus Heinsberg GmbH","2011-06-29","260530999","00",NA,"205","8663","0","Fallzählweise19538",NA,2010
"Sankt Antonius Klinik GmbH","2011-07-12","260531002","00",NA,"93","2158","0","Fallzählweise3286",NA,2010
"Katholische Kliniken Oberberg gGmbH","2011-07-15","260531035","00",NA,"315","8827","85","Fallzählweise22053",NA,2010
"Kreiskrankenhaus Gummersbach GmbH","2011-07-12","260531046","00",NA,"587","21119","0","Fallzählweise57488",NA,2010
"Zentrum für Seelische Gesundheit Marienheide -Klinik Marienheide-","2011-07-08","260531091","00",NA,"155","2917","0","Fallzählweise6673",NA,2010
"Joh. KH Radevormwald","2011-07-07","260531104","00",NA,"130","3891","0","Quartalszählweise5696",NA,2010
"Fachklinik Curt-von-Knobelsdorff-Haus","2011-07-12","260531115","00",NA,"14","265","0",NA,NA,2010
"Kreiskrankenhaus Waldbröl GmbH","2011-07-08","260531126","00",NA,"342","12181","0","Fallzählweise32820",NA,2010
"St.-Josef-Krankenhaus","2011-12-20","260531137","00",NA,"194","7274","0","Fallzählweise15060",NA,2010
"Marien-Krankenhaus","2011-12-28","260531148","00",NA,"310","11252","0","Quartalszählweise14446",NA,2010
"Vinzenz Pallotti Hospital GmbH","2011-07-14","260531159, 510536826, 500535415, 500536520","00",NA,"250","10667","0","Sonstige Zählweise26736",NA,2010
"Evangelisches Krankenhaus Bergisch Gladbach gGmbH","2011-07-15","260531160","01",NA,"370","13392","166","Fallzählweise30315",NA,2010
"Krankenhaus Wermelskirchen GmbH","2011-07-13","260531193","00",NA,"203","7858","32","Fallzählweise28503",NA,2010
"CURA Kath. Krankenhaus im Siebengebirge","2011-07-15","260531206","00",NA,"218","7401","100","Fallzählweise8787",NA,2010
"Rhein-Klinik","2011-07-06","260531228","00",NA,"94","613","90","Fallzählweise1250",NA,2010
"Krankenhaus Zur Heiligen Familie","2011-07-15","260531251","00",NA,"50","846","0",NA,NA,2010
"St. Franziskus Krankenhaus Eitorf gGmbH","2011-07-13","260531273","00",NA,"118","3904","0","Fallzählweise8892",NA,2010
"St. Josef-Hospital","2011-07-15","260531364","00",NA,"310","14444","0","Fallzählweise33806",NA,2010
"St. Johannes Krankenhaus","2011-07-15","260531375","00",NA,"188","9914","0","Fallzählweise16172",NA,2010
"Tagesklinik Alteburger Straße gGmbH","2011-04-11","260531569","00",NA,"96","626","379","Quartalszählweise2191",NA,2010
"Psychosomatische Klinik Bergisch Gladbach","2011-07-14","260531581","00",NA,"42","1147","0","Quartalszählweise1785",NA,2010
"Tagesklinik Pionierstraße","2011-06-22","260531592","00",NA,"0","0","114","Quartalszählweise863",NA,2010
"Medizinisches Zentrum StädteRegion Aachen","2011-12-22","260531661","00",NA,"685","24724","151","Quartalszählweise40064",NA,2010
"KLINIK Prof. Dardenne GmbH","2011-07-11","260531694","00",NA,"20","698","0","Fallzählweise6432",NA,2010
"Kliniken der Stadt Köln gGmbH - Krankenhaus Merheim","2011-12-09","260531730","00",NA,"752","27137","626","Fallzählweise12736",NA,2010
"Kliniken der Stadt Köln gGmbH; Kinderkrankenhaus","2011-12-09","260531741","00",NA,"292","11887","172","Fallzählweise9933",NA,2010
"Malteser Krankenhaus St. Hildegardis","2011-07-14","260531898","00",NA,"245","9384","130","Sonstige Zählweise9416",NA,2010
"HELIOS Klinikum Siegburg","2011-07-15","260531967, 260531989","00",NA,"361","15282","0","Fallzählweise22934",NA,2010
"HELIOS Klinikum Siegburg","2011-07-15","260531989","00",NA,"361","15282","0","Fallzählweise22934",NA,2010
"Asklepios Klinik Sankt Augustin","2011-12-14","260531990","00",NA,"225","8667","163","Fallzählweise39509",NA,2010
"St. Antonius-Krankenhaus Bottrop-Kirchhellen","2011-12-29","260550028","00",NA,"126","1533","193","Fallzählweise185",NA,2010
"St. Josef-Hospital","2011-12-29","260550073","00",NA,"322","9000","220","Fallzählweise5134",NA,2010
"Elisabeth- Krankenhaus GmbH","2011-06-21","260550084","00",NA,"223","3691","176","Fallzählweise1488",NA,2010
"Marienhospital Gelsenkirchen GmbH","2011-07-14","260550095","00",NA,"579","24951","0","Fallzählweise47754",NA,2010
"Sankt Marien-Hospital Buer GmbH","2011-07-14","260550108","00",NA,"234","9276","0","Patientenzählweise11848",NA,2010
"Evangelische Kliniken Gelsenkirchen","2011-07-12","260550119","00",NA,"429","15908","176","Fallzählweise30028",NA,2010
"Universitätsklinikum Münster","2011-07-15","260550131","00",NA,"1287","47323","6656","Quartalszählweise240060",NA,2010
"Clemenshospital GmbH","2011-07-15","260550142","00",NA,"405","16057","0","Patientenzählweise20479",NA,2010
"Herz-Jesu-Krankenhaus Hiltrup GmbH","2011-07-15","260550153","00",NA,"369","16555","40","Fallzählweise28500",NA,2010
"St. Franziskus-Hospital Münster","2011-07-13","260550164, 260551416","00",NA,"562","28204","100","Quartalszählweise39746",NA,2010
"Raphaelsklinik Münster GmbH","2011-12-19","260550175","00",NA,"306","10161","0","Quartalszählweise14015",NA,2010
"Evangelisches Krankenhaus Johannisstift Münster gGmbH","2011-07-12","260550186","00",NA,"181","5387","276","Fallzählweise8767",NA,2010
"LWL-Klinik Münster","2011-07-15","260550211","00",NA,"376","5189","512","Fallzählweise13761",NA,2010
"Fachklinik Hornheide","2011-07-13","260550222","00",NA,"158","5004","0","Fallzählweise41581",NA,2010
"Alexianer Münster GmbH","2011-06-14","260550233, 260550233","00",NA,"110","992","145","Quartalszählweise1420",NA,2010
"St. Marien-Krankenhaus Ahaus-Vreden GmbH","2011-07-14","260550244","99",NA,"400","15372","0","Fallzählweise52405",NA,2010
"St. Agnes-Hospital Bocholt","2011-07-11","260550266","00",NA,"470","18691","0","Fallzählweise50430",NA,2010
"St. Marien-Hospital Borken","2011-07-07","260550277","00",NA,"337","11475","220","Fallzählweise8834",NA,2010
"St. Antonius-Hospital Gronau GmbH","2011-12-20","260550313","00",NA,"240","10263","0","Fallzählweise27335",NA,2010
"Evangelisches Lukas-Krankenhaus Gronau gGmbH","2011-07-12","260550324","00",NA,"110","2085","305","Patientenzählweise2745",NA,2010
"Augustahospital Anholt","2011-12-20","260550346","00",NA,"94","1667","0",NA,NA,2010
"St.-Vinzenz-Hospital Rhede","2011-07-08","260550379","00",NA,"95","1511","360","Fallzählweise1268",NA,2010
"Krankenhaus und MVZ Maria-Hilf Stadtlohn GmbH","2011-07-14","260550391","00",NA,"140","5881","0","Fallzählweise1641",NA,2010
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2011-12-22","260550460","99",NA,"620","24795","42","Fallzählweise44628",NA,2010
"Klinik am Schlossgarten Dülmen","2011-12-22","260550482","00",NA,"120","1466","294","Quartalszählweise1400",NA,2010
"St. Marien-Hospital Lüdinghausen GmbH","2011-07-05","260550507","00",NA,"158","5276","48","Fallzählweise8877",NA,2010
"St. Rochus-Hospital","2011-07-14","260550563","00",NA,"204","8450","0","Fallzählweise10643",NA,2010
"Ev. Krankenhaus Castrop-Rauxel","2011-07-05","260550574","00",NA,"376","11624","295","Fallzählweise17802",NA,2010
"Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke","2011-07-08","260550585","00",NA,"251","8062","70","Fallzählweise51450",NA,2010
"St. Vincenz-Krankenhaus","2011-12-20","260550596","00",NA,"351","14548","0","Fallzählweise17280",NA,2010
"St. Barbara-Hospital Gladbeck","2011-12-30","260550621","00",NA,"343","12994","0","Fallzählweise9842",NA,2010
"St. Sixtus-Hospital Haltern","2011-12-15","260550632","00",NA,"220","7016","0","Fallzählweise8757",NA,2010
"St. Elisabeth-Hospital Herten","2011-12-19","260550643","00",NA,"354","12446","0","Fallzählweise28192",NA,2010
"Gertrudis-Hospital Westerholt","2011-12-15","260550654","00",NA,"170","4906","181","Fallzählweise9346",NA,2010
"Marien-Hospital Marl","2011-12-29","260550676","00",NA,"293","10496","274","Patientenzählweise12519",NA,2010
"LWL Klinik Marl-Sinsen","2011-07-15","260550687","00",NA,"177","1184","318","Quartalszählweise2421",NA,2010
"Prosper-Hospital","2011-12-09","260550701","00",NA,"530","22191","218","Fallzählweise31192",NA,2010
"Elisabeth Krankenhaus GmbH","2011-07-13","260550712","00",NA,"288","10149","0","Fallzählweise31676",NA,2010
"St.-Laurentius-Stift","2011-12-20","260550723","00",NA,"151","2213","547","Fallzählweise2767",NA,2010
"Marienhospital  Emsdetten GmbH","2011-07-08","260550745","00",NA,"201","6592","0","Fallzählweise7838",NA,2010
"Maria-Josef-Hospital Greven GmbH","2011-07-08","260550756","00",NA,"201","7775","0","Fallzählweise10345",NA,2010
"Krankenhaus St. Antonius GmbH Hörstel - Klinik für Suchtmedizin und Psychotherapie","2011-06-21","260550789","00",NA,"50","554","0",NA,NA,2010
"LWL-Klinik Lengerich","2011-07-15","260550858","00",NA,"386","6213","271","Quartalszählweise13410",NA,2010
"Pius-Hospital Ochtrup","2011-12-28","260550881","00",NA,"60","1743","0","Fallzählweise1127",NA,2010
"Gesundheitszentrum Rheine","2011-12-28","260550905","00",NA,"594","23467","423","Quartalszählweise48672",NA,2010
"Marienhospital Steinfurt","2011-07-08","260550938","00",NA,"317","8444","102","Fallzählweise25574",NA,2010
"St. Franziskus-Hospital Ahlen","2011-07-14","260550961","00",NA,"307","11551","0","Fallzählweise25432",NA,2010
"St. Elisabeth-Hospital Beckum GmbH","2011-07-04","260550983","00",NA,"228","7662","0","Quartalszählweise7946",NA,2010
"Marienhospital Oelde","2011-07-15","260551052","00",NA,"185","7815","0","Fallzählweise14686",NA,2010
"St. Josef-Stift Sendenhorst","2011-07-15","260551074","00",NA,"336","9308","0","Fallzählweise17125",NA,2010
"St. Rochus-Hospital Telgte GmbH","2011-07-15","260551096","00",NA,"273","3443","448","Fallzählweise2712",NA,2010
"Josephs-Hospital Warendorf","2011-07-15","260551132","00",NA,"271","11632","0","Fallzählweise15876",NA,2010
"Knappschaftskrankenhaus Bottrop","2011-07-12","260551143","00",NA,"358","13031","333","Fallzählweise72293",NA,2010
"Bergmannsheil- und Kinderklinik Buer GmbH","2011-07-14","260551154","00",NA,"360","16647","109","Fallzählweise56676",NA,2010
"Klinikum Vest GmbH ","2011-12-22","260551165, 260550665","99",NA,"805","27574","0","Fallzählweise132304",NA,2010
"LWL-Klinik Herten","2011-07-06","260551198","00",NA,"238","2458","487","Fallzählweise7834",NA,2010
"Klinikum Ibbenbüren GmbH","2011-12-28","260551381","00",NA,"460","16433","124","Quartalszählweise18997",NA,2010
"HELIOS Klinik Lengerich","2011-07-13","260551449","00",NA,"122","5750","0","Fallzählweise10500",NA,2010
"Marienhospital Bottrop gGmbH","2011-07-15","260551757","99",NA,"358","15510","0","Fallzählweise41024",NA,2010
"St. Elisabeth-Krankenhaus Dorsten","2011-12-14","260551779","00",NA,"323","12714","0","Fallzählweise19787",NA,2010
"Klinikum Bielefeld","2011-07-14","260570022","99",NA,"1130","46438","61","Fallzählweise83991",NA,2010
"Ev. Krankenhaus Bielefeld gGmbH","2011-12-19","260570044, 260570044, 260570044, 260570044, 260570044","00",NA,"1473","49363","3874","Fallzählweise69217",NA,2010
"Klinik Dr. Hartog","2011-07-11","260570088","00",NA,"14","897","0","Fallzählweise97",NA,2010
"Fachkrankenhaus Bethel","2011-07-15","260570102","00",NA,"454","454","0",NA,NA,2010
"Klinikum Gütersloh","2011-07-14","260570113","00",NA,"468","17750","0","Fallzählweise16407",NA,2010
"Sankt Elisabeth Hospital GmbH","2011-07-12","260570124","00",NA,"424","16086","118","Fallzählweise23483",NA,2010
"LWL-Klinik Gütersloh","2011-07-12","260570146","00",NA,"402","5423","890","Quartalszählweise13356",NA,2010
"Sankt Vinzenz Hospital gem. GmbH","2011-07-15","260570204","00",NA,"198","5872","0","Fallzählweise18682",NA,2010
"Lukas-Krankenhaus Bünde","2011-12-28","260570282","00",NA,"345","12574","0","Patientenzählweise19980",NA,2010
"Ev. Krankenhaus Enger gGmbH","2011-12-29","260570293","00",NA,"63","1002","0",NA,NA,2010
"Klinikum Herford","2011-12-21","260570306","00",NA,"718","27950","363","Sonstige Zählweise62865",NA,2010
"Mathilden-Hospital gem. GmbH","2011-07-15","260570317","00",NA,"211","8514","0","Patientenzählweise12101",NA,2010
"St. Josef Hospital","2011-07-14","260570328","00",NA,"269","5034","329","Fallzählweise8518",NA,2010
"St. Vincenz Hospital","2011-07-13","260570340","00",NA,"126","4176","0","Fallzählweise7002",NA,2010
"St. Ansgar Krankenhaus","2011-07-14","260570351","00",NA,"375","15534","142","Fallzählweise20812",NA,2010
"St. Rochus Krankenhaus Steinheim","2011-07-13","260570373","00",NA,"105","3192","0","Fallzählweise9270",NA,2010
"St. Petri-Hospital Warburg GmbH","2011-12-30","260570384","00",NA,"153","6246","0","Fallzählweise5123",NA,2010
"MEDIAN Klinik Flachsheide","2011-07-13","260570431","00",NA,"30","15","0",NA,NA,2010
"Lippische Nervenklinik Dr. Spernau GmbH und Co. KG","2011-07-07","260570453","00",NA,"116","1388","130","Quartalszählweise2650",NA,2010
"Klinikum Lippe GmbH","2011-12-16","260570486","01",NA,"1402","43951","435","Fallzählweise102311",NA,2010
"Klinikum Lippe GmbH","2011-12-16","260570486","02",NA,"1402","43951","435","Fallzählweise102311",NA,2010
"Krankenhaus Bad Oeynhausen","2011-07-14","260570545","00",NA,"330","11503","0","Fallzählweise6588",NA,2010
"Auguste-Viktoria-Klinik Bad Oeynhausen","2011-07-14","260570556","00",NA,"136","3024","0","Fallzählweise2010",NA,2010
"Herz- und Diabeteszentrum Nordrhein-Westfalen","2011-07-13","260570603","00",NA,"500","14001","0","Fallzählweise22594",NA,2010
"Rheuma-Klinik Dr. Lauven","2011-07-13","260570636","00",NA,"30","702","0",NA,NA,2010
"Krankenhaus Lübbecke","2011-12-14","260570681","00",NA,"459","15042","0","Quartalszählweise10576",NA,2010
"Johannes Wesling Klinikum Minden","2011-07-15","260570692","00",NA,"864","38420","130","Fallzählweise19480",NA,2010
"Chirurgische Innenstadtklinik Minden GmbH & CO. KG","2010-11-11","260570705","00",NA,"30","1505","0","Quartalszählweise11156",NA,2010
"Krankenhaus Rahden","2011-07-14","260570738","00",NA,"123","3586","0","Fallzählweise2093",NA,2010
"Karl-Hansen-Klinik GmbH","2011-07-15","260570794","00",NA,"208","7979","0","Quartalszählweise8454",NA,2010
"St. Vincenz-Krankenhaus","2011-07-14","260570874","00",NA,"563","28681","2838","Fallzählweise30403",NA,2010
"Brüderkrankenhaus St. Josef Paderborn","2011-07-06","260570885","00",NA,"382","16488","461","Fallzählweise44158",NA,2010
"St. Johannisstift Evangelisches Krankenhaus Paderborn GmbH","2011-12-19","260570896","00",NA,"213","7877","0","Fallzählweise11119",NA,2010
"LWL-Klinik Paderborn","2011-06-27","260570909","00",NA,"240","2829","261","Quartalszählweise2300",NA,2010
"St.-Josefs-Krankenhaus","2011-07-14","260570910","00",NA,"222","9492","0","Fallzählweise15508",NA,2010
"Gollwitzer-Meier-Klinik","2011-07-12","260571114","00",NA,"30","47","0",NA,NA,2010
"Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG","2011-07-15","260571272","00",NA,"95","4157","0","Fallzählweise8630",NA,2010
"Krankenhaus Mara gGmbH","2011-12-19","260571294","00",NA,"177","3907","0","Fallzählweise4588",NA,2010
"Franziskus Hospital gem. GmbH","2011-07-15","260571421","00",NA,"378","13859","0","Fallzählweise24665",NA,2010
"gpz GmbH Gemeindepsychiatrisches Zentrum GmbH","2011-04-12","260571454","00",NA,"109","1097","369","Fallzählweise3493",NA,2010
"LWL-Universitätsklinikum Bochum der Ruhr-Universität Bochum","2011-07-06","260590015","00",NA,"209","1978","363","Fallzählweise8979",NA,2010
"Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil GmbH","2011-07-14","260590037","00",NA,"622","19033","0","Quartalszählweise59919",NA,2010
"HELIOS St. Josefs-Hospital Bochum-Linden","2011-07-12","260590059","00",NA,"181","5820","0",NA,NA,2010
"St. Josef- und St. Elisabeth-Hospital gGmbH, Universitätsklinikum der Ruhr-Universität Bochum","2011-07-15","260590071","00",NA,"1029","36367","0","Fallzählweise151589",NA,2010
"Marien-Hospital Wattenscheid gGmbH","2011-07-15","260590093","00",NA,"50","1280","0","Fallzählweise375",NA,2010
"Augusta-Kranken-Anstalt gGmbH Bochum","2011-07-14","260590106","00",NA,"562","17637","198","Fallzählweise22482",NA,2010
"Martin-Luther-Krankenhaus gGmbH","2011-07-14","260590128","00",NA,"295","7246","180","Patientenzählweise13286",NA,2010
"Klinikum Dortmund gGmbH","2011-12-08","260590139","00",NA,"1559","53583","114","Fallzählweise156920",NA,2010
"St.-Josefs-Hospital (Einrichtung der Kath. St. Lukas Gesellschaft)","2011-07-15","260590208","00",NA,"293","11459","0","Fallzählweise15255",NA,2010
"Kath. Krankenhaus Dortmund-West","2011-07-14","260590219","00",NA,"263","8509","0","Fallzählweise13509",NA,2010
"Krankenhaus Bethanien Dortmund","2011-05-20","260590231","01",NA,"145","4867","0","Fallzählweise5141",NA,2010
"Ev. Krankenhaus Lütgendortmund","2011-06-01","260590242","01",NA,"296","6383","242","Fallzählweise12868",NA,2010
"Hüttenhospital","2011-07-14","260590253","00",NA,"144","3394","353","Fallzählweise95",NA,2010
"LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention","2011-07-04","260590275","00",NA,"492","6521","815",NA,NA,2010
"AKH - Allgemeines Krankenhaus Hagen gem. GmbH","2011-07-15","260590322","00",NA,"566","20793","0","Fallzählweise38986",NA,2010
"Ev. Krankenhaus Elsey Hohenlimburg gGmbH","2011-07-14","260590344","00",NA,"138","4604","0","Quartalszählweise6222",NA,2010
"St. Josef-Krankenhaus Hamm-Bockum-Hövel","2011-07-15","260590366","00",NA,"207","5317","0","Fallzählweise6194",NA,2010
"St. Marien-Hospital Hamm gGmbH","2011-07-08","260590388","00",NA,"584","18415","351","Quartalszählweise28873",NA,2010
"Evangelisches Krankenhaus Hamm","2011-12-09","260590402","00",NA,"464","19958","0","Fallzählweise47970",NA,2010
"LWL-Universitätsklinik Hamm","2011-06-16","260590435","00",NA,"158","959","232","Quartalszählweise4391",NA,2010
"Klinik für Manuelle Therapie","2011-07-15","260590446","00",NA,"138","2628","0","Fallzählweise2223",NA,2010
"Stiftung Katholisches Krankenhaus Marienhospital Herne, Klinikum der Ruhr-Universität Bochum","2011-07-15","260590457","00",NA,"575","19131","337","Fallzählweise34567",NA,2010
"St. Anna Hospital","2011-07-14","260590468","00",NA,"350","26928","0","Fallzählweise29184",NA,2010
"St. Marien-Hospital Eickel","2011-07-14","260590479","00",NA,"150","2128","420","Quartalszählweise4170",NA,2010
"EvK Herne","2011-07-06","260590505","00",NA,"451","17024","0","Fallzählweise26014",NA,2010
"Rheumazentrum Ruhrgebiet","2011-07-13","260590516","00",NA,"130","3473","0","Fallzählweise4724",NA,2010
"Kath. Krankenhaus St. Elisabeth Blankenstein gGmbH","2011-07-13","260590550","00",NA,"174","5259","0","Fallzählweise5452",NA,2010
"Evangelisches Krankenhaus Hattingen gGmbH","2011-07-14","260590561","00",NA,"264","9418","0","Fallzählweise12511",NA,2010
"Gemeinschaftskrankenhaus Herdecke gemeinnützige GmbH","2011-08-10","260590572","00",NA,"471","12804","234","Quartalszählweise43498",NA,2010
"HELIOS Klinik Schwelm","2011-07-13","260590583","00",NA,"401","13976","223","Fallzählweise22278",NA,2010
"Marienhospital Schwelm","2011-07-14","260590594","00",NA,"95","2926","0","Fallzählweise3494",NA,2010
"Orthopädische Klinik Volmarstein","2011-07-14","260590629","00",NA,"135","3668","0","Fallzählweise12740",NA,2010
"Marien-Hospital Witten","2011-07-15","260590641","00",NA,"362","17652","0","Fallzählweise35000",NA,2010
"Ev. Krankenhaus Witten gGmbH","2011-07-12","260590652","00",NA,"302","8441","278","Quartalszählweise8672",NA,2010
"Städt. Krankenhaus Marienhospital Arnsberg gem. GmbH","2011-07-12","260590663","00",NA,"207","6270","0","Fallzählweise12488",NA,2010
"St. Johannes Hospital","2011-07-11","260590674","00",NA,"244","6339","417","Fallzählweise1848",NA,2010
"Karolinen-Hospital Hüsten","2011-07-02","260590685","00",NA,"277","12140","0","Fallzählweise14826",NA,2010
"260590696","2011-12-08","260590696","01",NA,"194","8712","0","Fallzählweise8767",NA,2010
"St.-Marien-Hospital Marsberg","2011-07-14","260590709","00",NA,"131","4148","0","Fallzählweise6643",NA,2010
"LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie - Psychotherapie - Psychosomatik)","2011-07-07","260590710","00",NA,"113","713","166","Patientenzählweise7110",NA,2010
"LWL-Klinik Marsberg","2011-07-08","260590721","00",NA,"145","1980","253","Patientenzählweise11918",NA,2010
"St. Walburga - Krankenhaus Meschede GmbH","2011-12-15","260590743","00",NA,"247","9320","3543","Fallzählweise14068",NA,2010
"Elisabeth-Klinik gGmbH","2011-12-19","260590765","01",NA,"190","5611","0","Fallzählweise13786",NA,2010
"St. Georg Krankenhaus","2011-07-14","260590787","00",NA,"92","2744","0",NA,NA,2010
"Fachkrankenhaus Kloster Grafschaft GmbH","2011-12-07","260590798","00",NA,"150","6103","0",NA,NA,2010
"Sauerlandklinik Hachen","2011-07-14","260590823","00",NA,"125","2278","1","Fallzählweise205",NA,2010
"Klinik Dr. Evers GmbH & Co. KG","2011-07-15","260590834","00",NA,"54","556","0",NA,NA,2010
