"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Bettenzahl","Vollstationaere_Fallzahl","Teilstationaere_Fallzahl","Ambulante_Fallzahl","StaeB_Fallzahl","year"
"Krankenhaus Zur Heiligen Familie","2015-11-04","260531251","00",NA,"50","748","0","19",NA,2014
"St. Franziskus Krankenhaus Eitorf","2015-11-13","260531273","00",NA,"118","4095","0","8643",NA,2014
"St. Josef-Hospital","2015-11-12","260531364","00",NA,"310","15460","0","48074",NA,2014
"St. Johannes Krankenhaus","2015-11-11","260531375","00",NA,"188","11287","0","12693",NA,2014
"Tagesklinik Alteburger Straße gGmbH","2015-11-06","260531569","00",NA,"96","553","340","2560",NA,2014
"Psychosomatische Klinik Bergisch Gladbach","2015-11-09","260531581","00",NA,"42","1056","0","5363",NA,2014
"Tagesklinik Pionierstraße","2015-10-12","260531592","00",NA,"0","0","131","1607",NA,2014
"Medizinisches Zentrum StädteRegion Aachen GmbH","2015-11-09","260531661","01",NA,"474","13632","61","30871",NA,2014
"Medizinisches Zentrum StädteRegion Aachen GmbH","2015-11-09","260531661","01",NA,"211","10390","0","23481",NA,2014
"Medizinisches Zentrum StädteRegion Aachen GmbH","2015-11-09","260531661","99",NA,"685","24022","61","54352",NA,2014
"Augenklinik Dardenne SE","2015-11-13","260531694","00",NA,"20","700","0","4905",NA,2014
"Kliniken der Stadt Köln gGmbH - Krankenhaus Merheim","2015-11-03","260531730","00",NA,"752","28617","182","85981",NA,2014
"Kliniken der Stadt Köln gGmbH; Kinderkrankenhaus Amsterdamerstraße","2015-11-03","260531741","00",NA,"292","12559","171","44346",NA,2014
"Malteser Krankenhaus St. Hildegardis","2015-11-09","260531898","00",NA,"250","10843","111","0",NA,2014
"HELIOS Klinikum Siegburg","2015-10-30","260531967","00",NA,"361","16004","0","23684",NA,2014
"Asklepios Klinik Sankt Augustin","2015-11-04","260531990","00",NA,"225","10377","170","46862",NA,2014
"St. Elisabeth-Krankenhaus Jülich","2015-11-11","260532811","00",NA,"156","6282","0","0",NA,2014
"Dreifaltigkeits-Krankenhaus Köln-Braunsfeld GmbH","2015-11-10","260532888","00",NA,"113","3693","0","237",NA,2014
"HELIOS Klinik Wipperfürth","2015-10-30","260532935","00",NA,"194","7384","0","10650",NA,2014
"Elisabeth-Krankenhaus GmbH","2015-11-13","260550084","00",NA,"223","3737","225","2919",NA,2014
"Marienhospital Gelsenkirchen","2015-11-13","260550095","00",NA,"579","26509","0","52949",NA,2014
"Sankt Marien-Hospital Buer","2015-11-12","260550108","00",NA,"234","11478","0","12813",NA,2014
"Evangelische Kliniken Gelsenkirchen","2015-11-06","260550119","00",NA,"433","17775","154","50882",NA,2014
"Universitätsklinikum Münster","2015-12-14","260550131","00",NA,"1457","70432","7697","499689",NA,2014
"Clemenshospital GmbH","2015-11-13","260550142","00",NA,"405","17555","0","26969",NA,2014
"Herz-Jesu-Krankenhaus Hiltrup GmbH","2015-11-06","260550153","00",NA,"355","18501","50","0",NA,2014
"Raphaelsklinik Münster","2015-11-10","260550175","00",NA,"306","12138","0","17693",NA,2014
"Evangelisches Krankenhaus Johannisstift Münster gGmbH","2015-11-10","260550186","00",NA,"181","4415","230","8761",NA,2014
"LWL-Klinik Münster","2015-11-13","260550211","00",NA,"376","5598","642","0",NA,2014
"Fachklinik Hornheide","2015-09-28","260550222","00",NA,"158","5662","0","43480",NA,2014
"Alexianer-Krankenhaus Münster","2015-11-09","260550233","00",NA,"110","1078","153","6201",NA,2014
"St. Marien-Krankenhaus  Ahaus-Vreden GmbH","2015-11-09","260550244","99",NA,"290","12215","0","38920",NA,2014
"St. Marien-Krankenhaus Vreden (Unternehmen der St. Marien-Krankenhaus Ahaus-Vreden GmbH im Klinikverbund Westmünsterland gGmbH)","2015-11-09","260550244","99",NA,"110","2875","0","4473",NA,2014
"St. Marien-Krankenhaus Ahaus-Vreden GmbH","2015-11-09","260550244","99",NA,"400","15090","0","43393",NA,2014
"St. Agnes-Hospital Bocholt-Rhede GmbH","2015-11-09","260550266","99",NA,"470","21579","0","43772",NA,2014
"St. Agnes-Hospital Bocholt-Rhede GmbH","2015-11-09","260550266","99",NA,"95","1422","373","10097",NA,2014
"St. Agnes-Hospital Bocholt-Rhede GmbH","2015-11-09","260550266","99",NA,"565","23001","373","53869",NA,2014
"St. Marien-Hospital Borken","2015-11-09","260550277","00",NA,"337","12924","249","26642",NA,2014
"St. Antonius-Hospital Gronau GmbH","2015-11-06","260550313","00",NA,"240","13917","0","26424",NA,2014
"Evangelisches Lukas-Krankenhaus Gronau gGmbH","2015-10-22","260550324","00",NA,"110","2159","305","2192",NA,2014
"Augustahospital Anholt Zweigniederlassung der Misericorida GmbH Krankenhausträgergesellschaft","2015-11-09","260550346","00",NA,"94","1779","0","0",NA,2014
"Krankenhaus und MVZ Maria-Hilf Stadtlohn GmbH","2015-11-04","260550391","00",NA,"140","6819","0","6828",NA,2014
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2015-11-13","260550460","99",NA,"325","18157","0","0",NA,2014
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2015-11-13","260550460","99",NA,"194","7727","0","0",NA,2014
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2015-11-13","260550460","99",NA,"101","2392","233","0",NA,2014
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2015-11-12","260550460","99",NA,"620","28276","233","0",NA,2014
"Klinik am Schlossgarten","2015-11-13","260550482","99",NA,"110","1679","410","0",NA,2014
"Klinik am Schlossgarten","2015-11-13","260550482","99",NA,"28","74","0","0",NA,2014
"Klinik am Schlossgarten","2015-11-13","260550482","99",NA,"138","1753","410","0",NA,2014
"St. Marien-Hospital Lüdinghausen GmbH","2015-11-10","260550507","00",NA,"133","6530","0","11046",NA,2014
"Ev. Krankenhaus Castrop-Rauxel","2015-11-02","260550574","00",NA,"370","13826","311","19057",NA,2014
"Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke","2015-11-09","260550585","00",NA,"251","9432","77","55570",NA,2014
"St. Vincenz-Krankenhaus","2015-11-09","260550596","00",NA,"351","16182","0","17863",NA,2014
"Katholische Kliniken Emscher-Lippe","2015-11-13","260550621","99",NA,"140","1691","229","539",NA,2014
"Katholische Kliniken Emscher-Lippe","2015-11-12","260550621","99",NA,"343","13948","0","23111",NA,2014
"Katholische Kliniken Emscher-Lippe","2015-11-12","260550621","99",NA,"282","9489","264","14511",NA,2014
"Katholische Kliniken Emscher-Lippe","2015-11-13","260550621","99",NA,"765","25128","493","38161",NA,2014
"St. Elisabeth-Hospital Herten gGmbH","2015-11-09","260550643","00",NA,"324","12516","0","0",NA,2014
"LWL-Klinik Marl-Sinsen","2015-11-13","260550687","00",NA,"177","1512","405","3421",NA,2014
"260550701","2015-11-09","260550701","00",NA,"530","19593","501","35870",NA,2014
"Elisabeth Krankenhaus Recklinghausen","2015-11-13","260550712","00",NA,"288","11089","0","32660",NA,2014
"St.-Laurentius-Stift","2015-11-09","260550723","00",NA,"151","2353","557","3092",NA,2014
"Maria-Josef-Hospital Greven GmbH","2015-11-06","260550756","00",NA,"201","7147","0","10119",NA,2014
"St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie","2011-06-21","260550789","00",NA,"50","519","0","0",NA,2014
"LWL-Klinik Lengerich","2015-11-09","260550858","99",NA,"348","5345","395","0",NA,2014
"LWL-Klinik Lengerich","2015-11-09","260550858","99",NA,"60","1180","0","0",NA,2014
"LWL-Klinik Lengerich","2015-11-09","260550858","99",NA,"408","6525","395","0",NA,2014
"Pius-Hospital Ochtrup","2015-11-09","260550881","00",NA,"60","1761","0","128",NA,2014
"Gesundheitszentrum Rheine - Mathias-Spital Rheine","2015-11-12","260550905","99",NA,"456","23053","62","62826",NA,2014
"Gesundheitszentrum Rheine / Jakobi Krankenhaus","2015-11-12","260550905","99",NA,"138","2715","465","294",NA,2014
"Gesundheitszentrum Rheine","2015-11-12","260550905","99",NA,"594","25768","527","63120",NA,2014
"Marienhospital Steinfurt","2015-11-09","260550938","99",NA,"247","8281","0","16206",NA,2014
"Marienhospital Steinfurt","2015-11-06","260550938","99",NA,"54","419","86","0",NA,2014
"Marienhospital Steinfurt","2015-11-09","260550938","99",NA,"301","8700","86","16206",NA,2014
"St. Franziskus-Hospital Ahlen","2015-11-09","260550961","00",NA,"307","13578","0","27573",NA,2014
"St. Elisabeth-Hospital Beckum GmbH","2015-11-13","260550983","00",NA,"228","8264","0","10861",NA,2014
"Marienhospital Oelde","2015-11-11","260551052","00",NA,"185","8149","0","14613",NA,2014
"St. Josef-Stift Sendenhorst","2015-11-13","260551074","00",NA,"326","9889","0","22626",NA,2014
"St. Rochus-Hospital Telgte","2015-11-10","260551096","00",NA,"273","3781","555","2803",NA,2014
"Josephs-Hospital Warendorf","2015-11-11","260551132","00",NA,"261","11147","0","16967",NA,2014
"Knappschaftskrankenhaus Bottrop GmbH","2015-10-23","260551143","00",NA,"358","13048","294","75849",NA,2014
"Bergmannsheil und Kinderklinik Buer GmbH","2015-11-13","260551154","00",NA,"336","18164","125","76000",NA,2014
"Klinikum Vest GmbH","2015-12-15","260551165","99",NA,"422","17307","0","49034",NA,2014
"Klinikum Vest GmbH","2015-12-15","260551165","99",NA,"343","10503","0","26909",NA,2014
"Klinikum Vest GmbH","2015-11-12","260551165","99",NA,"765","27810","0","75943",NA,2014
"LWL-Klinik Herten","2015-11-06","260551198","00",NA,"253","3098","660","14469",NA,2014
"Klinikum Ibbenbüren gGmbH","2015-11-13","260551381","99",NA,"295","11334","0","22242",NA,2014
"Klinikum Ibbenbüren gGmbH","2015-11-13","260551381","99",NA,"165","6767","144","4761",NA,2014
"Klinikum Ibbenbüren gGmbH","2015-11-13","260551381","99",NA,"460","18101","144","27003",NA,2014
"St. Franziskus-Hospital GmbH Münster","2015-11-12","260551416","00",NA,"562","30170","132","0",NA,2014
"HELIOS Klinik Lengerich","2015-10-30","260551449","00",NA,"118","7626","0","8896",NA,2014
"Marienhospital Bottrop gGmbH","2015-10-15","260551757","00",NA,"358","15499","0","42500",NA,2014
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2015-11-27","260551837","99",NA,"311","12223","0","20692",NA,2014
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2015-11-30","260551837","99",NA,"220","8295","0","10471",NA,2014
"KKRN Katholisches Krankenhaus Ruhrgebiet Nord GmbH/Marien-Hospital Marl","2015-11-27","260551837","99",NA,"293","12338","239","14670",NA,2014
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2015-11-27","260551837","99",NA,"180","4871","159","5081",NA,2014
"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH","2015-11-30","260551837","99",NA,"1004","37727","398","50914",NA,2014
"Klinikum Bielefeld gem. GmbH","2015-11-05","260570022","99",NA,"661","31692","59","0",NA,2014
"Klinikum Bielefeld gem. GmbH","2015-11-09","260570022","99",NA,"309","12463","0","0",NA,2014
"Klinikum Bielefeld gem. GmbH","2015-11-05","260570022","99",NA,"170","7258","0","0",NA,2014
"Klinikum Bielefeld gem. GmbH","2015-11-09","260570022","99",NA,"1140","51413","59","0",NA,2014
"Ev. Krankenhaus Bielefeld gGmbH","2015-11-17","260570044","99",NA,"802","31473","3697","63393",NA,2014
"Evangelisches Krankenhaus Bielefeld gGmbH","2015-11-20","260570044","99",NA,"520","18400","400","23089",NA,2014
"Ev. Krankenhaus Bielefeld gGmbH","2015-11-20","260570044","99",NA,"1322","49873","4097","86482",NA,2014
"Klinik Dr. Hartog","2015-11-12","260570088","00",NA,"13","1099","0","267",NA,2014
"Fachkrankenhaus Bethel","2015-11-09","260570102","00",NA,"454","583","258","0",NA,2014
"Klinikum Gütersloh","2015-11-12","260570113","00",NA,"474","19717","0","26474",NA,2014
"Sankt Elisabeth Hospital GmbH","2015-11-12","260570124","99",NA,"364","16492","143","27874",NA,2014
"Sankt Elisabeth Hospital GmbH; Sankt Lucia Hospital","2015-11-12","260570124","99",NA,"60","1625","0","101",NA,2014
"Sankt Elisabeth Hospital GmbH","2015-11-12","260570124","99",NA,"424","18117","143","27975",NA,2014
"LWL-Klinikum Gütersloh","2015-11-09","260570146","00",NA,"429","5790","1043","16364",NA,2014
"Lukas-Krankenhaus Bünde","2015-11-10","260570282","00",NA,"312","15578","2","28090",NA,2014
"Ev. Krankenhaus Enger gGmbH","2015-11-04","260570293","00",NA,"63","1049","0","0",NA,2014
"Klinikum Herford","2015-12-15","260570306","00",NA,"730","30554","382","67936",NA,2014
"Klinikum Weser-Egge gGmbH","2015-11-09","260570351","99",NA,"396","17340","258","28632",NA,2014
"Klinikum Wesser-Egge gGmbH","2015-11-09","260570351","99",NA,"263","6816","313","18884",NA,2014
"Klinikum Weser-Egge gGmbH","2015-11-09","260570351","99",NA,"100","2340","90","129",NA,2014
"Klinikum Weser-Egge gGmbH","2015-11-09","260570351","99",NA,"100","2809","0","5814",NA,2014
"Klinikum Weser-Egge","2015-11-09","260570351","99",NA,"859","29305","661","53459",NA,2014
"[NEU] HELIOS Klinikum Warburg GmbH","2015-10-30","260570384","00",NA,"153","7076","0","18730",NA,2014
"LNK Dr. Spernau GmbH und Co. KG","2015-11-11","260570453","00",NA,"116","1478","181","0",NA,2014
"Klinikum Lippe GmbH","2015-11-12","260570486","01",NA,"769","31491","85","82340",NA,2014
"Klinikum Lippe GmbH","2015-11-12","260570486","02",NA,"529","14148","0","68548",NA,2014
"Klinikum Lippe GmbH","2015-11-12","260570486","03",NA,"107","1133","734","0",NA,2014
"Klinikum Lippe GmbH","2015-11-12","260570486","99",NA,"1405","46772","819","150888",NA,2014
"Mkk Krankenhaus Bad Oeynhausen","2015-11-10","260570545","00",NA,"330","11818","0","13898",NA,2014
"MKK Auguste-Viktoria-Klinik","2015-11-12","260570556","00",NA,"136","3190","0","3054",NA,2014
"Herz- und Diabeteszentrum NRW","2015-11-11","260570603","99",NA,"470","13957","0","0",NA,2014
"Herz- und Diabeteszentrum NRW","2015-11-11","260570603","99",NA,"30","849","0","0",NA,2014
"Herz- und Diabeteszentrum NRW","2015-11-11","260570603","99",NA,"500","14806","0","0",NA,2014
"Rheuma-Klinik Dr. Lauven","2015-11-13","260570636","00",NA,"30","747","0","1367",NA,2014
"Krankenhaus Lübbecke-Rahden","2015-11-06","260570681","99",NA,"494","14809","317","18498",NA,2014
"Krankenhaus Lübbecke Rahden, Standort Rahden","2015-11-05","260570681","99",NA,"78","3163","0","6379",NA,2014
"Krankenhaus Lübbecke-Rahden","2015-11-06","260570681","99",NA,"572","17972","317","24877",NA,2014
"Johannes Wesling Klinikum Minden","2015-11-27","260570692","00",NA,"864","40600","138","74973",NA,2014
"Chirurgische Innenstadtklinik Minden GmbH & CO.KG","2015-06-06","260570705","00",NA,"30","1933","0","0",NA,2014
"Karl-Hansen-Klinik","2015-11-10","260570794","00",NA,"208","8799","0","11412",NA,2014
"St. Vincenz-Krankenhaus","2015-11-13","260570874","99",NA,"534","31972","132","0",NA,2014
"St. Vincenz-Krankenhaus","2015-11-13","260570874","99",NA,"222","10113","0","0",NA,2014
"St. Vincenz-Krankenhaus","2015-11-13","260570874","99",NA,"756","42085","132","76325",NA,2014
"Brüderkrankenhaus St. Josef Paderborn","2015-11-10","260570885","00",NA,"382","21176","529","49771",NA,2014
"Ev. Krankenhaus","2015-10-12","260570896","00",NA,"213","8679","192","775",NA,2014
"LWL-Klinik Paderborn Psychiatrie - Psychotherapie - Psychosomatik","2015-11-13","260570909","00",NA,"263","3072","331","10558",NA,2014
"Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG","2015-11-09","260571272","00",NA,"95","4373","0","0",NA,2014
"Krankenhaus Mara gGmbH","2015-11-16","260571294","00",NA,"177","4312","0","11173",NA,2014
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH ","2015-11-06","260571421","99",NA,"378","14446","0","0",NA,2014
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH","2015-11-09","260571421","99",NA,"211","8824","0","0",NA,2014
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH","2015-11-06","260571421","99",NA,"198","6282","0","0",NA,2014
"Katholische Hospitalvereinigung Ostwestfalen gem. GmbH","2015-11-13","260571421","99",NA,"787","29552","0","72083",NA,2014
"gpz GmbH Gemeindepsychiatrisches Zentrum GmbH","2015-10-23","260571454","00",NA,"127","1217","331","3833",NA,2014
"LWL-Universitätsklinikum Bochum","2015-11-09","260590015","00",NA,"219","2271","482","11977",NA,2014
"Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil GmbH","2015-11-13","260590037","00",NA,"652","20952","0","0",NA,2014
"HELIOS St. Josefs-Hospital Bochum-Linden","2015-10-30","260590059","00",NA,"181","5620","169","9259",NA,2014
"Katholisches Klinikum Bochum","2015-11-10","260590071","99",NA,"682","29932","0","119249",NA,2014
"St. Elisabeth-Hospital","2015-11-10","260590071","99",NA,"251","11251","0","25674",NA,2014
"St. Maria-Hilf-Krankenhaus","2015-11-10","260590071","99",NA,"80","1469","0","0",NA,2014
"Katholisches Klinikum Bochum","2015-11-10","260590071","99",NA,"169","4568","0","2325",NA,2014
"Katholisches Klinikum Bochum","2015-11-10","260590071","99",NA,"1182","47220","0","147248",NA,2014
"Marien-Hospital Wattenscheid","2015-11-09","260590093","00",NA,"70","1836","0","0",NA,2014
"Augusta-Kranken-Anstalt gGmbH Bochum","2015-10-09","260590106","99",NA,"561","19371","268","1105",NA,2014
"Augusta-Kranken-Anstalt Bochum gGmbH","2015-10-09","590260106","99",NA,"81","1357","0","0",NA,2014
"Augusta-Kranken-Anstalt gGmbH Bochum","2015-11-06","260590106","99",NA,"642","20728","268","1105",NA,2014
"Martin-Luther-Krankenhaus gGmbH","2015-11-06","260590128","00",NA,"298","7262","239","0",NA,2014
"Klinikum Dortmund gGmbH","2015-11-11","260590139","00",NA,"1422","59605","164","241554",NA,2014
"St.-Josefs-Hospital","2015-11-13","260590208","00",NA,"293","12881","0","26607",NA,2014
"Katholisches Krankenhaus Dortmund-West","2015-11-13","260590219","99",NA,"263","9464","0","17562",NA,2014
"Katholisches Krankenhaus Dortmund-West/St. Rochus-Hospital","2015-11-13","260590219","99",NA,"204","9036","0","18054",NA,2014
"Katholisches Krankenhaus Dortmund-West und St. Rochus-Hospital","2015-11-13","260590219","99",NA,"467","18500","0","35616",NA,2014
"Ev. Krankenhaus GmbH - Krankenhaus Bethanien (ab 2015: Ortho-Klinik Dortmund)","2015-11-13","260590231","00",NA,"145","3698","0","3655",NA,2014
"Ev. Krankenhaus Lütgendortmund","2015-10-28","260590242","00",NA,"291","6553","208","14795",NA,2014
"Hüttenhospital Dortmund gGmbH","2015-11-14","260590253","00",NA,"144","3086","406","0",NA,2014
"LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention","2015-11-13","260590275","00",NA,"492","6979","941","16165",NA,2014
"Allgemeines Krankenhaus Hagen gem. GmbH","2015-10-16","260590322","00",NA,"566","21465","0","52847",NA,2014
"Ev. Krankenhaus Elsey in Hohenlimburg gGmbH","2015-11-09","260590344","00",NA,"138","4894","0","7876",NA,2014
"St. Marien-Hospital Hamm gGmbH","2015-11-11","260590388","99",NA,"229","5559","0","14077",NA,2014
"St. Marien-Hospital Hamm gGmbH","2015-11-11","260590388","99",NA,"355","12620","559","27279",NA,2014
"St. Marien-Hospital Hamm gGmbH","2015-11-11","260590388","99",NA,"584","18179","559","0",NA,2014
"Evangelisches Krankenhaus Hamm","2015-11-09","260590402","00",NA,"464","21460","0","50219",NA,2014
"LWL-Universitätsklinik Hamm","2015-11-09","260590435","00",NA,"170","1101","283","0",NA,2014
"Klinik für Manuelle Therapie","2015-11-04","260590446","00",NA,"138","3084","0","0",NA,2014
"Marien Hospital Herne, Klinikum der Ruhr-Universität Bochum","2015-11-13","260590457","00",NA,"575","24320","429","41963",NA,2014
"St. Anna Hospital","2015-11-12","260590468","00",NA,"350","32110","0","42101",NA,2014
"St. Marien-Hospital Eickel","2015-11-12","260590479","00",NA,"167","2416","850","5974",NA,2014
"EvK Herne","2015-11-02","260590505","00",NA,"451","19341","0","32692",NA,2014
"Rheumazentrum Ruhrgebiet","2015-11-12","260590516","00",NA,"130","5793","0","10428",NA,2014
"Evangelisches Krankenhaus Hattingen","2015-11-06","260590561","00",NA,"264","11023","3","231",NA,2014
"Gemeinschaftskrankenhaus Herdecke","2015-11-09","260590572","00",NA,"471","14579","259","37836",NA,2014
"HELIOS Klinikum Schwelm","2015-10-30","260590583","00",NA,"401","16253","232","23975",NA,2014
"Orthopädische Klinik Volmarstein","2015-11-13","260590629","00",NA,"135","4651","0","16265",NA,2014
"Marien Hospital Witten","2015-11-13","260590641","00",NA,"362","23158","0","37502",NA,2014
"Ev. Krankenhaus Witten gGmbH","2015-11-03","260590652","00",NA,"302","9849","288","11199",NA,2014
"Städt. Krankenhaus Maria-Hilf Brilon gGmbH","2015-11-12","260590696","00",NA,"194","9661","0","0",NA,2014
"St.-Marien-Hospital Marsberg","2015-11-06","260590709","00",NA,"131","4725","0","11536",NA,2014
"LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie-Psychotherapie-Psychosomatik)","2015-11-06","260590710","00",NA,"103","872","161","8782",NA,2014
"LWL-Klinik Marsberg","2015-11-06","260590721","00",NA,"145","1766","216","13968",NA,2014
"St. Walburga-Krankenhaus Meschede GmbH","2015-10-15","260590743","00",NA,"232","10547","0","14984",NA,2014
"Elisabeth-Klinik gGmbH","2015-11-12","260590765","00",NA,"190","6277","0","13050",NA,2014
"Fachkrankenhaus Kloster Grafschaft GmbH","2015-11-10","260590798","00",NA,"178","7281","0","0",NA,2014
"Sauerlandklinik Hachen","2015-11-05","260590823","00",NA,"125","2641","0","280",NA,2014
"Neurologische Klinik Sorpesee GmbH & Co. KG","2015-11-13","260590834","00",NA,"54","859","0","0",NA,2014
"St.Franziskus Krankenhaus Winterberg","2015-11-13","260590845","00",NA,"100","3895","0","11116",NA,2014
"Paracelsus-Klinik Hemer","2015-11-06","260590903","00",NA,"134","5559","0","10011",NA,2014
"LWL-Klinik Hemer - Hans-Prinzhorn-Klinik","2015-11-13","260590914","00",NA,"362","3959","268","12188",NA,2014
"Lungenklinik Hemer","2015-11-13","260590925","00",NA,"223","7952","0","0",NA,2014
"Marienhospital Letmathe, Märkische Gesundheitsholding GmbH & Co. KG","2015-11-10","260590936","00",NA,"90","3594","0","8320",NA,2014
"Evangelisches Krankenhaus Bethanien Iserlohn gGmbH","2015-11-13","260590958","00",NA,"226","9470","206","14901",NA,2014
"Klinikum Lüdenscheid, Märkische Gesundheitsholding GmbH & Co. KG","2015-11-10","260590969","00",NA,"904","37284","458","88976",NA,2014
"Berglandklinik Lüdenscheid","2015-11-15","260590981","00",NA,"28","1956","0","0",NA,2014
"Sportklinik Hellersen","2015-11-04","260591005","00",NA,"260","6667","0","25354",NA,2014
"Krankenhaus Plettenberg gGmbH","2015-11-10","260591038","00",NA,"145","5074","0","0",NA,2014
"Stadtklinik Werdohl, Märkische Gesundheitsholding GmbH & Co. KG","2015-11-10","260591049","00",NA,"95","3878","0","0",NA,2014
"[NEU] Helios Kliniken Attendorn","2015-10-21","260591061","00",NA,"310","9004","279","12731",NA,2014
"Klinikum Katholische Hospitalgesellschaft Südwestfalen","2015-11-09","260591107","99",NA,"385","12298","342","26892",NA,2014
"Klinikum Katholische Hospitalgesellschaft Südwestfalen","2015-11-09","260591107","99",NA,"187","6821","0","10816",NA,2014
"Klinikum Katholische Hospitalgesellschaft Südwestfalen","2015-11-09","260591107","99",NA,"572","19119","342","37708",NA,2014
"Klinik Wittgenstein","2015-11-13","260591129","00",NA,"130","1440","213","995",NA,2014
"Kreisklinikum Siegen gGmbH","2015-11-13","260591221","00",NA,"595","0","0","0",NA,2014
"St. Marien-Krankenhaus Siegen gem. GmbH","2015-11-10","260591243","00",NA,"441","20038","0","33146",NA,2014
"DRK-Kinderklinik Siegen gGmbH","2015-10-20","260591265","00",NA,"152","5554","78","0",NA,2014
"Hospital zum Hl. Geist","2015-11-13","260591301","00",NA,"65","3336","0","0",NA,2014
"Dreifaltigkeits-Hospital gem. GmbH","2015-11-13","260591334","99",NA,"345","12265","445","14010",NA,2014
"Dreifaltigkeits-Hospital gem. GmbH, Betriebsstelle Marien-Hospital","2015-11-13","260591334","99",NA,"95","4203","0","3929",NA,2014
"Dreifaltigkeits-Hospital gem. GmbH","2015-11-14","260591334","99",NA,"440","16468","445","17939",NA,2014
"Evangelisches Krankenhaus Lippstadt","2015-11-05","260591345","00",NA,"328","16270","0","31500",NA,2014
"LWL-Klinik für Psychiatrie und Psychotherapie Lippstadt","2015-11-12","260591367","00",NA,"180","2398","366","8239",NA,2014
"KlinikumStadtSoest","2015-11-10","260591389","00",NA,"316","16826","240","29580",NA,2014
"Krankenhaus Maria Hilf GmbH","2015-11-09","260591403","00",NA,"163","5824","0","0",NA,2014
"LWL-Klinik für Psychiatrie und Psychotherapie Warstein","2015-11-12","260591414","00",NA,"291","3767","159","8775",NA,2014
"Mariannen-Hospital ","2015-11-13","260591458","00",NA,"138","5243","0","18603",NA,2014
"Klinikum Lünen St.-Marien-Hospital GmbH","2015-11-13","260591506","00",NA,"592","23000","489","0",NA,2014
"Marienkrankenhaus Schwerte","2015-11-10","260591517","00",NA,"274","13114","0","52021",NA,2014
"Marienkrankenhaus Schwerte-Schützenstrasse gem.GmbH","2015-11-10","260591528","00",NA,"125","2966","247","1240",NA,2014
"Katharinen-Hospital - gGmbH","2015-11-11","260591539","00",NA,"340","19439","402","28895",NA,2014
"Evangelisches Krankenhaus Unna","2015-11-09","260591540","00",NA,"324","11870","0","19416",NA,2014
"Fachklinik für Kinderneurologie und Sozialpädiatrie mit Sozialpädiatrischem Zentrum und Autismus-Therapie-Zentrum","2015-11-12","260591551","00",NA,"40","793","0","6180",NA,2014
"St. Christophorus-Krankenhaus GmbH","2015-11-06","260591562","00",NA,"216","10341","0","0",NA,2014
"Universitätsklinikum Knappschaftskrankenhaus Bochum","2015-11-15","260591608","00",NA,"485","20097","0","39483",NA,2014
"Klinikum Westfalen GmbH","2015-11-11","260591619","01",NA,"451","19194","0","44621",NA,2014
"Klinikum Westfalen GmbH","2015-10-26","260591619","02",NA,"160","6352","0","10796",NA,2014
"Klinikum Westfalen GmbH","2015-11-11","260591619","03",NA,"207","7726","0","16875",NA,2014
"Klinikum Westfalen GmbH","2015-10-28","260591619","99",NA,"818","33272","0","74306",NA,2014
"GPHS Tagesklinik Schwerte e. V.","2015-11-13","260591700","00",NA,"40","0","282","0",NA,2014
"Katholisches Krankenhaus Hagen gem. GmbH","2015-11-10","260591960","99",NA,"694","10377","0","36679",NA,2014
"Katholisches Krankenhaus Hagen gem. GmbH","2015-11-10","260591960","99",NA,"694","2367","0","3725",NA,2014
"Katholisches Krankenhaus Hagen gem. GmbH St.-Johannes-Hospital","2015-11-10","260591960","99",NA,"694","8746","211","9488",NA,2014
"Katholoisches Krankenhaus Hagen gem. GmbH","2015-11-10","260591960","99",NA,"696","21490","211","49892",NA,2014
"St. Barbara-Klinik Hamm GmbH","2015-11-06","260592084","00",NA,"414","14767","136","52049",NA,2014
"St. Barbara-Klinik Hamm GmbH","2015-11-06","260592084","00",NA,"187","7034","0","0",NA,2014
"St. Barbara-Klinik Hamm GmbH","2015-11-06","260592084","99",NA,"601","21801","136","52049",NA,2014
"HELIOS Klinik Hagen Ambrock","2015-10-30","260592164","00",NA,"80","2151","0","0",NA,2014
"HELIOS Klinik Bad Berleburg","2015-10-30","260592277","00",NA,"127","6169","0","10144",NA,2014
