Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Bettenzahl,Vollstationaere_Fallzahl,Teilstationaere_Fallzahl,Ambulante_Fallzahl,StaeB_Fallzahl,year
Krankenhaus Buchholz,2017-11-09,260330112,00,NA,278,17771,0,19812,NA,2016
Elbe Klinikum Buxtehude,2017-12-14,260330123,00,NA,285,14966,572,49858,NA,2016
ALLGEMEINES KRANKENHAUS CELLE,2017-12-14,260330134,00,NA,635,31046,0,48404,NA,2016
Helios Klinik Cuxhaven GmbH,2017-11-07,260330167,00,NA,214,9898,0,31624,NA,2016
Capio Elbe-Jeetzel-Klinik Dannenberg,2017-11-27,260330190,00,NA,100,6311,0,9677,NA,2016
Heidekreis-Klinikum GmbH Krankenhaus Walsrode,2017-10-30,260330203,00,NA,264,11507,201,34925,NA,2016
Waldklinik Jesteburg,2017-11-09,260330247,00,NA,55,471,0,0,NA,2016
AMEOS Klinikum Seepark Geestland,2017-11-14,260330258,00,NA,284,7912,181,0,NA,2016
Klinik Lilienthal,2017-12-14,260330269,00,NA,76,5840,0,0,NA,2016
Psychiatrische Klinik Uelzen,2017-11-08,260330281,00,NA,124,1415,359,7714,NA,2016
Klinik Dr.Havemann,2017-10-29,260330327,00,NA,14,317,0,0,NA,2016
Psychiatrische Klinik Lüneburg gemeinnützige GmbH,2017-11-03,260330350,00,NA,410,3375,1150,20442,NA,2016
Städtisches Klinikum Lüneburg gemeinnützige GmbH,2017-11-10,260330361,00,NA,510,30464,0,57883,NA,2016
Kreiskrankenhaus Osterholz,2017-12-12,260330394,00,NA,123,7213,0,45066,NA,2016
Capio Krankenhaus Land Hadeln,2017-11-10,260330407,00,NA,91,5128,0,27638,NA,2016
AGAPLESION DIAKONIEKLINIKUM ROTENBURG gemeinnützige GmbH,2017-11-10,260330452,00,NA,714,30949,649,202945,NA,2016
Heidekreis-Klinikum GmbH Krankenhaus Soltau,2017-10-25,260330485,00,NA,156,6367,0,10917,NA,2016
Elbe Klinikum Stade,2017-12-14,260330500,00,NA,575,29628,131,65794,NA,2016
Klinik Veerßen GmbH,2017-10-18,260330555,00,NA,18,1058,0,0,NA,2016
"Aller-Weser-Klinik gGmbH, Krankenhaus Verden",2017-12-05,260330566,00,NA,131,8009,0,12864,NA,2016
Krankenhaus Winsen ( Luhe ),2017-11-09,260330599,00,NA,255,14505,0,28494,NA,2016
OsteMed Martin-Luther-Krankenhaus,2017-11-14,260330602,00,NA,80,3633,0,11172,NA,2016
Klinik Fallingbostel,2017-12-12,260330624,00,NA,18,697,0,0,NA,2016
Herz- und Gefä&szlig;zentrum Bad Bevensen,2017-12-05,260330646,00,NA,165,7417,0,2501,NA,2016
Orthoklinik Lüneburg GmbH,2017-10-11,260330680,00,NA,40,1501,0,0,NA,2016
MediClin Klinikum Soltau,2017-10-23,260330691,00,NA,55,914,0,1348,NA,2016
Klinik Dr. med. T. Witwity e.K.,2017-11-13,260330715,00,NA,17,818,0,0,NA,2016
Klinik Dr. Hancken GmbH,2017-12-14,260330759,00,NA,47,1481,652,0,NA,2016
Helios Klinikum Uelzen GmbH,2017-11-07,260330793,00,NA,316,17039,0,23335,NA,2016
HELIOS Seehospital Sahlenburg,2017-11-07,260330851,00,NA,72,3237,0,10881,NA,2016
MediClin Seepark Klinik,2017-11-07,260331022,00,NA,78,463,39,0,NA,2016
Ev. Krankenhaus Ginsterhof GmbH,2017-11-22,260331135,00,NA,160,810,106,0,NA,2016
Niels-Stensen-Kliniken Marienhospital Ankum-Bersenbrück GmbH,2017-10-27,260340012,00,NA,106,6528,0,13550,NA,2016
"Ubbo-Emmius-Klinik gGmbH Ostfriesisches Krankenhaus, Klinik Aurich",2017-12-07,260340034,00,NA,283,16515,0,30684,NA,2016
Schüchtermann-Klinik,2017-11-14,260340136,00,NA,206,8125,0,3592,NA,2016
Augenklinik Dr. Georg,2017-10-17,260340158,00,NA,12,932,0,6852,NA,2016
Karl-Jaspers-Klinik,2017-12-04,260340170,00,NA,490,6810,660,12437,NA,2016
Paulinenkrankenhaus Bad Bentheim,2017-12-15,260340192,00,NA,45,1221,0,385,NA,2016
St. Bernhard-Hospital gemeinnützige GmbH,2017-12-05,260340249,00,NA,103,6130,0,8056,NA,2016
Niels-Stensen-Kliniken Bramsche GmbH,2017-10-23,260340250,00,NA,100,2802,0,13289,NA,2016
Krankenhaus St. Elisabeth gGmbH,2017-12-05,260340272,00,NA,235,13797,0,50709,NA,2016
Klinikum Emden - Hans-Susemihl-Krankenhaus gGmbH,2017-12-15,260340329,00,NA,370,15856,157,3454,NA,2016
St. Marien Hospital gGmbH,2017-11-13,260340385,00,NA,115,6433,0,16273,NA,2016
Klinik für Kinder- und Jugendpsychiatrie Wichernstift gGmbH,2017-12-13,260340410,00,NA,80,288,97,2050,NA,2016
Klinik am Kasinopark,2017-11-07,260340454,00,NA,80,2222,0,1001,NA,2016
St.-Vinzenz-Hospital Haselünne GmbH,2017-11-13,260340487,00,NA,179,3733,240,13028,NA,2016
Klinikum Leer gGmbH,2017-12-05,260340535,00,NA,318,16485,312,34544,NA,2016
Borromäus Hospital Leer gGmbH,2017-11-30,260340546,00,NA,256,14658,0,31025,NA,2016
Bonifatius Hospital Lingen,2017-12-14,260340557,00,NA,401,21279,0,81020,NA,2016
St. Anna Klinik,2017-11-07,260340568,00,NA,99,5935,0,25475,NA,2016
St. Franziskus-Hospital,2017-12-07,260340579,00,NA,151,8649,0,25500,NA,2016
Niels-Stensen-Klinikum Christliches Klinikum Melle,2017-12-05,260340591,00,NA,182,10001,0,0,NA,2016
Krankenhaus Ludmillenstift,2017-12-14,260340615,00,NA,420,19860,0,79748,NA,2016
Clemens-August-Klinik,2017-12-08,260340648,00,NA,199,1287,198,3419,NA,2016
"Ubbo-Emmius-Klinik gGmbH, Ostfriesisches Krankenhaus, Klinik Norden",2017-12-07,260340671,00,NA,275,10476,196,12092,NA,2016
Krankenhaus Norderney,2017-12-15,260340706,00,NA,64,2057,0,13566,NA,2016
Helios Klinik Wesermarsch,2017-11-07,260340717,00,NA,98,5199,0,8010,NA,2016
Euregio-Klinik Hannoverstra&szlig;e GmbH,2017-12-07,260340728,99,NA,75,954,44,2310,NA,2016
Psychiatrische Tagesklinik am Backhuusweg,2017-12-05,260340728,99,NA,20,0,82,0,NA,2016
Euregio-Klinik Hannoverstra&szlig;e GmbH,2017-12-07,260340728,99,NA,95,954,126,2310,NA,2016
Euregio-Klinik Albert-Schweitzer-Stra&szlig;e GmbH,2017-12-05,260340739,00,NA,411,19888,0,48661,NA,2016
Klinikum Oldenburg AöR,2017-11-14,260340740,00,NA,832,37090,1037,113028,NA,2016
"Pius-Hospital Oldenburg, Medizinischer Campus Universität Oldenburg",2017-10-23,260340773,00,NA,395,19319,875,0,NA,2016
Evangelisches Krankenhaus Oldenburg,2017-12-12,260340784,00,NA,397,18496,0,19765,NA,2016
Paracelsus-Klinik Osnabrück,2017-12-12,260340795,00,NA,164,8119,0,28191,NA,2016
Kinderhospital Osnabrück,2017-11-10,260340820,00,NA,68,456,118,5768,NA,2016
Niels-Stensen-Kliniken Marienhospital Osnabrück,2017-12-06,260340831,00,NA,525,29196,0,70048,NA,2016
Klinikum Osnabrück GmbH,2017-11-07,260340842,00,NA,829,31474,0,68151,NA,2016
Niels-Stensen-Kliniken Krankenhaus St. Raphael Ostercappeln,2017-11-22,260340853,00,NA,174,7988,0,0,NA,2016
Christliches Krankenhaus Quakenbrück GmbH,2017-12-05,260340886,00,NA,424,12350,198,64303,NA,2016
Nordwest-Krankenhaus Sanderbusch,2017-12-06,260340900,00,NA,325,16554,466,16055,NA,2016
Hümmling Hospital Sögel gGmbH,2017-11-23,260340933,00,NA,140,8294,0,40400,NA,2016
Elisabeth-Kranknehaus Thuine,2017-11-02,260340966,00,NA,126,4696,0,9041,NA,2016
St. Johannes-Hospital gemeinnützige GmbH,2017-11-30,260340977,00,NA,150,9088,0,13969,NA,2016
St. Marienhospital Vechta,2017-12-07,260340988,00,NA,321,18996,0,42331,NA,2016
Krankenhaus Rheiderland,2017-12-15,260341013,00,NA,60,2177,0,4444,NA,2016
Krankenhaus Johanneum,2017-12-14,260341057,00,NA,126,7804,0,10690,NA,2016
Klinikum Wilhelmshaven gGmbH (ehem. RNK Städtische Kliniken gGmbH),2017-11-15,260341080,00,NA,617,23520,0,0,NA,2016
Krankenhaus Wittmund gGmbH,2017-11-14,260341091,00,NA,152,8646,0,19327,NA,2016
Fachklinik Bad Bentheim,2017-11-22,260341115,00,NA,68,1689,0,0,NA,2016
St. Josefs-Hospital Cloppenburg,2017-12-07,260341182,00,NA,260,12821,0,4766,NA,2016
Niels-Stensen-Kliniken Franziskus-Hospital Harderberg,2017-11-22,260341251,00,NA,287,15283,0,25713,NA,2016
Ammerland-Klinik Westerstede,2017-12-07,260341444,00,NA,375,20248,0,49344,NA,2016
Johann-Wilhelm-Ritter-Klinik,2017-10-16,260341488,00,NA,33,974,0,80,NA,2016
MediClin Hedon Klinik,2017-10-20,260341569,00,NA,91,769,0,0,NA,2016
Marien Hospital Papenburg Aschendorf,2017-12-08,260341616,00,NA,275,10841,113,14818,NA,2016
Westerstede,2017-11-15,260342014,00,NA,135,4683,0,57820,NA,2016
Christliches Kinderhospital Osnabrück GmbH,2017-12-12,260342183,00,NA,156,6318,1746,15613,NA,2016
Inselkrankenhaus Borkum,2017-12-15,260342218,00,NA,8,681,0,530,NA,2016
STENUM Ortho GmbH,2017-11-23,260342285,00,NA,51,1592,0,3528,NA,2016
AMEOS Klinikum Osnabrück,2017-11-07,260342310,00,NA,382,5916,336,5921,NA,2016
Klinikum Bremen-Mitte ,2017-12-14,260400015,00,NA,794,43982,7848,79634,NA,2016
Klinikum Bremen-Ost ,2017-12-14,260400026,00,NA,715,17597,4408,28784,NA,2016
Klinikum Bremen-Nord ,2017-12-14,260400037,00,NA,452,18340,2647,43291,NA,2016
Klinikum Links der Weser ,2017-12-14,260400048,00,NA,512,26891,3054,29349,NA,2016
DIAKO Ev. Diakonie-Krankenhaus gemeinnützige GmbH,2017-11-09,260400071,00,NA,410,17348,2010,45316,NA,2016
Krankenhaus St. Joseph-Stift Bremen GmbH,2017-11-06,260400082,00,NA,449,21685,2764,27685,NA,2016
Rotes Kreuz Krankenhaus Bremen gGmbH,2017-11-01,260400093,00,NA,306,11128,702,23360,NA,2016
Roland Klinik gGmbH,2017-11-15,260400106,00,NA,146,5408,0,2619,NA,2016
AMEOS Klinikum Dr. Heines Bremen,2017-11-06,260400117,00,NA,195,2600,210,500,NA,2016
Paracelsus-Klinik Bremen,2017-12-08,260400139,00,NA,89,3571,0,21,NA,2016
Klinikum Bremerhaven Reinkenheide gGmbH,2017-12-14,260400184,00,NA,680,25961,3009,31350,NA,2016
AMEOS Klinikum Am Bürgerpark Bremerhaven,2017-11-06,260400195,00,NA,215,11588,0,0,NA,2016
AMEOS Klinikum Mitte Bremerhaven,2017-11-13,260400219,00,NA,182,7511,0,0,NA,2016
ARCHE Klinik (ehem. Tagesklinik Virchowstra&szlig;e),2017-12-01,260400300,00,NA,20,0,96,944,NA,2016
Neurologisches Rehabilitationszentrum Godeshöhe e.V. ,2017-11-15,260500185,00,NA,10,63,0,0,NA,2016
UKM Marienhospital Steinfurt GmbH,2017-12-04,260500221,99,NA,214,2117,0,3884,NA,2016
UKM Marienhospital Steinfurt GmbH,2017-12-01,260500221,99,NA,54,103,0,0,NA,2016
UKM Marienhospital Steinfurt GmbH,2017-12-01,260500221,99,NA,16,0,28,0,NA,2016
UKM Marienhospital Steinfurt GmbH,2017-12-07,260500221,99,NA,284,2220,28,3884,NA,2016
Maria-Josef-Hospital Greven GmbH,2017-10-18,260500118,00,NA,201,7753,0,0,NA,2016
Universitätsklinikum Düsseldorf,2017-11-14,260510018,00,NA,1303,50466,1219,377545,NA,2016
Sana Krankenhaus Gerresheim,2017-11-10,260510029,99,NA,357,11680,0,921,NA,2016
Sana Kliniken Düsseldorf GmbH,2017-11-13,260510029,99,NA,569,25070,0,2462,NA,2016
"Sana Kliniken Düsseldorf GmbH, Standort Benrath",2017-11-10,260510030,99,NA,212,13390,0,1541,NA,2016
St. Martinus-Krankenhaus Düsseldorf,2017-10-26,260510085,00,NA,236,8578,162,25628,NA,2016
Marien Hospital Düsseldorf GmbH,2017-12-14,260510096,00,NA,437,18695,543,33120,NA,2016
St. Vinzenz-Krankenhaus,2017-12-15,260510109,00,NA,322,9212,0,20441,NA,2016
Florence-Nightingale-Krankenhaus,2017-11-06,260510121,00,NA,556,23022,650,46948,NA,2016
Evangelisches Krankenhaus Düsseldorf,2017-11-27,260510132,00,NA,568,25981,149,68745,NA,2016
Paracelsus Klinik Düsseldorf Golzheim,2017-12-08,260510143,00,NA,104,3905,0,2549,NA,2016
LVR-Klinikum Düsseldorf - Kliniken der Heinrich-Heine-Universität Düsseldorf,2017-11-13,260510165,00,NA,639,8079,1368,104438,NA,2016
Sana Kliniken Duisburg - Wedau Kliniken,2017-12-15,260510212,99,NA,565,23185,846,59677,NA,2016
Sana Kliniken Duisburg GmbH,2017-12-15,260510212,99,NA,81,1055,365,1463,NA,2016
Sana Kliniken Duisburg GmbH,2017-12-15,260510212,99,NA,646,24240,1211,61140,NA,2016
Duisburg,2017-12-06,260510223,00,NA,337,7500,0,44701,NA,2016
HELIOS St. Johannes Klinik,2017-11-07,260510256,01,NA,645,25267,0,74322,NA,2016
Helios Marien Klinik,2017-11-07,260510256,02,NA,190,4272,243,5642,NA,2016
HELIOS St. Vincenz Klinik,2017-11-07,260510256,03,NA,133,1412,210,12155,NA,2016
HELIOS St. Johannes Klinik,2017-11-07,260510256,99,NA,968,30951,453,92119,NA,2016
Fachklinik St. Camillus GmbH,2017-11-10,260510289,00,NA,52,1852,0,1950,NA,2016
Evangelisches Krankenhaus Duisburg-Nord,2017-11-28,260510325,99,NA,351,14790,152,38041,NA,2016
Evangelisches Klinikum Niederrhein gGmbH,2017-12-05,260510325,99,NA,361,8391,243,9300,NA,2016
Evangelisches Klinikum Niederrhein gGmbH,2017-11-28,260510325,99,NA,270,6642,0,12526,NA,2016
Evangelisches Klinikum NIederrhein gGmbH,2017-11-28,260510325,99,NA,292,9438,0,23277,NA,2016
Evangelisches Klinikum Niederrhein gGmbH,2017-12-05,260510325,99,NA,1274,39261,395,83144,NA,2016
BETHESDA Krankenhaus,2017-11-14,260510347,00,NA,432,17208,0,32775,NA,2016
Universitätsklinikum Essen,2017-11-15,260510381,00,NA,1260,50946,69,226331,NA,2016
St. Josef Krankenhaus Essen-Werden GmbH,2017-12-14,260510405,00,NA,162,6773,0,22666,NA,2016
Elisabeth- Krankenhaus Essen GmbH,2017-12-15,260510461,99,NA,513,27185,154,0,NA,2016
Elisabeth-Krankenhaus Essen GmbH,2017-12-15,260510461,99,NA,100,1919,177,14,NA,2016
Elisabeth-Krankenhaus Essen,2017-12-15,260510461,99,NA,613,29104,331,14,NA,2016
Alfried Krupp Krankenhaus Steele,2017-12-14,260510494,00,NA,320,13280,0,34632,NA,2016
Kliniken Essen-Mitte Evang. Huyssens-Stiftung/Knappschaft GmbH,2017-12-01,260510508,99,NA,509,17008,2176,109663,NA,2016
Kliniken Essen-Mitte Evang. Huyssens-Stiftung/Knappschaft GmbH,2017-11-15,260510508,99,NA,187,5853,1256,4608,NA,2016
Kliniken Essen-Mitte Evang. Huyssens-Stiftung/Knappschaft GmbH,2017-12-01,260510508,99,NA,696,22861,3432,114271,NA,2016
Evangelisches Krankenhaus Essen-Werden,2017-11-08,260510519,00,NA,230,6498,433,22512,NA,2016
Alfried Krupp Krankenhaus Rüttenscheid,2017-12-14,260510531,00,NA,573,27009,0,102646,NA,2016
LVR-Klinikum Essen,2017-11-07,260510542,00,NA,320,3002,1098,76112,NA,2016
HELIOS Klinikum Krefeld,2017-11-07,260510575,01,NA,1023,49379,2836,75126,NA,2016
HELIOS Cäcilien-Hospital Hüls ,2017-11-08,260510575,02,NA,170,5100,159,2785,NA,2016
HELIOS Klinikum Krefeld,2017-11-07,260510575,99,NA,1193,54479,2995,77911,NA,2016
Malteser Krankenhaus St. Josefshospital Uerdingen,2017-10-24,260510586,00,NA,207,9645,0,12480,NA,2016
Klinik Königshof,2017-11-08,260510600,99,NA,133,2132,21,5761,NA,2016
[2017-09-13 11:33:31] Klinik Königshof,2017-11-07,260510600,99,NA,12,0,280,0,NA,2016
Klinik Königshof,2017-11-08,260510600,99,NA,145,2132,301,5761,NA,2016
[2017-10-02 11:07:06] Alexianer Krefeld GmbH - Krankenhaus Maria-Hilf,2017-11-13,260510611,00,NA,554,17377,469,19531,NA,2016
Städtische Kliniken Mönchengladbach GmbH,2017-12-07,260510644,00,NA,537,28987,189,52907,NA,2016
Kliniken Maria Hilf GmbH,2017-10-26,260510666,99,NA,255,11633,0,38618,NA,2016
Kliniken Maria Hilf GmbH,2017-10-30,260510666,99,NA,499,24055,3327,51242,NA,2016
Kliniken Maria Hilf GmbH,2017-10-30,260510666,99,NA,754,35688,3327,89860,NA,2016
Johanniter GmbH - Ev. Krankenhaus Bethesda Mönchengladbach,2017-11-15,260510699,00,NA,350,12655,0,11475,NA,2016
LVR-Klinik Mönchengladbach,2017-11-08,260510713,00,NA,166,1918,290,21030,NA,2016
St. Marien-Hospital Mülheim an der Ruhr GmbH,2017-12-14,260510735,99,NA,367,10294,0,32319,NA,2016
"St. Marien-Hospital Mülheim an der Ruhr GmbH, Psychiatrische Tagesklinik",2017-12-14,260510735,99,NA,30,0,255,0,NA,2016
St. Marien-Hospital Müöheim an der Ruhr GmbH,2017-12-14,260510735,99,NA,367,10294,255,32319,NA,2016
Evangelisches Krankenhaus Mülheim an der Ruhr GmbH,2017-11-03,260510746,00,NA,602,21076,102,57737,NA,2016
HELIOS St. Elisabeth Klinik Oberhausen,2017-11-07,260510768,00,NA,203,9627,0,29985,NA,2016
Katholisches Klinikum Oberhausen GmbH - Standort St. Clemens-Hospital,2017-12-04,260510791,99,NA,325,15754,210,31774,NA,2016
"Katholisches Klinikum Oberhausen, Betriebsteil St. Josef-Hospital",2017-12-04,260510791,99,NA,248,4497,197,7241,NA,2016
St. Marien-Hospital,2017-12-04,260510791,99,NA,247,6068,0,12245,NA,2016
Katholisches Klinikum Oberhausen GmbH,2017-12-04,260510791,99,NA,820,26319,407,51260,NA,2016
Evangelisches Krankenhaus Oberhausen GmbH,2017-11-03,260510815,00,NA,521,20284,198,45474,NA,2016
Sana-Klinikum Remscheid GmbH,2017-11-13,260510826,00,NA,531,23670,500,46439,NA,2016
Evangelische Stiftung Tannenhof,2017-12-14,260510860,99,NA,336,5177,0,0,NA,2016
Evangelische Stiftung Tannenhof,2017-12-14,260510860,99,NA,76,3081,0,0,NA,2016
Evangelische Stiftung Tannenhof,2017-12-14,260510860,99,NA,58,533,0,0,NA,2016
Evangelische Stiftung Tannenhof,2017-12-14,260510860,99,NA,0,0,192,0,NA,2016
Evangelische Stiftung Tannenhof,2017-12-14,260510860,99,NA,0,0,139,0,NA,2016
Evangelische Stiftung Tannenhof,2017-12-14,260510860,99,NA,0,0,249,0,NA,2016
Evangelische Stiftung Tannenhof,2017-12-14,260510860,99,NA,0,0,153,0,NA,2016
Evangelische Stiftung Tannenhof,2017-12-14,260510860,99,NA,0,0,13,0,NA,2016
Evangelische Stiftung Tannenhof,2017-12-14,260510860,99,NA,470,8791,746,9815,NA,2016
[2017-09-27 17:15:22] Städtisches Klinikum Solingen gemeinnützige GmbH,2017-12-13,260510871,00,NA,658,28779,265,69708,NA,2016
St. Lukas Klinik,2017-11-10,260510882,00,NA,310,10740,290,13692,NA,2016
Krankenhaus Bethanien gGmbH,2017-12-13,260510893,00,NA,120,5267,0,2961,NA,2016
HELIOS Universitätsklinikum Wuppertal ,2017-11-07,260510906,01,NA,903,45735,437,109006,NA,2016
"HELIOS Herzzentrum Wuppertal
",2017-11-07,260510906,02,NA,150,7120,0,4262,NA,2016
HELIOS Universitätsklinikum Wuppertal-03 Bergisch Land,2017-11-07,260510906,03,NA,5,78,0,2594,NA,2016
HELIOS Universitätsklinikum Wuppertal ,2017-11-07,260510906,99,NA,1058,52933,437,115862,NA,2016
Klinikverbund St. Antonius und St. Josef GmbH,2017-12-05,260510939,99,NA,411,12729,0,23081,NA,2016
Klinikverbund St. Antonius und St. Josef GmbH,2017-12-05,260510939,99,NA,168,5997,723,17413,NA,2016
Klinikverbund St. Antonius und St. Josef GmbH,2017-12-05,260510939,99,NA,48,3704,0,4843,NA,2016
Klinikverbund St. Antonius und St. Josef GmbH,2017-12-05,260510939,99,NA,627,22430,723,45337,NA,2016
AGAPLESION BETHESDA KRANKENHAUS WUPPERTAL gemeinnützige GmbH,2017-11-15,260510940,00,NA,363,16924,0,32697,NA,2016
LVR-Klinik Bedburg-Hau,2017-11-09,260510962,00,NA,371,5826,471,112229,NA,2016
St. Willibrord-Spital Emmerich-Rees gGmbH,2017-10-26,260510973,00,NA,293,12479,0,16925,NA,2016
St.-Clemens-Hospital Geldern,2017-11-13,260510984,00,NA,312,14018,179,23580,NA,2016
Wilhelm Anton Hospital,2017-11-10,260510995,00,NA,223,10718,0,12186,NA,2016
St. Nikolaus-Hospital,2017-11-15,260511019,00,NA,96,1565,14,22176,NA,2016
Katholisches Karl-Leisner Klinikum gGmbH Standort Marienhospital Kevelaer,2017-11-09,260511020,00,NA,213,8220,0,29005,NA,2016
Katholisches-Karl-Leisner-Klinikum gGmbH  Standort St.-Antonius-Hospital,2017-08-24,260511031,00,NA,367,17991,440,54880,NA,2016
St. Josefs Krankenhaus Hilden,2017-11-15,260511097,00,NA,183,9024,0,11916,NA,2016
St. Martinus Krankenhaus,2017-10-16,260511111,00,NA,188,9603,0,22248,NA,2016
LVR-Klinik Langenfeld,2017-12-11,260511122,00,NA,463,5450,545,75271,NA,2016
Evangelisches Krankenhaus Mettmann GmbH,2017-11-06,260511144,00,NA,245,10742,0,17941,NA,2016
Sankt Marien Krankenhaus,2017-11-09,260511166,00,NA,191,8104,0,19101,NA,2016
Fachklinik dreihundertsechzig Grad GmbH,2017-11-24,260511177,00,NA,120,2940,169,6886,NA,2016
Fliedner Krankenhaus,2017-11-09,260511188,00,NA,160,2432,176,2874,NA,2016
Kreiskrankenhaus Grevenbroich St. Elisabeth,2017-12-12,260511257,00,NA,308,12263,160,13913,NA,2016
[2017-08-30 09:39:10] Johanna-Etienne-Krankenhaus,2017-11-13,260511280,00,NA,415,19407,0,42000,NA,2016
[2017-09-11 20:04:58] St. Alexius-/ St. Josef-Krankenhaus,2017-11-06,260511315,99,NA,323,4710,0,33631,NA,2016
St. Alexius-/ St. Josef-Krankenhaus,2017-11-06,260511315,99,NA,12,0,84,0,NA,2016
[2017-09-11 20:11:17] St. Alexius-/ St. Josef-Krankenhaus,2017-11-06,260511315,99,NA,12,0,121,0,NA,2016
St. Alexius-/ St. Josef-Krankenhaus,2017-11-06,260511315,99,NA,15,0,192,0,NA,2016
St. Alexius-/ St. Josef-Krankenhaus,2017-11-06,260511315,99,NA,20,0,125,0,NA,2016
St. Alexius-/ St. Josef-Krankenhaus,2017-11-06,260511315,99,NA,12,0,77,0,NA,2016
St. Alexius-/ St. Josef-Krankenhaus,2017-11-08,260511315,99,NA,394,4710,599,33631,NA,2016
Hospital zum Heiligen Geist Kempen GmbH & Co. KG,2017-10-23,260511348,00,NA,279,11214,63,25991,NA,2016
Städtisches Krankenhaus Nettetal GmbH,2017-11-14,260511359,00,NA,187,8014,0,20096,NA,2016
[2017-10-02 11:34:53] Alexianer Tönisvorst GmbH - Krankenhaus Maria-Hilf,2017-11-13,260511382,00,NA,82,3063,0,10385,NA,2016
LVR-Klinik für Orthopädie Viersen,2017-11-06,260511393,00,NA,98,2801,0,9450,NA,2016
St. Irmgardis-Krankenhaus Viersen-Süchteln GmbH,2017-11-15,260511417,00,NA,160,6105,0,16571,NA,2016
Allgemeines Krankenhaus Viersen GmbH,2017-11-14,260511428,00,NA,325,18976,0,0,NA,2016
LVR-Klinik Viersen,2017-11-06,260511440,00,NA,460,5090,679,70761,NA,2016
St. Vinzenz-Hospital,2017-10-25,260511462,00,NA,432,16562,933,81464,NA,2016
St. Josef Krankenhaus GmbH Moers,2017-11-13,260511509,99,NA,475,21662,124,37478,NA,2016
St. Josef Krankenhaus GmbH Moers,2017-11-15,260511509,99,NA,100,1180,124,3227,NA,2016
St. Josef Krankenhaus GmbH Moers,2017-11-15,260511509,99,NA,475,21662,124,40705,NA,2016
Krankenhaus Bethanien für die Grafschaft Moers,2017-12-05,260511510,00,NA,510,23116,365,56164,NA,2016
Marien-Hospital Wesel gGmbH,2017-10-27,260511554,00,NA,427,19793,226,49040,NA,2016
Ev. Krankenhaus Wesel GmbH,2017-11-07,260511565,00,NA,305,14213,4501,17470,NA,2016
Sankt Josef-Hospital GmbH,2017-12-08,260511587,00,NA,150,5734,211,9231,NA,2016
Heilpädagogisch-Psychotherapeutisches Zentrum - Fachklinik für Kinder- und Jugendpsychiatrie und -psychotherapie,2017-12-04,260511598,00,NA,24,84,50,1319,NA,2016
Johanniter-Krankenhaus Rheinhausen GmbH,2017-10-23,260511645,00,NA,304,11015,35,18967,NA,2016
Kreiskrankenhaus Dormagen,2017-12-12,260511667,00,NA,294,13739,0,25026,NA,2016
Capio Klinik im Park,2017-11-10,260511714,00,NA,48,3231,0,0,NA,2016
Johanniter-Tagesklinik Düsseldorf,2017-12-06,260511747,00,NA,30,0,199,0,NA,2016
St. Josef Krankenhaus Haan,2017-11-15,260511769,00,NA,217,8221,0,8827,NA,2016
"Krankenhaus Neuwerk ""Maria von den Aposteln"" gGmbH",2017-11-10,260511770,00,NA,363,15254,0,25999,NA,2016
Städtische Kliniken Neuss - Lukaskrankenhaus - GmbH,2017-11-15,260511781,00,NA,537,28626,316,64410,NA,2016
Krankenhaus Mörsenbroich Rath GmbH / Augusta-Krankenhaus,2017-12-15,260511805,01,NA,163,8999,0,9290,NA,2016
Krankenhaus Mörsenbroich-Rath GmbH / Marienkrankenhaus Kaiserswerth,2017-12-15,260511805,02,NA,101,2426,0,8410,NA,2016
Krankenhaus Mörsenbroich Rath GmbH / Krankenhaus Elbroich,2017-12-15,260511805,03,NA,125,1316,235,4,NA,2016
Krankenhaus Mörsenbroich-Rath GmbH / Marienkrankenhaus Kaiserswerth,2017-12-15,260511805,99,NA,389,12741,235,17704,NA,2016
Tagesklinik für Psychiatrie und Psychotherapie,2017-10-17,260511907,00,NA,20,0,104,0,NA,2016
Katholisches Klinikum Essen - St. Vincenz Krankenhaus,2017-11-14,260512021,01,NA,206,6588,0,20129,NA,2016
Katholische Klinikum Essen - Marienhospital Altenessen,2017-11-13,260512021,02,NA,307,11078,0,17449,NA,2016
Katholisches Klinikum Essen - Philippusstift ,2017-11-14,260512021,03,NA,477,10747,135,21099,NA,2016
Katholisches Klinikum Essen ,2017-11-14,260512021,99,NA,990,28413,135,58677,NA,2016
HELIOS Klinikum Niederberg,2017-11-07,260512032,00,NA,457,19271,0,30828,NA,2016
Katholische Kliniken Ruhrhalbinsel (St. Josef Krankenhaus Kupferdreh),2017-12-13,260512101,99,NA,265,14083,0,22320,NA,2016
Katholische Kliniken Ruhrhalbinsel (St. Elisabeth Krankenhaus Niederwenigern),2017-12-13,260512101,99,NA,178,3004,219,2936,NA,2016
Katholische Kliniken Ruhrhalbinsel (Fachklinik Kamillushaus),2017-12-13,260512101,99,NA,30,668,0,1355,NA,2016
Katholische Kliniken Ruhrhalbinsel,2017-12-14,260512101,99,NA,473,17755,219,26898,NA,2016
Luisenkrankenhaus GmbH,2017-12-14,260512112,00,NA,43,806,0,0,NA,2016
Alexianer-Klinik Meerbusch GmbH,2017-12-14,260512167,00,NA,12,0,197,5346,NA,2016
