Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Bettenzahl,Vollstationaere_Fallzahl,Teilstationaere_Fallzahl,Ambulante_Fallzahl,StaeB_Fallzahl,year
Herz-Jesu-Krankenhaus ,2018-11-08,260531035,02,NA,70,1222,0,0,NA,2017
Katholische Kliniken Oberberg gGmbH,2018-11-08,260531035,99,NA,315,8485,0,20930,NA,2017
Kreiskrankenhaus Gummersbach,2018-11-15,260531046,01,NA,537,21088,350,62418,NA,2017
Kreiskrankenhaus Waldbröl,2018-11-15,260531046,02,NA,320,9488,149,38043,NA,2017
Zentrum für Seelische Gesundheit Marienheide -Klinik Marienheide-,2018-11-15,260531046,03,NA,177,3223,189,6888,NA,2017
Klinikum Oberberg GmbH,2018-11-15,260531046,99,NA,1034,33799,688,107349,NA,2017
Sana Krankenhaus Radevormwald,2018-12-13,260531104,00,NA,140,5215,0,12096,NA,2017
Blaues Kreuz Diakoniewerk mGmbH - Fachklinik Curt-von-Knobelsdorff-Haus,2018-12-06,260531115,00,NA,14,235,0,0,NA,2017
Marien-Krankenhaus Bergisch Gladbach,2018-11-14,260531148,00,NA,310,11971,0,18237,NA,2017
Vinzenz Pallotti Hospital GmbH,2018-11-08,260531159,00,NA,223,11866,0,35519,NA,2017
Evangelisches Krankenhaus Bergisch Gladbach gGmbH,2018-11-15,260531160,00,NA,379,13990,138,35551,NA,2017
Krankenhaus Wermelskirchen GmbH,2018-11-12,260531193,00,NA,200,9299,18,31147,NA,2017
CURA Kath. Krankenhaus im Siebengebirge,2018-10-02,260531206,00,NA,198,8272,0,9680,NA,2017
Rhein-Klinik,2018-11-08,260531228,00,NA,94,608,98,68,NA,2017
Eitorf,2018-12-14,260531273,00,NA,95,4088,0,8023,NA,2017
"GFO Kliniken Troisdorf, Betriebsstätte St. Josef Troisdorf",2018-10-15,260531364,01,NA,321,15744,0,36029,NA,2017
GFO Kliniken Troisdorf,2018-10-15,260531364,02,NA,217,11600,0,29611,NA,2017
GFO Kliniken Troisdorf,2018-10-15,260531364,99,NA,538,27344,0,65640,NA,2017
Tagesklinik Alteburger Straße gGmbH,2018-10-23,260531569,00,NA,96,571,369,3395,NA,2017
Psychosomatische Klinik Bergisch Gladbach,2018-11-12,260531581,00,NA,47,1223,0,1943,NA,2017
Tagesklinik Pionierstraße,2018-07-09,260531592,00,NA,0,0,121,1642,NA,2017
Betriebsteil Marienhöhe,2018-12-11,260531661,01,NA,577,20536,92,44363,NA,2017
Betriebsteil Bardenberg,2018-11-13,260531661,02,NA,577,3598,61,11260,NA,2017
"Rhein-Maas Klinikum GmbH,
umfirmiert seit dem 01.07.2017,
vorher: Medizinisches Zentrum StädteRegion Aachen GmbH",2018-12-11,260531661,99,NA,1154,24134,153,55623,NA,2017
Augenklinik Dardenne SE,2018-11-13,260531694,00,NA,21,1112,0,4820,NA,2017
Kliniken der Stadt Köln gGmbH - Krankenhaus Merheim,2018-11-07,260531730,00,NA,724,25635,70,78496,NA,2017
Kliniken Köln gGmbH - Kinderkrankenhaus Amsterdamer Straße,2018-11-07,260531741,01,NA,204,11038,0,50687,NA,2017
Klinik für Kinder- und Jugendpsychiatrie und Psychotherapie,2018-11-07,260531741,02,NA,78,689,146,3404,NA,2017
Kliniken Köln gGmbH - Kinderkrankenhaus Amsterdamer Straße,2018-11-07,260531741,99,NA,256,11727,146,54091,NA,2017
Malteser Krankenhaus St. Hildegardis,2018-11-13,260531898,00,NA,233,9531,56,10959,NA,2017
HELIOS Klinikum Siegburg,2018-10-31,260531967,00,NA,361,16942,0,32529,NA,2017
Asklepios Klinik Sankt Augustin GmbH,2018-11-12,260531990,00,NA,205,7772,530,57053,NA,2017
St. Elisabeth-Krankenhaus Jülich,2018-11-08,260532811,00,NA,156,6300,0,1458,NA,2017
Sana Dreifaltigkeits-Krankenhaus Köln,2018-12-03,260532888,00,NA,80,3384,0,5167,NA,2017
Helios Klinik Wipperfürth ,2018-10-31,260532935,00,NA,139,7698,0,12238,NA,2017
Elisabeth- Krankenhaus GmbH,2018-10-29,260550084,00,NA,226,2913,200,1341,NA,2017
Marienhospital Gelsenkirchen GmbH,2018-11-05,260550095,00,NA,579,28791,0,59084,NA,2017
Sankt Marien-Hospital Buer GmbH,2018-10-29,260550108,00,NA,257,4167,0,469,NA,2017
Evangelische Kliniken Gelsenkirchen GmbH,2018-10-11,260550119,00,NA,433,17283,173,63673,NA,2017
Universitätsklinikum Münster,2018-12-11,260550131,00,NA,1457,82021,8133,405439,NA,2017
Ludgerus-Kliniken Münster GmbH / Clemenshospital,2018-10-31,260550142,00,NA,405,17722,0,33988,NA,2017
Herz-Jesu-Krankenhaus Hiltrup GmbH,2018-10-23,260550153,00,NA,355,18711,39,28998,NA,2017
Ludgerus-Kliniken Münster GmbH / Raphaelsklinik,2018-11-09,260550175,00,NA,275,12980,0,15333,NA,2017
Evangelisches Krankenhaus Johannisstift Münster,2018-10-23,260550186,00,NA,181,4180,205,2019,NA,2017
LWL-Klinik Münster,2018-11-12,260550211,00,NA,376,4843,612,0,NA,2017
Fachklinik Hornheide,2018-11-07,260550222,00,NA,158,6281,0,46268,NA,2017
Alexianer Krankenhaus Münster,2018-10-22,260550233,00,NA,110,1154,146,6738,NA,2017
Klinikum Westmünsterland St. Marien- Krankenhaus Ahaus,2018-11-08,260550244,01,NA,290,12431,0,37346,NA,2017
Klinikum Westmünsterland St. Marien- Hospital Vreden,2018-11-08,260550244,02,NA,110,3029,0,5172,NA,2017
St. Marien-Krankenhaus Ahaus-Vreden,2018-11-08,260550244,99,NA,400,15460,0,42518,NA,2017
Klinikum Westmünsterland St. Agnes-Hospital Bocholt,2018-11-13,260550266,01,NA,470,21519,0,44304,NA,2017
Klinikum Westmünsterland St. Vinzenz- Hospital Rhede,2018-11-13,260550266,02,NA,125,1388,351,9040,NA,2017
St. Agnes Hospital Bocholt,2018-11-13,260550266,99,NA,595,22907,351,53344,NA,2017
St. Marien-Hospital Borken,2018-10-16,260550277,00,NA,337,13367,258,24423,NA,2017
St. Antonius-Hospital Gronau GmbH,2018-11-08,260550313,00,NA,266,14035,0,31259,NA,2017
Evangelisches Lukas-Krankenhaus Gronau gGmbH,2018-10-25,260550324,00,NA,110,2196,285,2371,NA,2017
Augustahospital Anholt,2018-10-29,260550346,00,NA,94,1903,0,0,NA,2017
Krankenhaus und MVZ Maria-Hilf Stadtlohn GmbH,2018-11-15,260550391,00,NA,140,7774,0,10936,NA,2017
"Christophorus-Kliniken Coesfeld &ndash; Dülmen &ndash; Nottuln, Standort Coesfeld",2018-11-06,260550460,01,NA,325,18796,0,33463,NA,2017
"Christophorus-Kliniken Coesfeld &ndash; Dülmen &ndash; Nottuln, Standort Dülmen",2018-12-12,260550460,02,NA,194,8186,0,11686,NA,2017
"Christophorus-Kliniken  Coesfeld &ndash; Dülmen &ndash; Nottuln, Standort Nottuln",2018-11-06,260550460,03,NA,101,2636,250,749,NA,2017
Christophorus-Kliniken Coesfeld Dülmen Nottuln,2018-12-12,260550460,99,NA,620,29618,250,45898,NA,2017
Klinik am Schlossgarten Dülmen,2018-11-06,260550482,01,NA,80,1708,0,1500,NA,2017
"Klinik am Schlossgarten, Standort Nottuln",2018-11-06,260550482,02,NA,28,372,0,0,NA,2017
Tagesklinik Am Mühlenweg Dülmen,2018-11-06,260550482,03,NA,30,0,451,0,NA,2017
Klinik am Schlossgarten,2018-11-06,260550482,99,NA,138,2080,451,1500,NA,2017
St. Marien-Hospital Lüdinghausen GmbH,2018-12-14,260550507,00,NA,133,6631,259,12674,NA,2017
Ev. Krankenhaus Castrop-Rauxel,2018-10-31,260550574,00,NA,388,13385,363,17738,NA,2017
Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke,2018-10-31,260550585,00,NA,251,9204,68,54101,NA,2017
St. Vincenz-Krankenhaus,2018-11-14,260550596,00,NA,351,17343,0,0,NA,2017
St. Antonius-Krankenhaus,2018-11-08,260550621,01,NA,140,1698,224,591,NA,2017
St. Barbara-Hospital,2018-11-08,260550621,02,NA,343,12769,0,25151,NA,2017
St. Josef-Hospital,2018-11-08,260550621,03,NA,282,7276,212,13277,NA,2017
Katholische Kliniken Emscher-Lippe,2018-11-08,260550621,99,NA,765,21743,436,39019,NA,2017
St. Elisabeth-Hospital Herten,2018-11-14,260550643,00,NA,310,11979,0,26023,NA,2017
"LWL-Klinik Marl-Sinsen, Haardklinik; Kinder- und Jugendpsychiatrie &ndash; Psychotherapie &ndash;Psychosomatik",2018-11-01,260550687,01,NA,119,1482,4,2450,NA,2017
LWL Klinik Marl-Sinsen Tagesklinik Recklinghausen,2018-11-01,260550687,02,NA,0,0,57,665,NA,2017
LWL Klinik Marl-Sinsen Tagesklinik Herne,2018-11-01,260550687,03,NA,0,0,73,0,NA,2017
LWL Klinik Marl-Sinsen Tagesklinik Borken,2018-11-01,260550687,04,NA,0,0,73,155,NA,2017
LWL Klinik Marl-Sinsen Tagesklinik Coesfeld,2018-11-01,260550687,05,NA,0,0,69,267,NA,2017
LWL Klinik Marl-Sinsen Tagesklinik Gronau,2018-11-01,260550687,06,NA,0,0,57,196,NA,2017
LWL Klinik Marl-Sinsen Tagesklinik Bottrop,2018-11-01,260550687,07,NA,0,0,79,304,NA,2017
LWL-Klinik Marl-Sinsen,2018-11-01,260550687,99,NA,119,1482,412,4037,NA,2017
Prosper-Hospital gGmbH,2018-11-13,260550701,00,NA,463,20510,492,4315,NA,2017
Elisabeth Krankenhaus Recklinghausen,2018-11-14,260550712,00,NA,288,10834,0,30899,NA,2017
St.-Laurentius-Stift,2018-11-13,260550723,00,NA,151,2189,0,0,NA,2017
St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie,2011-06-21,260550789,00,NA,64,526,0,0,NA,2017
LWL-Klinik Lengerich,2018-10-12,260550858,01,NA,314,4742,259,0,NA,2017
LWL-Klinik Lengerich Standort Rheine,2018-10-18,260550858,02,NA,60,985,0,0,NA,2017
Tagesklinik Steinfurt,2018-10-15,260550858,03,NA,0,0,118,0,NA,2017
Tagesklinik Ibbenbüren,2018-10-12,260550858,04,NA,0,0,112,0,NA,2017
LWL-Klinik Lengerich,2018-10-15,260550858,99,NA,408,5727,489,0,NA,2017
Pius-Hospital Ochtrup,2018-12-12,260550881,00,NA,60,1990,0,1199,NA,2017
Klinikum Rheine / Mathias-Spital Rheine ,2018-12-12,260550905,01,NA,481,24156,59,62902,NA,2017
Klinikum Rheine / Jakobi Krankenhaus,2018-12-12,260550905,02,NA,177,3723,594,97,NA,2017
Klinikum Rheine,2018-12-12,260550905,99,NA,658,27879,653,62999,NA,2017
St. Franziskus-Hospital Ahlen,2018-11-05,260550961,00,NA,307,14292,0,25315,NA,2017
St. Elisabeth-Hospital Beckum GmbH,2018-11-28,260550983,00,NA,228,7643,5,13979,NA,2017
St. Josef-Stift Sendenhorst,2018-11-13,260551074,00,NA,326,10294,0,13997,NA,2017
St. Rochus-Hospital Telgte,2018-10-29,260551096,00,NA,273,3806,612,2857,NA,2017
Josephs-Hospital Warendorf,2018-12-13,260551132,00,NA,261,12528,0,19231,NA,2017
Knappschaftskrankenhaus Bottrop GmbH,2018-11-09,260551143,00,NA,358,13640,269,77516,NA,2017
Bergmannsheil und Kinderklinik Buer GmbH,2018-11-12,260551154,00,NA,336,21025,125,0,NA,2017
Klinikum Vest GmbH,2018-10-19,260551165,01,NA,422,19548,0,47322,NA,2017
"Klinikum Vest GmbH, Paracelsus-Klinik Marl",2018-10-18,260551165,02,NA,343,10908,0,26277,NA,2017
Klinikum Vest GmbH,2018-10-26,260551165,99,NA,765,30456,0,73599,NA,2017
LWL-Klinik Herten,2018-11-06,260551198,01,NA,218,2360,439,15550,NA,2017
LWL-Klinik Herten - Tagesklinik Dorsten,2018-12-12,260551198,02,NA,20,0,128,749,NA,2017
LWL-Klinik Herten - Tagesklinik Haltern,2018-11-06,260551198,03,NA,20,0,128,1152,NA,2017
LWL-Klinik Herten,2018-11-06,260551198,99,NA,258,2360,695,17451,NA,2017
St. Elisabeth-Krankenhaus,2018-12-12,260551381,01,NA,295,11841,0,15107,NA,2017
von Bodelschwingh-Krankenhaus,2018-12-12,260551381,02,NA,165,6587,152,4254,NA,2017
Klinikum Ibbenbüren,2018-12-12,260551381,99,NA,460,18428,152,19361,NA,2017
St. Franziskus-Hospital GmbH Münster,2018-10-31,260551416,00,NA,612,31418,80,70957,NA,2017
HELIOS Klinik Lengerich,2018-10-31,260551449,00,NA,118,7538,0,18121,NA,2017
Marienhospital Bottrop gGmbH,2018-10-23,260551757,00,NA,358,15738,0,40027,NA,2017
St. Elisabeth-Krankenhaus Dorsten,2018-11-05,260551837,01,NA,311,12329,0,20101,NA,2017
St. Sixtus-Hospital Haltern,2018-11-05,260551837,02,NA,220,7975,0,9764,NA,2017
Marien-Hospital Marl,2018-11-05,260551837,03,NA,293,13168,263,14369,NA,2017
Gertrudis-Hospital Westerholt,2018-11-05,260551837,04,NA,180,4885,143,5413,NA,2017
KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH,2018-11-13,260551837,99,NA,1004,38357,406,49647,NA,2017
Klinikum Bielefeld gem. GmbH,2018-10-18,260570022,01,NA,661,32236,60,0,NA,2017
"Klinikum Bielefeld, Standort Rosenhöhe",2018-10-18,260570022,02,NA,309,12544,0,0,NA,2017
"Klinikum Bielefeld, Standort Halle/Westf. ",2018-10-18,260570022,03,NA,170,6991,0,0,NA,2017
Klinikum Bielefeld gem. GmbH,2018-10-24,260570022,99,NA,1140,51771,60,0,NA,2017
Evangelisches Klinikum Bethel gGmbH Standort Bethel,2018-11-29,260570044,01,NA,1460,31700,3319,79490,NA,2017
Evangelisches Klinikum Bethel gGmbH - Standort Johannesstift,2018-11-29,260570044,02,NA,1460,16114,409,15394,NA,2017
Evangelisches Klinikum Bethel gGmbH,2018-11-29,260570044,99,NA,2920,47985,3728,94884,NA,2017
Klinik Dr. Hartog,2018-11-13,260570088,00,NA,13,1107,0,284,NA,2017
Fachkrankenhaus Bethel,2018-10-29,260570102,00,NA,454,519,281,0,NA,2017
Klinikum Gütersloh,2018-11-14,260570113,00,NA,474,20199,0,30235,NA,2017
Sankt Elisabeth Hospital,2018-10-31,260570124,01,NA,364,17107,141,29919,NA,2017
Sankt Lucia Hospital,2018-10-31,260570124,02,NA,60,1679,0,87,NA,2017
Marienhospital Oelde,2018-10-31,260570124,03,NA,185,7889,0,20458,NA,2017
Sankt Elisabeth Hospital,2018-11-06,260570124,99,NA,609,26675,141,50464,NA,2017
LWL-Klinikum Gütersloh,2018-10-29,260570146,01,NA,439,5013,548,18993,NA,2017
LWL-Klinikum Tagesklinik Gütersloh,2018-10-29,260570146,02,NA,24,0,173,0,NA,2017
LWL-Klinikum Tagesklinik Gütersloh,2018-10-29,260570146,03,NA,20,0,126,0,NA,2017
LWL-Klinikum Tagesklinik Halle,2018-10-29,260570146,04,NA,22,0,147,0,NA,2017
LWL-Klinikum Gütersloh,2018-10-29,260570146,99,NA,439,5013,994,18993,NA,2017
Lukas-Krankenhaus Bünde,2018-10-31,260570282,00,NA,281,14199,0,27998,NA,2017
Ev. Krankenhaus Enger gGmbH,2018-11-02,260570293,00,NA,73,1050,0,0,NA,2017
Klinikum Herford,2018-12-14,260570306,00,NA,755,30960,372,74658,NA,2017
St. Ansgar Krankenhaus Höxter,2018-10-15,260570351,01,NA,396,17081,204,21782,NA,2017
St. Josef Hospital Bad Driburg,2018-10-15,260570351,02,NA,263,7258,148,20135,NA,2017
St. Rochus Krankenhaus Steinheim,2018-10-15,260570351,03,NA,100,2507,160,119,NA,2017
St. Vincenz Hospital Brakel,2018-10-15,260570351,04,NA,100,3384,175,12321,NA,2017
Klinikum Weser-Egge,2018-10-16,260570351,99,NA,859,30230,687,54357,NA,2017
[NEU] HELIOS Klinikum Warburg GmbH,2018-10-31,260570384,00,NA,153,7250,0,20909,NA,2017
MEDIAN Klinik Flachsheide,2018-10-31,260570431,00,NA,30,244,0,0,NA,2017
LNK Dr. Spernau GmbH und Co. KG,2018-11-14,260570453,00,NA,121,1556,162,0,NA,2017
Klinikum Lippe GmbH,2018-11-13,260570486,01,NA,632,32222,88,93815,NA,2017
Klinikum Lippe GmbH,2018-11-13,260570486,02,NA,436,14248,0,56432,NA,2017
Klinikum Lippe GmbH,2018-11-13,260570486,03,NA,107,520,577,2689,NA,2017
Klinikum Lippe GmbH,2018-11-13,260570486,99,NA,1175,46990,665,152936,NA,2017
MKK Krankenhaus Bad Oeynhausen,2018-11-13,260570545,00,NA,330,11380,0,14246,NA,2017
MKK Auguste Viktoria Klinik,2018-11-12,260570556,00,NA,136,3391,0,5467,NA,2017
Herz- und Diabeteszentrum NRW,2018-10-16,260570603,00,NA,500,14449,0,21017,NA,2017
Rheuma-Klinik Dr. Lauven,2018-11-13,260570636,00,NA,30,744,0,1078,NA,2017
"Krankenhaus Lübbecke-Rahden, Betriebsstelle Lübbecke",2018-11-15,260570681,01,NA,494,14942,231,19523,NA,2017
"Krankenhaus Lübbecke-Rahden, Betriebsstelle Rahden",2018-10-29,260570681,02,NA,78,3583,0,6052,NA,2017
Krankenhaus Lübbecke-Rahden,2018-11-15,260570681,99,NA,572,18525,231,25575,NA,2017
Johannes Wesling Klinikum Minden,2018-12-14,260570692,00,NA,879,43129,212,84666,NA,2017
Chirurgische Innenstadtklinik Minden GmbH & CO.KG,2017-08-21,260570705,00,NA,30,1475,0,0,NA,2017
[2017-10-25 15:03:34] Karl-Hansen-Klinik GmbH,2018-11-13,260570794,00,NA,208,8156,0,11513,NA,2017
St. Vincenz-Krankenhaus,2018-12-11,260570874,01,NA,582,32452,145,75840,NA,2017
St. Josefs-Krankenhaus,2018-12-11,260570874,02,NA,208,9317,0,24225,NA,2017
St. Vincenz-Krankenhaus,2018-12-11,260570874,99,NA,790,41769,145,100065,NA,2017
Brüderkrankenhaus St. Josef Paderborn,2018-11-13,260570885,00,NA,382,20824,467,33432,NA,2017
St. Johannisstift Ev. Krankenhaus Paderborn,2018-11-13,260570896,00,NA,213,8357,225,687,NA,2017
LWL-Klinik Paderborn - Standort Leostraße,2018-11-14,260570909,01,NA,18,0,136,0,NA,2017
LWL-Klinik Paderborn - Standort Mallinckrodtstraße,2018-11-14,260570909,02,NA,12,0,85,0,NA,2017
LWL-Klinik Paderborn - Standort Agathastraße,2018-11-14,260570909,03,NA,230,2671,74,12067,NA,2017
LWL-Klinik Paderborn - Standort Salzkotten,2018-11-14,260570909,04,NA,20,0,119,1599,NA,2017
LWL-Klinik Paderborn / Psychiatrie - Psychotherapie - Psychosomatik,2018-11-14,260570909,99,NA,280,2671,414,13666,NA,2017
Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG,2018-11-13,260571272,00,NA,95,4672,0,0,NA,2017
Krankenhaus Mara gGmbH,2018-11-09,260571294,00,NA,177,4310,0,7948,NA,2017
Franziskus Hospital Bielefeld,2018-11-09,260571421,01,NA,378,14963,0,31570,NA,2017
Mathilden Hospital,2018-11-09,260571421,02,NA,211,9146,0,17412,NA,2017
Sankt Vinzenz Hospital Rheda-Wiedenbrück,2018-11-09,260571421,03,NA,198,6829,0,23827,NA,2017
Katholische Hospitalvereinigung Ostwestfalen gem. GmbH,2018-11-09,260571421,99,NA,787,30938,0,72809,NA,2017
gpz GmbH Gemeindepsychiatrisches Zentrum GmbH,2018-10-18,260571454,01,NA,125,1253,234,4029,NA,2017
"gpz, Tagesklinik Bad Meinberg, Pyrmonter Straße 12c, Horn-Bad Meinberg",2018-10-18,260571454,02,NA,20,0,151,0,NA,2017
"gpz, Tagesklinik Lage, Hindenburgstraße 1, Lage",2018-10-18,260571454,03,NA,20,0,185,108,NA,2017
Gemeindepsychiatrisches Zentrum gpz GmbH,2018-10-18,260571454,99,NA,165,1253,570,4137,NA,2017
LWL-Universitätsklinikum Bochum,2018-10-19,260590015,00,NA,219,2059,538,15727,NA,2017
Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil gGmbH,2018-11-14,260590037,00,NA,556,19384,0,54009,NA,2017
HELIOS St. Josefs-Hospital Bochum-Linden,2018-10-31,260590059,00,NA,181,5757,165,8279,NA,2017
St. Josef-Hospital,2018-11-14,260590071,01,NA,708,33203,0,129061,NA,2017
St. Elisabeth-Hospital,2018-11-14,260590071,02,NA,241,11940,0,27202,NA,2017
St. Maria-Hilf-Krankenhaus,2018-11-14,260590071,03,NA,0,0,0,8062,NA,2017
Klinik Blankenstein Hattingen,2018-11-14,260590071,04,NA,169,3032,0,5063,NA,2017
Marien-Hospital Wattenscheid,2018-12-10,260590071,05,NA,180,3405,0,0,NA,2017
Katholisches Klinikum Bochum,2018-11-14,260590071,99,NA,1298,51580,0,169388,NA,2017
Augusta-Kranken-Anstalt gGmbH Bochum,2018-11-12,260590106,01,NA,460,18811,228,31211,NA,2017
Augusta-Kranken-Anstalt Bochum gGmbH,2018-11-12,260590106,02,NA,81,1530,0,1662,NA,2017
Augusta-Kranken-Anstalten gGmbH,2018-11-09,260590106,99,NA,541,20341,228,32873,NA,2017
Martin-Luther-Krankenhaus gGmbH - Voedestrasse,2018-11-09,260590128,01,NA,274,7283,159,21867,NA,2017
Martin-Luther-Krankenhaus gGmbH - Ridderstrasse,2018-11-09,260590128,02,NA,24,0,113,0,NA,2017
Martin-Luther-Krankenhaus gGmbH,2018-11-09,260590128,99,NA,298,7283,272,21867,NA,2017
Klinikum Dortmund Mitte,2018-12-13,260590139,01,NA,971,43936,169,176507,NA,2017
Klinikum Dortmund Nord,2018-12-05,260590139,02,NA,451,16221,0,74149,NA,2017
Klinikum Dortmund gGmbH,2018-12-13,260590139,99,NA,1422,60157,169,250656,NA,2017
St. Josefs-Hospital,2018-12-10,260590208,00,NA,293,15585,0,32796,NA,2017
Katholisches Krankenhaus Dortmund-West (Einrichtung der Kath. St. Lukas Gesellschaft),2018-12-10,260590219,01,NA,263,9705,0,18474,NA,2017
St. Rochus-Hospital (Einrichtung der Kath. St. Lukas Gesellschaft),2018-12-10,260590219,02,NA,204,10057,0,23130,NA,2017
Katholisches Krankenhaus Dortmund-West und St. Rochus-Hospital,2018-12-10,260590219,99,NA,467,19762,0,41604,NA,2017
"Knappschaftskrankenhaus Lütgendortmund, Klinikum Westfalen GmbH",2018-11-08,260590242,00,NA,291,5928,0,10996,NA,2017
Hüttenhospital Dortmund gGmbH,2018-11-15,260590253,00,NA,164,3252,428,0,NA,2017
LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention,2018-11-14,260590275,01,NA,405,7584,1333,11556,NA,2017
LWL-Klinik Dependance Unna,2018-11-14,260590275,02,NA,45,5599,1278,613,NA,2017
LWL-Tagesklinik Dortmund,2018-11-14,260590275,03,NA,25,0,0,1033,NA,2017
LWL-Tagesklinik Brackel,2018-11-14,260590275,04,NA,20,0,0,3081,NA,2017
LWL-Tagesklinik Lünen,2018-11-14,260590275,05,NA,20,0,0,355,NA,2017
LWL-Tagesklinik Bergkamen,2018-11-14,260590275,06,NA,20,0,0,1158,NA,2017
LWL-Tagesklinik Unna,2018-11-14,260590275,07,NA,20,0,0,345,NA,2017
LWL-Klinik Dortmund,2018-11-14,260590275,99,NA,555,7585,1334,18141,NA,2017
St. Marien-Hospital Hamm gem. GmbH,2018-11-14,260590388,01,NA,584,6715,0,0,NA,2017
St. Marien-Hospital Hamm gem. GmbH,2018-11-14,260590388,02,NA,584,10916,569,0,NA,2017
St. Marien-Hospital Hamm gGmbH,2018-11-14,260590388,99,NA,1168,17631,569,0,NA,2017
Evangelisches Krankenhaus Hamm,2018-10-16,260590402,00,NA,464,22059,0,34886,NA,2017
LWL-Universitätsklinik Hamm,2018-10-22,260590435,01,NA,110,1213,0,13363,NA,2017
LWL-Universitätsklink Hamm/ Tagesklinik Hamm,2018-10-22,260590435,02,NA,12,0,70,0,NA,2017
LWL-Universitätsklink Hamm/ Tagesklinik Rheda-Wiedenbrück,2018-10-22,260590435,03,NA,12,0,71,0,NA,2017
LWL-Universitätsklinik Hamm/ Tagesklinik Bergkamen,2018-10-22,260590435,04,NA,12,0,61,0,NA,2017
LWL-Universitätsklinik Hamm/ Tagesklinik Soest,2018-10-22,260590435,05,NA,12,0,59,0,NA,2017
LWL-Universitätsklinik Hamm/ Tagesklinik Warendorf,2018-10-22,260590435,06,NA,12,0,58,0,NA,2017
LWL-Universitätsklinik Hamm,2018-10-22,260590435,99,NA,170,1213,319,13363,NA,2017
Klinik für Manuelle Therapie,2018-10-25,260590446,00,NA,138,2815,0,0,NA,2017
"Marien Hospital Herne, Klinikum der Ruhr-Universität Bochum",2018-11-14,260590457,01,NA,535,25329,416,43645,NA,2017
"Marien Hospital Herne, Klinikum der Ruhr-Univ. Bochum, Klinik f. Kinderchirurgie",2018-11-14,260590457,02,NA,40,2207,0,13249,NA,2017
"Marien Hospital Herne, Klinikum der Ruhr-Universität Bochum",2018-11-14,260590457,99,NA,575,27536,416,56894,NA,2017
St. Anna Hospital,2018-11-07,260590468,00,NA,380,32364,0,51853,NA,2017
St. Marien Hospital Eickel,2018-11-13,260590479,00,NA,212,2528,760,6693,NA,2017
Evangelisches Krankenhaus Herne - Standort Herne-Mitte,2018-10-31,260590505,01,NA,342,14873,0,30391,NA,2017
Evangelisches Krankenhaus Herne - Standort Eickel,2018-10-31,260590505,02,NA,103,5208,0,1958,NA,2017
EvK Herne,2018-10-31,260590505,99,NA,445,20081,0,32349,NA,2017
Rheumazentrum Ruhrgebiet,2018-11-13,260590516,00,NA,148,7347,0,15873,NA,2017
EvK Hattingen gGmbH,2018-11-05,260590561,00,NA,253,10939,0,15024,NA,2017
Gemeinschaftskrankenhaus Herdecke gGmbH,2018-11-07,260590572,00,NA,474,14609,218,35490,NA,2017
HELIOS Klinikum Schwelm,2018-10-31,260590583,00,NA,401,17438,234,36517,NA,2017
Orthopädische Klinik Volmarstein,2018-11-09,260590629,00,NA,135,5000,0,20192,NA,2017
Marien Hospital Witten,2018-11-13,260590641,00,NA,362,25164,0,48033,NA,2017
Ev. Krankenhaus Witten gGmbH,2018-10-30,260590652,00,NA,302,11045,282,19261,NA,2017
Städt. Krankenhaus Maria-Hilf Brilon gGmbH,2018-12-14,260590696,00,NA,188,9323,0,0,NA,2017
St.-Marien-Hospital Marsberg,2018-11-12,260590709,00,NA,131,4751,0,8046,NA,2017
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie) - Standort Paderborn,2018-11-08,260590710,01,NA,10,0,60,0,NA,2017
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie) - Standort Höxter,2018-11-08,260590710,02,NA,10,0,51,0,NA,2017
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie) - Standort Meschede,2018-11-08,260590710,03,NA,10,0,57,0,NA,2017
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie),2018-11-08,260590710,04,NA,83,863,2,9288,NA,2017
LWL-Klinik Marsberg (Kinder- und Jugendpsychiatrie),2018-11-08,260590710,99,NA,113,863,170,9288,NA,2017
LWL-Klinik Marsberg - Standort Marsberg,2018-11-08,260590721,01,NA,130,1771,120,14779,NA,2017
LWL-Klinik Marsberg - Standort Schmallenberg-Fredeburg,2018-11-08,260590721,02,NA,15,0,109,0,NA,2017
LWL-Klinik Marsberg,2018-11-08,260590721,99,NA,145,1771,229,14779,NA,2017
Meschede,2018-11-09,260590743,00,NA,232,9686,0,11944,NA,2017
Elisabeth-Klinik gGmbH,2018-11-06,260590765,00,NA,190,6633,0,15036,NA,2017
Fachkrankenhaus Kloster Grafschaft GmbH,2018-11-15,260590798,00,NA,178,7484,0,0,NA,2017
