Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Bettenzahl,Vollstationaere_Fallzahl,Teilstationaere_Fallzahl,Ambulante_Fallzahl,StaeB_Fallzahl,year
Marien-Hospital Erftstadt-Frauenthal,2019-10-15,260530773,00,NA,125,6888,0,14730,NA,2018
St.-Katharinen-Hospital GmbH,2019-12-06,260530784,00,NA,431,16877,0,0,NA,2018
Sana-Krankenhaus Hürth,2019-11-07,260530795,00,NA,140,6877,0,9839,NA,2018
Dreifaltigkeits-Krankenhaus Wesseling,2019-11-11,260530831,00,NA,186,7895,0,22258,NA,2018
Marien-Hospital,2019-12-11,260530886,00,NA,445,16602,62,37028,NA,2018
Krankenhaus Mechernich,2019-10-30,260530900,01,NA,418,20392,124,27528,NA,2018
Krankenhaus Schleiden,2019-10-30,260530900,02,NA,105,4443,0,18167,NA,2018
Kreiskrankenhaus Mechernich GmbH,2019-10-30,260530900,99,NA,523,24835,124,45695,NA,2018
Fachklinik für Psychiatrie und Psychotherapie der MARIENBORN gGmbH,2019-10-21,260530944,00,NA,175,2681,430,18567,NA,2018
Hermann-Josef-Krankenhaus,2019-12-13,260530966,00,NA,409,19876,142,38445,NA,2018
ViaNobis - Die Fachklinik am Standort Gangelt,2019-10-23,260530977,01,NA,153,1891,155,13723,NA,2018
Tagesklinik Heinsberg,2019-10-23,260530977,02,NA,20,0,195,0,NA,2018
Tagesklinik Erkelenz,2019-10-23,260530977,03,NA,15,0,187,0,NA,2018
ViaNobis - Die Fachklinik,2019-10-23,260530977,99,NA,188,1687,0,13723,NA,2018
St. Elisabeth-Krankenhaus Geilenkirchen gemeinnützige Gesellschaft mbH,2019-10-29,260530988,00,NA,233,12308,0,27973,NA,2018
Städtisches Krankenhaus Heinsberg GmbH,2019-11-14,260530999,00,NA,187,10547,0,0,NA,2018
Katholische Kliniken Oberberg gGmbH,2019-10-31,260531035,00,NA,265,8412,0,20672,NA,2018
Kreiskrankenhaus Gummersbach,2019-11-11,260531046,01,NA,537,21348,353,62480,NA,2018
Kreiskrankenhaus Waldbröl,2019-11-11,260531046,02,NA,320,9770,150,25453,NA,2018
Zentrum für Seelische Gesundheit Marienheide -Klinik Marienheide-,2019-11-07,260531046,03,NA,177,2933,182,7039,NA,2018
Klinikum Oberberg GmbH,2019-11-13,260531046,99,NA,1034,34051,685,94972,NA,2018
Sana Krankenhaus Radevormwald,2019-11-12,260531104,00,NA,140,4848,0,12988,NA,2018
Blaues Kreuz Diakoniewerk mGmbH - Fachklinik Curt-von-Knobelsdorff-Haus,2019-11-13,260531115,00,NA,14,266,0,0,NA,2018
Marien-Krankenhaus ,2019-10-18,260531159,01,NA,543,12144,0,28786,NA,2018
Vinzenz Pallotti Hospital,2019-10-18,260531159,02,NA,233,11611,0,46489,NA,2018
GFO Kliniken Rhein-Berg,2019-10-18,260531159,99,NA,776,23755,0,75275,NA,2018
Evangelisches Krankenhaus Bergisch Gladbach gGmbH,2019-11-14,260531160,00,NA,409,13684,132,35696,NA,2018
Krankenhaus Wermelskirchen GmbH,2019-11-13,260531193,00,NA,200,9035,17,32517,NA,2018
Rhein-Klinik,2019-11-13,260531228,00,NA,94,618,87,52,NA,2018
St. Franziskus Krankenhaus GmbH,2019-11-13,260531273,00,NA,95,4163,0,8559,NA,2018
"GFO Kliniken Troisdorf, Betriebsstätte St. Josef Troisdorf",2019-10-18,260531364,01,NA,324,15612,0,47325,NA,2018
GFO Kliniken Troisdorf,2019-10-18,260531364,02,NA,220,11881,0,48535,NA,2018
GFO Kliniken Troisdorf,2019-10-18,260531364,99,NA,544,27493,0,95860,NA,2018
Tagesklinik Alteburger Straße gGmbH,2019-11-15,260531569,00,NA,96,578,349,3345,NA,2018
Psychosomatische Klinik Bergisch Gladbach,2019-10-31,260531581,00,NA,47,1232,0,1920,NA,2018
Tagesklinik Pionierstraße,2019-07-31,260531592,00,NA,0,0,102,1704,NA,2018
Betriebsteil Marienhöhe,2019-11-13,260531661,01,NA,577,18884,92,29384,NA,2018
Betriebsteil Bardenberg,2019-11-13,260531661,02,NA,577,3605,0,1866,NA,2018
Rhein-Maas Klinikum GmbH,2019-11-14,260531661,99,NA,577,22489,0,31250,NA,2018
Augenklinik Dardenne SE,2019-10-21,260531694,00,NA,21,1189,0,4512,NA,2018
Kliniken der Stadt Köln gGmbH - Krankenhaus Merheim,2019-11-12,260531730,00,NA,724,24365,0,75477,NA,2018
Kliniken Köln gGmbH - Kinderkrankenhaus Amsterdamer Straße,2019-11-12,260531741,01,NA,204,9982,2,50830,NA,2018
Klinik für Kinder- und Jugendpsychiatrie und Psychotherapie,2019-11-12,260531741,02,NA,78,629,134,2725,NA,2018
Kliniken Köln gGmbH - Kinderkrankenhaus Amsterdamer Straße,2019-11-12,260531741,99,NA,282,10611,136,53555,NA,2018
Malteser Krankenhaus St. Hildegardis,2019-11-13,260531898,00,NA,233,9294,39,10579,NA,2018
HELIOS Klinikum Siegburg,2019-10-29,260531967,00,NA,361,16900,0,31536,NA,2018
Asklepios Klinik Sankt Augustin GmbH,2019-11-13,260531990,00,NA,206,7206,693,56574,NA,2018
St. Elisabeth-Krankenhaus Jülich,2019-11-14,260532811,00,NA,156,6144,0,17871,NA,2018
Sana Dreifaltigkeits-Krankenhaus Köln,2019-12-13,260532888,00,NA,80,3859,0,9408,NA,2018
Helios Klinik Wipperfürth ,2019-10-29,260532935,00,NA,131,7430,0,12620,NA,2018
Elisabeth- Krankenhaus GmbH,2019-11-13,260550084,00,NA,223,2806,194,1245,NA,2018
Marienhospital Gelsenkirchen GmbH,2019-11-13,260550095,00,NA,568,28715,0,60527,NA,2018
Sankt Marien-Hospital Buer GmbH,2019-11-13,260550108,00,NA,257,12426,0,16511,NA,2018
Evangelische Kliniken Gelsenkirchen GmbH,2019-09-24,260550119,00,NA,433,17234,183,59843,NA,2018
Universitätsklinikum Münster,2019-11-13,260550131,00,NA,1457,61045,6803,486734,NA,2018
Ludgerus-Kliniken Münster GmbH-Standort Clemenshospital,2019-10-31,260550142,01,NA,405,17525,0,33113,NA,2018
Ludgerus-Kliniken Münster GmbH-Standort Raphaelsklinik,2019-10-31,260550142,02,NA,275,11942,0,16429,NA,2018
Ludgerus-Kliniken Münster GmbH,2019-11-07,260550142,99,NA,680,29467,0,49542,NA,2018
Herz-Jesu-Krankenhaus Hiltrup GmbH,2019-10-28,260550153,00,NA,355,18493,54,29887,NA,2018
Evangelisches Krankenhaus Johannisstift Münster gGmbH,2019-10-29,260550186,00,NA,181,4256,223,14146,NA,2018
LWL-Klinik Münster,2019-11-14,260550211,00,NA,376,4852,606,19313,NA,2018
Fachklinik Hornheide,2019-10-24,260550222,00,NA,158,6175,0,46268,NA,2018
Alexianer Krankenhaus Münster,2019-11-13,260550233,00,NA,110,1153,143,6549,NA,2018
Klinikum Westmünsterland St. Marien- Krankenhaus Ahaus,2019-10-31,260550244,01,NA,271,12443,0,35853,NA,2018
Klinikum Westmünsterland St. Marien- Hospital Vreden,2019-10-31,260550244,02,NA,110,3068,0,5331,NA,2018
St. Marien-Krankenhaus Ahaus-Vreden,2019-10-31,260550244,99,NA,381,15511,0,41184,NA,2018
Klinikum Westmünsterland St. Agnes-Hospital Bocholt,2019-11-13,260550266,01,NA,441,21180,0,45524,NA,2018
Klinikum Westmünsterland St. Vinzenz-Hospital Rhede,2019-10-15,260550266,02,NA,125,1265,343,9504,NA,2018
St. Agnes-Hospital Bocholt-Rhede,2019-11-13,260550266,99,NA,566,22445,343,55028,NA,2018
St. Marien-Hospital Borken,2019-10-15,260550277,00,NA,336,13331,248,24012,NA,2018
St. Antonius-Hospital Gronau GmbH,2019-11-06,260550313,00,NA,266,13841,0,18317,NA,2018
Evangelisches Lukas-Krankenhaus Gronau gGmbH,2019-10-30,260550324,00,NA,110,2204,306,2452,NA,2018
Augustahospital Anholt,2019-10-30,260550346,00,NA,91,1823,0,1440,NA,2018
Krankenhaus und MVZ Maria-Hilf Stadtlohn GmbH,2019-10-23,260550391,00,NA,157,7455,0,0,NA,2018
"Christophorus-Kliniken Coesfeld – Dülmen – Nottuln, Standort Coesfeld",2019-11-08,260550460,01,NA,325,19272,0,36395,NA,2018
"Christophorus-Kliniken Coesfeld – Dülmen – Nottuln, Standort Dülmen",2019-11-08,260550460,02,NA,194,8495,0,14528,NA,2018
"Christophorus-Kliniken  Coesfeld – Dülmen – Nottuln, Standort Nottuln",2019-11-08,260550460,03,NA,101,2548,244,387,NA,2018
Christophorus-Kliniken Coesfeld Dülmen Nottuln,2019-11-08,260550460,99,NA,620,30315,244,51310,NA,2018
Klinik am Schlossgarten Dülmen,2019-11-08,260550482,01,NA,92,1637,0,2000,NA,2018
"Klinik am Schlossgarten, Standort Nottuln",2019-11-08,260550482,02,NA,28,466,0,0,NA,2018
Tagesklinik Am Mühlenweg Dülmen,2019-11-08,260550482,03,NA,35,0,466,0,NA,2018
Klinik am Schlossgarten,2019-11-08,260550482,99,NA,155,2103,466,2000,NA,2018
St. Marien-Hospital Lüdinghausen GmbH,2019-12-13,260550507,00,NA,164,6706,368,12622,NA,2018
Ev. Krankenhaus Castrop-Rauxel,2019-12-09,260550574,00,NA,388,13974,327,16986,NA,2018
Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke,2019-11-15,260550585,00,NA,236,9725,72,54922,NA,2018
St. Vincenz-Krankenhaus,2019-11-12,260550596,00,NA,351,18542,1,18647,NA,2018
St. Antonius-Krankenhaus,2019-09-30,260550621,01,NA,140,1641,213,579,NA,2018
St. Barbara-Hospital,2019-10-02,260550621,02,NA,306,13056,0,25510,NA,2018
St. Josef-Hospital,2019-10-02,260550621,03,NA,256,3901,170,6059,NA,2018
Katholische Kliniken Emscher-Lippe,2019-10-08,260550621,99,NA,702,18598,383,32148,NA,2018
St. Elisabeth-Hospital Herten,2019-11-11,260550643,00,NA,310,11880,0,26795,NA,2018
"LWL-Klinik Marl-Sinsen, Haardklinik; Kinder- und Jugendpsychiatrie – Psychotherapie –Psychosomatik",2019-11-05,260550687,01,NA,119,1445,7,4855,NA,2018
LWL Klinik Marl-Sinsen Tagesklinik Recklinghausen,2019-11-05,260550687,02,NA,0,0,61,2108,NA,2018
LWL Klinik Marl-Sinsen Tagesklinik Herne,2019-11-05,260550687,03,NA,0,0,77,0,NA,2018
LWL Klinik Marl-Sinsen Tagesklinik Borken,2019-11-05,260550687,04,NA,0,0,80,502,NA,2018
LWL Klinik Marl-Sinsen Tagesklinik Coesfeld,2019-11-05,260550687,05,NA,0,0,57,935,NA,2018
LWL Klinik Marl-Sinsen Tagesklinik Gronau,2019-11-05,260550687,06,NA,0,0,51,162,NA,2018
LWL Klinik Marl-Sinsen Tagesklinik Bottrop,2019-11-05,260550687,07,NA,0,0,67,511,NA,2018
LWL-Klinik Marl-Sinsen,2019-11-06,260550687,99,NA,119,1445,400,9073,NA,2018
Prosper-Hospital gGmbH,2019-12-09,260550701,00,NA,463,20318,460,0,NA,2018
Elisabeth Krankenhaus Recklinghausen,2019-12-13,260550712,00,NA,230,10745,0,29804,NA,2018
St.-Laurentius-Stift,2019-11-12,260550723,00,NA,151,2224,516,4301,NA,2018
St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie,2011-06-21,260550789,00,NA,64,516,0,0,NA,2018
LWL-Klinik Lengerich,2019-11-06,260550858,01,NA,279,3565,226,12134,NA,2018
LWL-Klinik Lengerich Standort Rheine,2019-10-31,260550858,02,NA,60,975,0,6304,NA,2018
Tagesklinik Steinfurt,2019-10-31,260550858,03,NA,0,0,111,1703,NA,2018
Tagesklinik Ibbenbüren,2019-10-31,260550858,04,NA,0,0,108,1996,NA,2018
LWL-Klinik Lengerich,2019-11-06,260550858,99,NA,373,4540,445,22137,NA,2018
Pius-Hospital Ochtrup,2019-12-10,260550881,00,NA,50,1913,0,1324,NA,2018
Klinikum Rheine / Mathias-Spital Rheine ,2019-12-11,260550905,01,NA,481,24304,71,65839,NA,2018
Klinikum Rheine / Jakobi Krankenhaus,2019-12-11,260550905,02,NA,177,3782,580,575,NA,2018
Klinikum Rheine,2019-12-10,260550905,99,NA,658,28086,651,66414,NA,2018
St. Franziskus-Hospital Ahlen,2019-11-06,260550961,00,NA,307,14360,0,30286,NA,2018
St. Elisabeth-Hospital Beckum GmbH,2019-11-14,260550983,00,NA,228,7593,144,13786,NA,2018
St. Josef-Stift Sendenhorst,2019-11-15,260551074,00,NA,326,10880,32,13463,NA,2018
St. Rochus-Hospital Telgte,2019-11-15,260551096,00,NA,291,3797,639,2974,NA,2018
Josephs-Hospital Warendorf,2019-12-04,260551132,00,NA,241,12511,0,21250,NA,2018
Knappschaftskrankenhaus Bottrop GmbH,2019-11-06,260551143,00,NA,372,13411,280,75752,NA,2018
Bergmannsheil und Kinderklinik Buer GmbH,2019-11-08,260551154,00,NA,336,21375,125,0,NA,2018
Klinikum Vest GmbH,2019-10-31,260551165,01,NA,422,19221,0,49079,NA,2018
"Klinikum Vest GmbH, Paracelsus-Klinik Marl",2019-10-31,260551165,02,NA,343,11525,64,26777,NA,2018
Klinikum Vest GmbH,2019-10-31,260551165,99,NA,765,30746,64,75856,NA,2018
LWL-Klinik Herten,2019-10-16,260551198,01,NA,226,2360,468,73385,NA,2018
LWL-Klinik Herten - Tagesklinik Dorsten,2019-10-15,260551198,02,NA,20,0,120,2729,NA,2018
LWL-Klinik Herten - Tagesklinik Haltern,2019-10-15,260551198,03,NA,20,0,114,4525,NA,2018
LWL-Klinik Herten,2019-10-16,260551198,99,NA,266,2360,702,80639,NA,2018
St. Elisabeth-Krankenhaus,2019-12-11,260551381,01,NA,252,11869,0,24636,NA,2018
von Bodelschwingh-Krankenhaus,2019-12-11,260551381,02,NA,180,6616,140,5301,NA,2018
Klinikum Ibbenbüren,2019-12-11,260551381,99,NA,432,18485,140,29937,NA,2018
St. Franziskus-Hospital GmbH Münster,2019-11-11,260551416,00,NA,612,31939,94,0,NA,2018
HELIOS Klinik Lengerich,2019-10-29,260551449,00,NA,171,8132,0,22528,NA,2018
Marienhospital Bottrop gGmbH,2019-11-11,260551757,00,NA,358,14735,0,21603,NA,2018
St. Elisabeth-Krankenhaus Dorsten,2019-10-28,260551837,01,NA,307,12436,0,18047,NA,2018
St. Sixtus-Hospital Haltern,2019-10-30,260551837,02,NA,183,7435,0,9544,NA,2018
Marien-Hospital Marl,2019-10-28,260551837,03,NA,281,13403,257,13906,NA,2018
Gertrudis-Hospital Westerholt,2019-10-28,260551837,04,NA,180,4777,124,5154,NA,2018
KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH,2019-10-30,260551837,99,NA,951,38051,381,46651,NA,2018
Klinikum Bielefeld gem. GmbH,2019-10-09,260570022,01,NA,661,31568,0,0,NA,2018
"Klinikum Bielefeld, Standort Rosenhöhe",2019-10-23,260570022,02,NA,309,12643,0,0,NA,2018
"Klinikum Bielefeld gem. GmbH, Standort Halle/Westfalen",2019-10-23,260570022,03,NA,170,6571,0,0,NA,2018
Klinikum Bielefeld gem. GmbH,2019-10-24,260570022,99,NA,1140,50782,0,0,NA,2018
Evangelisches Klinikum Bethel gGmbH Standort Bethel,2019-11-12,260570044,01,NA,1460,31722,3731,79284,NA,2018
Evangelisches Klinikum Bethel gGmbH - Standort Johannesstift,2019-11-12,260570044,02,NA,1460,15586,389,15209,NA,2018
Evangelisches Klinikum Bethel gGmbH,2019-11-12,260570044,99,NA,2920,47308,4120,94493,NA,2018
Klinik Dr. Hartog,2019-11-12,260570088,00,NA,13,1248,0,258,NA,2018
Klinikum Gütersloh,2019-11-13,260570113,00,NA,410,19952,0,30235,NA,2018
Sankt Elisabeth Hospital,2019-11-12,260570124,01,NA,364,16370,136,29372,NA,2018
Sankt Lucia Hospital,2019-11-12,260570124,02,NA,60,1676,0,76,NA,2018
Marienhospital Oelde,2019-11-12,260570124,03,NA,185,8082,0,21794,NA,2018
Sankt Elisabeth Hospital,2019-11-12,260570124,99,NA,609,26128,136,51242,NA,2018
LWL-Klinikum Gütersloh,2019-12-14,260570146,01,NA,439,5088,530,17845,NA,2018
LWL-Klinikum Tagesklinik Halle,2019-12-14,260570146,02,NA,22,0,155,1262,NA,2018
LWL Klinikum Gütersloh,2019-12-14,260570146,99,NA,461,5088,685,19107,NA,2018
Lukas-Krankenhaus Bünde,2019-12-13,260570282,00,NA,281,11182,0,26207,NA,2018
Ev. Krankenhaus Enger gGmbH,2019-10-30,260570293,00,NA,73,1118,0,0,NA,2018
Klinikum Herford,2019-12-14,260570306,00,NA,863,31724,413,73345,NA,2018
St. Ansgar Krankenhaus Höxter,2019-10-16,260570351,01,NA,371,17566,211,24719,NA,2018
St. Josef Hospital Bad Driburg,2019-10-07,260570351,02,NA,247,7462,118,19676,NA,2018
St. Rochus Krankenhaus Steinheim,2019-10-07,260570351,03,NA,107,2363,143,119,NA,2018
St. Vincenz Hospital Brakel,2019-10-07,260570351,04,NA,138,3737,161,14643,NA,2018
Klinikum Weser-Egge gGmbH,2019-10-07,260570351,99,NA,863,31128,633,59157,NA,2018
Helios Klinikum Warburg GmbH,2019-10-29,260570384,00,NA,139,7266,0,21563,NA,2018
LNK Dr. Spernau GmbH und Co. KG,2019-11-08,260570453,00,NA,131,1382,162,0,NA,2018
Klinikum Lippe GmbH,2019-11-14,260570486,01,NA,632,32369,105,65238,NA,2018
Klinikum Lippe GmbH,2019-11-14,260570486,02,NA,436,14460,0,31001,NA,2018
Klinikum Lippe GmbH,2019-11-14,260570486,03,NA,96,573,665,1309,NA,2018
Klinikum Lippe GmbH,2019-11-14,260570486,99,NA,1164,47402,770,97548,NA,2018
MKK Krankenhaus Bad Oeynhausen,2019-11-05,260570545,00,NA,330,11567,0,15117,NA,2018
MKK Auguste Viktoria Klinik,2019-11-15,260570556,00,NA,136,2965,0,6009,NA,2018
Herz- und Diabeteszentrum NRW,2019-11-08,260570603,00,NA,500,13694,0,21546,NA,2018
Rheuma-Klinik Dr. Lauven,2019-11-13,260570636,00,NA,30,759,0,1221,NA,2018
"Krankenhaus Lübbecke-Rahden, Betriebsstelle Lübbecke",2019-11-08,260570681,01,NA,494,14830,246,21430,NA,2018
"Krankenhaus Lübbecke-Rahden, Betriebsstelle Rahden",2019-11-08,260570681,02,NA,78,3003,0,6209,NA,2018
"Krankenhaus Lübbecke-Rahden, Betriebsstelle Lübbecke",2019-11-08,260570681,99,NA,572,17833,246,27639,NA,2018
Johannes Wesling Klinikum Minden,2019-11-12,260570692,00,NA,879,42688,183,90463,NA,2018
Chirurgische Innenstadtklinik Minden GmbH & CO.KG,2019-08-21,260570705,00,NA,30,1376,0,0,NA,2018
[2017-10-25 15:03:34] Karl-Hansen-Klinik GmbH,2019-11-14,260570794,00,NA,208,7844,0,11288,NA,2018
St. Vincenz-Krankenhaus,2019-11-14,260570874,01,NA,582,31858,4539,75840,NA,2018
St. Josefs-Krankenhaus,2019-11-14,260570874,02,NA,208,8869,0,24225,NA,2018
St. Vincenz-Krankenhaus,2019-11-14,260570874,99,NA,790,40727,4539,100065,NA,2018
Brüderkrankenhaus St. Josef Paderborn,2019-11-11,260570885,00,NA,382,21525,508,41769,NA,2018
St. Johannisstift Ev. Krankenhaus Paderborn,2015-10-01,260570896,00,NA,213,8094,225,9595,NA,2018
LWL-Klinik Paderborn - Standort Leostraße,2019-11-12,260570909,01,NA,18,0,142,0,NA,2018
LWL-Klinik Paderborn - Standort Mallinckrodtstraße,2019-11-12,260570909,02,NA,12,0,93,0,NA,2018
LWL-Klinik Paderborn - Standort Agathastraße,2019-11-12,260570909,03,NA,230,2863,71,13065,NA,2018
LWL-Klinik Paderborn - Standort Salzkotten,2019-11-12,260570909,04,NA,20,0,108,1976,NA,2018
LWL-Klinik Paderborn / Psychiatrie - Psychotherapie - Psychosomatik,2019-11-12,260570909,99,NA,280,2863,414,15041,NA,2018
Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG,2019-11-12,260571272,00,NA,95,4560,0,0,NA,2018
Krankenhaus Mara gGmbH,2019-11-08,260571294,00,NA,177,4568,0,8304,NA,2018
Katholische Hospitalvereinigung Ostwestfalen gem. GmbH ,2019-11-14,260571421,01,NA,301,14900,0,33943,NA,2018
Mathilden Hospital,2019-11-14,260571421,02,NA,166,9251,0,17237,NA,2018
Sankt Vinzenz Hospital Rheda-Wiedenbrück,2019-11-14,260571421,03,NA,147,6499,0,22801,NA,2018
Katholische Hospitalvereinigung Ostwestfalen gem. GmbH,2019-11-14,260571421,99,NA,614,30650,0,73981,NA,2018
gpz GmbH Gemeindepsychiatrisches Zentrum GmbH,2019-10-20,260571454,01,NA,125,1211,182,4149,NA,2018
"gpz, Tagesklinik Bad Meinberg, Pyrmonter Straße 12c, Horn-Bad Meinberg",2019-10-20,260571454,02,NA,20,0,152,0,NA,2018
"gpz, Tagesklinik Lage, Hindenburgstraße 1, Lage",2019-10-20,260571454,03,NA,20,0,160,147,NA,2018
Gemeindepsychiatrisches Zentrum gpz GmbH,2019-10-20,260571454,99,NA,165,1211,494,4296,NA,2018
MEDIAN Klinik NRZ,2019-11-15,260571820,00,NA,30,289,0,0,NA,2018
LWL-Universitätsklinikum Bochum,2019-10-15,260590015,00,NA,219,2132,523,97670,NA,2018
Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil gGmbH,2019-11-14,260590037,00,NA,680,18664,1,65752,NA,2018
HELIOS St. Josefs-Hospital Bochum-Linden,2019-10-29,260590059,00,NA,181,5364,160,7258,NA,2018
St. Josef-Hospital,2019-11-15,260590071,01,NA,708,33798,0,129061,NA,2018
St. Elisabeth-Hospital,2019-11-15,260590071,02,NA,241,11939,0,27202,NA,2018
St. Maria-Hilf-Krankenhaus,2019-11-15,260590071,03,NA,0,0,0,8062,NA,2018
Klinik Blankenstein Hattingen,2019-11-15,260590071,04,NA,169,3537,0,0,NA,2018
Marien-Hospital Wattenscheid,2019-11-15,260590071,05,NA,180,3405,145,0,NA,2018
Katholisches Klinikum Bochum,2019-11-15,260590071,99,NA,1298,52679,145,164325,NA,2018
Augusta-Kranken-Anstalt gGmbH Bochum,2019-10-16,260590106,01,NA,460,18357,209,30712,NA,2018
Augusta-Kranken-Anstalt Bochum gGmbH,2019-10-14,260590106,02,NA,81,1394,0,1752,NA,2018
Augusta-Kranken-Anstalt gGmbH,2019-10-16,260590106,99,NA,541,19751,209,32464,NA,2018
Martin-Luther-Krankenhaus gGmbH - Voedestrasse,2019-10-25,260590128,01,NA,245,7369,140,21952,NA,2018
Martin-Luther-Krankenhaus gGmbH - Ridderstrasse,2019-10-25,260590128,02,NA,24,0,253,0,NA,2018
Martin-Luther-Krankenhaus gGmbH,2019-10-25,260590128,99,NA,269,7369,393,21952,NA,2018
Klinikum Dortmund Mitte,2019-12-12,260590139,01,NA,971,42223,180,180644,NA,2018
Klinikum Dortmund Nord,2019-12-12,260590139,02,NA,451,15520,0,76493,NA,2018
Klinikum Dortmund gGmbH,2019-12-12,260590139,99,NA,1422,57743,180,257137,NA,2018
St.-Josefs-Hospital,2019-11-14,260590208,00,NA,293,15761,0,34198,NA,2018
Katholisches Krankenhaus Dortmund-West (Einrichtung der Kath. St. Lukas Gesellschaft),2019-11-14,260590219,01,NA,263,9436,0,18069,NA,2018
St. Rochus-Hospital (Einrichtung der Kath. St. Lukas Gesellschaft),2019-11-14,260590219,02,NA,204,10375,0,25354,NA,2018
Katholisches Krankenhaus Dortmund-West/St. Rochus-Hospital,2019-11-14,260590219,99,NA,467,19811,0,43423,NA,2018
"Knappschaftskrankenhaus Lütgendortmund, Klinikum Westfalen GmbH",2019-11-04,260590242,00,NA,291,5965,212,0,NA,2018
Hüttenhospital Dortmund gGmbH,2019-11-14,260590253,00,NA,164,3237,423,213,NA,2018
LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention,2019-12-11,260590275,01,NA,565,6417,1290,19327,NA,2018
LWL-Klinik Dependance Unna,2019-12-11,260590275,02,NA,45,6417,1290,0,NA,2018
LWL-Tagesklinik Dortmund,2019-12-11,260590275,03,NA,25,6417,1290,0,NA,2018
LWL-Tagesklinik Brackel,2019-12-11,260590275,04,NA,20,6417,1290,0,NA,2018
LWL-Tagesklinik Lünen,2019-12-11,260590275,05,NA,20,6417,1290,0,NA,2018
LWL-Tagesklinik Bergkamen,2019-12-11,260590275,06,NA,20,6417,1290,0,NA,2018
LWL-Tagesklinik Unna,2019-12-11,260590275,07,NA,20,6417,1290,0,NA,2018
LWL-Klinik Dortmund,2019-12-11,260590275,99,NA,405,6144,1133,19327,NA,2018
St. Marien-Hospital Hamm gem. GmbH,2019-11-08,260590388,01,NA,259,6113,0,18169,NA,2018
St. Marien-Hospital Hamm gem. GmbH,2019-11-08,260590388,02,NA,325,11295,544,14194,NA,2018
St. Marien-Hospital Hamm gem. GmbH,2019-11-08,260590388,99,NA,584,17408,544,32363,NA,2018
Evangelisches Krankenhaus Hamm,2019-11-11,260590402,00,NA,464,21566,0,34191,NA,2018
LWL-Universitätsklinik Hamm,2019-11-07,260590435,01,NA,122,1150,68,8913,NA,2018
LWL-Universitätsklink Hamm/ Tagesklinik Gütersloh,2019-11-07,260590435,02,NA,10,0,26,183,NA,2018
LWL-Universitätsklink Hamm/ Tagesklinik Rheda-Wiedenbrück,2019-11-07,260590435,03,NA,10,0,69,2131,NA,2018
LWL-Universitätsklinik Hamm/ Tagesklinik Bergkamen,2019-11-07,260590435,04,NA,12,0,65,411,NA,2018
LWL-Universitätsklinik Hamm/ Tagesklinik Soest,2019-11-07,260590435,05,NA,12,0,53,1045,NA,2018
LWL-Universitätsklinik Hamm/ Tagesklinik Warendorf,2019-11-07,260590435,06,NA,12,0,64,667,NA,2018
LWL-Universitätsklinik Hamm,2019-11-07,260590435,99,NA,178,1150,345,13350,NA,2018
Klinik für Manuelle Therapie,2019-10-25,260590446,00,NA,138,2717,0,0,NA,2018
"Marien Hospital Herne, Klinikum der Ruhr-Universität Bochum",2019-11-14,260590457,01,NA,535,26400,326,45446,NA,2018
"Marien Hospital Herne, Klinikum der Ruhr-Univ. Bochum, Klinik f. Kinderchirurgie",2019-11-14,260590457,02,NA,40,2220,0,12923,NA,2018
"Marien Hospital Herne, Klinikum der Ruhr-Universität Bochum",2019-11-14,260590457,99,NA,575,28620,326,58369,NA,2018
St. Anna Hospital,2019-10-31,260590468,00,NA,380,32012,0,53799,NA,2018
St. Marien Hospital Eickel,2019-11-13,260590479,00,NA,212,2554,756,6922,NA,2018
Evangelisches Krankenhaus Herne - Standort Herne-Mitte,2019-11-06,260590505,01,NA,310,14691,0,30139,NA,2018
Evangelisches Krankenhaus Herne - Standort Eickel,2019-12-09,260590505,02,NA,135,5246,0,2088,NA,2018
EvK Herne,2019-11-07,260590505,99,NA,445,19937,0,32227,NA,2018
Rheumazentrum Ruhrgebiet,2019-10-23,260590516,00,NA,148,7670,0,16830,NA,2018
EvK Hattingen gGmbH,2019-10-17,260590561,00,NA,253,10614,0,15029,NA,2018
Gemeinschaftskrankenhaus Herdecke gGmbH,2019-11-13,260590572,00,NA,471,14890,209,33950,NA,2018
HELIOS Klinikum Schwelm,2019-11-01,260590583,00,NA,401,17646,250,39921,NA,2018
Orthopädische Klinik Volmarstein,2019-11-07,260590629,00,NA,134,4994,0,23647,NA,2018
Marien Hospital Witten,2019-11-05,260590641,00,NA,362,25311,0,45557,NA,2018
Ev. Krankenhaus Witten gGmbH,2019-11-06,260590652,00,NA,302,11261,231,13807,NA,2018
Städt. Krankenhaus Maria-Hilf Brilon gGmbH,2019-11-07,260590696,00,NA,200,8254,0,0,NA,2018
St.-Marien-Hospital Marsberg,2019-11-11,260590709,00,NA,131,4739,0,8452,NA,2018
