Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Bettenzahl,Vollstationaere_Fallzahl,Teilstationaere_Fallzahl,Ambulante_Fallzahl,StaeB_Fallzahl,year
Klinik Alteburger Straße gGmbH,2021-10-18,260531569,771063000,00,101,598,338,3344,NA,2020
Psychosomatische Klinik Bergisch Gladbach,2021-11-11,260531581,772086000,00,47,1114,0,0,NA,2020
Tagesklinik Pionierstraße,2021-08-17,260531592,771126000,NA,0,0,76,1511,NA,2020
Rhein-Maas Klinikum GmbH,2021-12-15,260531661,772113000,00,577,18667,0,29324,NA,2020
Augenklinik Dardenne SE,2021-10-15,260531694,772076000,00,21,938,0,4459,NA,2020
Kliniken der Stadt Köln gGmbH - Krankenhaus Merheim,2021-11-10,260531730,772819000,00,724,22052,39,94232,NA,2020
Klinik für Kinder- und Jugendpsychiatrie und Psychotherapie,2021-11-08,260531741,773533000,02,78,639,96,2857,NA,2020
Klinik für Kinder- und Jugendpsychiatrie und Psychotherapie,2021-11-12,260531741,773534000,02,78,639,96,2857,NA,2020
St. Hildegardis Krankenhaus,2021-11-03,260531898,772687000,00,255,7565,0,9507,NA,2020
HELIOS Klinikum Siegburg,2021-11-01,260531967,772322000,00,361,14595,0,25695,NA,2020
Asklepios Klinik Sankt Augustin GmbH,2021-12-15,260531990,772114000,00,206,5150,599,46225,NA,2020
"St. Elisabeth-Krankenhaus Jülich, Katholische Nord-Kreis Kliniken GmbH",2021-11-15,260532811,772277000,00,156,4985,0,0,NA,2020
Sana Dreifaltigkeits-Krankenhaus Köln,2021-12-06,260532888,772833000,00,80,4197,0,558,NA,2020
Helios Klinik Wipperfürth ,2021-11-01,260532935,771944000,00,151,5955,0,10533,NA,2020
Elisabeth- Krankenhaus GmbH,2021-10-26,260550084,771656000,00,221,2090,110,2326,NA,2020
Marienhospital Gelsenkirchen GmbH,2021-11-03,260550095,771657000,00,568,24737,0,49884,NA,2020
Sankt Marien-Hospital Buer GmbH,2021-10-27,260550108,771647000,00,257,10328,0,14162,NA,2020
Ev. Kliniken Gelsenkirchen GmbH,2021-10-15,260550119,772790000,00,435,16081,0,65953,NA,2020
Psychiatrische Tagesklinik,2021-10-15,260550119,773762000,NA,24,0,161,0,NA,2020
Universitätsklinikum Münster,2021-10-27,260550131,772432000,00,1513,52343,4514,499113,NA,2020
Ludgerus-Kliniken Münster GmbH-Standort Clemenshospital,2021-11-10,260550142,772873000,01,385,16971,0,33605,NA,2020
Ludgerus-Kliniken Münster GmbH-Standort Raphaelsklinik,2021-11-10,260550142,773050000,02,261,10360,0,13171,NA,2020
Herz-Jesu-Krankenhaus Hiltrup GmbH,2021-11-15,260550153,771527000,00,347,14630,66,23941,NA,2020
EVK Münster - Alexianer Johannisstift GmbH,2021-11-02,260550186,771116000,00,161,3447,70,8653,NA,2020
LWL-Klinik Münster,2021-11-10,260550211,773649000,00,376,4047,318,16660,NA,2020
Fachklinik Hornheide,2021-11-08,260550222,771779000,00,140,5976,0,45382,NA,2020
Tagesklinik im Clemens-Wallrath-Haus,2021-11-10,260550233,771134000,NA,15,0,87,0,NA,2020
Alexianer Krankenhaus Münster,2021-11-10,260550233,771135000,NA,106,1066,0,5434,NA,2020
St. Marien-Krankenhaus Ahaus,2021-11-12,260550244,771284000,01,284,10952,0,33939,NA,2020
St. Marien-Hospital Vreden,2021-11-12,260550244,771285000,02,110,2067,0,7268,NA,2020
Krankenhaus Maria-Hilf Stadtlohn,2021-11-12,260550244,773671000,03,144,5336,0,11718,NA,2020
St. Agnes-Hospital Bocholt,2021-11-12,260550266,771286000,01,441,17753,0,41927,NA,2020
St. Vinzenz-Hospital Rhede,2021-11-11,260550266,771287000,02,141,1168,262,8625,NA,2020
St. Marien-Hospital Borken,2021-11-12,260550277,771288000,00,336,11723,172,24376,NA,2020
St. Antonius-Hospital Gronau GmbH,2021-10-19,260550313,771299000,00,266,12717,0,28291,NA,2020
Evangelisches Lukas-Krankenhaus Gronau gGmbH,2021-11-04,260550324,771114000,00,110,1949,101,2519,NA,2020
Augustahospital Anholt,2021-12-08,260550346,771376000,NA,91,1655,0,718,NA,2020
"Christophorus Kliniken Coesfeld – Dülmen – Nottuln, Standort Coesfeld",2021-12-14,260550460,771191000,01,325,17866,0,33159,NA,2020
"Christophorus Kliniken Coesfeld – Dülmen – Nottuln, Standort Dülmen",2021-12-14,260550460,771192000,02,194,7370,0,4924,NA,2020
"Christophorus Kliniken  Coesfeld – Dülmen – Nottuln, Standort Nottuln",2021-12-14,260550460,771193000,03,101,2491,199,714,NA,2020
Christophorus Klinik am Schlossgarten Dülmen,2021-11-11,260550482,771465000,01,92,1397,230,3311,NA,2020
"Christophorus Klinik am Schlossgarten, Standort Nottuln",2021-11-11,260550482,771466000,02,28,345,0,0,NA,2020
St. Marien-Hospital Lüdinghausen GmbH,2021-11-15,260550507,771618000,00,164,5451,173,9632,NA,2020
Ev. Krankenhaus Castrop-Rauxel,2021-11-12,260550574,773650000,00,388,12543,246,14346,NA,2020
Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke,2021-11-10,260550585,771639000,00,244,8389,60,40702,NA,2020
St. Vincenz-Krankenhaus,2021-11-15,260550596,771891000,00,316,16083,0,18647,NA,2020
St. Antonius-Krankenhaus,2021-11-09,260550621,771305000,01,140,1363,132,419,NA,2020
St. Barbara-Hospital,2021-11-09,260550621,771306000,02,343,11026,0,20917,NA,2020
St. Josef-Hospital,2021-11-09,260550621,771307000,03,83,1401,50,643,NA,2020
LWL Klinik Marl-Sinsen Tagesklinik Borken,2021-10-25,260550687,772296000,04,0,0,62,414,NA,2020
LWL Klinik Marl-Sinsen Tagesklinik Herne,2021-10-25,260550687,772297000,03,0,0,54,0,NA,2020
LWL Klinik Marl-Sinsen Tagesklinik Recklinghausen,2021-10-25,260550687,772298000,02,0,0,57,1716,NA,2020
"LWL-Klinik Marl-Sinsen, Haardklinik; Kinder- und Jugendpsychiatrie – Psychotherapie –Psychosomatik",2021-10-25,260550687,772299000,01,119,1163,1,4816,NA,2020
LWL Klinik Marl-Sinsen Tagesklinik Coesfeld,2021-10-25,260550687,772300000,05,0,0,60,924,NA,2020
LWL Klinik Marl-Sinsen Tagesklinik Gronau,2021-10-25,260550687,772301000,06,0,0,47,487,NA,2020
LWL Klinik Marl-Sinsen Tagesklinik Bottrop,2021-10-25,260550687,772302000,07,0,0,58,289,NA,2020
"Stiftungsklinikum PROSELIS, Standort Prosper-Hospital",2021-11-15,260550701,772358000,00,463,17434,246,30717,NA,2020
"Stiftungsklinikum PROSELIS, Standort St. Elisabeth-Hospital Herten",2021-11-12,260550701,773709000,00,310,9736,0,22278,NA,2020
Elisabeth Krankenhaus Recklinghausen,2021-11-15,260550712,772452000,00,230,9494,0,28785,NA,2020
St.-Laurentius-Stift,2021-11-15,260550723,772069000,00,151,2155,238,3937,NA,2020
St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie,2011-06-21,260550789,771368000,00,64,527,0,0,NA,2020
LWL-Klinik Lengerich Standort Rheine,2021-10-06,260550858,771169000,02,60,947,0,5815,NA,2020
Tagesklinik Steinfurt,2021-10-06,260550858,771170000,03,0,0,82,2565,NA,2020
LWL-Klinik Lengerich,2021-10-06,260550858,771205000,01,279,3083,100,9920,NA,2020
Tagesklinik Ibbenbüren,2021-10-06,260550858,771206000,04,0,0,71,2065,NA,2020
Klinikum Rheine,2021-12-14,260550905,773430000,00,692,25859,398,31460,NA,2020
St. Franziskus-Hospital Ahlen,2021-10-25,260550961,772804000,00,260,12160,0,28582,NA,2020
St. Elisabeth-Hospital Beckum GmbH,2021-11-15,260550983,771974000,00,220,6710,70,11463,NA,2020
St. Josef-Stift Sendenhorst,2021-11-12,260551074,772589000,00,359,9376,106,13396,NA,2020
"Tagesklinik für Psychiatrie, Psychotherapie und Gerontopsychiatrie des St. Rochus-Hospitals Telgte",2021-11-15,260551096,771844000,00,38,0,256,0,NA,2020
Tagesklinik für Psychiatrie und Psychotherapie des St. Rochus-Hospitals Telgte,2021-11-15,260551096,771845000,00,20,0,145,0,NA,2020
St. Rochus-Hospital Telgte GmbH,2021-11-15,260551096,771846000,00,233,3536,0,2891,NA,2020
Josephs-Hospital Warendorf,2021-12-14,260551132,771077000,00,241,11368,0,23288,NA,2020
Knappschaftskrankenhaus Bottrop GmbH,2021-11-23,260551143,771728000,00,372,12835,268,64800,NA,2020
Bergmannsheil und Kinderklinik Buer GmbH,2021-11-09,260551154,772550000,00,336,17896,108,58549,NA,2020
"Klinikum Vest GmbH, Paracelsus-Klinik Marl",2021-11-12,260551165,772472000,00,285,9947,18,0,NA,2020
"Klinikum Vest GmbH, Knappschaftskrankenhaus Recklinghausen",2021-11-12,260551165,772473000,00,483,16785,0,40674,NA,2020
LWL-Klinik Herten,2021-11-05,260551198,771458000,01,226,2038,312,38150,NA,2020
LWL-Klinik Herten - Tagesklinik Dorsten,2021-11-05,260551198,771459000,02,20,0,91,2869,NA,2020
LWL-Klinik Herten - Tagesklinik Haltern,2021-11-05,260551198,771460000,03,20,0,91,2470,NA,2020
Klinikum Ibbenbüren,2021-12-15,260551381,773391000,00,438,16059,160,18567,NA,2020
St. Franziskus-Hospital GmbH Münster,2021-11-11,260551416,772191000,00,598,27591,110,67665,NA,2020
Helios Klinik Lengerich,2021-11-01,260551449,771304000,00,171,6991,0,21637,NA,2020
Marienhospital Bottrop gGmbH,2021-11-04,260551757,771988000,00,310,12276,0,33859,NA,2020
St. Elisabeth-Krankenhaus Dorsten,2021-10-21,260551837,772049000,01,300,10965,0,18344,NA,2020
St. Sixtus-Hospital Haltern,2021-10-21,260551837,772050000,02,170,6128,0,8846,NA,2020
Marien-Hospital Marl,2021-10-21,260551837,772051000,03,281,11310,255,13830,NA,2020
Gertrudis-Hospital Westerholt,2021-10-14,260551837,772052000,04,155,3681,25,4976,NA,2020
"Klinikum Bielefeld gem. GmbH, Standort Halle/Westfalen",2021-10-18,260570022,772829000,03,170,5613,0,0,NA,2020
"Klinikum Bielefeld, Standort Rosenhöhe",2021-10-18,260570022,772830000,02,309,9275,0,0,NA,2020
Klinikum Bielefeld gem. GmbH,2021-10-18,260570022,772831000,01,661,26222,0,0,NA,2020
Evangelisches Klinikum Bethel gGmbH - Standort Johannesstift,2021-12-15,260570044,771239000,02,485,14073,3819,19823,NA,2020
Evangelisches Klinikum Bethel gGmbH Standort Bethel,2021-12-15,260570044,773641000,01,1040,28762,3184,79970,NA,2020
Klinik Dr. Hartog,2021-10-19,260570088,772065000,00,13,1353,0,184,NA,2020
Klinikum Gütersloh,2021-11-10,260570113,771179000,00,410,18406,0,33033,NA,2020
Marienhospital Oelde,2021-11-05,260570124,772475000,03,170,7004,0,15748,NA,2020
Sankt Elisabeth Hospital; St. Lucia Hospital Harsewinkel,2021-11-05,260570124,772476000,02,80,1241,0,0,NA,2020
Sankt Elisabeth Hospital,2021-11-05,260570124,772477000,01,331,13235,132,23518,NA,2020
LWL-Klinikum Tagesklinik Halle,2021-11-15,260570146,772629000,NA,22,0,83,1355,NA,2020
LWL-Klinikum Gütersloh,2021-11-15,260570146,772630000,01,439,4216,323,16925,NA,2020
Lukas-Krankenhaus Bünde,2021-11-09,260570282,771078000,00,281,9411,0,19655,NA,2020
Ev. Krankenhaus Enger gGmbH,2021-11-08,260570293,771443000,00,73,809,0,0,NA,2020
Klinikum Herford AöR,2021-12-15,260570306,773235000,NA,755,28584,0,44782,NA,2020
Tagesklinik für Psychiatrie und Psychotherapie Bünde,2021-12-15,260570306,773236000,NA,25,0,191,0,NA,2020
Tagesklinik für Psychiatrie und Psychotherapie Herford,2021-12-15,260570306,773237000,NA,23,0,219,0,NA,2020
St. Ansgar Krankenhaus Höxter,2021-10-26,260570351,773298000,01,371,17925,185,26936,NA,2020
St. Vincenz Hospital Brakel,2021-10-25,260570351,773299000,04,138,2701,152,8787,NA,2020
St. Josef Hospital Bad Driburg,2021-10-26,260570351,773300000,02,247,6838,145,17595,NA,2020
St. Rochus Krankenhaus Steinheim,2021-10-25,260570351,773301000,03,107,1561,53,623,NA,2020
Helios Klinikum Warburg GmbH,2021-11-01,260570384,771663000,00,139,5691,8,15787,NA,2020
AMEOS Klinikum Bad Salzuflen,2021-11-12,260570453,771377000,00,131,1169,113,0,NA,2020
Klinikum Lippe TK Herford-Schweicheln,2021-11-15,260570486,771120000,NA,10,0,50,0,NA,2020
Klinikum Lippe TK Minden,2021-11-15,260570486,771121000,NA,16,0,75,0,NA,2020
Klinikum Lippe Bad Salzuflen,2021-11-12,260570486,771161000,03,88,458,258,1727,NA,2020
Klinikum Lippe Lemgo,2021-11-12,260570486,771162000,02,444,12751,73,24196,NA,2020
Klinikum Lippe Detmold,2021-12-07,260570486,771184000,01,650,30205,134,54911,NA,2020
MKK Krankenhaus Bad Oeynhausen,2021-11-12,260570545,772361000,00,240,9990,0,13998,NA,2020
MKK Auguste Viktoria Klinik,2021-11-15,260570556,772375000,00,104,2617,0,5837,NA,2020
Herz- und Diabeteszentrum NRW,2021-11-10,260570603,771056000,00,500,13014,0,23849,NA,2020
Rheuma-Klinik Dr. Lauven,2021-11-15,260570636,772730000,00,30,571,0,875,NA,2020
Psychiatrische Tagesklinik Bad Oeynhausen,2021-11-11,260570681,772136000,NA,20,0,114,0,NA,2020
Psychiatrische Tagesklinik Minden,2021-11-11,260570681,772137000,NA,20,0,127,380,NA,2020
Krankenhaus Lübbecke,2021-11-11,260570681,772139000,01,509,13105,82,21290,NA,2020
Johannes Wesling Klinikum Minden,2021-12-13,260570692,772283000,00,864,36943,166,99410,NA,2020
Krankenhaus Rahden,2021-11-12,260570692,773638000,02,78,2587,0,5531,NA,2020
Chirurgische Innenstadtklinik Minden GmbH und Co KG,2021-08-21,260570705,772446000,NA,24,1294,0,0,NA,2020
Karl-Hansen-Klinik GmbH,2021-11-26,260570794,771354000,00,189,6366,25,9931,NA,2020
St. Vincenz-Krankenhaus,2021-12-15,260570874,772673000,01,582,28521,177,75840,NA,2020
St. Josefs-Krankenhaus,2021-12-15,260570874,772674000,02,208,6222,0,24225,NA,2020
Brüderkrankenhaus St. Josef Paderborn,2021-12-14,260570885,771201000,00,439,18328,488,27813,NA,2020
St. Johannisstift Ev. Krankenhaus Paderborn GmbH,2021-11-03,260570896,771887000,00,208,6697,104,8918,NA,2020
LWL-Klinik Paderborn - Standort Salzkotten,2021-11-15,260570909,772607000,04,20,0,94,2326,NA,2020
LWL-Klinik Paderborn - Standort Agathastraße,2021-11-15,260570909,772631000,03,220,2581,225,12297,NA,2020
Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG,2021-11-12,260571272,772633000,00,95,3696,0,814,NA,2020
Krankenhaus Mara gGmbH,2021-12-13,260571294,771241000,00,177,3518,0,9404,NA,2020
Katholische Hospitalvereinigung Ostwestfalen gem. GmbH ,2021-11-11,260571421,773289000,01,301,12536,0,31002,NA,2020
Mathilden Hospital,2021-11-11,260571421,773290000,02,166,8203,0,17703,NA,2020
Sankt Vinzenz Hospital Rheda-Wiedenbrück,2021-11-11,260571421,773291000,03,147,5353,0,18045,NA,2020
gpz GmbH Gemeindepsychiatrisches Zentrum GmbH,2021-11-15,260571454,771147000,01,125,1028,134,4348,NA,2020
"gpz, Tagesklinik Bad Meinberg, Pyrmonter Straße 12c, Horn-Bad Meinberg",2021-11-15,260571454,771148000,02,20,0,118,0,NA,2020
"gpz, Tagesklinik Lage, Hindenburgstraße 1, Lage",2021-11-15,260571454,771149000,03,20,0,116,268,NA,2020
LWL-Universitätsklinikum Bochum,2021-11-05,260590015,771461000,00,219,2130,257,77789,NA,2020
Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil gGmbH,2021-12-14,260590037,773238000,00,596,17635,1,56564,NA,2020
HELIOS St. Josefs-Hospital Bochum-Linden,2021-11-01,260590059,772043000,00,63,732,75,519,NA,2020
St. Josef-Hospital,2021-11-15,260590071,772744000,01,645,28184,0,140750,NA,2020
St. Elisabeth-Hospital,2021-11-12,260590071,772745000,02,214,9907,0,41898,NA,2020
Klinik Blankenstein Hattingen,2021-11-12,260590071,772746000,04,135,2388,0,5075,NA,2020
Marien-Hospital Wattenscheid,2021-11-12,260590071,772747000,05,180,3486,106,33,NA,2020
Augusta-Kranken-Anstalt gGmbH Bochum,2021-11-11,260590106,771915000,01,448,16608,200,30041,NA,2020
Augusta-Kranken-Anstalt gGmbH Bochum-Linden,2021-11-11,260590106,771916000,02,81,1118,0,1724,NA,2020
Augusta-Kranken-Anstalt gGmbH Evangelisches Krankenhaus Hattingen,2021-11-11,260590106,773738000,00,230,8429,0,11994,NA,2020
Martin-Luther-Krankenhaus,2021-11-12,260590128,771001000,99,269,5660,93,22481,NA,2020
Klinikum Dortmund Mitte,2021-12-13,260590139,773659000,01,963,38948,180,210187,NA,2020
Klinikum Dortmund Nord,2021-12-13,260590139,773660000,02,445,14104,0,73727,NA,2020
St.-Josefs-Hospital Dortmund-Hörde (Einrichtung des St. Lukas Klinikums),2021-12-14,260590219,772089000,03,293,15103,0,32950,NA,2020
St. Rochus-Hospital Castrop-Rauxel (Einrichtung des St. Lukas Klinikums),2021-12-13,260590219,772090000,02,204,8764,0,25963,NA,2020
Katholisches Krankenhaus Dortmund-West (Einrichtung des St. Lukas Klinikums),2021-12-13,260590219,772091000,01,263,8254,0,14178,NA,2020
"Knappschaftskrankenhaus Lütgendortmund, Klinikum Westfalen GmbH",2021-11-12,260590242,771105000,01,291,4532,84,12538,NA,2020
Hüttenhospital Dortmund gGmbH,2021-11-12,260590253,771739000,00,164,2972,145,92,NA,2020
LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention,2021-12-14,260590275,772504000,01,0,0,0,0,NA,2020
LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention,2021-12-14,260590275,772506000,01,0,0,0,0,NA,2020
LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention,2021-12-14,260590275,773040000,01,565,7144,800,19666,NA,2020
LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention,2021-12-14,260590275,773041000,01,0,239,125,0,NA,2020
LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention,2021-12-14,260590275,773042000,01,0,0,0,0,NA,2020
St. Marien-Hospital Hamm gem. GmbH,2021-12-14,260590388,772119000,02,330,10184,222,21292,NA,2020
St. Marien-Hospital Hamm gem. GmbH,2021-12-14,260590388,772120000,01,197,5195,0,15144,NA,2020
Ev. Krankenhaus Hamm,2021-11-10,260590402,773164000,00,425,19334,0,32950,NA,2020
LWL-Universitätsklinik Hamm/ Tagesklinik Warendorf,2021-11-08,260590435,771687000,06,12,0,43,1205,NA,2020
LWL-Universitätsklinik Hamm/ Tagesklinik Soest,2021-11-08,260590435,771688000,05,12,0,49,907,NA,2020
LWL-Universitätsklinik Hamm/ Tagesklinik Bergkamen,2021-11-12,260590435,771689000,04,12,0,44,291,NA,2020
LWL-Universitätsklink Hamm/ Tagesklinik Gütersloh,2021-11-12,260590435,771690000,02,10,0,40,976,NA,2020
LWL-Universitätsklink Hamm/ Tagesklinik Rheda-Wiedenbrück,2021-11-12,260590435,771691000,03,10,0,47,1532,NA,2020
LWL-Universitätsklinik Hamm,2021-11-08,260590435,771692000,01,122,1044,58,5972,NA,2020
Klinik für Manuelle Therapie,2021-11-03,260590446,773744000,00,154,2278,0,0,NA,2020
"Marien Hospital Herne, Klinikum der Ruhr-Universität Bochum",2021-12-09,260590457,772372000,00,535,25232,342,48118,NA,2020
St. Anna Hospital Herne,2021-12-13,260590468,772418000,00,380,32033,0,44180,NA,2020
St. Marien Hospital Eickel,2021-11-12,260590479,772458000,00,212,2518,597,47274,NA,2020
Evangelisches Krankenhaus Herne - Standort Eickel,2021-11-19,260590505,771999000,02,135,4650,0,3791,NA,2020
Evangelisches Krankenhaus Herne - Standort Herne-Mitte,2021-11-19,260590505,772000000,01,310,13525,0,24267,NA,2020
Rheumazentrum Ruhrgebiet,2021-12-09,260590516,772435000,00,148,5583,0,29029,NA,2020
Gemeinschaftskrankenhaus Herdecke,2021-11-09,260590572,772009000,NA,492,13667,60,30021,NA,2020
Tagesklink Witten für Psychiatrie und Psychotherapie,2021-11-09,260590572,772010000,NA,20,0,111,0,NA,2020
HELIOS Klinikum Schwelm,2021-11-01,260590583,771535000,00,401,14246,51,30731,NA,2020
Orthopädische Klinik Volmarstein,2021-11-12,260590629,771872000,00,110,4310,0,19536,NA,2020
Marien Hospital Witten,2021-12-03,260590641,772434000,00,342,27522,0,45206,NA,2020
Ev. Krankenhaus Witten gGmbH,2021-11-18,260590652,771997000,00,279,10446,131,8783,NA,2020
Städt. Krankenhaus Maria-Hilf Brilon gGmbH,2021-10-20,260590696,773218000,00,200,7169,0,7878,NA,2020
St.-Marien-Hospital Marsberg,2021-12-14,260590709,771209000,00,131,3910,0,6353,NA,2020
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie),2021-11-04,260590710,773020000,04,53,430,1,16339,NA,2020
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie) - Standort Höxter,2021-11-04,260590710,773021000,02,10,0,63,0,NA,2020
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie) - Standort Meschede,2021-11-04,260590710,773022000,03,10,0,54,0,NA,2020
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie) - Standort Paderborn,2021-11-04,260590710,773023000,01,10,0,60,0,NA,2020
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie Paderborn),2021-11-16,260590710,773024000,04,30,274,0,0,NA,2020
LWL-Klinik Marsberg - Standort Marsberg,2021-11-03,260590721,773015000,01,130,1350,76,56950,NA,2020
LWL-Klinik Marsberg - Standort Schmallenberg-Fredeburg,2021-11-03,260590721,773016000,02,15,0,83,0,NA,2020
Elisabeth-Klinik gGmbH,2021-10-19,260590765,771935000,00,190,5664,0,13555,NA,2020
Fachkrankenhaus Kloster Grafschaft GmbH,2021-11-10,260590798,771166000,00,205,5636,0,0,NA,2020
Sauerlandklinik Hachen gGmbH,2021-11-02,260590823,772087000,00,125,2031,0,2258,NA,2020
Neurologische Klinik Sorpesee GmbH & Co. KG,2021-11-12,260590834,772514000,00,54,821,0,0,NA,2020
St. Franziskus-Hospital,2021-11-12,260590845,772118000,00,100,2690,0,10885,NA,2020
Paracelsus-Klinik Hemer GmbH,2021-10-15,260590903,772939000,00,134,5392,0,7743,NA,2020
LWL-Klinik Hemer,2021-12-13,260590914,772499000,NA,0,0,0,0,NA,2020
Tagesklinik Iserlohn,2021-12-13,260590914,772501000,NA,0,0,0,0,NA,2020
LWL-Klinik Hemer - Hans-Prinzhorn-Klinik,2021-12-13,260590914,772502000,NA,400,3161,5,15188,NA,2020
Lungenklinik Hemer,2021-11-17,260590925,771071000,00,223,7530,0,1710,NA,2020
"Klinikum Lüdenscheid, Märkische Kliniken GmbH",2021-11-05,260590969,773051000,00,938,30567,226,60766,NA,2020
Berglandklinik Lüdenscheid GmbH & Co. KG,2021-11-30,260590981,773505000,00,28,1612,0,0,NA,2020
Sportklinik Hellersen,2021-11-09,260591005,771900000,00,260,6497,0,27783,NA,2020
radprax Krankenhaus Plettenberg GmbH,2021-11-22,260591038,772160000,00,145,3971,0,0,NA,2020
"Stadtklinik Werdohl, Märkische Kliniken GmbH",2021-11-05,260591049,773052000,00,95,3028,0,3955,NA,2020
Helios Klinik Attendorn,2021-11-01,260591061,771970000,00,298,7775,53,15942,NA,2020
St. Martinus-Hospital,2021-12-14,260591107,772205000,NA,388,11495,303,51493,NA,2020
St. Josefs-Hospital Lennestadt,2021-12-14,260591107,772206000,02,202,6113,17,22233,NA,2020
Tagesklinik Netphen,2021-12-15,260591129,773570000,00,40,0,164,0,NA,2020
Klinik Wittgenstein,2021-12-15,260591129,773571000,00,130,727,164,0,NA,2020
Kreisklinikum Siegen GmbH,2021-12-07,260591221,772174000,00,634,19393,88,61474,NA,2020
Kreisklinikum Siegen GmbH - Standort Wellersbergstraße,2021-12-13,260591221,772175000,00,15,290,0,0,NA,2020
St. Marien-Krankenhaus Siegen ,2021-12-07,260591243,772061000,00,429,18741,0,55835,NA,2020
DRK-Kinderklinik Siegen gGmbH,2021-12-10,260591265,773584000,NA,158,5224,54,56617,NA,2020
PNZ der Kinderklinik Siegen,2021-12-10,260591265,773585000,NA,158,401,0,0,NA,2020
Hospital zum Heiligen Geist ,2021-12-15,260591301,772756000,00,78,2712,0,5955,NA,2020
Dreifaltigkeits-Hospital gem. GmbH,2021-12-15,260591334,772754000,01,458,11881,287,20908,NA,2020
Marien-Hospital,2021-12-15,260591334,772755000,02,458,3663,0,8601,NA,2020
Evangelisches Krankenhaus Lippstadt,2021-10-21,260591345,771769000,00,328,15193,0,30542,NA,2020
LWL-Klinik Lippstadt/Tagesklinik Psychiatrie Soest,2021-10-01,260591367,772947000,03,0,0,123,0,NA,2020
LWL-Klinik Lippstadt/Tagesklinik Psychiatrie Lippstadt,2021-10-01,260591367,772948000,02,0,0,101,0,NA,2020
LWL-Klinik für Psychiatrie und Psychotherapie Lippstadt,2021-10-01,260591367,773215000,01,147,2416,11,20056,NA,2020
KlinikumStadtSoest gGmbH,2021-11-12,260591389,772657000,00,316,12896,68,24694,NA,2020
Krankenhaus Maria Hilf,2021-10-15,260591403,772614000,00,163,3343,0,235,NA,2020
LWL-Klinik für Psychiatrie und Psychotherapie Warstein,2021-10-01,260591414,773216000,00,273,3348,73,19831,NA,2020
Mariannen-Hospital ,2021-11-11,260591458,772253000,00,156,4498,0,11473,NA,2020
Katholisches Klinikum Lünen Werne GmbH St.-Marien-Hospital Lünen,2022-01-12,260591506,771395000,01,592,18197,126,45097,NA,2020
Katholisches Klinikum Lünen Werne GmbH St. Christophorus-Krankenhaus,2022-01-20,260591506,771396000,02,241,7957,0,18875,NA,2020
Marienkrankenhaus Schwerte,2021-11-08,260591517,771493000,00,266,12283,0,43935,NA,2020
Marienkrankenhaus Schwerte-Schützenstraße,2021-11-08,260591528,771494000,00,107,2638,188,2424,NA,2020
Christliches Klinikum Unna gGmbH,2021-11-09,260591539,772252000,00,392,17356,373,28524,NA,2020
Christliches Klinikum Unna gGmbH,2021-11-11,260591539,773210000,00,324,10889,0,0,NA,2020
Fachklinik für Kinderneurologie und Sozialpädiatrie Königsborn,2021-11-08,260591551,772005000,00,40,701,0,0,NA,2020
Universitätsklinikum Knappschaftskrankenhaus Bochum,2021-12-14,260591608,772932000,00,479,17284,0,0,NA,2020
"Hellmig-Krankenhaus Kamen, Klinikum Westfalen GmbH",2021-11-12,260591481,771106000,03,207,6452,0,13028,NA,2020
"Klinik am Park Lünen, Klinikum Westfalen GmbH",2021-11-12,260591619,771107000,02,160,5158,0,8233,NA,2020
"Knappschaftskrankenhaus Dortmund, Klinikum Westfalen GmbH",2021-11-12,260591619,771108000,01,451,18762,0,34825,NA,2020
GPHS Tagesklinik Schwerte e. V.,2021-10-29,260591700,773556000,00,45,0,238,0,NA,2020
Katholisches Krankenhaus Hagen gem. GmbH -St. Josefs-Hospital-,2021-11-15,260591960,773279000,01,253,11273,0,48174,NA,2020
Katholisches Krankenhaus Hagen gem. GmbH -Katholisches Krankenhaus Elsey-,2021-11-15,260591960,773280000,02,77,1436,0,5976,NA,2020
Katholisches Krankenhaus Hagen gem. GmbH -St. Johannes-Hospital-,2021-11-02,260591960,773506000,03,332,7604,338,23480,NA,2020
St. Barbara-Klinik Hamm-Heessen,2021-11-23,260592084,772561000,01,390,14736,136,31885,NA,2020
