Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Adresse,Strasse,Hausnummer,Postleitzahl,Ort,URL_Zugang,Traegername,Traegerart,POC_Vorname,POC_Nachname,POC_Funktion_Arbeitsschwerpunkt,POC_Telefon_Vorwahl,POC_Telefon_Rufnummer,POC_Telefon_Durchwahl,POC_Fax_Vorwahl,POC_Fax_Rufnummer,POC_Fax_Durchwahl,POC_Email,year
St. Marien-Krankenhaus Ahaus-Vreden GmbH,2011-07-14,260550244,99,NA,"Wüllener Strasse, 101, 48683, Ahaus",Wüllener Strasse,101,48683,Ahaus,http://www.ahaus.marien-kh-gmbh.de/,St. Marien Krankenhaus Ahaus-Vreden GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Agnes-Hospital Bocholt,2011-07-11,260550266,00,NA,"Barloer Weg, 125, 46397, Bocholt",Barloer Weg,125,46397,Bocholt,http://www.st-agnes-bocholt.de/,St. Agnes-Hospital Bocholt-Rhede GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Marien-Hospital Borken,2011-07-07,260550277,00,NA,"Am Boltenhof, 7, 46325, Borken",Am Boltenhof,7,46325,Borken,http://www.hospital-borken.de,St. Marien-Hospital Borken GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Antonius-Hospital Gronau GmbH,2011-12-20,260550313,00,NA,"Möllenweg, 22, 48599, Gronau",Möllenweg,22,48599,Gronau,http://www.st-antonius-gronau.de,St. Antonius-Hospital Gronau GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Evangelisches Lukas-Krankenhaus Gronau gGmbH,2011-07-12,260550324,00,NA,"Zum Lukas-Krankenhaus, 1, 48599, Gronau",Zum Lukas-Krankenhaus,1,48599,Gronau,http://www.lukas-gronau.de,Evangelisches Lukas-Krankenhaus Gronau gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Augustahospital Anholt,2011-12-20,260550346,00,NA,"Augustastraße, 8, 46419, Isselburg-Anholt",Augustastraße,8,46419,Isselburg-Anholt,http://www.augustahospital.de,Misericordia GmbH Krankenhausträgergesellschaft,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St.-Vinzenz-Hospital Rhede,2011-07-08,260550379,00,NA,"Vinzenzstraße, 6, 46414, Rhede",Vinzenzstraße,6,46414,Rhede,http://www.st-vinzenz-rhede.de,St. Agnes-Hospital Bocholt-Rhede GmbH - Ein Unternehmen der Klinikverbund Westmünsterland gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Krankenhaus und MVZ Maria-Hilf Stadtlohn GmbH,2011-07-14,260550391,00,NA,"Vredener Straße, 58, 48703, Stadtlohn",Vredener Straße,58,48703,Stadtlohn,http://www.stiftung-maria-hilf-stadtlohn.de/,Krankenhaus und MVZ Maria-Hilf GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Christophorus-Kliniken Coesfeld Dülmen Nottuln,2011-12-22,260550460,99,NA,"Südwall, 22, 48653, Coesfeld",Südwall,22,48653,Coesfeld,http://www.christophorus-kliniken.de,Christophorus Trägergesellschaft mbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinik am Schlossgarten Dülmen,2011-12-22,260550482,00,NA,"Am Schlossgarten, 10, 48249, Dülmen",Am Schlossgarten,10,48249,Dülmen,http://www.kas-duelmen.de,Christophorus-Trägergesellschaft mbH (Mehrheitsgesellschafter der Klinik am Schlossgarten),freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Marien-Hospital Lüdinghausen GmbH,2011-07-05,260550507,00,NA,"Neustraße, 1, 59348, Lüdinghausen",Neustraße,1,59348,Lüdinghausen,http://www.smh-luedinghausen.de,"Stiftung St. Marien-Hospital, Franziskus-Stiftung, Vestische Caritas Kliniken",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Rochus-Hospital,2011-07-14,260550563,00,NA,"Glückaufstr., 10, 44575, Castrop-Rauxel",Glückaufstr.,10,44575,Castrop-Rauxel,http://www.rochus-hospital.de,Katholische St. Lukas Gesellschaft mbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Ev. Krankenhaus Castrop-Rauxel,2011-07-05,260550574,00,NA,"Grutholzallee, 21, 44577, Castrop-Rauxel",Grutholzallee,21,44577,Castrop-Rauxel,http://www.evk-castrop-rauxel.de,Ev. Krankenhausgemeinschaft Herne | Castrop-Rauxel gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke,2011-07-08,260550585,00,NA,"Dr.-Friedrich-Steiner-Straße, 5, 45711, Datteln",Dr.-Friedrich-Steiner-Straße,5,45711,Datteln,http://www.kinderklinik-datteln.de,Vestische Caritas-Kliniken GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Vincenz-Krankenhaus,2011-12-20,260550596,00,NA,"Rottstr., 11, 45711, Datteln",Rottstr.,11,45711,Datteln,http://www.vck-gmbh.de/st-vincenz-krankenhaus/,Vestische Caritas-Kliniken GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Barbara-Hospital Gladbeck,2011-12-30,260550621,00,NA,"Barbarastr. 1, NA, 45964, Gladbeck",Barbarastr. 1,NA,45964,Gladbeck,http://www.kkel.de,Katholische Kliniken Emscher-Lippe GmbH -KKEL-,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Sixtus-Hospital Haltern,2011-12-15,260550632,00,NA,"Gartenstraße, 2, 45721, Haltern am See",Gartenstraße,2,45721,Haltern am See,http://www.kkrn.de,"KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH, Sitz der Gesellschaft: Hervester Straße 57, 45768 Marl",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Elisabeth-Hospital Herten,2011-12-19,260550643,00,NA,"Im Schloßpark, 12, 45699, Herten",Im Schloßpark,12,45699,Herten,http://www.st-elisabeth-hospital.de,St. Elisabeth-Hospital Herten gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Gertrudis-Hospital Westerholt,2011-12-15,260550654,00,NA,"Kuhstr., 23, 45701, Herten",Kuhstr.,23,45701,Herten,http://www.kkrn.de,KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Marien-Hospital Marl,2011-12-29,260550676,00,NA,"Hervester Str. 57, NA, 45768, Marl",Hervester Str. 57,NA,45768,Marl,http://www.kkrn.de,Katholisches Klinikum Ruhrgebiet Nord GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
LWL Klinik Marl-Sinsen,2011-07-15,260550687,00,NA,"Halterner Straße, 525, 45770, Marl",Halterner Straße,525,45770,Marl,http://www.lwl-jugendpsychiatrie-marl.de,Landschaftsverband Westfalen Lippe (LWL),öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Prosper-Hospital,2011-12-09,260550701,00,NA,"Mühlenstrasse, 27, 45659, Recklinghausen",Mühlenstrasse,27,45659,Recklinghausen,http://www.prosper-hospital.de,Prosper-Hospital gemeinnützige Krankenhausgesellschaft mbH ( Gesellschafter: Stiftung Prosper-Hospital ),freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Elisabeth Krankenhaus GmbH,2011-07-13,260550712,00,NA,"Röntgenstr., 10, 45661, Recklinghausen",Röntgenstr.,10,45661,Recklinghausen,http://www.ekonline.de,Elisabeth Krankenhaus GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St.-Laurentius-Stift,2011-12-20,260550723,00,NA,"Hochstrasse, 20, 45731, Waltrop",Hochstrasse,20,45731,Waltrop,http://www.vck-gmbh.de/laurentius-stift/,Vestische Caritas-Kliniken GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Marienhospital  Emsdetten GmbH,2011-07-08,260550745,00,NA,"Marienstr., 45, 48282, Emsdetten",Marienstr.,45,48282,Emsdetten,http://www.marienhospital-emsdetten.de,CKT Christliche Krankenhaus Träger GmbH (ckt.),freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Maria-Josef-Hospital Greven GmbH,2011-07-08,260550756,00,NA,"Lindenstr., 29, 48268, Greven",Lindenstr.,29,48268,Greven,http://www.maria-josef-hospital.de,Christliche Krankenhaus-Trägergesellschaft mbH (ckt.),freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Krankenhaus St. Antonius GmbH Hörstel - Klinik für Suchtmedizin und Psychotherapie,2011-06-21,260550789,00,NA,"Krankenhausstraße, 17, 48477, Hörstel",Krankenhausstraße,17,48477,Hörstel,http://www.fachklinik-hoerstel.de,St. Antonius Hörstel GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
LWL-Klinik Lengerich,2011-07-15,260550858,00,NA,"Parkallee, 10, 49525, Lengerich",Parkallee,10,49525,Lengerich,http://www.lwl-klinik-lengerich.de,Landschaftsverband Westfalen-Lippe (LWL),öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Pius-Hospital Ochtrup,2011-12-28,260550881,00,NA,"Piusstraße, 5, 48607, Ochtrup",Piusstraße,5,48607,Ochtrup,http://www.piushospital.de,Mathias-Stiftung Rheine,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Gesundheitszentrum Rheine,2011-12-28,260550905,00,NA,"Frankenburgstraße, 31, 48431, Rheine",Frankenburgstraße,31,48431,Rheine,http://www.krankenhaus-rheine.de,Mathias-Stiftung Rheine,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Marienhospital Steinfurt,2011-07-08,260550938,00,NA,"Mauritiusstr., 5, 48565, Steinfurt",Mauritiusstr.,5,48565,Steinfurt,http://www.marienhospital-steinfurt.de,Christliche Krankenhaus Träger GmbH (ckt.),freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Franziskus-Hospital Ahlen,2011-07-14,260550961,00,NA,"Robert-Koch-Straße, 55, 59227, Ahlen",Robert-Koch-Straße,55,59227,Ahlen,http://www.sfh-ahlen.de,St. Franziskus-Hospital Ahlen GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Elisabeth-Hospital Beckum GmbH,2011-07-04,260550983,00,NA,"Elisabethstr., 10, 59269, Beckum",Elisabethstr.,10,59269,Beckum,http://www.krankenhaus-beckum.de,St. Elisabeth-Hospital Beckum GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Marienhospital Oelde,2011-07-15,260551052,00,NA,"Spellerstraße, 16, 59302, Oelde",Spellerstraße,16,59302,Oelde,http://www.marienhospital-oelde.de,Stiftung Marienhospital Oelde,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Josef-Stift Sendenhorst,2011-07-15,260551074,00,NA,"Westtor, 7, 48324, Sendenhorst",Westtor,7,48324,Sendenhorst,http://www.st-josef-stift.de/,St. Josef-Stift Sendenhorst,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Rochus-Hospital Telgte GmbH,2011-07-15,260551096,00,NA,"Am Rochus-Hospital, 1, 48291, Telgte",Am Rochus-Hospital,1,48291,Telgte,http://www.srh-telgte.de,"St. Franziskus-Stiftung Münster, St. Mauritz-Freiheit 46, 48145 Münster",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Josephs-Hospital Warendorf,2011-07-15,260551132,00,NA,"Am Krankenhaus 2, NA, 48231, Warendorf",Am Krankenhaus 2,NA,48231,Warendorf,http://www.jhwaf.de,Stiftung Josephs-Hospital,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Knappschaftskrankenhaus Bottrop,2011-07-12,260551143,00,NA,"Osterfelder Straße , 157, 46242, Bottrop",Osterfelder Straße ,157,46242,Bottrop,http://www.kk-bottrop.de,Deutsche Rentenversicherung Knappschaft-Bahn-See,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Bergmannsheil- und Kinderklinik Buer GmbH,2011-07-14,260551154,00,NA,"Schernerweg, 4, 45894, Gelsenkirchen",Schernerweg,4,45894,Gelsenkirchen,http://www.bergmannsheil-buer.de,Bergmannsheil- und Kinderklinik Buer gemeinnützige GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Vest GmbH ,2011-12-22,"260551165, 260550665",99,NA,"Dorstener Straße, 151, 45657, Recklinghausen",Dorstener Straße,151,45657,Recklinghausen,http://www.klinikum-vest.de,Klinikum Vest GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
LWL-Klinik Herten,2011-07-06,260551198,00,NA,"Im Schlosspark, 20, 45699, Herten",Im Schlosspark,20,45699,Herten,http://www.psychiatrie-herten.de,Landschaftsverband Westfalen - Lippe,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Ibbenbüren GmbH,2011-12-28,260551381,00,NA,"Große Straße, 41, 49477, Ibbenbüren",Große Straße,41,49477,Ibbenbüren,http://www.klinikum-ibbenbueren.de,"bis 31.08.2008 Evangelische Kirchengemeinde, Stiftung St.-Elisabeth, ab 01.09.2008 Stiftung St. Elisabeth, Stiftung Mathias-Spital, ab 01.01.2009 Stiftung Mathias-Spital",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
HELIOS Klinik Lengerich,2011-07-13,260551449,00,NA,"Martin-Luther-Straße, 49, 49525, Lengerich",Martin-Luther-Straße,49,49525,Lengerich,http://www.helios-kliniken.de/klinik/lengerich.html,HELIOS Klinik Lengerich,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Marienhospital Bottrop gGmbH,2011-07-15,260551757,99,NA,"Josef-Albers-Str., 70, 46236, Bottrop",Josef-Albers-Str.,70,46236,Bottrop,http://www.mhb-bottrop.de,Marienhospital Bottrop gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Elisabeth-Krankenhaus Dorsten,2011-12-14,260551779,00,NA,"Pfarrer-Wilhelm-Schmitz-Str., 1, 46282, Dorsten",Pfarrer-Wilhelm-Schmitz-Str.,1,46282,Dorsten,http://www.kkrn.de,"St. Elisabeth-Krankenhaus Dorsten, Betriebsstätte der KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Bielefeld,2011-07-14,260570022,99,NA,"Teutoburger Str., 50, 33604, Bielefeld",Teutoburger Str.,50,33604,Bielefeld,http://www.klinikumbielefeld.de,Klinikum Bielefeld gem.GmbH,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Ev. Krankenhaus Bielefeld gGmbH,2011-12-19,"260570044, 260570044, 260570044, 260570044, 260570044",00,NA,"Kantensiek, 11, 33617, Bielefeld",Kantensiek,11,33617,Bielefeld,http://www.evkb.de,vBA Bethel und Ev. Johanneswerk e.V.,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinik Dr. Hartog,2011-07-11,260570088,00,NA,"Kiskerstraße, 13-15, 33615, Bielefeld",Kiskerstraße,13-15,33615,Bielefeld,http://www.klinikdrhartog.de,Klinik Dr. Hartog,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Fachkrankenhaus Bethel,2011-07-15,260570102,00,NA,"Maraweg, 9, 33617, Bielefeld",Maraweg,9,33617,Bielefeld,http://www.behindertenhilfe-bethel.de,v. Bodelschwinghsche Stiftungen Bethel,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Gütersloh,2011-07-14,260570113,00,NA,"Reckenberger Str., 19, 33332, Gütersloh",Reckenberger Str.,19,33332,Gütersloh,http://www.klinikum-guetersloh.de,Stadt Gütersloh,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Sankt Elisabeth Hospital GmbH,2011-07-12,260570124,00,NA,"Stadtring Kattenstroth, 130, 33332, Gütersloh",Stadtring Kattenstroth,130,33332,Gütersloh,http://www.sankt-elisabeth-hospital.de,Sankt Elisabeth Hospital GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
LWL-Klinik Gütersloh,2011-07-12,260570146,00,NA,"Buxelstraße, 50, 33334, Gütersloh",Buxelstraße,50,33334,Gütersloh,http://www.lwl-klinik-guetersloh.de,Landschaftsverband Westfalen-Lippe,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Sankt Vinzenz Hospital gem. GmbH,2011-07-15,260570204,00,NA,"St. Vinzenz Straße, 1, 33378, Rheda-Wiedenbrück",St. Vinzenz Straße,1,33378,Rheda-Wiedenbrück,http://www.sankt-vinzenz.de,Katholische Hospitalvereinigung Ostwestfalen GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Lukas-Krankenhaus Bünde,2011-12-28,260570282,00,NA,"Hindenburgstraße, 56, 32257, Bünde",Hindenburgstraße,56,32257,Bünde,http://www.lukas-krankenhaus.de,Verein Evangelisches Krankenhaus Bünde,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Ev. Krankenhaus Enger gGmbH,2011-12-29,260570293,00,NA,"Hagenstraße, 47, 32130, Enger",Hagenstraße,47,32130,Enger,http://www.krankenhaus-enger.de,Ev. Krankenhaus Enger gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Herford,2011-12-21,260570306,00,NA,"Schwarzenmoorstraße, 70, 32049, Herford",Schwarzenmoorstraße,70,32049,Herford,http://www.klinikum-herford.de,Klinikum Herford -Anstalt des öffentlichen Rechts-,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Mathilden-Hospital gem. GmbH,2011-07-15,260570317,00,NA,"Renntormauer, 1 - 3, 32052, Herford",Renntormauer,1 - 3,32052,Herford,http://www.mathilden-hospital.de,Katholische Hospitalvereinigung Ostwestfalen gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Josef Hospital,2011-07-14,260570328,00,NA,"Elmarstr., 38, 33014, Bad Driburg",Elmarstr.,38,33014,Bad Driburg,http://www.khwe.de,Katholische Krankenhäuser Bad Driburg-Brakel gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Vincenz Hospital,2011-07-13,260570340,00,NA,"Danziger Str., 17, 33034, Brakel",Danziger Str.,17,33034,Brakel,http://www.khwe.de,Katholische Krankenhäuser Bad Driburg-Brakel gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Ansgar Krankenhaus,2011-07-14,260570351,00,NA,"Brenkhäuser Str., 71, 37671, Höxter",Brenkhäuser Str.,71,37671,Höxter,http://www.khwe.de,St.Ansgar- und St. Rochus- Kliniken gGmbH ,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Rochus Krankenhaus Steinheim,2011-07-13,260570373,00,NA,"Nieheimer Str., 34, 32839, Steinheim",Nieheimer Str.,34,32839,Steinheim,http://www.khwe.de,St. Ansgar- und St. Rochus Kliniken gGmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Petri-Hospital Warburg GmbH,2011-12-30,260570384,00,NA,"Hüffertstrasse, 50, 34414, Warburg",Hüffertstrasse,50,34414,Warburg,http://www.st-petri-hospital.de,RHÖN-KLINIKUM AG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
MEDIAN Klinik Flachsheide,2011-07-13,260570431,00,NA,"Forsthausweg, 1, 32105, Bad Salzuflen",Forsthausweg,1,32105,Bad Salzuflen,http://www.median-kliniken.de,"Quellenhof KG, Salze-Klinik GmbH & Co., Sitz Berlin",privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Lippische Nervenklinik Dr. Spernau GmbH und Co. KG,2011-07-07,260570453,00,NA,"Waldstrasse, 2, 32105, Bad Salzuflen",Waldstrasse,2,32105,Bad Salzuflen,http://www.lnk.de,Lippische Nervenklinik Dr. Spernau GmbH und Co. KG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Lippe GmbH,2011-12-16,260570486,01,NA,"Röntgenstraße, 18, 32756, Detmold",Röntgenstraße,18,32756,Detmold,http://www.klinikum-lippe.de/,Klinikum Lippe GmbH (Gesellschafter Kreis Lippe),öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Klinikum Lippe GmbH,2011-12-16,260570486,02,NA,"Rintelner Straße, 85, 32657, Lemgo",Rintelner Straße,85,32657,Lemgo,http://www.klinikum-lippe.de/,Klinikum Lippe GmbH (Gesellschafter Kreis Lippe),öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Krankenhaus Bad Oeynhausen,2011-07-14,260570545,00,NA,"Wielandstraße, 28, 32545, Bad Oeynhausen",Wielandstraße,28,32545,Bad Oeynhausen,http://www.mkk-nrw.de,Kreis Minden-Lübbecke,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Auguste-Viktoria-Klinik Bad Oeynhausen,2011-07-14,260570556,00,NA,"Am Kokturkanal 2, NA, 32545, Bad Oeynhausen",Am Kokturkanal 2,NA,32545,Bad Oeynhausen,http://www.auguste-viktoria-klinik.de,Mühlenkreiskliniken (AÖR),öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Herz- und Diabeteszentrum Nordrhein-Westfalen,2011-07-13,260570603,00,NA,"Georgstraße, 11, 32545, Bad Oeynhausen",Georgstraße,11,32545,Bad Oeynhausen,http://www.hdz-nrw.de,Krankenhausbetriebsgesellschaft Bad Oeynhausen mbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Rheuma-Klinik Dr. Lauven,2011-07-13,260570636,00,NA,"Bismarckstr., 7, 32545, Bad Oeynhausen",Bismarckstr.,7,32545,Bad Oeynhausen,http://www.rheumaklinik-drlauven.de,Rheuma-Klinik Dr. Lauven e. V. Bad Oeynhausen,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Krankenhaus Lübbecke,2011-12-14,260570681,00,NA,"Virchowstraße, 65, 32312, Lübbecke",Virchowstraße,65,32312,Lübbecke,https://www.mkk-nrw.de,Kreis Minden-Lübbecke,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Johannes Wesling Klinikum Minden,2011-07-15,260570692,00,NA,"Hans-Nolte-Straße, 1, 32429, Minden",Hans-Nolte-Straße,1,32429,Minden,http://www.mkk-nrw.de,Kreis Minden-Lübbecke,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Chirurgische Innenstadtklinik Minden GmbH & CO. KG,2010-11-11,260570705,00,NA,"Brühlstrasse, 33, 32423, Minden",Brühlstrasse,33,32423,Minden,http://www.innenstadtklinik.de,Chirurgische Innenstadtklinik Minden GmbH & Co. KG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Krankenhaus Rahden,2011-07-14,260570738,00,NA,"Hohe Mühle, 3, 32369, Rahden",Hohe Mühle,3,32369,Rahden,http://www.mkk-nrw.de,Kreis Minden-Lübbecke,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Karl-Hansen-Klinik GmbH,2011-07-15,260570794,00,NA,"Antoniusstr., 19, 33175, Bad Lippspringe",Antoniusstr.,19,33175,Bad Lippspringe,http://www.medizinisches-zentrum.de/,Karl-Hansen-Klinik GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Vincenz-Krankenhaus,2011-07-14,260570874,00,NA,"Am Busdorf, 2, 33098, Paderborn",Am Busdorf,2,33098,Paderborn,http://www.vincenz.de,"St. Vincenz-Krankenhaus GmbH, Paderborn",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Brüderkrankenhaus St. Josef Paderborn,2011-07-06,260570885,00,NA,"Husener Str., 46, 33098, Paderborn",Husener Str.,46,33098,Paderborn,http://www.bk-paderborn.de/,Barmherzige Brüder Trier e.V.,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St. Johannisstift Evangelisches Krankenhaus Paderborn GmbH,2011-12-19,260570896,00,NA,"Reumontstraße, 28, 33102, Paderborn",Reumontstraße,28,33102,Paderborn,http://www.johannisstift.de,"Krankenhausträger ist die Stiftung St. Johannisstift Paderborn. Das Johannisstift ist eine rechtsfähige, kirchliche Stiftung des privaten Rechts mit den Satzungsorganen Kuratorium, Stiftungsrat und Vorstand.",freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
LWL-Klinik Paderborn,2011-06-27,260570909,00,NA,"Agathastraße 1, NA, 33098, Paderborn",Agathastraße 1,NA,33098,Paderborn,http://www.Psychiatrie-Paderborn.de,Landschaftsverband Westfalen-Lippe,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
St.-Josefs-Krankenhaus,2011-07-14,260570910,00,NA,"Dr.-Krismann-Straße, 12, 33154, Salzkotten",Dr.-Krismann-Straße,12,33154,Salzkotten,http://www.st-josefs.de,St.-Josefs-Krankenhaus gem. GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Gollwitzer-Meier-Klinik,2011-07-12,260571114,00,NA,"Herforder Str., 43, 32545, Bad Oeynhausen",Herforder Str.,43,32545,Bad Oeynhausen,http://www.gollwitzer-meier-klinik.de,Gollwitzer-Meier-Klinik GmbH Bad Oeynhausen,öffentlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG,2011-07-15,260571272,00,NA,"Portastraße, 33-35, 32545, Bad Oeynhausen",Portastraße,33-35,32545,Bad Oeynhausen,http://www.artemed.de,Artemed Fachklinik Prof. Dr. Dr. Salfeld GmbH und Co. KG,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Krankenhaus Mara gGmbH,2011-12-19,260571294,00,NA,"Maraweg, 21, 33617, Bielefeld",Maraweg,21,33617,Bielefeld,http://www.mara.de,vBA Bethel,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
Franziskus Hospital gem. GmbH,2011-07-15,260571421,00,NA,"Kiskerstr., 26, 33615, Bielefeld",Kiskerstr.,26,33615,Bielefeld,http://www.franziskus.de,Katholische Hospitalvereinigung Ostwestfalen gem. GmbH,freigemeinnützig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
