Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Bettenzahl,Vollstationaere_Fallzahl,Teilstationaere_Fallzahl,Ambulante_Fallzahl,StaeB_Fallzahl,year
Klinikum Westmünsterland St. Marien- Krankenhaus Ahaus,2020-10-22,260550244,01,NA,271,13025,0,36093,NA,2019
Klinikum Westmünsterland St. Marien- Hospital Vreden,2020-10-21,260550244,02,NA,110,2739,0,6636,NA,2019
Klinikum Westmünsterland - Krankenhaus Maria-Hilf Stadtlohn,2020-10-23,260550244,03,NA,144,6804,0,8838,NA,2019
St. Marien-Krankenhaus Ahaus-Stadtlohn-Vreden,2020-10-26,260550244,99,NA,525,22568,0,51567,NA,2019
Klinikum Westmünsterland St. Agnes-Hospital Bocholt,2020-10-19,260550266,01,NA,441,21249,0,47173,NA,2019
Klinikum Westmünsterland St. Vinzenz-Hospital Rhede,2020-10-19,260550266,02,NA,141,1118,256,8787,NA,2019
St. Agnes-Hospital Bocholt-Rhede,2020-10-24,260550266,99,NA,582,22367,256,55960,NA,2019
St. Marien-Hospital Borken,2020-10-23,260550277,00,NA,336,13616,248,26367,NA,2019
St. Antonius-Hospital Gronau GmbH,2020-11-13,260550313,00,NA,266,13569,0,0,NA,2019
Evangelisches Lukas-Krankenhaus Gronau gGmbH,2020-10-23,260550324,00,NA,110,2317,305,2437,NA,2019
Augustahospital Anholt,2020-10-22,260550346,00,NA,91,1912,0,1395,NA,2019
"Christophorus Kliniken Coesfeld – Dülmen – Nottuln, Standort Coesfeld",2020-11-11,260550460,01,NA,325,19082,0,37038,NA,2019
"Christophorus Kliniken Coesfeld – Dülmen – Nottuln, Standort Dülmen",2020-11-11,260550460,02,NA,194,8323,0,16393,NA,2019
"Christophorus Kliniken  Coesfeld – Dülmen – Nottuln, Standort Nottuln",2020-11-11,260550460,03,NA,101,2690,244,852,NA,2019
Christophorus-Kliniken Coesfeld Dülmen Nottuln,2020-11-11,260550460,99,NA,620,30095,244,54283,NA,2019
Christophorus Klinik am Schlossgarten Dülmen,2020-11-11,260550482,01,NA,92,1618,0,2910,NA,2019
"Christophorus Klinik am Schlossgarten, Standort Nottuln",2020-11-11,260550482,02,NA,28,418,0,0,NA,2019
Tagesklinik Am Mühlenweg Dülmen,2020-11-11,260550482,03,NA,40,0,420,0,NA,2019
Klinik am Schlossgarten,2020-11-11,260550482,99,NA,160,2036,420,2910,NA,2019
St. Marien-Hospital Lüdinghausen GmbH,2020-11-14,260550507,00,NA,164,6816,487,11470,NA,2019
Ev. Krankenhaus Castrop-Rauxel,2020-10-30,260550574,00,NA,388,14764,354,17020,NA,2019
Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke,2020-11-12,260550585,00,NA,244,9977,63,55689,NA,2019
St. Vincenz-Krankenhaus,2020-11-12,260550596,00,NA,351,18667,1,18647,NA,2019
St. Antonius-Krankenhaus,2020-11-10,260550621,01,NA,140,1558,205,1205,NA,2019
St. Barbara-Hospital,2020-11-11,260550621,02,NA,343,13517,0,27538,NA,2019
St. Josef-Hospital,2020-11-10,260550621,03,NA,219,1981,195,747,NA,2019
St. Elisabeth-Hospital Herten,2020-11-13,260550643,00,NA,310,11887,0,25464,NA,2019
"LWL-Klinik Marl-Sinsen, Haardklinik; Kinder- und Jugendpsychiatrie – Psychotherapie –Psychosomatik",2020-10-19,260550687,01,NA,119,1444,7,2634,NA,2019
LWL Klinik Marl-Sinsen Tagesklinik Recklinghausen,2020-10-19,260550687,02,NA,0,0,68,725,NA,2019
LWL Klinik Marl-Sinsen Tagesklinik Herne,2020-10-19,260550687,03,NA,0,0,72,0,NA,2019
LWL Klinik Marl-Sinsen Tagesklinik Borken,2020-10-19,260550687,04,NA,0,0,66,290,NA,2019
LWL Klinik Marl-Sinsen Tagesklinik Coesfeld,2020-10-19,260550687,05,NA,0,0,67,357,NA,2019
LWL Klinik Marl-Sinsen Tagesklinik Gronau,2020-10-19,260550687,06,NA,0,0,55,230,NA,2019
LWL Klinik Marl-Sinsen Tagesklinik Bottrop,2020-10-19,260550687,07,NA,0,0,71,170,NA,2019
LWL-Klinik Marl-Sinsen,2020-10-19,260550687,99,NA,119,1444,406,4406,NA,2019
Prosper-Hospital gGmbH,2020-11-12,260550701,00,NA,463,20668,424,36683,NA,2019
Elisabeth Krankenhaus Recklinghausen,2020-11-14,260550712,00,NA,230,10687,0,30270,NA,2019
St.-Laurentius-Stift,2020-11-12,260550723,00,NA,151,2336,547,4301,NA,2019
St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie,2011-06-21,260550789,00,NA,64,570,0,0,NA,2019
LWL-Klinik Lengerich,2020-09-15,260550858,01,NA,279,3487,261,11987,NA,2019
LWL-Klinik Lengerich Standort Rheine,2020-09-15,260550858,02,NA,60,1084,0,6057,NA,2019
Tagesklinik Steinfurt,2020-09-15,260550858,03,NA,0,0,107,2279,NA,2019
Tagesklinik Ibbenbüren,2020-09-15,260550858,04,NA,0,0,104,2035,NA,2019
LWL-Klinik Lengerich,2020-10-16,260550858,99,NA,339,4571,472,22358,NA,2019
Pius-Hospital Ochtrup,2020-12-09,260550881,00,NA,50,1724,0,1227,NA,2019
Klinikum Rheine / Mathias-Spital Rheine ,2020-12-09,260550905,01,NA,487,24705,62,69310,NA,2019
Klinikum Rheine / Jakobi Krankenhaus,2020-12-09,260550905,02,NA,205,4355,615,525,NA,2019
Klinikum Rheine,2020-12-09,260550905,99,NA,692,29060,677,69835,NA,2019
St. Franziskus-Hospital Ahlen,2020-12-15,260550961,00,NA,260,13965,0,30867,NA,2019
St. Elisabeth-Hospital Beckum GmbH,2020-12-14,260550983,00,NA,220,7876,230,13583,NA,2019
St. Josef-Stift Sendenhorst,2020-11-11,260551074,00,NA,359,10397,116,14066,NA,2019
St. Rochus-Hospital Telgte,2020-11-13,260551096,00,NA,291,3850,655,3082,NA,2019
Josephs-Hospital Warendorf,2020-12-14,260551132,00,NA,241,12867,0,23150,NA,2019
Knappschaftskrankenhaus Bottrop GmbH,2020-10-02,260551143,00,NA,372,14816,298,75588,NA,2019
Bergmannsheil und Kinderklinik Buer GmbH,2020-11-02,260551154,00,NA,336,22074,129,0,NA,2019
"Klinikum Vest GmbH, Knappschaftskrankenhaus Recklinghausen",2020-11-09,260551165,01,NA,483,19757,0,47895,NA,2019
"Klinikum Vest GmbH, Paracelsus-Klinik Marl",2020-11-09,260551165,02,NA,285,11919,99,27960,NA,2019
Klinikum Vest GmbH,2020-11-09,260551165,99,NA,768,31676,99,75855,NA,2019
LWL-Klinik Herten,2020-12-02,260551198,01,NA,226,2445,461,56412,NA,2019
LWL-Klinik Herten - Tagesklinik Dorsten,2020-10-20,260551198,02,NA,20,0,120,4628,NA,2019
LWL-Klinik Herten - Tagesklinik Haltern,2020-10-20,260551198,03,NA,20,0,115,3044,NA,2019
LWL-Klinik Herten,2020-12-02,260551198,99,NA,266,2445,696,64084,NA,2019
St. Elisabeth-Krankenhaus,2020-12-09,260551381,01,NA,252,12028,0,27920,NA,2019
von Bodelschwingh-Krankenhaus,2020-12-09,260551381,02,NA,186,6408,150,3637,NA,2019
Klinikum Ibbenbüren,2020-12-09,260551381,99,NA,438,18436,150,31557,NA,2019
St. Franziskus-Hospital GmbH Münster,2020-12-14,260551416,00,NA,612,31848,84,0,NA,2019
HELIOS Klinik Lengerich,2020-11-03,260551449,00,NA,171,8808,0,22278,NA,2019
Marienhospital Bottrop gGmbH,2020-10-29,260551757,00,NA,310,15087,0,20550,NA,2019
St. Elisabeth-Krankenhaus Dorsten,2020-10-12,260551837,01,NA,300,12655,0,19014,NA,2019
St. Sixtus-Hospital Haltern,2020-10-12,260551837,02,NA,180,7113,0,8948,NA,2019
Marien-Hospital Marl,2020-10-12,260551837,03,NA,281,13309,233,13916,NA,2019
Gertrudis-Hospital Westerholt,2020-10-12,260551837,04,NA,155,4793,112,4951,NA,2019
KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH,2020-10-14,260551837,99,NA,916,37870,345,46829,NA,2019
Klinikum Bielefeld gem. GmbH,2020-10-22,260570022,01,NA,661,31375,0,0,NA,2019
"Klinikum Bielefeld, Standort Rosenhöhe",2020-10-22,260570022,02,NA,309,12162,0,0,NA,2019
"Klinikum Bielefeld gem. GmbH, Standort Halle/Westfalen",2020-10-22,260570022,03,NA,170,6948,0,0,NA,2019
Klinikum Bielefeld gem. GmbH,2020-10-22,260570022,99,NA,1140,50485,0,0,NA,2019
Evangelisches Klinikum Bethel gGmbH Standort Bethel,2020-11-13,260570044,01,NA,1503,32789,4558,81039,NA,2019
Evangelisches Klinikum Bethel gGmbH - Standort Johannesstift,2020-11-11,260570044,02,NA,1503,16154,386,20434,NA,2019
Evangelisches Klinikum Bethel gGmbH,2020-11-13,260570044,99,NA,1503,48943,4944,101473,NA,2019
Klinik Dr. Hartog,2020-11-11,260570088,00,NA,13,1234,0,217,NA,2019
Klinikum Gütersloh,2020-11-11,260570113,00,NA,410,20842,0,34569,NA,2019
Sankt Elisabeth Hospital GmbH,2020-11-11,260570124,01,NA,364,16330,128,29838,NA,2019
Sankt Elisabeth Hospital; St. Lucia Hospital Harsewinkel,2020-11-11,260570124,02,NA,80,1567,0,0,NA,2019
Marienhospital Oelde,2020-11-11,260570124,03,NA,185,8057,0,21908,NA,2019
Sankt Elisabeth Hospital GmbH,2020-11-11,260570124,99,NA,629,25954,128,51746,NA,2019
LWL-Klinikum Gütersloh,2020-11-10,260570146,01,NA,439,4785,847,18293,NA,2019
LWL-Klinikum Tagesklinik Halle,2020-11-10,260570146,02,NA,22,0,147,1324,NA,2019
LWL-Klinikum Gütersloh,2020-11-10,260570146,99,NA,439,4785,994,19617,NA,2019
Lukas-Krankenhaus Bünde,2020-10-29,260570282,00,NA,281,11270,0,24948,NA,2019
Ev. Krankenhaus Enger gGmbH,2020-11-10,260570293,00,NA,73,1112,0,0,NA,2019
Klinikum Herford,2020-12-08,260570306,00,NA,803,32052,431,67892,NA,2019
St. Ansgar Krankenhaus Höxter,2020-09-17,260570351,01,NA,371,18658,212,26615,NA,2019
St. Josef Hospital Bad Driburg,2020-09-17,260570351,02,NA,247,7572,152,19156,NA,2019
St. Rochus Krankenhaus Steinheim,2020-09-16,260570351,03,NA,107,2414,148,120,NA,2019
St. Vincenz Hospital Brakel,2020-09-17,260570351,04,NA,138,3471,160,12985,NA,2019
Klinikum Weser-Egge,2020-10-16,260570351,99,NA,863,32115,672,58876,NA,2019
Helios Klinikum Warburg GmbH,2020-11-02,260570384,00,NA,139,7087,3,19761,NA,2019
AMEOS Klinikum Dr. Spernau Bad Salzuflen,2020-10-28,260570453,00,NA,131,1382,162,3064,NA,2019
Klinikum Lippe Detmold,2020-11-10,260570486,01,NA,632,33621,42,59759,NA,2019
Klinikum Lippe Lemgo,2020-11-10,260570486,02,NA,436,14522,0,33199,NA,2019
Klinikum Lippe Bad Salzuflen,2020-11-10,260570486,03,NA,93,479,655,1897,NA,2019
Klinikum Lippe GmbH,2020-11-10,260570486,99,NA,1161,48622,697,94855,NA,2019
MKK Krankenhaus Bad Oeynhausen,2020-12-14,260570545,00,NA,240,11734,0,15996,NA,2019
MKK Auguste Viktoria Klinik,2020-11-24,260570556,00,NA,136,2775,0,5837,NA,2019
Herz- und Diabeteszentrum NRW,2020-11-10,260570603,00,NA,492,14478,627,22110,NA,2019
Rheuma-Klinik Dr. Lauven,2020-11-13,260570636,00,NA,30,799,0,1093,NA,2019
"Krankenhaus Lübbecke-Rahden, Betriebsstelle Lübbecke",2020-11-11,260570681,01,NA,479,15090,374,23177,NA,2019
"Krankenhaus Lübbecke-Rahden, Betriebsstelle Rahden",2020-11-12,260570681,02,NA,78,2657,0,5531,NA,2019
"Krankenhaus Lübbecke-Rahden, Betriebsstelle Lübbecke",2020-11-11,260570681,99,NA,557,17747,374,28708,NA,2019
Johannes Wesling Klinikum Minden,2020-11-27,260570692,00,NA,864,42257,168,99410,NA,2019
CChirurgische Innenstadtklinik Minden GmbH & CO.KG,2020-08-21,260570705,00,NA,24,1289,0,0,NA,2019
[2017-10-25 15:03:34] Karl-Hansen-Klinik GmbH,2020-11-12,260570794,00,NA,208,7374,0,12490,NA,2019
St. Vincenz-Krankenhaus,2020-12-09,260570874,01,NA,582,32678,198,75840,NA,2019
St. Josefs-Krankenhaus,2020-12-09,260570874,02,NA,208,8394,0,24225,NA,2019
St. Vincenz-Krankenhaus,2020-12-11,260570874,99,NA,790,41072,198,100065,NA,2019
Brüderkrankenhaus St. Josef Paderborn,2020-11-13,260570885,00,NA,396,21752,438,31469,NA,2019
St. Johannisstift Ev. Krankenhaus Paderborn,2015-10-01,260570896,00,NA,215,7891,238,9269,NA,2019
LWL-Klinik Paderborn - Standort Leostraße,2020-11-10,260570909,01,NA,18,0,145,0,NA,2019
LWL-Klinik Paderborn - Standort Mallinckrodtstraße,2020-11-10,260570909,02,NA,12,0,86,0,NA,2019
LWL-Klinik Paderborn - Standort Agathastraße,2020-11-10,260570909,03,NA,230,2791,68,12863,NA,2019
LWL-Klinik Paderborn - Standort Salzkotten,2020-11-10,260570909,04,NA,20,0,111,2067,NA,2019
LWL-Klinik Paderborn / Psychiatrie - Psychotherapie - Psychosomatik,2020-11-10,260570909,99,NA,280,2791,410,14930,NA,2019
Artemed Fachklinik Prof.Dr.Dr.Salfeld GmbH und Co.KG,2020-11-12,260571272,00,NA,95,4630,0,0,NA,2019
Krankenhaus Mara gGmbH,2020-11-13,260571294,00,NA,177,4381,0,9551,NA,2019
Katholische Hospitalvereinigung Ostwestfalen gem. GmbH ,2020-11-09,260571421,01,NA,301,14358,0,0,NA,2019
Mathilden Hospital,2020-11-09,260571421,02,NA,166,9487,0,0,NA,2019
Sankt Vinzenz Hospital Rheda-Wiedenbrück,2020-11-09,260571421,03,NA,147,6194,0,0,NA,2019
Katholische Hospitalvereinigung Ostwestfalen gem. GmbH,2020-11-09,260571421,99,NA,614,30039,0,0,NA,2019
gpz GmbH Gemeindepsychiatrisches Zentrum GmbH,2020-10-25,260571454,01,NA,125,1286,172,4593,NA,2019
"gpz, Tagesklinik Bad Meinberg, Pyrmonter Straße 12c, Horn-Bad Meinberg",2020-10-25,260571454,02,NA,20,0,162,0,NA,2019
"gpz, Tagesklinik Lage, Hindenburgstraße 1, Lage",2020-10-25,260571454,03,NA,20,0,129,242,NA,2019
Gemeindepsychiatrisches Zentrum gpz GmbH,2020-10-25,260571454,99,NA,165,1286,463,4835,NA,2019
MEDIAN Klinik NRZ,2020-12-15,260571820,00,NA,30,262,0,0,NA,2019
LWL-Universitätsklinikum Bochum,2020-10-20,260590015,00,NA,219,2260,613,83000,NA,2019
Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil gGmbH,2020-12-15,260590037,00,NA,522,18034,0,63229,NA,2019
HELIOS St. Josefs-Hospital Bochum-Linden,2020-11-04,260590059,00,NA,181,4006,157,8792,NA,2019
St. Josef-Hospital,2020-11-12,260590071,01,NA,645,34641,0,135728,NA,2019
St. Elisabeth-Hospital,2020-11-12,260590071,02,NA,214,11625,0,7633,NA,2019
St. Maria-Hilf-Krankenhaus,2020-11-12,260590071,03,NA,0,0,0,7633,NA,2019
Klinik Blankenstein Hattingen,2020-11-12,260590071,04,NA,135,3716,0,0,NA,2019
Marien-Hospital Wattenscheid,2020-11-12,260590071,05,NA,180,3520,271,0,NA,2019
Katholisches Klinikum Bochum,2020-11-12,260590071,99,NA,1174,53502,271,150994,NA,2019
Augusta-Kranken-Anstalt gGmbH Bochum ,2020-10-30,260590106,01,NA,448,19497,221,33938,NA,2019
Augusta-Kranken-Anstalt gGmbH Bochum ,2020-10-30,260590106,02,NA,81,1361,0,1787,NA,2019
Augusta-Kranken-Anstalt gGmbH,2020-10-30,260590106,99,NA,529,20858,221,35725,NA,2019
Martin-Luther-Krankenhaus gGmbH - Voedestrasse,2020-12-04,260590128,01,NA,245,6765,146,19819,NA,2019
Martin-Luther-Krankenhaus gGmbH - Ridderstrasse,2020-12-04,260590128,02,NA,24,0,112,0,NA,2019
Martin-Luther-Krankenhaus gGmbH,2020-12-04,260590128,99,NA,269,6765,258,19819,NA,2019
Klinikum Dortmund Mitte,2020-11-09,260590139,01,NA,971,43100,193,0,NA,2019
Klinikum Dortmund Nord,2020-11-09,260590139,02,NA,1422,15624,0,0,NA,2019
Klinikum Dortmund gGmbH,2020-11-09,260590139,99,NA,2393,58724,193,0,NA,2019
Katholisches Krankenhaus Dortmund-West (Einrichtung des St. Lukas Klinikums),2020-11-13,260590219,01,NA,263,9534,0,16921,NA,2019
St. Rochus-Hospital Castrop-Rauxel (Einrichtung des St. Lukas Klinikums),2020-11-12,260590219,02,NA,204,9887,0,28420,NA,2019
St.-Josefs-Hospital Dortmund-Hörde (Einrichtung des St. Lukas Klinikums),2020-11-13,260590219,03,NA,293,16422,0,34267,NA,2019
St. Lukas Klinikum,2020-11-13,260590219,99,NA,760,35843,0,79608,NA,2019
"Knappschaftskrankenhaus Lütgendortmund, Klinikum Westfalen GmbH",2020-11-23,260590242,00,NA,291,6254,230,12562,NA,2019
Hüttenhospital Dortmund gGmbH,2020-11-13,260590253,00,NA,164,3578,426,134,NA,2019
LWL-Klinik Dortmund Psychiatrie - Psychotherapie - Psychosomatische Medizin - Rehabilitation - Prävention,2020-11-11,260590275,01,NA,565,6153,723,1133,NA,2019
LWL-Klinik Dependance Unna,2020-11-13,260590275,02,NA,45,324,163,1133,NA,2019
LWL-Tagesklinik Dortmund,2020-11-13,260590275,03,NA,25,0,0,1033,NA,2019
LWL-Tagesklinik Brackel,2020-11-13,260590275,04,NA,20,0,0,3081,NA,2019
LWL-Tagesklinik Lünen,2020-11-13,260590275,05,NA,20,0,0,355,NA,2019
LWL-Tagesklinik Bergkamen,2020-11-13,260590275,06,NA,20,0,0,1158,NA,2019
LWL-Tagesklinik Unna,2020-11-13,260590275,07,NA,20,0,0,345,NA,2019
LWL-Klinik Dortmund,2020-11-13,260590275,99,NA,565,7508,1309,19412,NA,2019
St. Marien-Hospital Hamm gem. GmbH,2020-10-26,260590388,01,NA,259,6243,0,0,NA,2019
St. Marien-Hospital Hamm gem. GmbH,2020-10-26,260590388,02,NA,325,11364,537,0,NA,2019
St. Marien-Hospital Hamm gem. GmbH,2020-10-26,260590388,99,NA,584,17607,537,0,NA,2019
Ev. Krankenhaus Hamm,2020-11-11,260590402,00,NA,425,22379,0,38573,NA,2019
LWL-Universitätsklinik Hamm,2020-10-20,260590435,01,NA,122,1135,77,7257,NA,2019
LWL-Universitätsklink Hamm/ Tagesklinik Gütersloh,2020-10-20,260590435,02,NA,10,0,55,596,NA,2019
LWL-Universitätsklink Hamm/ Tagesklinik Rheda-Wiedenbrück,2020-10-20,260590435,03,NA,10,0,53,1571,NA,2019
LWL-Universitätsklinik Hamm/ Tagesklinik Bergkamen,2020-10-20,260590435,04,NA,12,0,63,514,NA,2019
LWL-Universitätsklinik Hamm/ Tagesklinik Soest,2020-10-20,260590435,05,NA,12,0,51,614,NA,2019
LWL-Universitätsklinik Hamm/ Tagesklinik Warendorf,2020-10-20,260590435,06,NA,12,0,59,573,NA,2019
LWL-Universitätsklinik Hamm,2020-10-20,260590435,99,NA,178,1135,358,11125,NA,2019
Klinik für Manuelle Therapie,2020-10-19,260590446,00,NA,154,3020,0,0,NA,2019
"Marien Hospital Herne, Klinikum der Ruhr-Universität Bochum",2020-11-10,260590457,00,NA,535,27582,459,48768,NA,2019
St. Anna Hospital Herne,2020-11-02,260590468,00,NA,380,33624,0,32642,NA,2019
St. Marien Hospital Eickel,2020-10-28,260590479,00,NA,212,2497,775,50697,NA,2019
Evangelisches Krankenhaus Herne - Standort Herne-Mitte,2020-10-30,260590505,01,NA,310,14416,0,27999,NA,2019
Evangelisches Krankenhaus Herne - Standort Eickel,2020-10-30,260590505,02,NA,135,6156,0,2966,NA,2019
EvK Herne,2020-11-09,260590505,99,NA,445,20572,0,30965,NA,2019
Rheumazentrum Ruhrgebiet,2020-10-28,260590516,00,NA,148,7887,0,19455,NA,2019
EvK Hattingen,2020-10-30,260590561,00,NA,230,10607,0,14875,NA,2019
Gemeinschaftskrankenhaus Herdecke gGmbH,2020-10-15,260590572,00,NA,486,14955,205,33990,NA,2019
HELIOS Klinikum Schwelm,2020-11-02,260590583,00,NA,401,17528,250,39280,NA,2019
Orthopädische Klinik Volmarstein,2020-11-13,260590629,00,NA,110,5033,0,24471,NA,2019
Marien Hospital Witten,2020-11-03,260590641,00,NA,346,28511,0,48423,NA,2019
Ev. Krankenhaus Witten gGmbH,2020-11-09,260590652,00,NA,281,11648,230,12723,NA,2019
Städt. Krankenhaus Maria-Hilf Brilon gGmbH,2020-11-13,260590696,00,NA,200,8424,0,7878,NA,2019
St.-Marien-Hospital Marsberg,2020-11-13,260590709,00,NA,128,4811,0,11859,NA,2019
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie) - Standort Paderborn,2020-11-12,260590710,01,NA,10,0,56,0,NA,2019
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie) - Standort Höxter,2020-11-12,260590710,02,NA,10,0,56,0,NA,2019
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie) - Standort Meschede,2020-11-12,260590710,03,NA,10,0,60,0,NA,2019
LWL-Klinik Marsberg (Kinder- u. Jugendpsychiatrie),2020-11-13,260590710,04,NA,83,643,3,15294,NA,2019
LWL-Klinik Marsberg (Kinder- und Jugendpsychiatrie),2020-11-13,260590710,99,NA,113,643,175,15294,NA,2019
LWL-Klinik Marsberg - Standort Marsberg,2020-11-13,260590721,01,NA,130,1776,109,63656,NA,2019
LWL-Klinik Marsberg - Standort Schmallenberg-Fredeburg,2020-11-13,260590721,02,NA,15,0,104,0,NA,2019
LWL-Klinik Marsberg,2020-11-13,260590721,99,NA,145,1776,213,63656,NA,2019
Elisabeth-Klinik gGmbH,2020-11-12,260590765,00,NA,190,6412,0,15548,NA,2019
Fachkrankenhaus Kloster Grafschaft GmbH,2020-11-10,260590798,00,NA,205,7462,0,0,NA,2019
Sauerlandklinik Hachen gGmbH,2020-10-28,260590823,00,NA,125,2673,0,2258,NA,2019
Neurologische Klinik Sorpesee GmbH & Co. KG,2020-11-13,260590834,00,NA,54,1171,0,0,NA,2019
St. Franziskus-Hospital,2020-10-01,260590845,00,NA,100,3683,0,10062,NA,2019
Paracelsus-Klinik Hemer GmbH,2020-11-12,260590903,00,NA,134,5646,0,8228,NA,2019
LWL-Klinik Hemer- Hans-Prinzhorn Klinik,2020-11-13,260590914,00,NA,362,4370,340,15396,NA,2019
Lungenklinik Hemer,2020-11-03,260590925,00,NA,223,8543,0,1505,NA,2019
"Marienhospital Letmathe, Märkische Kliniken GmbH",2020-11-05,260590936,00,NA,0,2804,0,9043,NA,2019
"Klinikum Lüdenscheid, Märkische Kliniken GmbH",2020-11-06,260590969,00,NA,938,37145,330,77433,NA,2019
Berglandklinik Lüdenscheid GmbH & Co. KG,2020-11-11,260590981,00,NA,28,1920,0,0,NA,2019
Sportklinik Hellersen,2020-11-13,260591005,00,NA,260,6648,0,24863,NA,2019
radprax Krankenhaus Plettenberg GmbH,2020-11-10,260591038,00,NA,145,4736,0,0,NA,2019
"Stadtklinik Werdohl, Märkische Kliniken GmbH",2020-11-06,260591049,00,NA,95,3764,0,5187,NA,2019
Helios Klinik Attendorn,2020-11-02,260591061,00,NA,298,9628,171,17875,NA,2019
St. Martinus-Hospital Olpe,2020-12-04,260591107,01,NA,388,13024,332,56124,NA,2019
St. Josefs-Hospital Lennestadt,2020-12-04,260591107,02,NA,202,7188,0,24640,NA,2019
Klinikum Katholische Hospitalgesellschaft Südwestfalen,2020-12-04,260591107,99,NA,590,20212,332,80764,NA,2019
Klinik Wittgenstein,2020-11-13,260591129,00,NA,130,786,230,0,NA,2019
Kreisklinikum Siegen GmbH,2020-11-11,260591221,00,NA,556,21968,130,51199,NA,2019
St. Marien-Krankenhaus Siegen ,2020-12-14,260591243,00,NA,429,20708,0,57861,NA,2019
DRK-Kinderklinik Siegen,2020-10-22,260591265,00,NA,158,5821,94,68279,NA,2019
Hospital zum heiligen Geist ,2020-11-12,260591301,00,NA,65,3181,0,4410,NA,2019
Dreifaltigkeits-Hospital,2020-11-12,260591334,01,NA,295,13174,446,12849,NA,2019
Marien-Hospital,2020-11-12,260591334,02,NA,95,3722,0,6764,NA,2019
Dreifaltigkeits-Hospital gem. GmbH,2020-11-13,260591334,99,NA,390,16896,446,19613,NA,2019
Evangelisches Krankenhaus Lippstadt,2020-11-04,260591345,00,NA,328,16833,0,39046,NA,2019
LWL-Klinik für Psychiatrie und Psychotherapie Lippstadt,2020-11-04,260591367,01,NA,147,2576,66,20534,NA,2019
LWL-Klinik Lippstadt/Tagesklinik Psychiatrie Lippstadt,2020-11-04,260591367,02,NA,0,0,150,0,NA,2019
LWL-Klinik Lippstadt/Tagesklinik Psychiatrie Soest,2020-11-04,260591367,03,NA,0,0,145,0,NA,2019
LWL-Klinik Lippstadt,2020-11-04,260591367,99,NA,147,2576,361,20534,NA,2019
KlinikumStadtSoest gGmbH,2020-10-23,260591389,00,NA,316,18160,317,32908,NA,2019
Krankenhaus Maria Hilf,2020-11-12,260591403,00,NA,163,4693,0,140,NA,2019
LWL-Klinik für Psychiatrie und Psychotherapie Warstein,2020-11-04,260591414,00,NA,273,3776,156,17712,NA,2019
Mariannen-Hospital ,2020-11-12,260591458,00,NA,138,5004,0,13603,NA,2019
Katholisches Klinikum Lünen/Werne GmbH Klinikum Lünen St.-Marien-Hospital,2020-11-10,260591506,01,NA,592,22442,445,47040,NA,2019
Katholisches Klinikum Lünen/Werne GmbH St. Christophorus-Krankenhaus,2020-11-10,260591506,02,NA,216,9778,0,19190,NA,2019
Katholisches Klinikum Lünen/Werne GmbH,2020-11-10,260591506,99,NA,808,32220,445,66230,NA,2019
Marienkrankenhaus Schwerte,2020-10-15,260591517,00,NA,266,14430,0,51286,NA,2019
Marienkrankenhaus Schwerte-Schützenstraße,2020-10-15,260591528,00,NA,107,3097,326,1333,NA,2019
Katharinen-Hospital - gGmbH,2020-11-11,260591539,00,NA,340,20590,427,32269,NA,2019
Evangelisches Krankenhaus Unna,2020-10-21,260591540,00,NA,324,12705,0,17529,NA,2019
Fachklinik für Kinderneurologie und Sozialpädiatrie Königsborn,2020-11-02,260591551,00,NA,40,814,0,0,NA,2019
Universitätsklinikum Knappschaftskrankenhaus Bochum,2020-12-07,260591608,00,NA,479,21395,0,0,NA,2019
"Knappschaftskrankenhaus Dortmund, Klinikum Westfalen GmbH",2020-11-23,260591619,01,NA,451,21497,0,38678,NA,2019
"Klinik am Park Lünen, Klinikum Westfalen GmbH",2020-11-23,260591619,02,NA,160,6895,0,11196,NA,2019
"Hellmig-Krankenhaus Kamen, Klinikum Westfalen GmbH",2020-11-23,260591481,03,NA,207,7959,0,16795,NA,2019
Klinikum Westfalen GmbH,2020-11-23,260591619,99,NA,818,36351,0,66669,NA,2019
GPHS Tagesklinik Schwerte e. V.,2020-11-09,260591700,00,NA,43,0,283,0,NA,2019
Katholisches Krankenhaus Hagen gem. GmbH -St. Josefs-Hospital-,2020-11-09,260591960,01,NA,253,9192,0,36387,NA,2019
Katholisches Krankenhaus Hagen gem. GmbH -Katholisches Krankenhaus Elsey-,2020-11-09,260591960,02,NA,115,2166,0,0,NA,2019
Katholisches Krankenhaus Hagen gem. GmbH -St. Johannes-Hospital-,2020-11-09,260591960,03,NA,281,10272,177,12488,NA,2019
Katholisches Krankenhaus Hagen gem. GmbH,2020-11-09,260591960,99,NA,649,21630,177,48875,NA,2019
St. Barbara-Klinik Hamm-Heessen,2020-12-11,260592084,01,NA,351,16506,137,36092,NA,2019
